,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,15100,21900,17708,15100,37000,20751,9800,16400,15730,15100,-9.58,-57.82,-31.36,-9.04,36.04,85594,0.0496,0.076,0.047,0.0545,4.79,-9.58
1,2000-01-31,13600,15900,14135,12250,37000,20834,9800,13600,13110,12400,-9.93,-39.56,-48.87,6.25,12.4,71340,0.0485,0.0422,0.0458,0.056,4.78,-9.93
2,2000-02-29,15450,15450,12885,11050,37000,20869,11050,15450,12890,11650,16.17,-0.96,-51.72,34.35,54.5,76040,0.0525,0.064,0.0481,0.0615,5.07,16.17
3,2000-03-31,14500,18000,15775,13650,37000,21180,11050,18000,15790,14500,-6.15,-3.97,-58.33,-12.12,9.85,265600,0.0566,0.0684,0.0502,0.0582,5.05,-6.15
4,2000-04-30,11500,15000,12523,10500,37000,21062,10500,12300,11780,11250,-30.09,-13.53,-48.08,-6.5,-30.3,64696,0.0587,0.0526,0.0516,0.0616,5.06,-30.09
5,2000-05-31,9200,12000,9843,7800,37000,20440,7800,9200,8618,8020,-20.0,-40.45,-43.56,15.0,-47.43,33886,0.0617,0.0667,0.0525,0.0621,5.12,-20.0
6,2000-06-30,9710,11050,9522,8810,37000,19484,7800,10000,9714,9400,10.97,-35.27,-35.7,5.54,-55.46,108972,0.0586,0.0574,0.0539,0.0589,5.16,10.97
7,2000-07-31,9400,12700,10493,9300,37000,18306,7800,9450,9384,9300,-3.19,-18.26,-30.88,0.64,-64.66,62872,0.0611,0.0608,0.0556,0.0612,5.13,-3.19
8,2000-08-31,9700,10350,9840,9000,37000,16337,7800,10350,10090,9700,3.19,5.43,-37.22,-3.0,-71.47,65762,0.0548,0.027,0.0539,0.0492,5.12,3.19
9,2000-09-30,8450,10300,8903,7740,34800,14329,7740,8450,8286,8010,-18.36,-15.5,-43.67,9.17,-76.2,35882,0.052,0.0407,0.0545,0.0445,5.09,-18.36
10,2000-10-31,8180,9250,8824,8180,24100,12655,7740,8980,8580,8180,-3.2,-12.98,-28.87,-10.8,-63.64,23172,0.0496,0.0365,0.0538,0.0342,5.37,-3.2
11,2000-11-30,9700,9700,8505,8160,21900,11529,7740,9700,8926,8330,16.31,-5.83,10.86,13.05,-40.49,104542,0.0432,0.0353,0.0532,0.037,5.32,16.31
12,2000-12-31,9270,10100,9322,8470,18000,10900,7740,10100,9764,9270,11.28,12.91,-1.38,-7.76,-40.96,149932,0.0394,0.0395,0.0496,0.0338,6.08,11.28
13,2001-01-31,9730,10250,9670,8810,18000,10497,7740,10250,9872,9730,4.96,18.95,3.51,-5.07,-28.46,69500,0.0332,0.0305,0.0491,0.0321,5.27,4.96
14,2001-02-28,11900,12400,11003,10000,18000,10340,7740,12400,11720,11400,21.43,40.5,17.82,-2.46,-11.52,79644,0.0377,0.0507,0.0479,0.0412,5.06,21.43
15,2001-03-31,9240,11550,10117,9160,14500,9851,7740,9600,9362,9160,-22.35,-0.32,9.35,-2.84,-38.4,31396,0.0373,0.0355,0.0453,0.0408,4.96,-22.35
16,2001-04-30,10450,10450,9750,8920,12700,9642,7740,10450,10044,9840,13.1,7.18,25.3,3.98,-9.13,21018,0.0357,0.0238,0.0431,0.0348,5.01,13.1
17,2001-05-31,11700,11700,11105,10400,12700,9753,7740,11700,11420,11250,11.96,-1.68,20.62,6.36,27.17,27632,0.0344,0.0247,0.0392,0.0276,5.01,11.96
18,2001-06-30,11650,12650,11890,11350,12700,9951,7740,12650,11960,11350,2.19,27.18,25.67,-7.91,16.5,43744,0.0332,0.0254,0.0363,0.0242,4.99,2.19
