,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
1,2000-01-31,4.78,-8.41,2.6257213675213675,0.21875,0.0,-6.25,0.0558,-6.25,-8.41
2,2000-02-29,5.07,-13.36,2.5830918727915195,0.18084,0.0,-17.33,0.0456,-17.33,-13.36
3,2000-03-31,5.05,4.71,3.2161079713201177,0.18171,-0.0010431654408230874,0.48,0.0604,0.48,4.71
4,2000-04-30,5.06,-17.96,3.588112850190714,0.14292,0.0,-23.68,0.0581,-23.68,-17.96
5,2000-05-31,5.12,1.68,3.91437551369863,0.09246,-0.0006561693424341104,-35.31,0.0579,-35.31,1.68
6,2000-06-30,5.16,12.61,4.408443224699829,0.1225,0.0,27.27,0.0911,27.27,12.61
7,2000-07-31,5.13,-14.44,3.4054865006096495,0.11609,0.0,-5.24,0.0311,-5.24,-14.44
8,2000-08-31,5.12,-3.14,7.468126660026561,0.14584,0.0009093334898734096,25.63,0.0663,25.63,-3.14
9,2000-09-30,5.09,-17.36,9.190928664921467,0.11375,0.0,-4.88,0.0874,-4.88,-17.36
10,2000-10-31,5.37,-16.2,3.8743229086722946,0.09858,-0.0016507393897546624,-13.33,0.0264,-13.33,-16.2
11,2000-11-30,5.32,-0.81,6.608306134486827,0.09713,0.0,-3.2,0.0357,-3.2,-0.81
12,2000-12-31,6.08,-4.36,2.7409324181626187,0.0875,0.0,-9.23,0.0248,-9.23,-4.36
13,2001-01-31,5.27,23.09,7.957276082474227,0.13292,-0.0004091301483915048,16.67,0.0354,16.67,23.09
14,2001-02-28,5.06,-7.49,5.747596630702253,0.14811,0.0,18.18,0.036,18.18,-7.49
15,2001-03-31,4.96,-9.68,8.288658476658476,0.13975,-0.0009074370820937155,-5.64,0.0359,-5.64,-9.68
16,2001-04-30,5.01,11.19,2.0496180904522614,0.12912,0.0019613900371193062,-7.61,0.035,-7.61,11.19
17,2001-05-31,5.01,5.02,4.805674179133476,0.1371,-0.0007350702185014601,6.18,0.0246,6.18,5.02
18,2001-06-30,4.99,-7.17,3.3161020369671825,0.13956,-0.0011375287954750242,-3.29,0.0301,-3.29,-7.17
19,2001-07-31,4.77,-8.5,11.801767130817149,0.14412,0.0,3.27,0.0448,3.27,-8.5
20,2001-08-31,4.54,0.66,22.153882799325462,0.22976,-0.08771032836546974,59.42,0.0886,59.42,0.66
21,2001-09-30,4.0,-17.28,17.752556331877727,0.13861,0.0008363393583712675,-44.27,0.0823,-44.27,-17.28
22,2001-10-31,4.02,12.78,14.477203961848863,0.19482,-0.002077797923408213,40.55,0.0702,40.55,12.78
23,2001-11-30,4.04,20.45,10.518569761729305,0.21647,-0.001008423895548939,7.55,0.0539,7.55,20.45
24,2001-12-31,4.01,10.41,7.7161821584529005,0.20697,0.0026381658517854595,4.61,0.0412,4.61,10.41
37,2003-01-31,4.34,-5.82,14.401457472369053,5.71065,-0.0010592803640081382,0.0,0.0632,0.0,-5.82
38,2003-02-28,4.27,-3.15,3.986766727849157,5.87504,-0.003766842021533529,1.61,0.044,1.61,-3.15
39,2003-03-31,4.27,-6.59,5.971956278698343,4.35982,-0.002069457027008484,-25.79,0.069,-25.79,-6.59
40,2003-04-30,4.26,12.34,4.341173819279707,4.54565,-0.0009032189594691782,3.08,0.0449,3.08,12.34
41,2003-05-31,4.01,5.34,2.652409981048642,4.78866,-0.001253501447376338,5.35,0.0321,5.35,5.34
42,2003-06-30,4.1,6.13,16.536522656520237,6.28958,-0.00020917400912323945,31.34,0.0633,31.34,6.13
43,2003-07-31,3.75,7.08,2.25915354017502,5.64633,-0.001600649671688745,-10.23,0.0285,-10.23,7.08
44,2003-08-31,3.72,5.24,0.9742981620718463,5.34614,-0.0008574602092910315,-3.73,0.0294,-3.73,5.24
45,2003-09-30,3.77,-8.24,0.6597522495221223,4.71004,-2.5596060542382086,-11.9,0.0227,-11.9,-8.24
46,2003-10-31,3.84,13.28,0.5567710508669413,4.64571,-0.7769796606902059,-1.37,0.0231,-1.37,13.28
47,2003-11-30,3.78,3.06,1.4806886021719639,4.37412,-3.7754838642390234,-5.85,0.0175,-5.85,3.06
48,2003-12-31,3.97,1.54,2.762968543584191,3.94528,-3.2521126321602325,-9.8,0.019,-9.8,1.54
49,2004-01-31,3.78,5.4,1.561674735746755,1.09913,-5.030168248002998,5.8,0.0174,5.8,5.4
50,2004-02-29,3.78,2.57,5.415516548768523,1.27228,-1.471029787640496,15.16,0.0453,15.16,2.57
51,2004-03-31,3.74,0.05,5.676337885812137,1.45673,-0.34488429615143606,14.5,0.0396,14.5,0.05
52,2004-04-30,3.76,-3.09,1.4695839700669555,1.50002,-0.00040200750218360423,5.7,0.0322,5.7,-3.09
53,2004-05-31,3.77,-7.35,1.4080490047233467,1.2911,-0.0012611026293201633,-13.93,0.0311,-13.93,-7.35
54,2004-06-30,3.78,-2.2,1.3164988917993148,1.12736,-0.0005217636306400474,-15.75,0.0288,-15.75,-2.2
55,2004-07-31,3.77,-6.46,0.4600551245184743,1.10666,0.0,-1.84,0.0088,-1.84,-6.46
56,2004-08-31,3.52,8.0,7.312822041984733,1.46802,-0.00017793127262842812,32.65,0.0512,32.65,8.0
57,2004-09-30,3.55,4.67,3.8216517274975645,1.9009,-5.160737997093638e-05,33.95,0.0422,33.95,4.67
58,2004-10-31,3.53,0.61,3.7680946205998165,2.33001,-1.4685868058774616,23.8,0.043,23.8,0.61
59,2004-11-30,3.26,5.01,4.18590924106268,2.33377,-1.5010881391842459,0.16,0.0353,0.16,5.01
60,2004-12-31,3.29,1.63,3.3098868350956496,2.52198,-0.7612302710854726,8.06,0.0296,8.06,1.63
61,2005-01-31,3.26,5.04,25.503786662380012,3.31924,0.0021152817902064967,121.64,0.082,121.64,5.04
62,2005-02-28,3.28,8.09,14.892840469460877,3.97861,-0.0563004148302215,37.45,0.064,37.45,8.09
63,2005-03-31,3.26,-4.64,22.573698664876108,5.87851,0.08038321912326767,47.75,0.1044,47.75,-4.64
64,2005-04-30,3.29,-5.28,16.335287979296787,5.01797,0.013822187317361454,-3.65,0.0512,-3.65,-5.28
65,2005-05-31,3.29,6.17,8.65047720203323,4.34742,0.1521177582556647,-13.36,0.0274,-13.36,6.17
66,2005-06-30,3.3,3.68,10.373807199407644,5.3309,0.4701171178471474,24.22,0.0379,24.22,3.68
67,2005-07-31,3.27,11.61,8.278520131115972,4.89504,0.7195312637918253,-5.4,0.0236,-5.4,11.61
68,2005-08-31,3.25,-2.25,3.107573488941382,4.20213,-0.9094750627755709,-14.16,0.0217,-14.16,-2.25
69,2005-09-30,3.28,12.46,15.260405968322392,7.57725,-0.6400716951704816,84.74,0.0697,84.74,12.46
70,2005-10-31,3.51,-5.53,17.607172327806627,5.81146,0.17604110976777299,-23.3,0.0441,-23.3,-5.53
71,2005-11-30,3.5,11.5,8.281724691372164,6.0685,0.2091843658894712,3.63,0.0239,3.63,11.5
72,2005-12-31,3.76,8.39,5.688993461613632,5.11855,-0.2484310336434334,-16.27,0.0189,-16.27,8.39
73,2006-01-31,3.76,1.81,4.495061729328519,3.33255,-0.07174828961862924,1.31,0.0389,1.31,1.81
74,2006-02-28,3.99,-1.77,0.9639498028616409,3.19609,0.10062953984658783,-1.98,0.0188,-1.98,-1.77
75,2006-03-31,3.97,-0.7,1.5494814270305413,2.81543,-0.450742583669363,-11.91,0.0173,-11.91,-0.7
76,2006-04-30,3.97,6.56,1.6115386099363753,2.73643,0.021500854975864705,2.42,0.0147,2.42,6.56
77,2006-05-31,3.96,-7.11,2.0107036085046914,3.00217,0.16713639647599526,9.71,0.0399,9.71,-7.11
78,2006-06-30,4.21,-2.08,2.523675732416391,2.52814,0.05239420828487738,-15.79,0.0329,-15.79,-2.08
79,2006-07-31,4.22,0.63,0.8527716387287912,2.59997,0.04242824746929231,2.84,0.0204,2.84,0.63
80,2006-08-31,4.49,4.11,0.972908612091668,2.92317,0.10923795587025927,12.43,0.0267,12.43,4.11
81,2006-09-30,4.48,1.87,1.2567545409499539,3.17454,0.6291747398867497,9.95,0.0315,9.95,1.87
82,2006-10-31,4.48,-0.68,0.749201055193117,3.13145,0.6979781281678958,-1.36,0.0223,-1.36,-0.68
83,2006-11-30,4.49,4.59,1.1198143110366157,3.00217,-0.1405290001671717,-2.56,0.0132,-2.56,4.59
84,2006-12-31,4.6,1.63,1.0204798966781887,2.83698,0.7254545607080947,-3.19,0.0233,-3.19,1.63
85,2007-01-31,4.61,-5.07,0.7031181369601212,2.42287,0.24955004704625486,-6.84,0.0163,-6.84,-5.07
86,2007-02-28,4.55,4.1,0.8473326704412522,2.59405,0.46377760764094683,11.3,0.0185,11.3,4.1
87,2007-03-31,4.63,2.4,0.49695485393454175,2.51504,-0.0156314712204127,-3.05,0.0146,-3.05,2.4
88,2007-04-30,4.88,5.84,1.159058030912946,2.62038,-0.03039374624841989,4.19,0.0163,4.19,5.84
89,2007-05-31,4.56,9.02,4.427145999110364,3.54213,0.5660428733236272,35.18,0.0509,35.18,9.02
90,2007-06-30,4.52,4.36,3.7163656914088095,3.91082,-0.04108222996181635,7.22,0.0422,7.22,4.36
91,2007-07-31,4.76,10.4,7.299728980731251,3.19976,-0.004835981783944716,-18.18,0.041,-18.18,10.4
92,2007-08-31,4.98,-2.47,1.7356612821735324,2.69281,-0.0009690717038516873,-15.84,0.0361,-15.84,-2.47
93,2007-09-30,4.98,6.38,1.0630883609143402,2.71914,0.31171775918779965,2.74,0.0205,2.74,6.38
94,2007-10-31,5.02,5.35,2.3054098991468526,2.54796,0.09417766288786923,-6.3,0.0189,-6.3,5.35
95,2007-11-30,5.02,-7.11,0.6403060913917805,2.32411,-0.36172548994468134,-8.07,0.0168,-8.07,-7.11
96,2007-12-31,5.02,3.61,0.3391754060203468,2.25827,-0.8123328374233414,-0.29,0.0134,-0.29,3.61
97,2008-01-31,4.96,-13.88,0.38040099597529536,1.49654,0.33608750375577506,-10.79,0.0187,-10.79,-13.88
98,2008-02-29,4.94,4.37,2.874202933736112,1.58946,0.07671287807097005,3.83,0.0328,3.83,4.37
99,2008-03-31,4.98,0.37,0.5377216870728,1.60413,1.5167312167224096,0.92,0.02,0.92,0.37
100,2008-04-30,4.95,7.97,0.6859042192400262,1.59435,-0.13975172675347436,1.88,0.0217,1.88,7.97
101,2008-05-31,5.04,1.05,0.49703746449536074,1.53567,-0.07338751611179305,-3.68,0.0122,-3.68,1.05
102,2008-06-30,5.01,-10.08,28.61703158211997,3.44791,-0.19000519738020974,124.52,0.084,124.52,-10.08
103,2008-07-31,5.03,-4.4,40.64944473744033,2.2497,-0.08917827784615372,-34.75,0.0581,-34.75,-4.4
104,2008-08-31,5.25,-5.47,18.576934042376635,1.834,0.045459058509414466,-18.12,0.05,-18.12,-5.47
105,2008-09-30,5.22,-1.24,11.234524310810551,1.49165,-0.11830240594747096,-18.67,0.0639,-18.67,-1.24
