,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,4050,4850,4387,4000,28800,15410,4000,4800,4358,4050,-0.14168530947054436,-19.0,6.58,-10.0,134.1,294754,0.0467,0.0562,0.049,0.0497,4.79,-19.0
1,2000-01-31,3430,4270,3755,3150,28800,14830,3150,3610,3394,3150,-0.4514835605453088,-33.78,-21.33,3.78,74.82,88022,0.045,0.0436,0.0458,0.0471,4.78,-15.31
2,2000-02-29,3680,4030,3321,2800,28800,14323,2800,4030,3513,3050,-0.20625,-26.4,-20.52,22.67,128.0,601228,0.052,0.0784,0.0496,0.0605,5.07,5.75
3,2000-03-31,3070,3800,3397,3070,28800,13724,2800,3410,3219,3070,-0.834770610555364,-24.2,-33.26,-5.83,28.99,540318,0.0553,0.0546,0.0509,0.0611,5.05,-16.58
4,2000-04-30,2570,3375,3058,2505,28800,12996,2505,2940,2714,2505,1.0810252170318313,-26.15,-50.39,-14.33,-24.19,67290,0.0533,0.0339,0.0506,0.0592,5.06,-24.63
5,2000-05-31,2965,3220,3017,2645,28800,11798,2505,3000,2883,2800,1.0480043149946063,-19.43,-40.58,-1.17,-18.54,166206,0.0534,0.0411,0.0487,0.0457,5.12,15.37
6,2000-06-30,2730,3050,2745,2600,28800,10502,2505,2740,2716,2660,0.5635767022149303,-13.74,-32.59,3.02,-24.38,51290,0.0495,0.0268,0.0482,0.0348,5.16,-2.5
7,2000-07-31,2530,3135,2814,2530,28800,8814,2505,2640,2582,2530,0.037169406719085064,-1.56,-26.24,-1.94,-41.97,13460,0.0501,0.049,0.0472,0.0397,5.13,-7.33
8,2000-08-31,2500,2725,2599,2500,28800,7028,2500,2565,2537,2500,0.35086149026627883,-15.68,-32.07,-1.57,-44.69,37762,0.0363,0.0173,0.0458,0.0322,5.12,-1.19
9,2000-09-30,2240,2740,2402,2175,28800,5355,2175,2265,2240,2215,0.334763148079075,-17.95,-31.5,2.99,-53.62,35060,0.0382,0.0517,0.0472,0.0417,5.09,-10.76
10,2000-10-31,1660,2300,2021,1660,5900,3261,1660,1850,1754,1660,0.5061074319352465,-34.39,-35.41,-11.23,-67.95,20204,0.0377,0.0316,0.0466,0.0358,5.37,-25.89
11,2000-11-30,1700,2030,1853,1700,4850,2937,1660,1850,1785,1700,0.5114515395116032,-33.72,-39.29,-5.56,-65.93,19170,0.0379,0.0432,0.0461,0.0432,5.32,-1.16
