,Date,riskfree,MA1M,actualreturn
47,2003-11-30,3.78,-9.85,-9.85
48,2003-12-31,3.97,-13.39,-13.39
49,2004-01-31,3.78,-4.73,-4.73
50,2004-02-29,3.78,0.0,0.0
51,2004-03-31,3.74,-1.32,-1.32
52,2004-04-30,3.76,-18.3,-18.3
53,2004-05-31,3.77,-4.4,-4.4
54,2004-06-30,3.78,-0.41,-0.41
55,2004-07-31,3.77,-9.5,-9.5
56,2004-08-31,3.52,1.83,1.83
57,2004-09-30,3.55,1.79,1.79
58,2004-10-31,3.53,47.79,47.79
59,2004-11-30,3.26,-4.19,-4.19
60,2004-12-31,3.29,5.0,5.0
61,2005-01-31,3.26,22.62,22.62
62,2005-02-28,3.28,17.35,17.35
63,2005-03-31,3.26,1.52,1.52
64,2005-04-30,3.29,-10.48,-10.48
65,2005-05-31,3.29,3.17,3.17
66,2005-06-30,3.3,15.84,15.84
67,2005-07-31,3.27,-3.78,-3.78
68,2005-08-31,3.25,-11.09,-11.09
69,2005-09-30,3.28,32.74,32.74
70,2005-10-31,3.51,-22.13,-22.13
71,2005-11-30,3.5,5.41,5.41
72,2005-12-31,3.76,-1.62,-1.62
73,2006-01-31,3.76,-7.95,-7.95
74,2006-02-28,3.99,5.44,5.44
75,2006-03-31,3.97,8.88,8.88
76,2006-04-30,3.97,23.98,23.98
77,2006-05-31,3.96,4.72,4.72
78,2006-06-30,4.21,-8.11,-8.11
79,2006-07-31,4.22,18.63,18.63
80,2006-08-31,4.49,9.92,9.92
81,2006-09-30,4.48,-5.62,-5.62
82,2006-10-31,4.48,20.23,20.23
83,2006-11-30,4.49,4.66,4.66
84,2006-12-31,4.6,17.29,17.29
85,2007-01-31,4.61,-2.88,-2.88
86,2007-02-28,4.55,25.17,25.17
87,2007-03-31,4.63,12.17,12.17
88,2007-04-30,4.88,28.07,28.07
89,2007-05-31,4.56,64.83,64.83
90,2007-06-30,4.52,5.63,5.63
91,2007-07-31,4.76,16.55,16.55
92,2007-08-31,4.98,13.62,13.62
93,2007-09-30,4.98,-8.16,-8.16
94,2007-10-31,5.02,28.24,28.24
95,2007-11-30,5.02,-16.44,-16.44
96,2007-12-31,5.02,-8.59,-8.59
97,2008-01-31,4.96,-39.3,-39.3
98,2008-02-29,4.94,15.32,15.32
99,2008-03-31,4.98,-4.3,-4.3
100,2008-04-30,4.95,-1.37,-1.37
101,2008-05-31,5.04,13.09,13.09
102,2008-06-30,5.01,-25.49,-25.49
103,2008-07-31,5.03,-4.13,-4.13
104,2008-08-31,5.25,-37.16,-37.16
105,2008-09-30,5.22,20.7,20.7
106,2008-10-31,4.14,-35.63,-35.63
107,2008-11-30,3.99,-4.0,-4.0
108,2008-12-31,3.02,3.75,3.75
109,2009-01-31,2.41,16.06,16.06
110,2009-02-28,1.87,-11.44,-11.44
111,2009-03-31,1.73,10.0,10.0
112,2009-04-30,1.85,63.02,63.02
113,2009-05-31,1.96,-18.98,-18.98
114,2009-06-30,1.96,-8.0,-8.0
115,2009-07-31,1.95,3.73,3.73
116,2009-08-31,1.99,-11.08,-11.08
117,2009-09-30,2.0,-4.59,-4.59
118,2009-10-31,2.01,-10.65,-10.65
119,2009-11-30,2.01,-11.54,-11.54
120,2009-12-31,2.01,7.83,7.83
121,2010-01-31,2.0,-7.51,-7.51
122,2010-02-28,2.01,-4.78,-4.78
123,2010-03-31,2.0,7.95,7.95
124,2010-04-30,2.0,6.27,6.27
125,2010-05-31,2.0,-23.62,-23.62
126,2010-06-30,2.03,15.0,15.0
127,2010-07-31,2.28,10.87,10.87
128,2010-08-31,2.28,3.92,3.92
129,2010-09-30,2.27,43.54,43.54
130,2010-10-31,2.26,51.53,51.53
131,2010-11-30,2.51,-16.36,-16.36
132,2010-12-31,2.51,9.89,9.89
133,2011-01-31,2.75,30.0,30.0
134,2011-02-28,2.76,-18.57,-18.57
135,2011-03-31,2.99,-11.86,-11.86
136,2011-04-30,3.02,33.9,33.9
137,2011-05-31,3.03,-10.44,-10.44
138,2011-06-30,3.28,14.73,14.73
139,2011-07-31,3.27,-22.17,-22.17
140,2011-08-31,3.27,-23.16,-23.16
141,2011-09-30,3.28,-11.38,-11.38
142,2011-10-31,3.26,-2.75,-2.75
143,2011-11-30,3.27,-15.53,-15.53
144,2011-12-31,3.29,-17.65,-17.65
145,2012-01-31,3.27,16.96,16.96
146,2012-02-29,3.26,30.0,30.0
147,2012-03-31,3.24,-15.68,-15.68
148,2012-04-30,3.26,-10.18,-10.18
149,2012-05-31,3.27,-16.02,-16.02
150,2012-06-30,3.26,-5.43,-5.43
151,2012-07-31,3.02,-3.83,-3.83
152,2012-08-31,3.01,-5.27,-5.27
153,2012-09-30,3.01,-9.53,-9.53
154,2012-10-31,2.75,-11.43,-11.43
155,2012-11-30,2.77,-11.42,-11.42
156,2012-12-31,2.77,14.78,14.78
157,2013-01-31,2.76,-4.52,-4.52
158,2013-02-28,2.76,-1.04,-1.04
159,2013-03-31,2.75,-2.86,-2.86
160,2013-04-30,2.78,-34.13,-34.13
161,2013-05-31,2.5,-8.46,-8.46
162,2013-06-30,2.5,-18.69,-18.69
163,2013-07-31,2.53,82.89,82.89
164,2013-08-31,2.51,-11.67,-11.67
165,2013-09-30,2.5,1.75,1.75
166,2013-10-31,2.52,-28.74,-28.74
167,2013-11-30,2.5,-12.06,-12.06
168,2013-12-31,2.52,-28.8,-28.8
169,2014-01-31,2.51,-17.57,-17.57
170,2014-02-28,2.49,1.09,1.09
