,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,8000,10400,8883,7350,24150,14825,7350,8600,7984,7350,1.1469873007295326,-42.45,-50.0,0.0,-37.01,77904,0.0506,0.0598,0.0516,0.0503,4.79,-22.33
1,2000-01-31,9200,10050,8511,7410,24150,14217,7350,9500,9198,8990,0.6384595895616925,-25.2,-55.12,6.98,-39.47,202576,0.0507,0.0689,0.0499,0.0566,4.78,15.0
2,2000-02-29,9700,12000,9562,8000,24150,13865,7350,9700,9014,8300,0.14641288433382138,-3.0,-37.01,20.5,-20.49,112450,0.0569,0.0746,0.0525,0.0675,5.07,2.11
3,2000-03-31,9450,11300,10048,9450,24150,13471,7350,10600,10150,9450,-0.49,18.13,-25.88,-9.13,-37.0,129648,0.0582,0.0529,0.0533,0.0655,5.05,-2.58
4,2000-04-30,8250,9700,8159,7000,24150,12878,7000,8620,7902,7500,0.25293100134537766,-13.16,-29.49,4.56,-52.03,97544,0.0595,0.0613,0.0552,0.0625,5.06,-21.43
5,2000-05-31,6420,8050,6875,5520,24150,12054,5520,6420,6256,5910,0.5971388202048746,-33.81,-38.27,12.63,-56.62,57434,0.0631,0.0643,0.056,0.0587,5.12,-22.18
6,2000-06-30,6970,7000,6325,5790,24150,11222,5520,6970,6544,6150,0.49858256555634306,-28.14,-12.88,18.94,-56.44,172682,0.0616,0.0493,0.0562,0.0575,5.16,10.63
7,2000-07-31,6700,7150,6570,5750,20100,10128,5520,6700,6202,5810,0.2791146761734997,-18.79,-27.17,16.52,-67.32,128552,0.0578,0.0465,0.0541,0.0536,5.13,-3.87
8,2000-08-31,6760,6760,6227,5760,16100,9193,5520,6760,6458,6210,-0.09648643728381576,5.3,-30.31,10.82,-54.93,122016,0.0502,0.0278,0.0535,0.0406,5.12,0.9
9,2000-09-30,6200,7760,6489,5640,14750,8565,5520,6380,6182,6000,0.15426896299010626,-8.42,-41.51,6.71,-54.58,130942,0.0528,0.0649,0.0557,0.048,5.09,-2.67
10,2000-10-31,4630,6250,5482,4630,14750,7991,4630,5460,5080,4630,0.49550994227068634,-30.9,-43.88,-18.77,-62.36,41100,0.0516,0.051,0.0553,0.0499,5.37,-25.32
11,2000-11-30,6100,7300,5831,5150,12000,7381,4630,7300,6502,6100,0.18331318016928658,-7.58,-3.17,-12.86,-41.35,674314,0.0547,0.0747,0.0588,0.0665,5.32,24.24
12,2000-12-31,4500,7300,5890,4500,12000,7152,4500,6210,5174,4500,0.5687700534759358,-26.59,-26.83,-27.54,-46.75,180766,0.0554,0.0658,0.0583,0.0623,6.08,-29.25
13,2001-01-31,6250,6900,5985,4500,12000,6943,4500,6250,6210,6100,-1.0910508263174308,34.99,-6.72,0.0,-32.07,110544,0.0603,0.0732,0.059,0.0695,5.27,38.89
14,2001-02-28,6300,6760,6263,5950,11300,6668,4500,6760,6498,6270,0.4009364940005853,-13.7,-0.79,0.32,-34.17,213684,0.0603,0.0308,0.0557,0.0596,5.06,3.28
15,2001-03-31,5560,6440,5778,5410,9450,6299,4500,6440,5860,5560,-0.5520149953139644,23.56,-10.32,-0.71,-42.68,107144,0.0583,0.0512,0.0555,0.0542,4.96,-11.75
16,2001-04-30,5480,5670,5469,5260,8050,6089,4500,5600,5502,5460,0.3668850506253723,-12.32,11.61,-0.9,-33.58,36652,0.0549,0.0149,0.053,0.0355,5.01,-1.44
17,2001-05-31,6000,6350,5792,5490,7760,5995,4500,6350,6096,5970,0.72782874617737,-4.76,-1.64,0.0,-6.54,144938,0.0449,0.0233,0.05,0.0331,5.01,9.49
18,2001-06-30,6790,7280,6420,5970,7760,6007,4500,7280,6790,6470,60.300000000000004,18.09,50.89,-3.96,0.3,137414,0.0408,0.0336,0.0489,0.0247,4.99,12.98
19,2001-07-31,6270,8260,6642,5430,8260,6011,4500,6270,5868,5520,-2.2461059190031154,14.42,0.32,15.47,-6.42,211182,0.0387,0.0609,0.0501,0.042,4.77,-7.66
20,2001-08-31,6500,6500,5851,5560,8260,5977,4500,6500,5996,5600,5.696750902527076,15.78,10.27,15.04,2.77,323988,0.0402,0.0438,0.051,0.0469,4.54,10.8
21,2001-09-30,9000,13550,10457,6300,13550,6306,4500,12100,10382,9000,0.8017772941603192,44.21,69.95,-20.7,55.14,1336912,0.0599,0.1205,0.0584,0.0808,4.0,56.52
22,2001-10-31,10600,10600,9516,8670,13550,6638,4500,10600,9554,8950,0.5576750293731426,80.69,106.73,22.26,144.69,1192232,0.0629,0.0504,0.0584,0.0785,4.02,17.78
23,2001-11-30,12400,12950,11425,10150,13550,7147,4500,12950,12490,12250,0.7892717039058502,92.55,121.99,5.53,117.26,953286,0.0659,0.0537,0.0559,0.08,4.04,20.39
24,2001-12-31,17650,19500,15703,12050,19500,7917,5000,17800,16870,15650,0.3010964912280702,96.11,182.82,-0.84,319.2,991572,0.0694,0.0648,0.0568,0.0558,4.01,36.29
25,2002-01-31,18700,23000,21175,18700,23000,9215,5260,22200,20540,18700,0.3477113477113477,76.42,218.76,-13.23,219.78,994512,0.0694,0.0494,0.0554,0.0591,3.98,5.95
26,2002-02-28,16200,21000,17943,16200,23000,10038,5260,17100,16840,16200,0.14356803752216438,25.1,181.74,-8.22,174.83,322560,0.0686,0.037,0.0558,0.0549,4.01,-27.03
27,2002-03-31,20000,20000,17463,15950,23000,10986,5260,20000,18800,17800,0.048978840846366146,13.31,122.22,13.96,271.75,701748,0.0508,0.0376,0.0549,0.045,4.0,23.46
28,2002-04-30,11150,20900,16678,11150,23000,11961,5430,13850,12740,11150,-0.3543333900902435,-41.62,8.25,-27.6,117.46,278204,0.0515,0.0393,0.0568,0.0419,4.04,-44.25
29,2002-05-31,12500,14800,13723,12150,23000,12668,5430,13500,12930,12500,-0.18620577205282896,-22.84,0.81,-9.42,122.66,110728,0.0516,0.0436,0.0585,0.0481,4.28,12.11
30,2002-06-30,12200,13650,12453,11350,23000,13137,5430,13650,12450,11350,-0.3712430621007436,-35.45,-30.88,2.52,95.49,540996,0.0489,0.0541,0.0598,0.052,4.26,-6.87
31,2002-07-31,11400,13500,12143,10800,23000,13636,5560,11450,11150,10800,0.023748939779474135,2.24,-39.04,-0.44,94.32,128164,0.0447,0.0346,0.0583,0.0444,4.27,-6.56
32,2002-08-31,12200,12450,11758,10900,23000,14142,6300,12350,12100,11700,-0.031194096601073345,-2.79,-24.69,1.67,89.44,264674,0.0446,0.0338,0.0577,0.0412,4.28,8.93
33,2002-09-30,10450,15600,13078,10450,23000,14389,8670,12150,11360,10450,-0.8901303538175047,-14.34,-47.75,-19.62,16.11,213797,0.0482,0.0611,0.0497,0.0444,4.28,-14.34
34,2002-10-31,10500,11000,10441,9350,23000,14435,9350,11000,10790,10500,8.393617021276595,-7.89,-5.83,0.48,-0.94,245222,0.0432,0.0303,0.0482,0.0435,4.28,0.48
35,2002-11-30,11200,11200,10450,10000,23000,14358,9350,11200,10560,10200,1.0863477246207702,-9.31,-13.85,10.34,-8.57,233517,0.0406,0.0199,0.046,0.0394,4.28,1.82
36,2002-12-31,8190,11400,10640,8190,23000,13956,8190,10900,9438,8190,0.403544776119403,-21.63,-32.87,-24.86,-53.6,381435,0.0377,0.0394,0.0433,0.0301,4.52,-26.88
37,2003-01-31,6800,8980,7948,6600,21200,12825,6600,7250,6824,6600,0.561335403726708,-36.15,-39.29,-11.46,-64.4,37798,0.038,0.0317,0.0412,0.0318,4.34,-16.97
38,2003-02-28,7010,8120,7417,6760,21200,12028,6600,7750,7412,7010,0.5970386039132733,-33.87,-43.01,-8.37,-56.73,62741,0.0392,0.0452,0.042,0.0393,4.27,3.09
39,2003-03-31,6240,7170,6346,5800,21200,11108,5800,6440,6328,6240,0.34607558139534883,-23.81,-40.29,-7.69,-68.8,42283,0.035,0.0385,0.0418,0.0385,4.27,-10.98
40,2003-04-30,7920,8700,7932,6770,15600,10324,5800,8600,8066,7780,-0.5685191577493959,16.47,-25.63,-8.97,-28.97,89582,0.0375,0.0426,0.0412,0.0412,4.26,22.98
