,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-7.024415618252701e-06,3.1,3.1
1,2000-01-31,4.78,3.2123669876502872e-06,43.81,43.81
2,2000-02-29,5.07,-5.595167569302225e-06,95.45,95.45
3,2000-03-31,5.05,-4.538711321779322e-06,43.02,43.02
4,2000-04-30,5.06,-1.34045568696349e-05,-47.5,-47.5
5,2000-05-31,5.12,5.461050132346424e-07,38.1,38.1
6,2000-06-30,5.16,-5.892292762250724e-07,-7.06,-7.06
7,2000-07-31,5.13,-1.368401692707066e-06,-46.01,-46.01
8,2000-08-31,5.12,-2.5751510957532e-07,11.37,11.37
9,2000-09-30,5.09,3.1565672149299057e-07,-13.27,-13.27
10,2000-10-31,5.37,5.5373391537171564e-08,-34.35,-34.35
11,2000-11-30,5.32,4.3880805814166636e-07,-15.86,-15.86
12,2000-12-31,6.08,-1.7024452061274115e-08,-26.75,-26.75
13,2001-01-31,5.27,1.090367793341066e-06,77.94,77.94
14,2001-02-28,5.06,-7.489708938100546e-07,16.77,16.77
15,2001-03-31,4.96,-4.204222404625877e-07,-35.08,-35.08
16,2001-04-30,5.01,-5.0452290466490194e-08,14.47,14.47
17,2001-05-31,5.01,4.097984786512339e-08,16.54,16.54
18,2001-06-30,4.99,6.0335657672915785e-06,4.41,4.41
19,2001-07-31,4.77,-2.484224163884573e-06,-18.73,-18.73
20,2001-08-31,4.54,-4.7482050088855425e-06,-17.5,-17.5
21,2001-09-30,4.0,-1.6478334058822713e-06,-20.36,-20.36
22,2001-10-31,4.02,-7.047995903446103e-06,18.39,18.39
23,2001-11-30,4.04,1.4704042981859325e-06,18.27,18.27
24,2001-12-31,4.01,6.360433979600795e-07,5.25,5.25
25,2002-01-31,3.98,6.958497547977135e-07,26.48,26.48
26,2002-02-28,4.01,-2.6617856466851975e-06,27.0,27.0
27,2002-03-31,4.0,4.9222375364787115e-06,4.19,4.19
28,2002-04-30,4.04,3.6381189069402368e-06,5.17,5.17
29,2002-05-31,4.28,3.034786095873568e-07,3.01,3.01
30,2002-06-30,4.26,3.426354919328401e-07,-1.59,-1.59
32,2002-08-31,4.28,2.9346222145568117e-06,-5.0,-5.0
33,2002-09-30,4.28,3.056092544558595e-06,3.16,3.16
34,2002-10-31,4.28,1.0091749682064783e-06,-1.02,-1.02
35,2002-11-30,4.28,1.510804306706953e-05,22.22,22.22
36,2002-12-31,4.52,2.801946414569453e-06,-17.27,-17.27
37,2003-01-31,4.34,4.392061500519374e-06,-6.32,-6.32
38,2003-02-28,4.27,3.830695325025633e-06,-1.79,-1.79
39,2003-03-31,4.27,-1.5740732520011118e-05,-18.18,-18.18
40,2003-04-30,4.26,-4.387035154807551e-06,-1.77,-1.77
41,2003-05-31,4.01,-1.449494154563251e-05,-1.8,-1.8
42,2003-06-30,4.1,-2.725468284950342e-06,6.96,6.96
43,2003-07-31,3.75,-6.84918736878344e-06,-7.53,-7.53
44,2003-08-31,3.72,-2.895650601404039e-06,14.72,14.72
45,2003-09-30,3.77,-1.1878169945068689e-05,-18.91,-18.91
46,2003-10-31,3.84,1.4063206731382162e-06,-2.64,-2.64
47,2003-11-30,3.78,1.1742573344741986e-05,0.42,0.42
48,2003-12-31,3.97,2.0593188891661973e-05,19.04,19.04
49,2004-01-31,3.78,2.343266035394769e-05,-11.78,-11.78
50,2004-02-29,3.78,-7.761244009470203e-06,-4.28,-4.28
51,2004-03-31,3.74,1.6637974636254935e-05,-2.55,-2.55
52,2004-04-30,3.76,-5.316999448250342e-06,-5.17,-5.17
53,2004-05-31,3.77,-2.0157273179589315e-05,-33.86,-33.86
54,2004-06-30,3.78,-7.387385354709616e-06,-15.0,-15.0
55,2004-07-31,3.77,-1.6642395082400968e-06,-18.01,-18.01
56,2004-08-31,3.52,3.979564574440205e-07,27.35,27.35
57,2004-09-30,3.55,-9.361337370703092e-08,-14.08,-14.08
58,2004-10-31,3.53,-1.0265375652922026e-07,-1.64,-1.64
59,2004-11-30,3.26,-5.392799498302546e-07,16.25,16.25
60,2004-12-31,3.29,3.3667047844982365e-08,-10.75,-10.75
