,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,32433.421970099866,0.31354,-7.297062340435025e-06,-9.38,-9.38,0.0781,-9.38,11.18
1,2000-01-31,4.78,-8.41,16123.215470978676,0.34329,-4.029067083538845e-06,9.48,9.48,0.0406,9.48,-8.41
2,2000-02-29,5.07,-13.36,13280.605033361977,0.40815,2.2409442423868583e-05,17.51,17.51,0.0376,17.51,-13.36
3,2000-03-31,5.05,4.71,12785.76321547781,0.33247,2.68921567095675e-06,-18.54,-18.54,0.0306,-18.54,4.71
4,2000-04-30,5.06,-17.96,6824.711233426801,0.35681,2.2701796739000747e-07,-4.35,-4.35,0.0413,-4.35,-17.96
5,2000-05-31,5.12,1.68,4757.106379623058,0.26355,-1.6417856609909418e-05,-26.14,-26.14,0.0438,-26.14,1.68
6,2000-06-30,5.16,12.61,14330.346428479806,0.31354,-1.0210846406828232e-05,26.5,26.5,0.0503,26.5,12.61
7,2000-07-31,5.13,-14.44,10802.37417320991,0.21994,6.319217251371367e-06,-9.05,-9.05,0.0229,-9.05,-14.44
8,2000-08-31,5.12,-3.14,8886.20225355869,0.20951,-1.2290028472247446e-06,-4.74,-4.74,0.0257,-4.74,-3.14
9,2000-09-30,5.09,-17.36,3723.473776842178,0.21159,-8.410874759036934e-07,-3.33,-3.33,0.0437,-3.33,-17.36
10,2000-10-31,5.37,-16.2,6891.494657401181,0.21681,1.2399564758869656e-06,2.46,2.46,0.0375,2.46,-16.2
11,2000-11-30,5.32,-0.81,3366.404748682186,0.16885,-5.060649738354034e-06,-15.8,-15.8,0.0151,-15.8,-0.81
12,2000-12-31,6.08,-4.36,5093.981263049728,0.16365,-2.601930159880786e-05,-10.9,-10.9,0.0206,-10.9,-4.36
13,2001-01-31,5.27,23.09,5514.044847593689,0.19367,1.0060603927179394e-05,18.34,18.34,0.0333,18.34,23.09
14,2001-02-28,5.06,-7.49,3678.4025633041883,0.22306,3.0209450059459527e-05,20.9,20.9,0.0235,20.9,-7.49
15,2001-03-31,4.96,-9.68,1718.363790409906,0.22514,7.104170634234718e-06,0.93,0.93,0.0247,0.93,-9.68
16,2001-04-30,5.01,11.19,2134.3824467123536,0.23037,-1.6444653577097137e-05,2.31,2.31,0.016,2.31,11.19
17,2001-05-31,5.01,5.02,4393.683059538967,0.30019,3.549684771393081e-06,30.32,30.32,0.0261,30.32,5.02
18,2001-06-30,4.99,-7.17,4297.687070889379,0.2989,7.59261879410443e-07,5.04,5.04,0.0224,5.04,-7.17
19,2001-07-31,4.77,-8.5,2348.4078278930083,0.24963,4.97979660945568e-07,-15.66,-15.66,0.0593,-15.66,-8.5
20,2001-08-31,4.54,0.66,2923.686584805749,0.27175,1.2016643065346561e-05,8.86,8.86,0.0388,8.86,0.66
21,2001-09-30,4.0,-17.28,1792.8652968036529,0.29913,2.573905804459603e-05,0.71,0.71,0.0505,0.71,-17.28
22,2001-10-31,4.02,12.78,990.4490532944379,0.30546,1.2381579414598138e-05,2.11,2.11,0.0218,2.11,12.78
23,2001-11-30,4.04,20.45,3544.197216737411,0.31599,-1.0287480041636677e-05,4.9,4.9,0.0351,4.9,20.45
24,2001-12-31,4.01,10.41,4472.602095555627,0.32863,-4.365471535184012e-06,9.86,9.86,0.0319,9.86,10.41
25,2002-01-31,3.98,6.92,6430.631177528068,0.42974,6.512483165620106e-06,30.77,30.77,0.0388,30.77,6.92
26,2002-02-28,4.01,10.36,5953.052218380588,0.52454,6.937168157784905e-06,21.46,21.46,0.0375,21.46,10.36
27,2002-03-31,4.0,8.98,8336.727439453236,0.54033,-1.6909055955110879e-06,3.01,3.01,0.0298,3.01,8.98
28,2002-04-30,4.04,-4.87,3961.0161485335007,0.45713,-8.472390893247303e-07,-15.4,-15.4,0.027,-15.4,-4.87
29,2002-05-31,4.28,-5.25,2139.304197084557,0.39078,-6.373079381662893e-06,-14.52,-14.52,0.0247,-14.52,-5.25
30,2002-06-30,4.26,-12.73,3315.9759949172208,0.36761,-1.2043462014010159e-05,-17.88,-17.88,0.0312,-17.88,-12.73
31,2002-07-31,4.27,-3.77,5198.654862108078,0.3329,6.63875449190614e-06,11.75,11.75,0.0451,11.75,-3.77
32,2002-08-31,4.28,1.76,4102.295873403464,0.34996,-7.518865148388563e-06,0.49,0.49,0.0215,0.49,1.76
33,2002-09-30,4.28,-12.08,5750.065671653697,0.37642,-9.360525060356381e-07,7.56,7.56,0.0256,7.56,-12.08
34,2002-10-31,4.28,2.13,4386.60254473948,0.35338,3.7587082314105124e-06,-6.12,-6.12,0.0347,-6.12,2.13
35,2002-11-30,4.28,8.38,3342.213524234836,0.3696,1.6155265781967692e-07,1.41,1.41,0.0221,1.41,8.38
36,2002-12-31,4.52,-13.23,3520.644625540051,0.33631,-9.21162854119848e-06,-9.01,-9.01,0.0133,-9.01,-13.23
37,2003-01-31,4.34,-5.82,2763.9003387270272,0.26664,-1.0633767201944635e-05,-15.23,-15.23,0.023,-15.23,-5.82
38,2003-02-28,4.27,-3.15,2049.4780903523756,0.26903,-6.178714287175522e-06,0.0,0.0,0.0178,0.0,-3.15
39,2003-03-31,4.27,-6.59,3439.5227121257662,0.2355,-1.1517291217921614e-05,-12.46,-12.46,0.0267,-12.46,-6.59
40,2003-04-30,4.26,12.34,4413.0908696019405,0.28261,1.8426215245769263e-05,18.79,18.79,0.0222,18.79,12.34
