,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-26.96,-26.96
1,2000-01-31,4.78,0.41,0.41
2,2000-02-29,5.07,-25.96,-25.96
3,2000-03-31,5.05,-9.78,-9.78
4,2000-04-30,5.06,-10.86,-10.86
5,2000-05-31,5.12,12.81,12.81
6,2000-06-30,5.16,100.56,100.56
7,2000-07-31,5.13,-41.94,-41.94
8,2000-08-31,5.12,-9.81,-9.81
9,2000-09-30,5.09,-4.73,-4.73
10,2000-10-31,5.37,-14.1,-14.1
11,2000-11-30,5.32,9.85,9.85
12,2000-12-31,6.08,-3.38,-3.38
13,2001-01-31,5.27,4.03,4.03
14,2001-02-28,5.06,0.26,0.26
15,2001-03-31,4.96,-15.04,-15.04
16,2001-04-30,5.01,3.11,3.11
17,2001-05-31,5.01,8.43,8.43
18,2001-06-30,4.99,14.29,14.29
19,2001-07-31,4.77,-3.3,-3.3
20,2001-08-31,4.54,23.17,23.17
21,2001-09-30,4.0,-16.34,-16.34
22,2001-10-31,4.02,16.51,16.51
23,2001-11-30,4.04,66.87,66.87
24,2001-12-31,4.01,10.82,10.82
25,2002-01-31,3.98,1.38,1.38
26,2002-02-28,4.01,-2.18,-2.18
27,2002-03-31,4.0,8.54,8.54
28,2002-04-30,4.04,1.48,1.48
29,2002-05-31,4.28,1.12,1.12
30,2002-06-30,4.26,-22.31,-22.31
31,2002-07-31,4.27,-2.82,-2.82
32,2002-08-31,4.28,6.81,6.81
33,2002-09-30,4.28,-16.51,-16.51
34,2002-10-31,4.28,2.65,2.65
35,2002-11-30,4.28,2.19,2.19
36,2002-12-31,4.52,-18.26,-18.26
37,2003-01-31,4.34,-9.77,-9.77
38,2003-02-28,4.27,3.48,3.48
39,2003-03-31,4.27,-15.33,-15.33
40,2003-04-30,4.26,1.93,1.93
41,2003-05-31,4.01,2.94,2.94
42,2003-06-30,4.1,7.55,7.55
43,2003-07-31,3.75,3.42,3.42
44,2003-08-31,3.72,3.73,3.73
45,2003-09-30,3.77,6.68,6.68
46,2003-10-31,3.84,29.86,29.86
47,2003-11-30,3.78,4.87,4.87
48,2003-12-31,3.97,-11.81,-11.81
49,2004-01-31,3.78,7.12,7.12
50,2004-02-29,3.78,9.86,9.86
51,2004-03-31,3.74,-2.21,-2.21
52,2004-04-30,3.76,3.84,3.84
53,2004-05-31,3.77,-5.92,-5.92
54,2004-06-30,3.78,-10.37,-10.37
55,2004-07-31,3.77,-8.46,-8.46
56,2004-08-31,3.52,21.56,21.56
57,2004-09-30,3.55,-4.46,-4.46
58,2004-10-31,3.53,-0.42,-0.42
59,2004-11-30,3.26,8.76,8.76
60,2004-12-31,3.29,-5.71,-5.71
61,2005-01-31,3.26,14.19,14.19
62,2005-02-28,3.28,7.24,7.24
63,2005-03-31,3.26,0.57,0.57
64,2005-04-30,3.29,-2.6,-2.6
65,2005-05-31,3.29,4.07,4.07
66,2005-06-30,3.3,9.92,9.92
67,2005-07-31,3.27,17.68,17.68
68,2005-08-31,3.25,-4.44,-4.44
69,2005-09-30,3.28,26.32,26.32
70,2005-10-31,3.51,-6.06,-6.06
71,2005-11-30,3.5,30.04,30.04
72,2005-12-31,3.76,15.08,15.08
73,2006-01-31,3.76,-2.28,-2.28
74,2006-02-28,3.99,-5.01,-5.01
75,2006-03-31,3.97,11.8,11.8
76,2006-04-30,3.97,13.1,13.1
77,2006-05-31,3.96,-13.42,-13.42
78,2006-06-30,4.21,-2.74,-2.74
79,2006-07-31,4.22,6.88,6.88
80,2006-08-31,4.49,0.58,0.58
81,2006-09-30,4.48,-4.42,-4.42
82,2006-10-31,4.48,1.85,1.85
83,2006-11-30,4.49,1.5,1.5
84,2006-12-31,4.6,3.31,3.31
85,2007-01-31,4.61,1.17,1.17
86,2007-02-28,4.55,8.72,8.72
87,2007-03-31,4.63,0.8,0.8
88,2007-04-30,4.88,-0.27,-0.27
89,2007-05-31,4.56,-0.8,-0.8
90,2007-06-30,4.52,1.89,1.89
91,2007-07-31,4.76,12.73,12.73
92,2007-08-31,4.98,-3.53,-3.53
93,2007-09-30,4.98,-0.75,-0.75
94,2007-10-31,5.02,-7.34,-7.34
95,2007-11-30,5.02,-12.3,-12.3
96,2007-12-31,5.02,17.33,17.33
97,2008-01-31,4.96,-1.99,-1.99
98,2008-02-29,4.94,-9.97,-9.97
99,2008-03-31,4.98,-4.89,-4.89
100,2008-04-30,4.95,29.49,29.49
101,2008-05-31,5.04,-2.88,-2.88
102,2008-06-30,5.01,-14.02,-14.02
103,2008-07-31,5.03,-1.25,-1.25
104,2008-08-31,5.25,1.3,1.3
105,2008-09-30,5.22,-9.62,-9.62
106,2008-10-31,4.14,-48.72,-48.72
107,2008-11-30,3.99,-4.27,-4.27
108,2008-12-31,3.02,10.65,10.65
109,2009-01-31,2.41,13.78,13.78
110,2009-02-28,1.87,-25.94,-25.94
111,2009-03-31,1.73,15.32,15.32
112,2009-04-30,1.85,23.53,23.53
113,2009-05-31,1.96,24.26,24.26
114,2009-06-30,1.96,13.12,13.12
115,2009-07-31,1.95,28.77,28.77
116,2009-08-31,1.99,-4.26,-4.26
117,2009-09-30,2.0,4.33,4.33
118,2009-10-31,2.01,2.08,2.08
119,2009-11-30,2.01,-8.81,-8.81
120,2009-12-31,2.01,4.09,4.09
121,2010-01-31,2.0,-5.73,-5.73
122,2010-02-28,2.01,-2.22,-2.22
123,2010-03-31,2.0,12.12,12.12
124,2010-04-30,2.0,5.76,5.76
125,2010-05-31,2.0,-14.74,-14.74
126,2010-06-30,2.03,8.61,8.61
127,2010-07-31,2.28,7.93,7.93
128,2010-08-31,2.28,-7.35,-7.35
129,2010-09-30,2.27,5.41,5.41
130,2010-10-31,2.26,2.22,2.22
131,2010-11-30,2.51,0.31,0.31
132,2010-12-31,2.51,15.74,15.74
133,2011-01-31,2.75,-9.6,-9.6
134,2011-02-28,2.76,-4.25,-4.25
135,2011-03-31,2.99,11.83,11.83
136,2011-04-30,3.02,16.76,16.76
137,2011-05-31,3.03,-7.54,-7.54
138,2011-06-30,3.28,1.08,1.08
139,2011-07-31,3.27,-3.71,-3.71
140,2011-08-31,3.27,-11.85,-11.85
141,2011-09-30,3.28,-11.11,-11.11
142,2011-10-31,3.26,6.07,6.07
143,2011-11-30,3.27,-3.64,-3.64
144,2011-12-31,3.29,-14.68,-14.68
145,2012-01-31,3.27,1.2,1.2
146,2012-02-29,3.26,2.77,2.77
147,2012-03-31,3.24,5.77,5.77
148,2012-04-30,3.26,-9.09,-9.09
149,2012-05-31,3.27,-4.0,-4.0
150,2012-06-30,3.26,5.37,5.37
151,2012-07-31,3.02,-3.53,-3.53
152,2012-08-31,3.01,-2.03,-2.03
153,2012-09-30,3.01,-1.21,-1.21
154,2012-10-31,2.75,-2.04,-2.04
155,2012-11-30,2.77,-4.56,-4.56
156,2012-12-31,2.77,6.28,6.28
157,2013-01-31,2.76,3.8,3.8
158,2013-02-28,2.76,6.94,6.94
159,2013-03-31,2.75,-3.05,-3.05
160,2013-04-30,2.78,-0.79,-0.79
161,2013-05-31,2.5,-0.4,-0.4
162,2013-06-30,2.5,-13.44,-13.44
163,2013-07-31,2.53,4.11,4.11
164,2013-08-31,2.51,-1.74,-1.74
165,2013-09-30,2.5,5.31,5.31
166,2013-10-31,2.52,2.94,2.94
167,2013-11-30,2.5,-7.66,-7.66
168,2013-12-31,2.52,6.11,6.11
169,2014-01-31,2.51,4.17,4.17
