,Date,riskfree,MA1M,actualreturn
56,2004-08-31,3.52,2.54,2.54
57,2004-09-30,3.55,1.45,1.45
58,2004-10-31,3.53,-10.47,-10.47
59,2004-11-30,3.26,16.35,16.35
60,2004-12-31,3.29,7.44,7.44
61,2005-01-31,3.26,13.85,13.85
62,2005-02-28,3.28,4.0,4.0
63,2005-03-31,3.26,0.0,0.0
64,2005-04-30,3.29,9.61,9.61
65,2005-05-31,3.29,14.72,14.72
66,2005-06-30,3.3,-10.09,-10.09
67,2005-07-31,3.27,0.85,0.85
68,2005-08-31,3.25,-0.32,-0.32
69,2005-09-30,3.28,-7.91,-7.91
70,2005-10-31,3.51,-10.44,-10.44
71,2005-11-30,3.5,21.26,21.26
72,2005-12-31,3.76,-4.02,-4.02
73,2006-01-31,3.76,2.33,2.33
74,2006-02-28,3.99,0.11,0.11
75,2006-03-31,3.97,-0.45,-0.45
76,2006-04-30,3.97,-10.99,-10.99
77,2006-05-31,3.96,-11.08,-11.08
78,2006-06-30,4.21,0.0,0.0
79,2006-07-31,4.22,-4.67,-4.67
80,2006-08-31,4.49,14.41,14.41
81,2006-09-30,4.48,-15.7,-15.7
82,2006-10-31,4.48,-4.46,-4.46
83,2006-11-30,4.49,0.87,0.87
84,2006-12-31,4.6,-1.59,-1.59
85,2007-01-31,4.61,-5.75,-5.75
86,2007-02-28,4.55,11.33,11.33
87,2007-03-31,4.63,6.3,6.3
88,2007-04-30,4.88,16.11,16.11
89,2007-05-31,4.56,0.65,0.65
90,2007-06-30,4.52,6.06,6.06
91,2007-07-31,4.76,5.35,5.35
92,2007-08-31,4.98,-7.85,-7.85
93,2007-09-30,4.98,10.33,10.33
94,2007-10-31,5.02,12.44,12.44
95,2007-11-30,5.02,10.21,10.21
96,2007-12-31,5.02,-4.07,-4.07
97,2008-01-31,4.96,-19.39,-19.39
98,2008-02-29,4.94,11.78,11.78
99,2008-03-31,4.98,-2.41,-2.41
100,2008-04-30,4.95,-0.9,-0.9
101,2008-05-31,5.04,3.17,3.17
102,2008-06-30,5.01,-13.85,-13.85
103,2008-07-31,5.03,-23.47,-23.47
104,2008-08-31,5.25,-7.68,-7.68
105,2008-09-30,5.22,9.8,9.8
106,2008-10-31,4.14,-19.19,-19.19
107,2008-11-30,3.99,5.88,5.88
108,2008-12-31,3.02,1.45,1.45
109,2009-01-31,2.41,27.62,27.62
110,2009-02-28,1.87,3.87,3.87
111,2009-03-31,1.73,10.0,10.0
112,2009-04-30,1.85,14.44,14.44
113,2009-05-31,1.96,-6.03,-6.03
114,2009-06-30,1.96,7.43,7.43
115,2009-07-31,1.95,11.48,11.48
116,2009-08-31,1.99,4.09,4.09
117,2009-09-30,2.0,-8.13,-8.13
118,2009-10-31,2.01,-14.9,-14.9
119,2009-11-30,2.01,11.09,11.09
120,2009-12-31,2.01,22.46,22.46
121,2010-01-31,2.0,-1.56,-1.56
122,2010-02-28,2.01,-11.73,-11.73
123,2010-03-31,2.0,15.46,15.46
124,2010-04-30,2.0,20.05,20.05
125,2010-05-31,2.0,-6.89,-6.89
126,2010-06-30,2.03,-7.34,-7.34
127,2010-07-31,2.28,-11.46,-11.46
128,2010-08-31,2.28,-8.26,-8.26
129,2010-09-30,2.27,14.87,14.87
130,2010-10-31,2.26,-2.53,-2.53
131,2010-11-30,2.51,2.73,2.73
132,2010-12-31,2.51,0.63,0.63
133,2011-01-31,2.75,-4.15,-4.15
134,2011-02-28,2.76,-6.65,-6.65
135,2011-03-31,2.99,-3.91,-3.91
136,2011-04-30,3.02,12.9,12.9
137,2011-05-31,3.03,-6.75,-6.75
138,2011-06-30,3.28,-17.92,-17.92
139,2011-07-31,3.27,-7.97,-7.97
140,2011-08-31,3.27,-23.02,-23.02
141,2011-09-30,3.28,-3.88,-3.88
142,2011-10-31,3.26,15.4,15.4
143,2011-11-30,3.27,10.94,10.94
144,2011-12-31,3.29,-5.59,-5.59
145,2012-01-31,3.27,20.2,20.2
146,2012-02-29,3.26,3.68,3.68
147,2012-03-31,3.24,-10.47,-10.47
148,2012-04-30,3.26,-6.04,-6.04
149,2012-05-31,3.27,-16.06,-16.06
150,2012-06-30,3.26,1.67,1.67
151,2012-07-31,3.02,14.52,14.52
152,2012-08-31,3.01,6.13,6.13
153,2012-09-30,3.01,5.78,5.78
154,2012-10-31,2.75,14.29,14.29
155,2012-11-30,2.77,6.46,6.46
156,2012-12-31,2.77,-13.15,-13.15
157,2013-01-31,2.76,-5.64,-5.64
158,2013-02-28,2.76,9.11,9.11
159,2013-03-31,2.75,4.42,4.42
160,2013-04-30,2.78,-6.11,-6.11
161,2013-05-31,2.5,5.01,5.01
162,2013-06-30,2.5,-8.19,-8.19
163,2013-07-31,2.53,1.46,1.46
164,2013-08-31,2.51,4.46,4.46
165,2013-09-30,2.5,-11.43,-11.43
166,2013-10-31,2.52,-3.85,-3.85
167,2013-11-30,2.5,0.21,0.21
168,2013-12-31,2.52,3.89,3.89
169,2014-01-31,2.51,0.0,0.0
170,2014-02-28,2.49,-3.75,-3.75
171,2014-03-31,2.49,9.45,9.45
172,2014-04-30,2.5,3.78,3.78
173,2014-05-31,2.49,-1.09,-1.09
174,2014-06-30,2.49,17.13,17.13
175,2014-07-31,2.49,7.08,7.08
176,2014-08-31,2.24,9.19,9.19
177,2014-09-30,2.24,-3.0,-3.0
178,2014-10-31,1.97,-7.79,-7.79
179,2014-11-30,1.99,5.27,5.27
180,2014-12-31,2.03,-0.88,-0.88
181,2015-01-31,2.0,7.13,7.13
182,2015-02-28,1.99,-6.85,-6.85
183,2015-03-31,1.74,-7.94,-7.94
184,2015-04-30,1.74,-5.39,-5.39
185,2015-05-31,1.74,-3.94,-3.94
186,2015-06-30,1.5,-11.62,-11.62
187,2015-07-31,1.5,-14.51,-14.51
188,2015-08-31,1.52,4.3,4.3
189,2015-09-30,1.49,0.0,0.0
190,2015-10-31,1.5,-4.64,-4.64
191,2015-11-30,1.5,17.59,17.59
192,2015-12-31,1.52,-3.35,-3.35
193,2016-01-31,1.5,-9.88,-9.88
194,2016-02-29,1.52,11.87,11.87
195,2016-03-31,1.53,8.57,8.57
196,2016-04-30,1.5,-7.0,-7.0
197,2016-05-31,1.48,7.95,7.95
198,2016-06-30,1.23,2.72,2.72
199,2016-07-31,1.24,20.86,20.86
200,2016-08-31,1.25,-3.06,-3.06
201,2016-09-30,1.26,-9.94,-9.94
202,2016-10-31,1.24,-2.85,-2.85
203,2016-11-30,1.23,-1.06,-1.06
204,2016-12-31,1.27,11.72,11.72
205,2017-01-31,1.25,-2.54,-2.54
206,2017-02-28,1.26,-9.42,-9.42
207,2017-03-31,1.27,10.4,10.4
208,2017-04-30,1.21,0.68,0.68
209,2017-05-31,1.26,10.88,10.88
210,2017-06-30,1.29,15.76,15.76
211,2017-07-31,1.24,-14.69,-14.69
212,2017-08-31,1.27,-1.58,-1.58
213,2017-09-30,1.27,0.83,0.83
214,2017-10-31,1.26,-4.09,-4.09
215,2017-11-30,1.53,4.75,4.75
216,2017-12-31,1.58,-2.92,-2.92
217,2018-01-31,1.54,7.69,7.69
218,2018-02-28,1.51,-8.15,-8.15
219,2018-03-31,1.54,-12.4,-12.4
220,2018-04-30,1.51,-10.33,-10.33
221,2018-05-31,1.55,-5.33,-5.33
222,2018-06-30,1.57,-20.95,-20.95
223,2018-07-31,1.52,16.12,16.12
224,2018-08-31,1.55,0.0,0.0
225,2018-09-30,1.65,-10.33,-10.33
226,2018-10-31,1.57,-13.61,-13.61
227,2018-11-30,1.76,9.35,9.35
228,2018-12-31,1.89,-1.1,-1.1
229,2019-01-31,1.81,4.71,4.71
230,2019-02-28,1.8,5.46,5.46
231,2019-03-31,1.81,-8.24,-8.24
232,2019-04-30,1.79,2.31,2.31
233,2019-05-31,1.79,-14.29,-14.29
234,2019-06-30,1.83,5.62,5.62
235,2019-07-31,1.56,-18.77,-18.77
236,2019-08-31,1.54,-11.43,-11.43
237,2019-09-30,1.58,1.43,1.43
238,2019-10-31,1.29,-3.53,-3.53
239,2019-11-30,1.28,7.3,7.3
240,2019-12-31,1.39,10.54,10.54
241,2020-01-31,1.25,-5.23,-5.23
242,2020-02-29,1.26,-6.85,-6.85
243,2020-03-31,0.8,-18.38,-18.38
244,2020-04-30,0.76,-1.78,-1.78
245,2020-05-31,0.49,-7.69,-7.69
246,2020-06-30,0.57,11.27,11.27
247,2020-07-31,0.51,11.01,11.01
248,2020-08-31,0.55,15.87,15.87
249,2020-09-30,0.55,3.37,3.37
250,2020-10-31,0.52,-8.47,-8.47
251,2020-11-30,0.6,8.54,8.54
252,2020-12-31,0.61,21.64,21.64
253,2021-01-31,0.52,16.94,16.94
254,2021-02-28,0.59,-6.22,-6.22
255,2021-03-31,0.59,0.66,0.66
256,2021-04-30,0.49,8.97,8.97
257,2021-05-31,0.51,-1.23,-1.23
258,2021-06-30,0.63,4.7,4.7
259,2021-07-31,0.58,-10.0,-10.0
260,2021-08-31,0.9,-7.03,-7.03
261,2021-09-30,0.92,-6.42,-6.42
262,2021-10-31,0.76,3.41,3.41
263,2021-11-30,1.067,1.02,1.02
264,2021-12-31,1.437,23.62,23.62
265,2022-01-31,1.277,-14.35,-14.35
266,2022-02-28,1.39,-5.08,-5.08
267,2022-03-31,1.454,10.43,10.43
268,2022-04-30,1.53,-18.29,-18.29
269,2022-05-31,1.863,3.58,3.58
270,2022-06-30,2.337,-15.9,-15.9
271,2022-07-31,2.341,3.03,3.03
