,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,7940.793126555619,0.61162,-8.150739862585109e-07,-14.41,-14.41,0.0716,-14.41,11.18
1,2000-01-31,4.78,-8.41,3750.455711735832,0.54346,1.04107532968253e-07,-11.16,-11.16,0.0229,-11.16,-8.41
2,2000-02-29,5.07,-13.36,5333.745515695067,0.5509,1.2085669107831704e-07,0.91,0.91,0.0535,0.91,-13.36
3,2000-03-31,5.05,4.71,13575.252980303281,0.79406,5.3922116467440625e-06,44.14,44.14,0.0729,44.14,4.71
4,2000-04-30,5.06,-17.96,4969.263262731558,0.23137,-1.1843209602837779e-05,-29.12,-29.12,0.0715,-29.12,-17.96
5,2000-05-31,5.12,1.68,5382.9126213592235,0.23849,-2.5914104487327796e-08,3.09,3.09,0.0516,3.09,1.68
6,2000-06-30,5.16,12.61,5418.565833158226,0.27579,-3.4162714794606837e-08,19.52,19.52,0.0409,19.52,12.61
7,2000-07-31,5.13,-14.44,3729.2949763847146,0.23624,-3.462656501711813e-07,-14.34,-14.34,0.022,-14.34,-14.44
8,2000-08-31,5.12,-3.14,1863.811123009273,0.23414,-3.5061403992527087e-07,-0.93,-0.93,0.0226,-0.93,-3.14
9,2000-09-30,5.09,-17.36,10811.407253886011,0.25773,1.0873608497611086e-07,10.61,10.61,0.0552,10.61,-17.36
10,2000-10-31,5.37,-16.2,15154.459973794223,0.21647,9.9879270449864e-07,-15.99,-15.99,0.0588,-15.99,-16.2
11,2000-11-30,5.32,-0.81,3594.5310917205757,0.20447,1.2479961236022844e-06,-7.0,-7.0,0.0192,-7.0,-0.81
12,2000-12-31,6.08,-4.36,1955.59764718295,0.21317,1.3786203561515261e-05,4.3,4.3,0.0243,4.3,-4.36
13,2001-01-31,5.27,23.09,4399.781109552232,0.23849,3.049391118801974e-07,11.86,11.86,0.0298,11.86,23.09
14,2001-02-28,5.06,-7.49,4709.414962929679,0.25602,1.027235222339357e-05,13.66,13.66,0.0262,13.66,-7.49
15,2001-03-31,4.96,-9.68,4550.235714918497,0.217,-2.279987625904303e-06,-15.24,-15.24,0.0397,-15.24,-9.68
16,2001-04-30,5.01,11.19,2159.561316662414,0.22352,8.938571777514163e-07,5.82,5.82,0.0191,5.82,11.19
17,2001-05-31,5.01,5.02,6056.835075360794,0.23263,-1.1740603415042569e-05,4.07,4.07,0.0265,4.07,5.02
18,2001-06-30,4.99,-7.17,2002.5568181818182,0.23533,7.327419547759521e-06,0.46,0.46,0.0121,0.46,-7.17
19,2001-07-31,4.77,-8.5,2964.3298242422866,0.23058,8.484369897927504e-06,-2.05,-2.05,0.0223,-2.05,-8.5
20,2001-08-31,4.54,0.66,2069.5079100939183,0.23379,1.5946736997200885e-06,1.39,1.39,0.0146,1.39,0.66
21,2001-09-30,4.0,-17.28,2010.423162690325,0.23161,1.7435211093700945e-05,-3.56,-3.56,0.0531,-3.56,-17.28
22,2001-10-31,4.02,12.78,2235.6942999566536,0.25304,1.9376193683801943e-05,9.24,9.24,0.0231,9.24,12.78
23,2001-11-30,4.04,20.45,6166.6531069085295,0.29191,-9.924993647435095e-06,15.15,15.15,0.0348,15.15,20.45
24,2001-12-31,4.01,10.41,3731.6360961517885,0.29512,1.624249108605902e-05,8.49,8.49,0.0215,8.49,10.41
