,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-1.9548570430952373e-06,43.64,43.64
1,2000-01-31,4.78,1.9037754409549066e-05,-2.08,-2.08
2,2000-02-29,5.07,1.52386947599243e-05,40.63,40.63
3,2000-03-31,5.05,3.161158741222708e-06,7.22,7.22
4,2000-04-30,5.06,-1.0584804736824174e-05,-7.58,-7.58
5,2000-05-31,5.12,9.114414497748409e-07,-40.16,-40.16
6,2000-06-30,5.16,4.60911175318895e-06,12.34,12.34
7,2000-07-31,5.13,6.5609121505287844e-06,1.79,1.79
8,2000-08-31,5.12,1.4002069849291836e-05,27.19,27.19
9,2000-09-30,5.09,5.882558349180279e-06,-14.58,-14.58
10,2000-10-31,5.37,2.898145489386891e-05,-12.2,-12.2
11,2000-11-30,5.32,-4.0461512830822595e-06,-24.11,-24.11
12,2000-12-31,6.08,-9.68771757505964e-06,-31.02,-31.02
13,2001-01-31,5.27,3.3601030717564818e-06,20.88,20.88
14,2001-02-28,5.06,-7.946423561490787e-06,-5.48,-5.48
15,2001-03-31,4.96,-5.663095264213971e-06,-16.15,-16.15
16,2001-04-30,5.01,-5.954274260295625e-06,-1.62,-1.62
17,2001-05-31,5.01,1.0361730217940195e-06,23.32,23.32
18,2001-06-30,4.99,6.881639430290835e-06,-4.35,-4.35
19,2001-07-31,4.77,1.9231717864167957e-06,-15.73,-15.73
20,2001-08-31,4.54,1.4336074653021186e-05,0.31,0.31
21,2001-09-30,4.0,1.1384876513597693e-05,-17.39,-17.39
22,2001-10-31,4.02,-2.5722327162144317e-06,12.28,12.28
23,2001-11-30,4.04,-1.2609435045398343e-06,19.16,19.16
24,2001-12-31,4.01,1.703472633950667e-05,18.88,18.88
25,2002-01-31,3.98,-7.0191641578825244e-06,43.53,43.53
26,2002-02-28,4.01,6.587297292576721e-06,14.68,14.68
27,2002-03-31,4.0,9.425426068313839e-07,26.0,26.0
28,2002-04-30,4.04,-3.0855128082546826e-07,-15.56,-15.56
29,2002-05-31,4.28,3.7212411817241258e-06,-17.29,-17.29
30,2002-06-30,4.26,-3.55271259285744e-06,-23.95,-23.95
31,2002-07-31,4.27,-5.953721512390608e-06,-9.28,-9.28
32,2002-08-31,4.28,-1.4803200079055232e-05,-10.16,-10.16
33,2002-09-30,4.28,-1.2318611097211604e-05,-13.48,-13.48
34,2002-10-31,4.28,9.416381001874731e-07,12.38,12.38
35,2002-11-30,4.28,5.871857746116472e-06,15.33,15.33
36,2002-12-31,4.52,3.941326587670242e-06,-16.16,-16.16
37,2003-01-31,4.34,1.0030799435774673e-05,-0.61,-0.61
38,2003-02-28,4.27,3.980764540365327e-06,-4.75,-4.75
39,2003-03-31,4.27,1.1253184801213473e-05,4.99,4.99
40,2003-04-30,4.26,-9.505440177656573e-06,-0.98,-0.98
41,2003-05-31,4.01,3.1701607881542297e-06,7.04,7.04
42,2003-06-30,4.1,2.6529670317992613e-06,5.07,5.07
43,2003-07-31,3.75,-1.3054217096333241e-05,-7.24,-7.24
44,2003-08-31,3.72,2.3945684947354907e-06,13.72,13.72
45,2003-09-30,3.77,6.697339266008711e-06,-13.12,-13.12
46,2003-10-31,3.84,-3.346863333810258e-06,1.71,1.71
47,2003-11-30,3.78,2.3729285045451765e-06,6.38,6.38
48,2003-12-31,3.97,1.6103019062788093e-05,25.56,25.56
49,2004-01-31,3.78,1.9062615312891288e-05,0.0,0.0
50,2004-02-29,3.78,5.8542713476639e-06,-3.0,-3.0
51,2004-03-31,3.74,-1.0016687792982169e-05,-3.1,-3.1
52,2004-04-30,3.76,5.014765010823549e-06,3.64,3.64
53,2004-05-31,3.77,1.079900517495241e-05,-2.19,-2.19
54,2004-06-30,3.78,6.749932386397134e-06,5.29,5.29
55,2004-07-31,3.77,-8.154064487746317e-06,-17.24,-17.24
