,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,3500,4370,3632,3185,49900,28259,3185,3800,3662,3500,-11.39,6.71,7.69,-5.41,117.76,1419490,0.0541,0.0686,0.0479,0.0553,4.79,-11.39
1,2000-01-31,3110,3810,3494,2930,49900,26812,2930,3145,3087,2930,-11.14,13.09,-13.95,-11.14,69.19,892424,0.0488,0.0451,0.0471,0.058,4.78,-11.14
2,2000-02-29,4690,4690,3542,3030,49900,25221,2930,4690,4140,3910,49.84,32.11,36.34,2.51,135.78,4145402,0.0541,0.0684,0.0499,0.0618,5.07,49.84
3,2000-03-31,4600,5890,4706,3910,49900,23589,2930,4600,4393,4150,-1.92,31.43,55.93,2.68,112.74,893110,0.0604,0.0701,0.0539,0.064,5.05,-1.92
4,2000-04-30,2990,4600,3544,2960,49900,21844,2930,3350,3123,2960,-32.05,-4.47,9.52,-7.14,2.03,1350122,0.0629,0.0551,0.0548,0.0679,5.06,-32.05
5,2000-05-31,2490,3800,2783,2050,49900,19441,2050,2490,2362,2250,-16.72,-46.91,-28.86,13.18,-8.66,784498,0.0663,0.0801,0.0587,0.0703,5.12,-16.72
6,2000-06-30,2430,2940,2613,2430,49900,16693,2050,2565,2505,2430,2.97,-42.62,-30.57,-3.19,-21.81,743618,0.0643,0.0573,0.06,0.0647,5.16,2.97
7,2000-07-31,2220,2935,2438,2220,40300,13032,2050,2280,2260,2220,-8.64,-25.75,-28.62,-3.06,-38.57,390052,0.0653,0.0494,0.0581,0.0598,5.13,-8.64
8,2000-08-31,2205,2460,2270,2190,40300,10256,2050,2250,2224,2205,-0.68,-11.45,-52.99,-1.56,-32.15,364258,0.0555,0.0224,0.0563,0.0422,5.12,-0.68
9,2000-09-30,1680,2230,1883,1355,40300,7949,1355,1680,1588,1400,-24.66,-32.8,-59.52,23.99,-45.54,1233606,0.0564,0.0617,0.0581,0.0472,5.09,-24.66
10,2000-10-31,1685,1930,1795,1620,40300,5674,1355,1870,1757,1685,0.3,-24.1,-43.65,-10.61,-38.73,530010,0.0544,0.0596,0.0597,0.0508,5.37,0.3
11,2000-11-30,1460,1785,1644,1420,5890,2854,1355,1555,1503,1460,-13.86,-34.23,-38.14,2.82,-58.29,352790,0.0483,0.0374,0.0581,0.054,5.32,-13.86
12,2000-12-31,1465,1585,1476,1430,5890,2699,1355,1580,1484,1430,-4.25,-9.01,-42.09,-7.28,-59.53,485194,0.0449,0.0234,0.0554,0.0427,6.08,-4.25
13,2001-01-31,1785,1900,1636,1420,5890,2542,1355,1790,1746,1680,21.84,5.93,-19.59,0.0,-42.6,2082424,0.0472,0.0597,0.0568,0.0435,5.27,21.84
14,2001-02-28,2335,2335,1903,1695,5890,2406,1355,2335,2184,2050,38.99,54.64,3.78,16.75,-42.77,3202760,0.0479,0.0295,0.0538,0.0408,5.06,38.99
15,2001-03-31,3100,3125,2647,2120,4600,2218,1355,3125,3055,2990,32.76,111.6,84.52,4.03,-26.8,1331058,0.0468,0.0525,0.0521,0.0498,4.96,32.76
16,2001-04-30,3200,3200,2991,2700,3800,2181,1355,3200,3065,2990,3.23,78.77,88.79,4.92,7.02,767308,0.042,0.0296,0.0501,0.0406,5.01,3.23
17,2001-05-31,3760,3990,3644,3055,3990,2260,1355,3990,3896,3760,17.5,61.03,157.53,-0.53,51.0,685074,0.0418,0.0405,0.046,0.0412,5.01,17.5
18,2001-06-30,4550,4550,3779,3540,4550,2356,1355,4550,4152,3780,16.07,45.6,210.58,25.17,82.0,2517540,0.0431,0.036,0.0442,0.0342,4.99,16.07
19,2001-07-31,4360,4600,4404,4050,4600,2526,1355,4360,4174,4050,-4.18,36.25,144.26,1.4,96.4,343810,0.0379,0.0285,0.0427,0.0352,4.77,-4.18
20,2001-08-31,5150,5310,4824,4300,5310,2753,1355,5310,5230,5150,18.12,36.97,120.56,-1.72,133.56,418336,0.0366,0.0304,0.043,0.0312,4.54,18.12
21,2001-09-30,4550,5100,4528,3445,5310,2959,1420,4550,4488,4350,-13.17,0.66,50.17,5.81,180.0,310704,0.0405,0.0714,0.0438,0.0471,4.0,-13.17
22,2001-10-31,6030,6150,5106,4300,6150,3241,1420,6150,5916,5470,32.53,38.3,88.44,3.08,257.86,709438,0.043,0.0411,0.0423,0.0504,4.02,32.53
23,2001-11-30,5600,6400,6099,5600,6400,3640,1420,6200,5920,5600,2.38,5.46,44.7,-6.51,283.56,790798,0.0424,0.0338,0.0418,0.0515,4.04,2.38
24,2001-12-31,6070,6070,5742,5400,6400,3952,1420,6070,5968,5800,-0.49,33.41,34.29,4.66,314.33,506012,0.0423,0.0347,0.0423,0.0372,4.01,-0.49
