,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,1600.0,2250.0,1803.0,1530.0,5990.0,3453.0,1530.0,1625.0,1579.0,1530.0,-43.86,-56.16,-5.88,-55.56,30380.0,0.0512,0.0728,0.0542,0.0532,4.79,-5.33
1,2000-01-31,2150.0,2160.0,1840.0,1650.0,5300.0,3218.0,1530.0,2160.0,2025.0,1880.0,-10.04,-43.35,13.46,-54.26,42084.0,0.0502,0.048,0.0509,0.0592,4.78,34.38
2,2000-02-29,1870.0,2090.0,1801.0,1560.0,5300.0,3038.0,1530.0,1870.0,1786.0,1710.0,7.47,-38.79,19.87,-51.93,25670.0,0.0516,0.0535,0.0503,0.0589,5.07,-13.43
3,2000-03-31,1840.0,2560.0,2112.0,1820.0,5300.0,2873.0,1530.0,2185.0,1966.0,1820.0,15.0,-33.93,-15.01,-52.08,28818.0,0.0585,0.0808,0.0548,0.0631,5.05,-1.6
4,2000-04-30,1645.0,1930.0,1739.0,1580.0,5300.0,2729.0,1530.0,1660.0,1637.0,1600.0,-23.84,-31.17,-4.36,-53.27,21144.0,0.0595,0.0372,0.0552,0.0603,5.06,-19.16
5,2000-05-31,1300.0,1645.0,1425.0,1250.0,4800.0,2500.0,1250.0,1400.0,1304.0,1270.0,-30.48,-28.96,-5.8,-68.52,30464.0,0.0581,0.0425,0.0521,0.0575,5.12,-20.97
6,2000-06-30,1305.0,1500.0,1327.0,1180.0,4800.0,2294.0,1180.0,1500.0,1314.0,1185.0,-28.3,-18.44,10.59,-61.84,38152.0,0.0552,0.0589,0.0539,0.046,5.16,2.76
7,2000-07-31,1575.0,1575.0,1303.0,1130.0,3860.0,2059.0,1130.0,1575.0,1291.0,1140.0,-4.26,-26.74,39.38,-58.5,84478.0,0.057,0.0595,0.0531,0.0541,5.13,20.69
8,2000-08-31,1715.0,1955.0,1684.0,1340.0,3265.0,1899.0,1130.0,1890.0,1832.0,1715.0,31.92,-8.29,-6.28,-46.32,182180.0,0.0597,0.0716,0.0556,0.0628,5.12,8.89
9,2000-09-30,2400.0,2600.0,2229.0,1710.0,2785.0,1843.0,1130.0,2400.0,2338.0,2220.0,60.0,23.08,-4.38,-14.29,60822.0,0.0563,0.0641,0.0573,0.0644,5.09,27.32
10,2000-10-31,1730.0,2280.0,2014.0,1680.0,2650.0,1800.0,1130.0,2030.0,1848.0,1680.0,9.84,5.17,-17.62,-27.62,247548.0,0.0637,0.0809,0.061,0.0719,5.37,-27.92
11,2000-11-30,2695.0,3160.0,2271.0,1720.0,3160.0,1794.0,1130.0,2760.0,2583.0,2400.0,49.72,112.2,17.69,47.27,297404.0,0.0725,0.0968,0.0654,0.0815,5.32,32.76
12,2000-12-31,1790.0,2885.0,2509.0,1790.0,3160.0,1840.0,1130.0,2495.0,2110.0,1790.0,-25.42,51.05,-28.26,10.15,144888.0,0.0737,0.0697,0.0649,0.082,6.08,-25.42
13,2001-01-31,2150.0,2345.0,2133.0,1790.0,3160.0,1867.0,1130.0,2345.0,2160.0,2025.0,24.28,36.51,6.17,0.0,184428.0,0.0757,0.0691,0.0663,0.0798,5.27,20.11
14,2001-02-28,3810.0,5260.0,2933.0,2110.0,5260.0,1961.0,1130.0,5260.0,4421.0,3810.0,43.77,101.59,9.96,108.2,824894.0,0.0796,0.0969,0.0706,0.0822,5.06,86.76
15,2001-03-31,2715.0,3995.0,3129.0,2715.0,5260.0,2054.0,1130.0,2890.0,2799.0,2715.0,51.68,13.13,-4.4,49.18,506210.0,0.0808,0.07,0.0695,0.0798,4.96,-28.74
16,2001-04-30,3010.0,3130.0,2703.0,2250.0,5260.0,2133.0,1130.0,3010.0,2964.0,2900.0,34.38,48.28,-3.83,82.98,195596.0,0.0778,0.052,0.0702,0.0764,5.01,10.87
17,2001-05-31,3450.0,3890.0,3630.0,3220.0,5260.0,2324.0,1130.0,3720.0,3602.0,3450.0,-9.45,28.01,-3.09,165.38,226970.0,0.0709,0.0575,0.0709,0.0584,5.01,14.62
18,2001-06-30,2970.0,3480.0,3272.0,2940.0,5260.0,2484.0,1130.0,3215.0,3041.0,2940.0,2.77,65.92,-8.62,98.0,61986.0,0.0653,0.0244,0.07,0.0483,4.99,-20.16
19,2001-07-31,2450.0,3050.0,2594.0,2290.0,5260.0,2598.0,1340.0,2450.0,2401.0,2290.0,-18.6,13.95,5.15,55.56,33218.0,0.0637,0.0502,0.0689,0.046,4.77,-17.51
20,2001-08-31,2500.0,3100.0,2726.0,2470.0,5260.0,2692.0,1680.0,3050.0,2806.0,2500.0,-27.54,-34.38,-8.42,45.77,193900.0,0.0527,0.0696,0.0686,0.0509,4.54,2.04
21,2001-09-30,1900.0,3730.0,2372.0,1760.0,5260.0,2695.0,1680.0,1900.0,1834.0,1760.0,-35.37,-34.14,7.95,-14.41,158506.0,0.0608,0.094,0.0711,0.0724,4.0,-35.59
22,2001-10-31,2265.0,2440.0,2205.0,1880.0,5260.0,2713.0,1720.0,2440.0,2348.0,2260.0,-7.55,-24.75,-4.83,30.92,232796.0,0.058,0.0425,0.0685,0.0711,4.02,19.21
23,2001-11-30,2210.0,2480.0,2371.0,2160.0,5260.0,2726.0,1760.0,2445.0,2286.0,2160.0,-21.07,-40.27,-10.89,-18.0,144832.0,0.056,0.0275,0.063,0.0612,4.04,-2.21
24,2001-12-31,2215.0,2645.0,2300.0,2150.0,5260.0,2709.0,1760.0,2645.0,2461.0,2215.0,16.58,-24.66,-13.14,23.74,494136.0,0.058,0.0451,0.0614,0.0375,4.01,0.68
25,2002-01-31,2270.0,2315.0,2222.0,2120.0,5260.0,2709.0,1760.0,2315.0,2270.0,2220.0,0.22,-7.35,3.18,5.58,110692.0,0.0549,0.0183,0.0585,0.0318,3.98,2.48
26,2002-02-28,2240.0,2850.0,2302.0,2185.0,3995.0,2663.0,1760.0,2240.0,2223.0,2210.0,1.82,-24.07,0.9,-41.21,146360.0,0.0524,0.0568,0.0538,0.0424,4.01,-3.03
27,2002-03-31,2260.0,2505.0,2367.0,2250.0,3890.0,2597.0,1760.0,2335.0,2290.0,2260.0,2.03,18.95,-3.0,-21.8,118766.0,0.0379,0.0275,0.0507,0.0376,4.0,0.89
28,2002-04-30,1890.0,2510.0,2094.0,1800.0,3890.0,2544.0,1760.0,2510.0,2119.0,1800.0,-15.44,-16.37,-13.5,-37.21,500252.0,0.0422,0.0611,0.0516,0.051,4.04,-16.37
29,2002-05-31,2540.0,3510.0,2289.0,1810.0,3730.0,2424.0,1760.0,3510.0,3081.0,2540.0,13.39,14.93,-1.55,-26.38,2826910.0,0.0529,0.0814,0.0538,0.0616,4.28,34.39
30,2002-06-30,1800.0,2985.0,2187.0,1765.0,3730.0,2335.0,1760.0,2410.0,2053.0,1765.0,-22.58,-18.74,-7.69,-38.78,1896132.0,0.0601,0.0925,0.0584,0.0761,4.26,-47.14
31,2002-07-31,1860.0,2120.0,1899.0,1800.0,3730.0,2270.0,1760.0,1860.0,1860.0,1860.0,-1.59,-18.06,0.0,-24.08,0.0,0.061,0.0311,0.0574,0.07,4.27,3.33
32,2002-08-31,5800.0,9550.0,4198.0,1860.0,9550.0,2388.0,1760.0,7450.0,6424.0,5800.0,-67.73,-57.0,-14.71,-65.6,349009.0,0.0631,0.0657,0.0581,0.0641,4.28,-48.21
33,2002-09-30,3450.0,5490.0,4583.0,3450.0,9550.0,2570.0,1765.0,4425.0,3915.0,3450.0,-68.17,-74.65,-15.02,-69.84,198201.0,0.0695,0.0766,0.056,0.0614,4.28,-40.52
34,2002-10-31,3600.0,4420.0,3730.0,3405.0,9550.0,2705.0,1765.0,3705.0,3645.0,3520.0,-67.86,-68.37,-4.38,-73.6,114139.0,0.0699,0.0584,0.0573,0.0694,4.28,4.35
35,2002-11-30,2965.0,3520.0,3087.0,2860.0,9550.0,2768.0,1765.0,3310.0,2977.0,2860.0,-52.18,-85.97,2.95,-77.2,242426.0,0.0624,0.048,0.0583,0.0636,4.28,-19.86
36,2002-12-31,1720.0,3190.0,2736.0,1720.0,9550.0,2803.0,1720.0,2380.0,2009.0,1720.0,-50.14,-84.13,-27.73,-87.1,87023.0,0.0586,0.0561,0.0592,0.0535,4.52,-41.99
37,2003-01-31,1655.0,2195.0,1929.0,1650.0,9550.0,2777.0,1650.0,1800.0,1721.0,1650.0,-52.98,-85.22,-19.46,-87.7,152629.0,0.0625,0.058,0.0615,0.0553,4.34,-3.78
