,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-10.31,-10.31
1,2000-01-31,4.78,-2.0,-2.0
2,2000-02-29,5.07,12.5,12.5
3,2000-03-31,5.05,-12.44,-12.44
4,2000-04-30,5.06,1.03,1.03
5,2000-05-31,5.12,-2.04,-2.04
6,2000-06-30,5.16,0.79,0.79
7,2000-07-31,5.13,-9.45,-9.45
8,2000-08-31,5.12,10.72,10.72
9,2000-09-30,5.09,-1.52,-1.52
10,2000-10-31,5.37,-7.73,-7.73
11,2000-11-30,5.32,2.52,2.52
12,2000-12-31,6.08,2.21,2.21
13,2001-01-31,5.27,1.89,1.89
14,2001-02-28,5.06,14.86,14.86
15,2001-03-31,4.96,-4.24,-4.24
16,2001-04-30,5.01,-3.19,-3.19
17,2001-05-31,5.01,14.21,14.21
18,2001-06-30,4.99,7.71,7.71
19,2001-07-31,4.77,-5.93,-5.93
20,2001-08-31,4.54,-1.52,-1.52
21,2001-09-30,4.0,-5.63,-5.63
22,2001-10-31,4.02,2.29,2.29
23,2001-11-30,4.04,18.72,18.72
24,2001-12-31,4.01,1.35,1.35
25,2002-01-31,3.98,7.4,7.4
26,2002-02-28,4.01,11.5,11.5
27,2002-03-31,4.0,51.56,51.56
28,2002-04-30,4.04,-25.77,-25.77
29,2002-05-31,4.28,11.11,11.11
30,2002-06-30,4.26,-8.6,-8.6
31,2002-07-31,4.27,-0.54,-0.54
32,2002-08-31,4.28,10.18,10.18
33,2002-09-30,4.28,-7.59,-7.59
34,2002-10-31,4.28,-15.07,-15.07
35,2002-11-30,4.28,0.16,0.16
36,2002-12-31,4.52,-5.96,-5.96
37,2003-01-31,4.34,-3.33,-3.33
38,2003-02-28,4.27,-4.63,-4.63
39,2003-03-31,4.27,4.48,4.48
40,2003-04-30,4.26,41.07,41.07
41,2003-05-31,4.01,22.78,22.78
42,2003-06-30,4.1,2.89,2.89
43,2003-07-31,3.75,-12.83,-12.83
44,2003-08-31,3.72,17.55,17.55
45,2003-09-30,3.77,-13.59,-13.59
46,2003-10-31,3.84,-4.98,-4.98
47,2003-11-30,3.78,-5.04,-5.04
48,2003-12-31,3.97,10.25,10.25
49,2004-01-31,3.78,-3.25,-3.25
50,2004-02-29,3.78,-7.91,-7.91
51,2004-03-31,3.74,-17.42,-17.42
52,2004-04-30,3.76,-2.95,-2.95
53,2004-05-31,3.77,-26.33,-26.33
54,2004-06-30,3.78,11.0,11.0
55,2004-07-31,3.77,-9.01,-9.01
56,2004-08-31,3.52,11.88,11.88
57,2004-09-30,3.55,5.21,5.21
58,2004-10-31,3.53,10.27,10.27
59,2004-11-30,3.26,10.59,10.59
60,2004-12-31,3.29,-2.76,-2.76
61,2005-01-31,3.26,-1.64,-1.64
62,2005-02-28,3.28,24.77,24.77
63,2005-03-31,3.26,-5.06,-5.06
64,2005-04-30,3.29,-7.89,-7.89
65,2005-05-31,3.29,5.71,5.71
66,2005-06-30,3.3,13.51,13.51
67,2005-07-31,3.27,11.33,11.33
68,2005-08-31,3.25,1.75,1.75
69,2005-09-30,3.28,17.42,17.42
70,2005-10-31,3.51,14.29,14.29
71,2005-11-30,3.5,24.6,24.6
72,2005-12-31,3.76,-6.49,-6.49
73,2006-01-31,3.76,-5.56,-5.56
74,2006-02-28,3.99,-7.19,-7.19
75,2006-03-31,3.97,5.81,5.81
76,2006-04-30,3.97,-6.62,-6.62
77,2006-05-31,3.96,0.79,0.79
78,2006-06-30,4.21,3.13,3.13
79,2006-07-31,4.22,-19.32,-19.32
80,2006-08-31,4.49,7.51,7.51
81,2006-09-30,4.48,20.18,20.18
82,2006-10-31,4.48,-0.73,-0.73
83,2006-11-30,4.49,-1.52,-1.52
84,2006-12-31,4.6,-5.79,-5.79
85,2007-01-31,4.61,21.31,21.31
86,2007-02-28,4.55,-8.5,-8.5
87,2007-03-31,4.63,7.43,7.43
88,2007-04-30,4.88,19.03,19.03
