,Date,riskfree,activity,MA1M,actualreturn
73,2006-01-31,3.76,9.25089959569713e-06,2.38,2.38
74,2006-02-28,3.99,-7.648088239474465e-06,-13.09,-13.09
75,2006-03-31,3.97,2.7274405778092824e-06,10.84,10.84
76,2006-04-30,3.97,3.858161553911894e-08,2.89,2.89
77,2006-05-31,3.96,1.925793205381446e-06,-7.34,-7.34
78,2006-06-30,4.21,2.1816168005330124e-06,3.96,3.96
79,2006-07-31,4.22,-2.6990375992235253e-06,-4.26,-4.26
80,2006-08-31,4.49,-1.016490652758772e-07,-2.93,-2.93
81,2006-09-30,4.48,6.062091334454281e-06,4.21,4.21
82,2006-10-31,4.48,6.2520175496871475e-06,0.35,0.35
83,2006-11-30,4.49,3.328085464850573e-06,7.34,7.34
84,2006-12-31,4.6,4.805461631238518e-06,3.27,3.27
85,2007-01-31,4.61,8.565985887748661e-07,-4.91,-4.91
86,2007-02-28,4.55,3.102476072335859e-06,7.99,7.99
87,2007-03-31,4.63,-5.227859559366643e-06,-2.6,-2.6
88,2007-04-30,4.88,2.3377506334319337e-06,0.62,0.62
89,2007-05-31,4.56,-6.042095531226302e-06,-4.08,-4.08
90,2007-06-30,4.52,-5.256953844917071e-06,-3.43,-3.43
91,2007-07-31,4.76,-1.970056718598517e-06,10.99,10.99
92,2007-08-31,4.98,-2.096601744298894e-06,-11.2,-11.2
93,2007-09-30,4.98,-1.4000414701749754e-06,-4.75,-4.75
94,2007-10-31,5.02,3.455850348647031e-06,4.98,4.98
95,2007-11-30,5.02,1.9584149465999526e-06,-4.52,-4.52
96,2007-12-31,5.02,3.2748144361281993e-07,14.03,14.03
97,2008-01-31,4.96,-2.9181217095205533e-06,-8.73,-8.73
98,2008-02-29,4.94,-1.9445517752988727e-06,-8.4,-8.4
99,2008-03-31,4.98,-3.343963896524722e-06,-3.57,-3.57
100,2008-04-30,4.95,2.5684032383877847e-06,10.34,10.34
101,2008-05-31,5.04,-3.18872964616921e-06,-5.18,-5.18
102,2008-06-30,5.01,-4.295768344597114e-06,-6.4,-6.4
103,2008-07-31,5.03,4.905977635081104e-07,-4.47,-4.47
104,2008-08-31,5.25,-9.407761189157959e-07,4.72,4.72
105,2008-09-30,5.22,-5.880930869706324e-06,-28.99,-28.99
106,2008-10-31,4.14,8.77257484214474e-07,-27.4,-27.4
107,2008-11-30,3.99,-1.9938766757778806e-06,-18.79,-18.79
108,2008-12-31,3.02,5.967852992697971e-07,11.43,11.43
109,2009-01-31,2.41,3.963715225266419e-06,18.72,18.72
110,2009-02-28,1.87,-1.1289870479716501e-05,-7.5,-7.5
111,2009-03-31,1.73,-4.522104378427271e-06,12.43,12.43
112,2009-04-30,1.85,-6.770899593321149e-06,6.51,6.51
113,2009-05-31,1.96,1.2643721168918595e-05,43.75,43.75
114,2009-06-30,1.96,-3.821476879468006e-06,-8.36,-8.36
115,2009-07-31,1.95,3.8528992168332175e-06,27.74,27.74
116,2009-08-31,1.99,-5.159049481466304e-06,-6.43,-6.43
117,2009-09-30,2.0,9.358721221367766e-06,20.65,20.65
118,2009-10-31,2.01,-6.398179523657444e-06,-10.84,-10.84
119,2009-11-30,2.01,-8.734841697571318e-06,-7.04,-7.04
120,2009-12-31,2.01,-1.880146856863456e-06,-2.23,-2.23
121,2010-01-31,2.0,4.729661029813021e-06,-0.45,-0.45
122,2010-02-28,2.01,3.6314287800264387e-06,-0.15,-0.15
123,2010-03-31,2.0,-7.741685901407211e-07,4.63,4.63
124,2010-04-30,2.0,-3.2238019160772716e-06,0.29,0.29
125,2010-05-31,2.0,-8.471369811070993e-06,-10.33,-10.33
126,2010-06-30,2.03,8.565104892759578e-06,9.14,9.14
127,2010-07-31,2.28,3.4534309599646066e-06,7.31,7.31
128,2010-08-31,2.28,-5.221384262902445e-06,-12.48,-12.48
129,2010-09-30,2.27,-1.6135434547480211e-06,5.63,5.63
130,2010-10-31,2.26,-7.400104816982612e-06,-6.72,-6.72
131,2010-11-30,2.51,9.399448823438006e-06,18.94,18.94
132,2010-12-31,2.51,3.239909667288205e-06,13.95,13.95
133,2011-01-31,2.75,4.736478052376271e-07,2.54,2.54
134,2011-02-28,2.76,-8.156346374380194e-07,0.22,0.22
135,2011-03-31,2.99,-1.2686890080341574e-06,5.44,5.44
136,2011-04-30,3.02,-3.5049753114712085e-06,2.02,2.02
137,2011-05-31,3.03,-3.902084134617503e-06,-14.76,-14.76
138,2011-06-30,3.28,4.951869872497035e-06,-4.85,-4.85
139,2011-07-31,3.27,8.797066528372965e-06,11.46,11.46
140,2011-08-31,3.27,2.621586268678179e-06,-13.06,-13.06
141,2011-09-30,3.28,9.480080850386533e-07,-1.41,-1.41
142,2011-10-31,3.26,1.1977152907924628e-06,15.29,15.29
143,2011-11-30,3.27,1.858351254374213e-07,-5.62,-5.62
144,2011-12-31,3.29,-4.77168027058041e-06,-7.18,-7.18
145,2012-01-31,3.27,2.944770277422349e-06,8.02,8.02
146,2012-02-29,3.26,-3.4196887714184047e-06,-1.25,-1.25
147,2012-03-31,3.24,1.4060651681204318e-05,8.24,8.24
148,2012-04-30,3.26,7.83829664956824e-06,-9.02,-9.02
149,2012-05-31,3.27,-8.782325849261412e-07,-4.25,-4.25
150,2012-06-30,3.26,-1.2751660439655613e-06,-2.82,-2.82
151,2012-07-31,3.02,2.827910773133949e-06,-0.14,-0.14
152,2012-08-31,3.01,-5.961325638910243e-07,-6.22,-6.22
153,2012-09-30,3.01,-8.83522771658266e-06,-2.71,-2.71
154,2012-10-31,2.75,-8.896834986143122e-06,-6.75,-6.75
155,2012-11-30,2.77,6.91371329164633e-06,8.39,8.39
156,2012-12-31,2.77,1.78757457089504e-05,7.1,7.1
157,2013-01-31,2.76,7.110248530607519e-06,12.39,12.39
158,2013-02-28,2.76,6.8290536157095285e-06,-0.25,-0.25
159,2013-03-31,2.75,4.6862254452240867e-07,-2.1,-2.1
160,2013-04-30,2.78,-4.1525330089838516e-06,-11.0,-11.0
161,2013-05-31,2.5,6.3234818597947575e-06,8.52,8.52
162,2013-06-30,2.5,-7.771955825175214e-06,-12.38,-12.38
163,2013-07-31,2.53,2.135992561872105e-06,8.27,8.27
164,2013-08-31,2.51,1.759322045294933e-06,-1.82,-1.82
165,2013-09-30,2.5,8.57405080866965e-06,5.29,5.29
166,2013-10-31,2.52,2.60953855464583e-06,10.99,10.99
167,2013-11-30,2.5,-7.259601930244801e-07,-1.0,-1.0
168,2013-12-31,2.52,6.971555884327639e-06,10.58,10.58
169,2014-01-31,2.51,-4.283219267172629e-06,-3.65,-3.65
170,2014-02-28,2.49,2.4241983029200086e-06,4.77,4.77
171,2014-03-31,2.49,-2.4281659553555672e-06,-6.71,-6.71
