,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
120,2009-12-31,2.01,8.36,15009.96591690639,6.36345,4.3323816445542595e-06,4.8,1209720.0
121,2010-01-31,2.0,-4.54,9954.12562311886,6.85951,3.1674252682027625e-06,8.14,1357887.0
122,2010-02-28,2.01,-3.04,7305.344963647988,8.08615,2.0340496563076304e-05,15.97,1431145.0
123,2010-03-31,2.0,6.34,4999.588518530817,7.90861,3.3390532317544618e-06,-2.2,1565932.0
124,2010-04-30,2.0,2.87,3828.889010349594,7.03705,-5.879453344207747e-06,-10.66,1459091.0
125,2010-05-31,2.0,-5.97,3631.618502572044,7.03705,8.155341947671902e-06,0.0,1400054.0
126,2010-06-30,2.03,3.04,5657.208596616297,7.77949,2.225963377863822e-06,8.31,1398527.0
127,2010-07-31,2.28,3.8,4668.606944751909,7.56967,-3.6206146009875287e-06,-2.7,1431959.0
128,2010-08-31,2.28,-1.06,7425.087906880535,6.52057,-1.2138918496868205e-05,-13.86,1329475.0
129,2010-09-30,2.27,7.12,5485.452191519482,7.21459,-8.036145747326133e-07,8.23,1316712.0
130,2010-10-31,2.26,0.29,6052.265746767386,7.39213,1.3872290386380948e-06,4.09,1354786.0
131,2010-11-30,2.51,2.74,6557.256508789322,6.52057,-4.549375252646923e-07,-11.79,1338613.0
132,2010-12-31,2.51,8.63,21217.618546026726,6.66583,3.2077684983517096e-05,2.23,1226570.0
133,2011-01-31,2.75,0.71,8460.941600532133,5.18448,-5.680096863612533e-06,-10.17,1243299.0
134,2011-02-28,2.76,-6.14,4194.532017508206,5.2823,1.057884618864138e-05,-0.53,1193269.0
135,2011-03-31,2.99,8.78,12209.877259944535,4.6255,-1.306112964458834e-05,-12.43,1026242.0
136,2011-04-30,3.02,5.9,6505.325414284233,4.09448,-1.5344582275335892e-05,-9.01,955081.0
137,2011-05-31,3.03,-2.63,7904.272481843524,4.76525,2.5095029761768506e-05,16.38,1057887.0
138,2011-06-30,3.28,-2.68,8858.789637985354,5.6596,1.652179289157727e-05,16.71,1180118.0
139,2011-07-31,3.27,0.91,8067.655116458049,6.52601,1.705779745702669e-05,21.93,1377320.0
140,2011-08-31,3.27,-12.61,8997.689756487267,6.23255,3.6439188799959476e-06,-4.5,1394424.0
141,2011-09-30,3.28,-4.85,14286.576494372046,5.82729,-5.149262696370831e-06,-7.54,1423608.0
142,2011-10-31,3.26,8.45,13334.369805012919,5.58973,-2.973877077307032e-06,-4.08,1215619.0
143,2011-11-30,3.27,-3.48,10647.14495330603,5.1146,-1.3201294131991613e-05,-10.29,1153468.0
144,2011-12-31,3.29,-1.82,8128.270244507656,5.08665,1.0974252702299839e-06,-1.36,1123564.0
145,2012-01-31,3.27,7.9,8410.951913213326,3.71398,2.1169877624954782e-05,9.34,1138608.0
146,2012-02-29,3.26,3.98,5830.873638583169,3.49935,1.082014717700855e-05,-3.35,1221797.0
147,2012-03-31,3.24,-0.21,5718.469030510705,4.07791,1.118064237845949e-05,16.53,1264212.0
148,2012-04-30,3.26,-0.84,4741.67225822914,4.43251,1.4139030645297499e-05,8.7,1371650.0
149,2012-05-31,3.27,-7.68,4386.731463990347,4.25521,3.830730807369059e-06,-4.0,1421355.0
150,2012-06-30,3.26,-0.15,4332.600760653407,4.40451,-5.4613305188945825e-06,5.83,1350155.0
151,2012-07-31,3.02,2.12,6981.093044238019,4.52582,4.6497141057901e-06,2.75,1473009.0
152,2012-08-31,3.01,0.19,7079.895106923632,5.38433,1.5940254594550153e-06,18.97,1565089.0
153,2012-09-30,3.01,3.93,6557.297265432855,5.47765,-2.862468606894282e-06,6.92,1803247.0
154,2012-10-31,2.75,-4.69,9322.977206133215,5.7296,-1.9720654127059707e-08,4.6,1823122.0
155,2012-11-30,2.77,1.63,5331.3493691935755,5.77626,2.9975121775288756e-06,0.98,1927929.0
156,2012-12-31,2.77,4.85,5166.424875912663,5.347,-1.849683621074212e-06,-4.82,1834192.0
157,2013-01-31,2.76,-2.22,4369.55511934976,4.80881,7.67451050357546e-06,7.33,1867620.0
158,2013-02-28,2.76,3.85,6103.062504857089,4.33966,-1.2836707925209968e-05,-6.57,1762887.0
159,2013-03-31,2.75,-1.72,5004.514193834782,5.05121,1.9574929147541268e-05,16.4,1937320.0
160,2013-04-30,2.78,-2.91,6102.296763651897,5.34834,3.806242896270761e-06,5.88,2008622.0
161,2013-05-31,2.5,2.25,4247.2177315881745,5.78621,-1.3161107914875503e-06,8.19,2263328.0
162,2013-06-30,2.5,-6.31,3839.61000026404,5.536,-1.6501642615560123e-06,-8.88,2158763.0
163,2013-07-31,2.53,2.36,5337.692389321062,5.00429,-6.3381061202761655e-06,-9.6,2011923.0
164,2013-08-31,2.51,1.19,4073.424340151326,5.03557,4.211271355245772e-06,-3.01,1952872.0
165,2013-09-30,2.5,3.64,4601.00577167992,5.41089,8.798470890463766e-06,7.45,2090206.0
166,2013-10-31,2.52,2.3,4007.7305934009364,6.05207,1.201216101908603e-05,11.85,2323269.0
167,2013-11-30,2.5,-0.26,2871.1402940315156,6.29446,7.355117408781759e-07,5.09,2328866.0
168,2013-12-31,2.52,-1.98,2444.710799067531,6.31792,2.19936523781242e-06,0.37,2457990.0
169,2014-01-31,2.51,-3.96,3354.260206925118,5.95026,-1.4697785675631727e-06,5.6,2445619.0
170,2014-02-28,2.49,2.18,5325.677896044859,6.30871,-3.203129744359157e-06,8.91,2567165.0
171,2014-03-31,2.49,-0.12,4714.640231935031,6.27286,-5.360509815541797e-06,-0.57,2768189.0
172,2014-04-30,2.5,-1.08,4317.4543263045525,6.17249,-8.245202903220889e-06,-4.65,2739925.0
173,2014-05-31,2.49,1.81,3512.8453936802302,5.90007,-3.5232415173309135e-06,-4.41,2627564.0
174,2014-06-30,2.49,0.24,3691.376172608258,5.96459,2.472401886797468e-07,1.09,2480901.0
