,Date,riskfree,activity,MA1M,actualreturn
94,2007-10-31,5.02,-1.3657825902286985e-06,90.67,90.67
95,2007-11-30,5.02,-1.6546247808806677e-06,-21.83,-21.83
96,2007-12-31,5.02,-5.881452725440006e-06,-20.27,-20.27
97,2008-01-31,4.96,-7.030166398381137e-06,-34.11,-34.11
98,2008-02-29,4.94,-8.678038688084121e-06,9.43,9.43
99,2008-03-31,4.98,-3.953838658876154e-06,-2.04,-2.04
100,2008-04-30,4.95,2.3631388339168797e-06,22.25,22.25
101,2008-05-31,5.04,-3.1354774899993336e-06,0.96,0.96
102,2008-06-30,5.01,-9.496027732892072e-06,-21.25,-21.25
103,2008-07-31,5.03,-1.24195980956382e-06,-6.02,-6.02
104,2008-08-31,5.25,-1.926680085352998e-06,-6.95,-6.95
105,2008-09-30,5.22,-7.15039942915412e-07,-5.87,-5.87
106,2008-10-31,4.14,-5.744148840511095e-06,-49.58,-49.58
107,2008-11-30,3.99,-3.3569588986537686e-07,5.77,5.77
108,2008-12-31,3.02,4.5425598494571746e-07,13.94,13.94
109,2009-01-31,2.41,1.3732675985928056e-05,8.51,8.51
110,2009-02-28,1.87,-8.960460668482746e-06,-17.59,-17.59
111,2009-03-31,1.73,1.6202349360893406e-06,12.93,12.93
112,2009-04-30,1.85,3.1526374242168137e-06,25.55,25.55
113,2009-05-31,1.96,5.340885971322878e-06,16.81,16.81
114,2009-06-30,1.96,-6.256477322137148e-06,-10.61,-10.61
115,2009-07-31,1.95,5.034914542313561e-06,4.24,4.24
116,2009-08-31,1.99,-3.3207063047034967e-06,-9.76,-9.76
117,2009-09-30,2.0,-2.275172937849534e-06,-3.13,-3.13
118,2009-10-31,2.01,1.1546488456926046e-05,2.3,2.3
119,2009-11-30,2.01,-1.5569369768958722e-06,-1.35,-1.35
120,2009-12-31,2.01,1.012958486484936e-06,3.2,3.2
121,2010-01-31,2.0,9.43645222004071e-06,5.83,5.83
122,2010-02-28,2.01,-2.108541365854137e-06,-6.72,-6.72
123,2010-03-31,2.0,6.99473402582418e-06,13.56,13.56
124,2010-04-30,2.0,-2.902025174326291e-06,-1.49,-1.49
125,2010-05-31,2.0,-5.233258867481006e-06,-12.88,-12.88
126,2010-06-30,2.03,-5.132153786054532e-06,-0.44,-0.44
127,2010-07-31,2.28,5.0163018975841556e-06,6.19,6.19
128,2010-08-31,2.28,-1.2167137277554275e-06,-4.58,-4.58
129,2010-09-30,2.27,-7.699747810300647e-06,4.31,4.31
130,2010-10-31,2.26,-2.5660578870667006e-06,0.42,0.42
131,2010-11-30,2.51,1.9695349025882455e-06,0.84,0.84
132,2010-12-31,2.51,-1.3104537134316067e-05,-4.98,-4.98
133,2011-01-31,2.75,-3.4584500561006767e-06,-5.24,-5.24
134,2011-02-28,2.76,-4.935321759669481e-06,-12.35,-12.35
135,2011-03-31,2.99,2.7121682779229814e-06,4.1,4.1
136,2011-04-30,3.02,-5.699938868463715e-06,-9.87,-9.87
137,2011-05-31,3.03,9.774527631316815e-07,-10.25,-10.25
138,2011-06-30,3.28,-1.2480412852398364e-06,-3.11,-3.11
139,2011-07-31,3.27,7.863879719590855e-06,7.3,7.3
140,2011-08-31,3.27,4.861598562470702e-06,4.66,4.66
141,2011-09-30,3.28,6.261479222700575e-06,-9.04,-9.04
142,2011-10-31,3.26,-2.9840045623699645e-06,-3.27,-3.27
143,2011-11-30,3.27,-1.549510233100844e-05,-25.45,-25.45
144,2011-12-31,3.29,3.298039006793887e-06,6.67,6.67
145,2012-01-31,3.27,2.8062470696525593e-05,17.93,17.93
146,2012-02-29,3.26,8.628777801204113e-06,7.97,7.97
147,2012-03-31,3.24,6.772888759624167e-06,3.95,3.95
148,2012-04-30,3.26,-2.7391728960704915e-05,-25.22,-25.22
149,2012-05-31,3.27,-1.4794060933085618e-05,-26.02,-26.02
150,2012-06-30,3.26,2.575003649869624e-06,-0.11,-0.11
151,2012-07-31,3.02,-6.933641721652769e-06,-13.0,-13.0
152,2012-08-31,3.01,-6.5864420106818334e-06,-5.11,-5.11
153,2012-09-30,3.01,-1.1679632601270698e-05,-3.51,-3.51
154,2012-10-31,2.75,-6.575787033083999e-06,-7.27,-7.27
155,2012-11-30,2.77,-1.7359757550355597e-05,-15.38,-15.38
156,2012-12-31,2.77,2.054079808135577e-06,64.86,64.86
157,2013-01-31,2.76,-9.862817789477053e-07,20.25,20.25
158,2013-02-28,2.76,-1.2884647336846623e-06,-11.57,-11.57
159,2013-03-31,2.75,-2.3315716812037427e-06,-9.17,-9.17
160,2013-04-30,2.78,-2.3592380371301416e-06,-23.36,-23.36
161,2013-05-31,2.5,1.0362819301667393e-06,-3.85,-3.85
162,2013-06-30,2.5,-1.0745010121102777e-06,-48.91,-48.91
163,2013-07-31,2.53,5.662464693697209e-07,71.07,71.07
164,2013-08-31,2.51,-5.926392764241126e-07,5.16,5.16
165,2013-09-30,2.5,6.224499486066843e-07,2.23,2.23
166,2013-10-31,2.52,8.948497968960303e-07,-50.66,-50.66
167,2013-11-30,2.5,-5.032207547245381e-07,-38.3,-38.3
169,2014-01-31,2.51,-2.8807919479823352e-05,-42.07,-42.07
170,2014-02-28,2.49,1.2512749195341213e-08,-3.94,-3.94
171,2014-03-31,2.49,-1.2234463001898047e-06,3.88,3.88
172,2014-04-30,2.5,-4.785799698459235e-06,-26.81,-26.81
173,2014-05-31,2.49,-1.2184454595263856e-05,-8.43,-8.43
174,2014-06-30,2.49,-3.2033593649041324e-06,-6.67,-6.67
175,2014-07-31,2.49,-5.793889923059086e-06,35.37,35.37
176,2014-08-31,2.24,-1.958530134157024e-06,33.28,33.28
177,2014-09-30,2.24,-1.1969314283078574e-05,0.12,0.12
178,2014-10-31,1.97,-9.76024299660068e-06,-17.67,-17.67
179,2014-11-30,1.99,-8.609897792040667e-06,-17.82,-17.82
180,2014-12-31,2.03,-1.9277691008101354e-05,-10.33,-10.33
181,2015-01-31,2.0,-5.608775196657693e-06,-0.96,-0.96
182,2015-02-28,1.99,-8.517301542863014e-06,44.33,44.33
183,2015-03-31,1.74,-7.873997233073282e-07,-9.37,-9.37
184,2015-04-30,1.74,-3.477413427928963e-06,1.47,1.47
185,2015-05-31,1.74,-6.50428737101514e-06,0.17,0.17
186,2015-06-30,1.5,-6.354467396290373e-06,-0.17,-0.17
187,2015-07-31,1.5,-6.59659275283671e-06,-3.56,-3.56
188,2015-08-31,1.52,3.108692340649923e-06,14.52,14.52
189,2015-09-30,1.49,3.1821928605485522e-06,-2.01,-2.01
190,2015-10-31,1.5,-3.959660845886731e-06,-13.16,-13.16
191,2015-11-30,1.5,-4.274810003625304e-06,-10.81,-10.81
192,2015-12-31,1.52,4.820149657743841e-06,2.79,2.79
193,2016-01-31,1.5,-1.3720026674410137e-05,-17.23,-17.23
194,2016-02-29,1.52,-3.305234711746743e-06,10.82,10.82
195,2016-03-31,1.53,6.268079753929383e-06,10.5,10.5
196,2016-04-30,1.5,5.30850060969518e-06,5.87,5.87
197,2016-05-31,1.48,-1.5918809997460522e-05,-6.55,-6.55
198,2016-06-30,1.23,-3.3688781854460967e-06,-2.1,-2.1
199,2016-07-31,1.24,1.8838352383473813e-06,4.99,4.99
200,2016-08-31,1.25,-1.2498337940138346e-05,-0.14,-0.14
201,2016-09-30,1.26,3.6746176616770973e-06,9.67,9.67
202,2016-10-31,1.24,1.5189707568755032e-06,-6.49,-6.49
203,2016-11-30,1.23,1.2617112636704695e-05,5.93,5.93
204,2016-12-31,1.27,2.9141312098332837e-06,0.76,0.76
205,2017-01-31,1.25,-6.096174785534093e-07,-3.39,-3.39
206,2017-02-28,1.26,1.9322288736285e-05,32.06,32.06
207,2017-03-31,1.27,6.675295973113999e-07,6.38,6.38
208,2017-04-30,1.21,2.1423716009067898e-06,-4.4,-4.4
209,2017-05-31,1.26,-2.2732203710918844e-06,5.57,5.57
210,2017-06-30,1.29,-4.1910387263697026e-07,0.19,0.19
211,2017-07-31,1.24,9.594040585137922e-06,10.42,10.42
212,2017-08-31,1.27,6.88877842594291e-06,10.29,10.29
213,2017-09-30,1.27,1.1541317952927525e-05,-14.85,-14.85
214,2017-10-31,1.26,-6.288327905160697e-06,-2.41,-2.41
215,2017-11-30,1.53,2.396088803083777e-06,3.0,3.0
216,2017-12-31,1.58,6.802957873543532e-06,-4.53,-4.53
217,2018-01-31,1.54,1.286881972305715e-05,14.23,14.23
218,2018-02-28,1.51,1.150045391233855e-05,-2.95,-2.95
219,2018-03-31,1.54,-1.998271784026293e-05,-12.31,-12.31
220,2018-04-30,1.51,6.405752159470013e-07,5.77,5.77
221,2018-05-31,1.55,2.1827774626502963e-06,-8.0,-8.0
222,2018-06-30,1.57,6.292557566843367e-07,-2.88,-2.88
223,2018-07-31,1.52,1.2359141411988139e-05,5.42,5.42
224,2018-08-31,1.55,1.5710913816850593e-05,0.19,0.19
225,2018-09-30,1.65,3.6029205336502017e-06,0.38,0.38
226,2018-10-31,1.57,1.6307433087263848e-05,-8.97,-8.97
227,2018-11-30,1.76,-2.942049490646712e-06,-1.93,-1.93
228,2018-12-31,1.89,1.4190336281712484e-05,-1.33,-1.33
229,2019-01-31,1.81,1.0985340672238038e-05,1.8,1.8
230,2019-02-28,1.8,-1.8714954890447266e-05,-6.99,-6.99
231,2019-03-31,1.81,-4.224311439037313e-07,-4.97,-4.97
232,2019-04-30,1.79,2.7888146981221856e-05,15.94,15.94
233,2019-05-31,1.79,-4.263902104173324e-06,-9.02,-9.02
234,2019-06-30,1.83,1.2472286250704226e-05,7.91,7.91
235,2019-07-31,1.56,9.706475517717314e-06,3.77,3.77
236,2019-08-31,1.54,3.1237417144930047e-06,1.67,1.67
237,2019-09-30,1.58,5.37689877487472e-06,-5.97,-5.97
238,2019-10-31,1.29,-4.592228439338768e-06,-3.83,-3.83
239,2019-11-30,1.28,-1.1791714062895748e-05,-8.1,-8.1
240,2019-12-31,1.39,3.149718948462143e-05,8.21,8.21
241,2020-01-31,1.25,-1.0113007506722348e-05,-12.43,-12.43
242,2020-02-29,1.26,1.3011750438536156e-07,-6.97,-6.97
243,2020-03-31,0.8,3.6109929336078765e-06,-20.88,-20.88
244,2020-04-30,0.76,-5.14290086367237e-06,21.73,21.73
245,2020-05-31,0.49,3.71132210965633e-06,3.77,3.77
246,2020-06-30,0.57,2.3325486124196174e-06,6.85,6.85
247,2020-07-31,0.51,-1.3257945345690646e-05,-7.98,-7.98
248,2020-08-31,0.55,-2.992707783611635e-06,-3.41,-3.41
249,2020-09-30,0.55,-8.564446654869549e-06,-1.3,-1.3
250,2020-10-31,0.52,7.981148397161725e-06,4.82,4.82
251,2020-11-30,0.6,-1.4816941977913189e-06,18.55,18.55
252,2020-12-31,0.61,4.232418211685786e-06,18.12,18.12
253,2021-01-31,0.52,-2.461681739266114e-06,-6.76,-6.76
254,2021-02-28,0.59,4.734720075959493e-06,15.44,15.44
255,2021-03-31,0.59,-2.4524131415142372e-06,7.87,7.87
256,2021-04-30,0.49,3.8689902596287107e-07,17.25,17.25
257,2021-05-31,0.51,-6.3487084428763155e-06,-7.22,-7.22
258,2021-06-30,0.63,2.919897513156152e-06,23.59,23.59
259,2021-07-31,0.58,-4.679493440397688e-06,-11.59,-11.59
260,2021-08-31,0.9,6.797691099677151e-06,10.07,10.07
261,2021-09-30,0.92,-4.975672465765525e-06,-8.71,-8.71
262,2021-10-31,0.76,-1.2245898636043717e-05,-18.76,-18.76
263,2021-11-30,1.067,4.73202200680275e-06,-14.12,-14.12
264,2021-12-31,1.437,3.021662940893029e-07,4.64,4.64
265,2022-01-31,1.277,2.1464947957073957e-06,-9.32,-9.32
266,2022-02-28,1.39,9.944682446828091e-06,33.67,33.67
267,2022-03-31,1.454,1.0436719657886238e-05,6.39,6.39
