,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,35900,43800,38908,34200,44000,28368,12500,36500,35600,34200,-0.06814689205659477,-12.86,14.7,-2.97,188.71,896574,0.0438,0.0569,0.0433,0.0412,4.79,11.15
1,2000-01-31,40000,44500,40080,35500,44500,30383,12500,40000,39530,38750,0.04962017919750681,10.19,9.59,0.5,205.36,594498,0.0421,0.0501,0.0425,0.0477,4.78,11.42
2,2000-02-29,29950,40850,37325,29950,44500,32099,12500,37000,34010,29950,-0.05719906732730982,-7.85,-19.49,-19.05,137.24,662260,0.0415,0.0328,0.0432,0.0477,5.07,-25.13
3,2000-03-31,31600,32500,29583,24450,44500,33477,16000,32500,31140,29500,-0.11680967238689548,-11.98,-10.48,5.33,102.56,760364,0.0432,0.0505,0.045,0.043,5.05,5.51
4,2000-04-30,25500,33800,29238,24700,44500,34246,19300,27650,26280,24700,-1.6039823008849556,-36.25,-28.37,-11.76,22.6,887696,0.0473,0.0534,0.0451,0.0469,5.06,-16.12
5,2000-05-31,22000,26800,22925,17900,44500,34454,17900,22000,20910,20000,4.756272401433692,-26.54,-36.42,18.92,-5.58,1656728,0.0493,0.0494,0.0457,0.0512,5.12,-13.73
6,2000-06-30,22300,27350,23283,20500,44500,33983,17900,23050,22590,22250,1.0742896268401232,-31.38,-37.88,-0.22,-29.21,1003494,0.0466,0.047,0.046,0.0499,5.16,1.36
7,2000-07-31,18950,22700,20318,17800,44500,32728,17800,18950,18390,17800,0.5343178036605658,-25.69,-52.63,4.7,-48.08,835348,0.0452,0.0321,0.0435,0.0436,5.13,-15.02
8,2000-08-31,18700,19800,18675,17250,44500,31062,17250,19300,18970,18700,0.31159135559921414,-15.86,-38.2,-5.08,-50.9,445890,0.0431,0.0224,0.0422,0.0338,5.12,-2.32
9,2000-09-30,13900,18900,15840,12300,44500,29132,12300,14500,14030,13400,0.5891616489115331,-38.16,-56.6,13.01,-64.77,1190398,0.0445,0.0552,0.0444,0.0388,5.09,-26.65
