,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-15.25,-15.25
1,2000-01-31,4.78,-22.4,-22.4
2,2000-02-29,5.07,-9.25,-9.25
3,2000-03-31,5.05,-18.46,-18.46
4,2000-04-30,5.06,-3.38,-3.38
5,2000-05-31,5.12,-29.94,-29.94
6,2000-06-30,5.16,1.53,1.53
7,2000-07-31,5.13,-7.54,-7.54
8,2000-08-31,5.12,25.54,25.54
9,2000-09-30,5.09,-18.06,-18.06
10,2000-10-31,5.37,-37.63,-37.63
11,2000-11-30,5.32,-4.1,-4.1
12,2000-12-31,6.08,-5.0,-5.0
13,2001-01-31,5.27,38.6,38.6
14,2001-02-28,5.06,16.15,16.15
15,2001-03-31,4.96,14.57,14.57
16,2001-04-30,5.01,-7.51,-7.51
17,2001-05-31,5.01,14.38,14.38
18,2001-06-30,4.99,-4.21,-4.21
19,2001-07-31,4.77,-16.48,-16.48
20,2001-08-31,4.54,-0.66,-0.66
21,2001-09-30,4.0,-21.69,-21.69
22,2001-10-31,4.02,12.31,12.31
23,2001-11-30,4.04,9.15,9.15
24,2001-12-31,4.01,-3.9,-3.9
25,2002-01-31,3.98,161.49,161.49
26,2002-02-28,4.01,-17.24,-17.24
27,2002-03-31,4.0,9.85,9.85
28,2002-04-30,4.04,-4.83,-4.83
29,2002-05-31,4.28,14.49,14.49
30,2002-06-30,4.26,-5.67,-5.67
31,2002-07-31,4.27,88.69,88.69
32,2002-08-31,4.28,-49.2,-49.2
33,2002-09-30,4.28,-28.3,-28.3
34,2002-10-31,4.28,32.02,32.02
35,2002-11-30,4.28,-19.67,-19.67
36,2002-12-31,4.52,-21.22,-21.22
37,2003-01-31,4.34,-7.25,-7.25
38,2003-02-28,4.27,-2.76,-2.76
39,2003-03-31,4.27,-12.5,-12.5
40,2003-04-30,4.26,54.25,54.25
41,2003-05-31,4.01,21.19,21.19
42,2003-06-30,4.1,-14.34,-14.34
43,2003-07-31,3.75,-18.37,-18.37
44,2003-08-31,3.72,-0.5,-0.5
45,2003-09-30,3.77,-20.1,-20.1
46,2003-10-31,3.84,-32.7,-32.7
47,2003-11-30,3.78,-40.24,-40.24
48,2003-12-31,3.97,-8.14,-8.14
49,2004-01-31,3.78,-20.64,-20.64
50,2004-02-29,3.78,-14.63,-14.63
51,2004-03-31,3.74,-2.86,-2.86
52,2004-04-30,3.76,11.92,11.92
53,2004-05-31,3.77,-28.89,-28.89
54,2004-06-30,3.78,12.73,12.73
55,2004-07-31,3.77,-0.98,-0.98
56,2004-08-31,3.52,9.75,9.75
57,2004-09-30,3.55,23.56,23.56
58,2004-10-31,3.53,-11.15,-11.15
59,2004-11-30,3.26,18.33,18.33
60,2004-12-31,3.29,-9.15,-9.15
61,2005-01-31,3.26,8.05,8.05
62,2005-02-28,3.28,46.75,46.75
63,2005-03-31,3.26,-14.78,-14.78
64,2005-04-30,3.29,7.33,7.33
65,2005-05-31,3.29,17.33,17.33
66,2005-06-30,3.3,15.48,15.48
67,2005-07-31,3.27,8.21,8.21
68,2005-08-31,3.25,-12.07,-12.07
69,2005-09-30,3.28,33.07,33.07
70,2005-10-31,3.51,9.47,9.47
71,2005-11-30,3.5,5.88,5.88
72,2005-12-31,3.76,0.0,0.0
73,2006-01-31,3.76,-6.61,-6.61
74,2006-02-28,3.99,3.11,3.11
75,2006-03-31,3.97,6.63,6.63
76,2006-04-30,3.97,-6.55,-6.55
77,2006-05-31,3.96,-6.1,-6.1
78,2006-06-30,4.21,5.19,5.19
79,2006-07-31,4.22,-4.32,-4.32
80,2006-08-31,4.49,8.06,8.06
81,2006-09-30,4.48,6.08,6.08
82,2006-10-31,4.48,0.29,0.29
83,2006-11-30,4.49,2.86,2.86
84,2006-12-31,4.6,10.17,10.17
85,2007-01-31,4.61,-12.31,-12.31
86,2007-02-28,4.55,-5.0,-5.0
87,2007-03-31,4.63,-3.72,-3.72
88,2007-04-30,4.88,11.58,11.58
89,2007-05-31,4.56,25.65,25.65
90,2007-06-30,4.52,6.42,6.42
91,2007-07-31,4.76,25.88,25.88
92,2007-08-31,4.98,-3.39,-3.39
93,2007-09-30,4.98,6.43,6.43
94,2007-10-31,5.02,-15.42,-15.42
95,2007-11-30,5.02,-17.74,-17.74
96,2007-12-31,5.02,5.02,5.02
97,2008-01-31,4.96,2.23,2.23
98,2008-02-29,4.94,1.26,1.26
99,2008-03-31,4.98,-4.97,-4.97
100,2008-04-30,4.95,16.23,16.23
101,2008-05-31,5.04,20.8,20.8
102,2008-06-30,5.01,3.77,3.77
103,2008-07-31,5.03,17.5,17.5
104,2008-08-31,5.25,-1.18,-1.18
105,2008-09-30,5.22,4.57,4.57
106,2008-10-31,4.14,-26.62,-26.62
107,2008-11-30,3.99,10.77,10.77
108,2008-12-31,3.02,-7.5,-7.5
109,2009-01-31,2.41,-8.11,-8.11
110,2009-02-28,1.87,-9.38,-9.38
111,2009-03-31,1.73,7.24,7.24
112,2009-04-30,1.85,6.43,6.43
113,2009-05-31,1.96,-6.04,-6.04
