,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,6774.52382629108,0.11733,-1.0603901738117415e-05,4.23,4.23,0.0713,4.23,11.18
1,2000-01-31,4.78,-8.41,7171.361418047883,0.16724,1.0155399292908276e-05,-2.03,-2.03,0.0362,-2.03,-8.41
2,2000-02-29,5.07,-13.36,9947.382658545324,0.16032,5.168430125621575e-06,-1.42,-1.42,0.0314,-1.42,-13.36
3,2000-03-31,5.05,4.71,12642.531665408438,0.16551,-3.0606709528567898e-06,3.24,3.24,0.0233,3.24,4.71
4,2000-04-30,5.06,-17.96,5889.575828588831,0.12457,1.0895266398509677e-05,-26.53,-26.53,0.0361,-26.53,-17.96
5,2000-05-31,5.12,1.68,3570.5058932028674,0.10415,-1.7934097978666868e-06,-16.39,-16.39,0.0655,-16.39,1.68
6,2000-06-30,5.16,12.61,3848.7758161273314,0.09942,-1.0146737543739888e-05,0.23,0.23,0.0528,0.23,12.61
7,2000-07-31,5.13,-14.44,4872.476469048012,0.09688,1.3175743596041686e-06,-2.55,-2.55,0.0304,-2.55,-14.44
8,2000-08-31,5.12,-3.14,8517.282913982888,0.10496,-5.158847594284198e-06,8.33,8.33,0.0416,8.33,-3.14
9,2000-09-30,5.09,-17.36,4758.96968300911,0.09285,-2.7234385071002564e-05,-20.3,-20.3,0.0295,-20.3,-17.36
10,2000-10-31,5.37,-16.2,6894.861565305268,0.08443,5.227048430304978e-07,-9.07,-9.07,0.0285,-9.07,-16.2
11,2000-11-30,5.32,-0.81,5724.824862731641,0.07555,-1.3355600933276293e-05,-10.64,-10.64,0.0135,-10.64,-0.81
12,2000-12-31,6.08,-4.36,4510.320473435232,0.08016,5.2650691958400745e-06,0.87,0.87,0.0216,0.87,-4.36
13,2001-01-31,5.27,23.09,9258.187816038744,0.07431,-2.6623148265904363e-06,3.45,3.45,0.0354,3.45,23.09
14,2001-02-28,5.06,-7.49,8640.009472306421,0.08144,9.157449832262421e-06,10.21,10.21,0.0273,10.21,-7.49
15,2001-03-31,4.96,-9.68,3226.4127931919065,0.07307,8.324616361718033e-06,-10.28,-10.28,0.0229,-10.28,-9.68
16,2001-04-30,5.01,11.19,4313.175632485533,0.08051,-6.058761474533341e-06,10.18,10.18,0.0241,10.18,11.19
17,2001-05-31,5.01,5.02,8693.201169440435,0.08888,2.159740013691968e-06,10.4,10.4,0.0168,10.4,5.02
18,2001-06-30,4.99,-7.17,8748.458920641051,0.12402,6.794082702619266e-07,36.67,36.67,0.041,36.67,-7.17
