,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,1.5219813170245615e-07,-14.43,-14.43
1,2000-01-31,4.78,7.279034115301396e-07,10.04,10.04
2,2000-02-29,5.07,-5.674193318024377e-06,-0.73,-0.73
3,2000-03-31,5.05,-1.0399455058129435e-06,0.74,0.74
4,2000-04-30,5.06,-1.0045406185880387e-06,-21.94,-21.94
5,2000-05-31,5.12,-1.8177840190304508e-06,-8.68,-8.68
6,2000-06-30,5.16,-8.768292455705986e-06,-3.74,-3.74
7,2000-07-31,5.13,-2.2859568492428493e-07,-1.46,-1.46
8,2000-08-31,5.12,-6.209269954720148e-07,-3.35,-3.35
9,2000-09-30,5.09,2.2647068788619236e-07,22.39,22.39
10,2000-10-31,5.37,-2.3334587523418396e-07,-18.7,-18.7
11,2000-11-30,5.32,-7.089213221395856e-07,28.28,28.28
12,2000-12-31,6.08,-5.207041554386436e-07,-12.54,-12.54
13,2001-01-31,5.27,4.807048300835414e-06,29.1,29.1
14,2001-02-28,5.06,5.4892480240310425e-06,16.21,16.21
15,2001-03-31,4.96,1.884416285362945e-06,-16.91,-16.91
16,2001-04-30,5.01,-1.769250506257823e-07,-0.71,-0.71
17,2001-05-31,5.01,7.363080600862261e-06,57.19,57.19
18,2001-06-30,4.99,-5.5075902783163604e-08,15.2,15.2
19,2001-07-31,4.77,2.5671182116341632e-05,0.69,0.69
20,2001-08-31,4.54,2.2916423365849924e-05,28.97,28.97
21,2001-09-30,4.0,-5.640414497842228e-06,-23.28,-23.28
22,2001-10-31,4.02,-6.115578013847665e-06,14.74,14.74
23,2001-11-30,4.04,1.1529720329730487e-05,15.73,15.73
24,2001-12-31,4.01,-6.71344654560019e-06,-6.9,-6.9
25,2002-01-31,3.98,-6.003904073609661e-06,-4.16,-4.16
26,2002-02-28,4.01,-4.994825388961138e-06,9.81,9.81
27,2002-03-31,4.0,-6.385761056156138e-06,15.06,15.06
28,2002-04-30,4.04,2.576052654718367e-06,-5.63,-5.63
29,2002-05-31,4.28,6.85197627616273e-06,-14.68,-14.68
30,2002-06-30,4.26,-2.1418173392817747e-05,-17.01,-17.01
31,2002-07-31,4.27,1.2559478880511798e-05,12.97,12.97
32,2002-08-31,4.28,1.1037123666300783e-05,-7.45,-7.45
33,2002-09-30,4.28,-8.314097126228949e-07,-7.44,-7.44
34,2002-10-31,4.28,2.002704709870328e-07,2.17,2.17
35,2002-11-30,4.28,-1.1430021328482509e-05,-3.54,-3.54
36,2002-12-31,4.52,-4.487769348708497e-06,-6.7,-6.7
37,2003-01-31,4.34,0.0,-3.7,-3.7
38,2003-02-28,4.27,2.539383019280757e-05,6.47,6.47
39,2003-03-31,4.27,5.328027918389364e-05,-1.8,-1.8
40,2003-04-30,4.26,9.479941132623612e-06,17.39,17.39
41,2003-05-31,4.01,1.262933959943368e-05,-4.48,-4.48
42,2003-06-30,4.1,8.468322571601194e-06,2.04,2.04
43,2003-07-31,3.75,1.699865120863526e-05,1.8,1.8
44,2003-08-31,3.72,-1.322333722023659e-05,-1.8,-1.8
45,2003-09-30,3.77,-2.7452803030040268e-05,-1.22,-1.22
46,2003-10-31,3.84,-9.417222332549572e-06,0.21,0.21
47,2003-11-30,3.78,-4.652487768898072e-05,-2.86,-2.86
48,2003-12-31,3.97,7.689796984137345e-06,3.99,3.99
49,2004-01-31,3.78,1.362738185803677e-05,-0.2,-0.2
50,2004-02-29,3.78,1.3209784949071533e-06,-6.26,-6.26
51,2004-03-31,3.74,-1.2963358147302355e-06,0.0,0.0
52,2004-04-30,3.76,1.1125180001386654e-05,2.17,2.17
53,2004-05-31,3.77,-5.371317453702e-06,-8.51,-8.51
54,2004-06-30,3.78,1.263107453214545e-05,4.19,4.19
55,2004-07-31,3.77,1.1570826597812478e-05,0.45,0.45
56,2004-08-31,3.52,-9.478593984590094e-08,4.44,4.44
57,2004-09-30,3.55,1.8710541722266467e-05,1.49,1.49
58,2004-10-31,3.53,-3.012628940518654e-08,3.8,3.8
59,2004-11-30,3.26,3.973096096208072e-06,13.41,13.41
60,2004-12-31,3.29,-7.188699788718939e-08,6.81,6.81
61,2005-01-31,3.26,1.199464040529406e-05,10.74,10.74
62,2005-02-28,3.28,8.386886390115372e-06,32.15,32.15
63,2005-03-31,3.26,1.1712487301282014e-05,2.44,2.44
64,2005-04-30,3.29,1.6487738186097765e-05,-2.44,-2.44
65,2005-05-31,3.29,-1.8631496250135994e-05,38.5,38.5
66,2005-06-30,3.3,-1.7576403799042885e-06,37.97,37.97
67,2005-07-31,3.27,6.710649096353935e-07,-15.19,-15.19
68,2005-08-31,3.25,-3.315261266510425e-08,-3.83,-3.83
69,2005-09-30,3.28,9.131025106181846e-06,14.76,14.76
70,2005-10-31,3.51,1.0749569041063676e-05,3.6,3.6
71,2005-11-30,3.5,2.8562196748562648e-05,19.73,19.73
72,2005-12-31,3.76,2.31101966775646e-05,-4.02,-4.02
73,2006-01-31,3.76,1.0326008156201997e-05,-11.38,-11.38
74,2006-02-28,3.99,-5.17607350137362e-06,6.2,6.2
75,2006-03-31,3.97,1.3789813488215031e-06,-3.58,-3.58
76,2006-04-30,3.97,-4.618897173457074e-05,-3.41,-3.41
77,2006-05-31,3.96,-1.3896247860691548e-05,-18.26,-18.26
78,2006-06-30,4.21,2.3662311125682046e-06,-7.57,-7.57
79,2006-07-31,4.22,-1.6769433344853989e-06,-4.48,-4.48
80,2006-08-31,4.49,-3.874043577933487e-06,6.12,6.12
81,2006-09-30,4.48,4.5593285423710105e-07,12.66,12.66
82,2006-10-31,4.48,-5.574372803388158e-07,-4.31,-4.31
83,2006-11-30,4.49,-6.298398903670642e-06,20.94,20.94
84,2006-12-31,4.6,-2.0290695860381118e-05,19.22,19.22
85,2007-01-31,4.61,7.090660538091126e-07,-4.33,-4.33
86,2007-02-28,4.55,1.3807782034984959e-05,6.93,6.93
87,2007-03-31,4.63,1.4852731429349187e-06,0.15,0.15
88,2007-04-30,4.88,-6.461668745697565e-07,5.44,5.44
89,2007-05-31,4.56,1.6885199254417294e-06,15.9,15.9
90,2007-06-30,4.52,7.833822535357396e-07,10.72,10.72
91,2007-07-31,4.76,4.229243690497069e-06,36.02,36.02
92,2007-08-31,4.98,-6.560152947901596e-06,-14.4,-14.4
93,2007-09-30,4.98,-4.231818474729552e-06,0.0,0.0
94,2007-10-31,5.02,-1.96618440805919e-07,-4.76,-4.76
95,2007-11-30,5.02,-1.761114503702523e-08,16.65,16.65
96,2007-12-31,5.02,6.592273641388281e-06,14.55,14.55
97,2008-01-31,4.96,-1.126890888888246e-05,-13.93,-13.93
98,2008-02-29,4.94,4.3501770922829945e-07,2.83,2.83
99,2008-03-31,4.98,-3.253239550854679e-06,0.46,0.46
100,2008-04-30,4.95,-3.680743709787771e-06,-0.92,-0.92
101,2008-05-31,5.04,2.1522625042441173e-05,0.46,0.46
102,2008-06-30,5.01,-3.998827827829659e-06,0.0,0.0
103,2008-07-31,5.03,5.492252385375832e-06,-0.92,-0.92
104,2008-08-31,5.25,7.504344081751896e-06,1.44,1.44
105,2008-09-30,5.22,1.5153756290167265e-05,-0.94,-0.94
106,2008-10-31,4.14,3.1227124860149992e-06,-39.9,-39.9
107,2008-11-30,3.99,5.5591391270787665e-06,-17.41,-17.41
108,2008-12-31,3.02,-3.2742122519829563e-06,7.21,7.21
109,2009-01-31,2.41,-1.8636923427389115e-06,-8.57,-8.57
110,2009-02-28,1.87,-3.8404126777658404e-06,11.27,11.27
111,2009-03-31,1.73,-1.779230413566364e-08,18.63,18.63
112,2009-04-30,1.85,9.592144806188678e-07,28.53,28.53
113,2009-05-31,1.96,2.0040116073304476e-05,9.46,9.46
114,2009-06-30,1.96,1.483848105790837e-05,-10.94,-10.94
115,2009-07-31,1.95,9.11331175274277e-06,7.49,7.49
116,2009-08-31,1.99,1.548528579508451e-06,15.89,15.89
117,2009-09-30,2.0,2.250463587925945e-05,-8.22,-8.22
118,2009-10-31,2.01,9.194592161847633e-06,-4.68,-4.68
119,2009-11-30,2.01,8.470706554698988e-06,2.09,2.09
120,2009-12-31,2.01,4.683306451993836e-06,-2.45,-2.45
121,2010-01-31,2.0,9.08105424569529e-06,-6.48,-6.48
122,2010-02-28,2.01,6.577258633058627e-06,-0.77,-0.77
123,2010-03-31,2.0,1.443635537575948e-05,5.13,5.13
124,2010-04-30,2.0,2.1071002685664427e-05,13.54,13.54
125,2010-05-31,2.0,1.9527010699110547e-05,20.18,20.18
126,2010-06-30,2.03,2.1039249142070262e-05,-14.39,-14.39
127,2010-07-31,2.28,1.8401549062088945e-05,8.85,8.85
128,2010-08-31,2.28,2.7901073966056166e-05,5.28,5.28
129,2010-09-30,2.27,9.029682115236447e-06,16.08,16.08
130,2010-10-31,2.26,2.3600815461807574e-05,5.84,5.84
131,2010-11-30,2.51,5.6539630411574165e-06,-5.52,-5.52
132,2010-12-31,2.51,-3.163418275658302e-06,6.87,6.87
133,2011-01-31,2.75,-7.136325751277868e-06,-27.97,-27.97
134,2011-02-28,2.76,-2.7222535566104846e-05,14.48,14.48
135,2011-03-31,2.99,3.2936511749142175e-06,-7.91,-7.91
136,2011-04-30,3.02,2.6171034375269687e-05,15.21,15.21
137,2011-05-31,3.03,1.0646079771028248e-05,-6.4,-6.4
138,2011-06-30,3.28,-5.419580666287248e-06,-4.42,-4.42
139,2011-07-31,3.27,3.6626215725783094e-05,32.09,32.09
140,2011-08-31,3.27,6.745970560021271e-07,-29.58,-29.58
141,2011-09-30,3.28,2.4846801401378905e-05,19.73,19.73
142,2011-10-31,3.26,-5.010071162252306e-06,1.72,1.72
143,2011-11-30,3.27,-1.2809016770398041e-06,-4.22,-4.22
144,2011-12-31,3.29,9.671567842303199e-07,13.91,13.91
145,2012-01-31,3.27,3.1405786168707637e-05,5.34,5.34
146,2012-02-29,3.26,3.3151953297124164e-05,1.88,1.88
147,2012-03-31,3.24,6.97782621178689e-06,18.08,18.08
148,2012-04-30,3.26,-3.6157988831027337e-06,3.75,3.75
149,2012-05-31,3.27,-1.9049136908492296e-06,-16.27,-16.27
150,2012-06-30,3.26,-5.269292530396395e-06,44.24,44.24
151,2012-07-31,3.02,-7.436005610514104e-06,4.24,4.24
152,2012-08-31,3.01,-1.6256438546507682e-06,-30.62,-30.62
153,2012-09-30,3.01,-3.4815918938188974e-06,-9.12,-9.12
154,2012-10-31,2.75,2.002247043472669e-05,28.25,28.25
155,2012-11-30,2.77,-9.070131331119327e-07,-18.24,-18.24
156,2012-12-31,2.77,1.8213359522741403e-06,-6.62,-6.62
157,2013-01-31,2.76,6.114398741774279e-06,7.87,7.87
158,2013-02-28,2.76,-3.5451876984819577e-07,1.09,1.09
159,2013-03-31,2.75,-1.1270614022181911e-05,19.06,19.06
160,2013-04-30,2.78,-7.0935691901536225e-06,0.91,0.91
161,2013-05-31,2.5,-1.820981771516532e-05,-16.17,-16.17
162,2013-06-30,2.5,-2.9372780697770885e-05,-4.27,-4.27
163,2013-07-31,2.53,-5.450579529760538e-06,0.74,0.74
164,2013-08-31,2.51,7.486971451687884e-06,0.0,0.0
165,2013-09-30,2.5,2.5018317988335404e-05,-3.27,-3.27
166,2013-10-31,2.52,1.2182308465770437e-05,-3.01,-3.01
167,2013-11-30,2.5,3.792418385034577e-05,0.78,0.78
168,2013-12-31,2.52,4.183466251962077e-05,0.38,0.38
169,2014-01-31,2.51,7.3421185269162966e-06,13.51,13.51
170,2014-02-28,2.49,-2.4752841028978816e-06,18.31,18.31
171,2014-03-31,2.49,-2.8080866625542815e-05,0.6,0.6
172,2014-04-30,2.5,-2.877766266578169e-05,4.17,4.17
173,2014-05-31,2.49,1.957185073796383e-06,28.8,28.8
174,2014-06-30,2.49,-3.233177465282469e-08,9.73,9.73
175,2014-07-31,2.49,-1.3396206104019848e-05,9.25,9.25
176,2014-08-31,2.24,2.7268467012966362e-06,4.98,4.98
177,2014-09-30,2.24,6.187865007495169e-07,-29.66,-29.66
178,2014-10-31,1.97,-9.946570257168785e-06,15.42,15.42
179,2014-11-30,1.99,-2.6532308798817077e-06,-5.88,-5.88
180,2014-12-31,2.03,-5.484124663469349e-06,-3.35,-3.35
181,2015-01-31,2.0,-3.4011816612916385e-06,-1.85,-1.85
182,2015-02-28,1.99,-1.2235825505430983e-05,13.47,13.47
183,2015-03-31,1.74,-7.945935893883717e-06,12.07,12.07
184,2015-04-30,1.74,-8.55744276752434e-06,21.15,21.15
185,2015-05-31,1.74,5.388375045800834e-06,13.11,13.11
186,2015-06-30,1.5,-1.4757234490423296e-06,8.07,8.07
187,2015-07-31,1.5,-7.37079730346515e-06,-38.55,-38.55
188,2015-08-31,1.52,-1.5461362821694614e-05,-13.73,-13.73
189,2015-09-30,1.49,-1.5678387611236047e-05,-1.69,-1.69
190,2015-10-31,1.5,-4.1212762924803e-06,19.61,19.61
191,2015-11-30,1.5,-7.256109275714578e-06,18.03,18.03
192,2015-12-31,1.52,-1.1536847928884707e-05,33.51,33.51
193,2016-01-31,1.5,-5.212489480069795e-06,4.35,4.35
194,2016-02-29,1.52,-3.7818092416804714e-06,15.23,15.23
195,2016-03-31,1.53,2.6933541925368022e-06,20.45,20.45
196,2016-04-30,1.5,2.949862248353497e-06,57.55,57.55
197,2016-05-31,1.48,1.4903560302798786e-06,25.15,25.15
198,2016-06-30,1.23,4.553495868156926e-06,0.5,0.5
199,2016-07-31,1.24,2.3580068672998104e-06,-30.92,-30.92
200,2016-08-31,1.25,-6.665214727112089e-06,33.29,33.29
201,2016-09-30,1.26,8.847029403350616e-06,10.0,10.0
202,2016-10-31,1.24,2.866131512937088e-07,-35.22,-35.22
203,2016-11-30,1.23,6.085139605481774e-07,-19.97,-19.97
204,2016-12-31,1.27,-5.198670092799207e-06,44.62,44.62
205,2017-01-31,1.25,4.9441275781423436e-06,-25.65,-25.65
206,2017-02-28,1.26,1.0106656818765583e-05,-6.6,-6.6
207,2017-03-31,1.27,-3.140633389233251e-06,-6.35,-6.35
208,2017-04-30,1.21,-1.5086501718427955e-06,5.36,5.36
209,2017-05-31,1.26,-4.205928365682224e-06,-0.29,-0.29
211,2017-07-31,1.24,1.161795062914552e-06,2.84,2.84
212,2017-08-31,1.27,-5.979757372672156e-07,-18.01,-18.01
213,2017-09-30,1.27,-1.0331076803495609e-05,-19.8,-19.8
214,2017-10-31,1.26,-2.699715779088497e-06,23.46,23.46
215,2017-11-30,1.53,2.4274549646250813e-06,0.62,0.62
216,2017-12-31,1.58,-7.435948573069899e-06,-12.47,-12.47
217,2018-01-31,1.54,3.065186571179355e-06,5.03,5.03
218,2018-02-28,1.51,-8.526706365133061e-06,-15.41,-15.41
219,2018-03-31,1.54,-1.126016071963257e-05,0.16,0.16
