,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,2500,3500,2942,2360,6500,3143,280,2600,2472,2360,-15.25,-28.57,-39.76,-9.09,-79.84,31086,0.0568,0.0609,0.0585,0.0494,4.79,-15.25
1,2000-01-31,1940,2490,2084,1830,6500,3262,280,2000,1910,1830,-22.4,-35.33,-52.1,2.65,-83.97,5050,0.049,0.0384,0.0568,0.0499,4.78,-22.4
2,2000-02-29,1815,2100,1820,1550,6500,3336,300,1815,1721,1650,-9.25,-35.64,-58.84,10.0,-67.59,15980,0.0494,0.0674,0.0547,0.0561,5.07,-9.25
3,2000-03-31,1480,1830,1660,1425,6500,3455,300,1665,1540,1425,-18.46,-40.8,-58.25,-10.84,-75.33,56764,0.0494,0.0384,0.0548,0.0494,5.05,-18.46
4,2000-04-30,1570,2160,1654,1425,5990,3249,1425,1700,1588,1520,-3.38,-21.5,-45.01,-10.54,-70.43,19830,0.0562,0.0772,0.0543,0.0622,5.06,-3.38
5,2000-05-31,1100,1645,1231,940,5550,2943,940,1100,1024,960,-29.94,-39.39,-61.4,4.76,-74.12,79302,0.0619,0.0816,0.0566,0.0677,5.12,-29.94
6,2000-06-30,995,1195,1035,900,5550,2667,900,1000,969,920,1.53,-30.18,-60.2,10.56,-75.73,127342,0.0592,0.0392,0.0571,0.0679,5.16,1.53
7,2000-07-31,920,1085,979,900,5000,2377,900,940,916,900,-7.54,-41.4,-52.58,0.55,-77.28,41298,0.0582,0.0284,0.0537,0.0543,5.13,-7.54
8,2000-08-31,1155,1200,1084,970,4550,2077,900,1200,1150,1120,25.54,5.0,-36.36,-2.94,-76.9,222148,0.0564,0.0514,0.0529,0.0413,5.12,25.54
9,2000-09-30,930,1245,1073,920,3550,1843,900,960,934,920,-18.06,-6.06,-38.21,-0.53,-73.77,141540,0.058,0.0519,0.0538,0.0466,5.09,-18.06
10,2000-10-31,580,870,722,580,3500,1622,580,690,640,580,-37.63,-36.96,-63.06,-14.71,-80.67,67750,0.0524,0.0454,0.0541,0.0519,5.37,-37.63
11,2000-11-30,585,840,669,585,3500,1404,580,630,605,585,-4.1,-51.25,-40.31,-2.5,-79.47,79212,0.0477,0.0508,0.0551,0.053,5.32,-4.1
