,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,7900,9710,7934,7100,10100,6730,3830,7900,7420,7100,14.49,16.52,2.6,71.46,914112,0.0392,0.0492,0.0456,0.0403,4.79,-14.13
1,2000-01-31,5890,7200,6078,5050,10100,6794,3830,6000,5902,5850,-5.49,-6.9,-4.69,40.01,766466,0.0416,0.0567,0.0451,0.051,4.78,-21.05
2,2000-02-29,4500,6480,5350,4310,10100,6856,3955,4820,4526,4310,-47.05,-37.3,2.27,27.3,1046840,0.0443,0.0492,0.0458,0.0509,5.07,-23.73
3,2000-03-31,4780,5440,5127,4780,10100,6907,4310,5030,4923,4780,-35.92,-25.01,-6.27,4.32,433904,0.0446,0.0366,0.0455,0.0477,5.05,6.22
4,2000-04-30,3545,4950,4171,3375,10100,6699,3375,3920,3637,3375,-39.92,-42.16,-11.93,-52.22,451634,0.0472,0.0412,0.0441,0.0431,5.06,-29.1
5,2000-05-31,3050,3730,3165,2600,10000,6272,2600,3265,3128,3050,-32.22,-67.7,4.1,-56.93,791240,0.0493,0.0614,0.045,0.0478,5.12,-13.96
6,2000-06-30,3180,3800,3383,3170,10000,5948,2600,3310,3236,3180,-35.76,-57.37,-0.16,-49.28,591182,0.049,0.0325,0.0445,0.0501,5.16,0.32
7,2000-07-31,3600,4130,3817,3420,10000,5624,2600,3995,3751,3510,1.55,-38.88,-7.81,-43.1,663752,0.0484,0.0522,0.0448,0.0532,5.13,13.21
8,2000-08-31,3500,3795,3671,3500,10000,5317,2600,3750,3669,3500,14.75,-22.22,-5.02,-51.55,161376,0.044,0.0193,0.0442,0.036,5.12,-2.78
9,2000-09-30,3080,3680,3215,2900,10000,5026,2600,3135,3074,3000,-4.79,-36.56,4.58,-52.66,549768,0.044,0.0331,0.0444,0.037,5.09,-17.43
10,2000-10-31,2195,3050,2616,2195,10000,4692,2195,2380,2301,2195,-39.03,-38.08,-8.92,-64.78,188398,0.0423,0.0269,0.0444,0.0267,5.37,-28.73
11,2000-11-30,2250,2875,2500,2250,9710,4230,2195,2430,2333,2250,-38.86,-29.02,-2.17,-76.17,233908,0.0401,0.0543,0.0459,0.0441,5.32,-1.32
12,2000-12-31,2790,2790,2380,2215,7900,3826,2195,2790,2592,2470,-7.0,-12.54,12.05,-58.39,1851786,0.0404,0.0301,0.045,0.0438,6.08,17.72
13,2001-01-31,3100,3210,2985,2480,6480,3539,2195,3200,3109,3065,41.23,-13.89,-3.13,-47.37,407596,0.0424,0.0622,0.0454,0.0531,5.27,11.11
14,2001-02-28,3100,3300,3000,2730,5440,3343,2195,3300,3179,3100,32.2,-15.88,-5.2,-28.07,686004,0.0445,0.0381,0.0445,0.0446,5.06,0.32
15,2001-03-31,2505,2890,2709,2505,4780,3135,2195,2710,2614,2505,-10.22,-18.67,-5.47,-49.39,229998,0.0437,0.021,0.0437,0.0439,4.96,-19.19
16,2001-04-30,2810,2825,2636,2445,4130,3015,2195,2825,2785,2760,-8.32,23.25,1.81,-20.73,187526,0.0427,0.0204,0.0424,0.0288,5.01,12.18
17,2001-05-31,3000,3150,2982,2805,4130,2998,2195,3145,3089,3000,-3.23,33.33,-4.76,-1.64,331876,0.0349,0.0185,0.0389,0.0204,5.01,6.76
18,2001-06-30,2970,3060,2987,2905,4130,2965,2195,3060,2986,2950,14.89,6.45,-1.98,-8.19,286494,0.0327,0.0152,0.0368,0.0182,4.99,-4.81
19,2001-07-31,2635,2970,2705,2540,3795,2872,2195,2685,2607,2540,-6.23,-15.0,2.13,-26.81,129802,0.0226,0.0179,0.0341,0.0173,4.77,-11.28
20,2001-08-31,2280,2830,2631,2280,3550,2778,2195,2590,2449,2280,-24.0,-26.45,-11.63,-34.86,231030,0.0199,0.0241,0.0344,0.019,4.54,-13.47
21,2001-09-30,2550,2910,2414,2000,3300,2721,2000,2910,2663,2495,-13.56,-2.67,-11.46,-18.27,1864648,0.0336,0.071,0.0385,0.0443,4.0,0.0
22,2001-10-31,2590,3220,2762,2590,3300,2730,2000,2655,2624,2590,-1.71,-7.83,-2.45,18.0,383316,0.0372,0.0446,0.0396,0.0499,4.02,1.57
23,2001-11-30,2875,2980,2750,2620,3300,2751,2000,2980,2893,2825,19.54,-6.66,3.05,27.78,1106094,0.0378,0.0265,0.0361,0.0497,4.04,10.15
