,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,43.64,43.64
1,2000-01-31,4.78,-2.08,-2.08
2,2000-02-29,5.07,40.63,40.63
3,2000-03-31,5.05,7.22,7.22
4,2000-04-30,5.06,-7.58,-7.58
5,2000-05-31,5.12,-40.16,-40.16
6,2000-06-30,5.16,12.34,12.34
7,2000-07-31,5.13,1.79,1.79
8,2000-08-31,5.12,27.19,27.19
9,2000-09-30,5.09,-14.58,-14.58
10,2000-10-31,5.37,-12.2,-12.2
11,2000-11-30,5.32,-24.11,-24.11
12,2000-12-31,6.08,-31.02,-31.02
13,2001-01-31,5.27,20.88,20.88
14,2001-02-28,5.06,-5.48,-5.48
15,2001-03-31,4.96,-16.15,-16.15
16,2001-04-30,5.01,-1.62,-1.62
17,2001-05-31,5.01,23.32,23.32
18,2001-06-30,4.99,-4.35,-4.35
19,2001-07-31,4.77,-15.73,-15.73
20,2001-08-31,4.54,0.31,0.31
21,2001-09-30,4.0,-17.39,-17.39
22,2001-10-31,4.02,12.28,12.28
23,2001-11-30,4.04,19.16,19.16
24,2001-12-31,4.01,18.88,18.88
25,2002-01-31,3.98,43.53,43.53
26,2002-02-28,4.01,14.68,14.68
27,2002-03-31,4.0,26.0,26.0
28,2002-04-30,4.04,-15.56,-15.56
29,2002-05-31,4.28,-17.29,-17.29
30,2002-06-30,4.26,-23.95,-23.95
31,2002-07-31,4.27,-9.28,-9.28
32,2002-08-31,4.28,-10.16,-10.16
33,2002-09-30,4.28,-13.48,-13.48
34,2002-10-31,4.28,12.38,12.38
35,2002-11-30,4.28,15.33,15.33
36,2002-12-31,4.52,-16.16,-16.16
37,2003-01-31,4.34,-0.61,-0.61
38,2003-02-28,4.27,-4.75,-4.75
39,2003-03-31,4.27,4.99,4.99
40,2003-04-30,4.26,-0.98,-0.98
41,2003-05-31,4.01,7.04,7.04
42,2003-06-30,4.1,5.07,5.07
43,2003-07-31,3.75,-7.24,-7.24
44,2003-08-31,3.72,13.72,13.72
45,2003-09-30,3.77,-13.12,-13.12
46,2003-10-31,3.84,1.71,1.71
47,2003-11-30,3.78,6.38,6.38
48,2003-12-31,3.97,25.56,25.56
49,2004-01-31,3.78,0.0,0.0
50,2004-02-29,3.78,-3.0,-3.0
51,2004-03-31,3.74,-3.1,-3.1
52,2004-04-30,3.76,3.64,3.64
53,2004-05-31,3.77,-2.19,-2.19
54,2004-06-30,3.78,5.29,5.29
55,2004-07-31,3.77,-17.24,-17.24
56,2004-08-31,3.52,15.27,15.27
57,2004-09-30,3.55,0.0,0.0
58,2004-10-31,3.53,1.27,1.27
59,2004-11-30,3.26,-9.62,-9.62
60,2004-12-31,3.29,-0.93,-0.93
61,2005-01-31,3.26,8.41,8.41
62,2005-02-28,3.28,-3.03,-3.03
63,2005-03-31,3.26,-11.07,-11.07
64,2005-04-30,3.29,-15.15,-15.15
65,2005-05-31,3.29,-0.83,-0.83
66,2005-06-30,3.3,-2.99,-2.99
67,2005-07-31,3.27,4.22,4.22
68,2005-08-31,3.25,-22.26,-22.26
69,2005-09-30,3.28,12.65,12.65
70,2005-10-31,3.51,10.27,10.27
71,2005-11-30,3.5,6.28,6.28
72,2005-12-31,3.76,4.12,4.12
73,2006-01-31,3.76,-16.05,-16.05
74,2006-02-28,3.99,-7.88,-7.88
75,2006-03-31,3.97,24.89,24.89
76,2006-04-30,3.97,0.64,0.64
77,2006-05-31,3.96,-10.42,-10.42
78,2006-06-30,4.21,-4.96,-4.96
79,2006-07-31,4.22,4.18,4.18
80,2006-08-31,4.49,6.3,6.3
81,2006-09-30,4.48,-2.46,-2.46
82,2006-10-31,4.48,-0.7,-0.7
83,2006-11-30,4.49,39.39,39.39
84,2006-12-31,4.6,-5.68,-5.68
85,2007-01-31,4.61,-15.66,-15.66
86,2007-02-28,4.55,4.83,4.83
87,2007-03-31,4.63,0.68,0.68
88,2007-04-30,4.88,-11.71,-11.71
89,2007-05-31,4.56,5.03,5.03
90,2007-06-30,4.52,5.84,5.84
91,2007-07-31,4.76,5.81,5.81
92,2007-08-31,4.98,-4.8,-4.8
93,2007-09-30,4.98,0.3,0.3
94,2007-10-31,5.02,-15.79,-15.79
95,2007-11-30,5.02,7.59,7.59
96,2007-12-31,5.02,-6.44,-6.44
97,2008-01-31,4.96,-3.99,-3.99
98,2008-02-29,4.94,15.15,15.15
99,2008-03-31,4.98,-0.49,-0.49
100,2008-04-30,4.95,17.67,17.67
101,2008-05-31,5.04,8.92,8.92
102,2008-06-30,5.01,-2.47,-2.47
103,2008-07-31,5.03,-22.67,-22.67
104,2008-08-31,5.25,-20.57,-20.57
105,2008-09-30,5.22,11.46,11.46
106,2008-10-31,4.14,-21.48,-21.48
107,2008-11-30,3.99,-7.57,-7.57
108,2008-12-31,3.02,2.05,2.05
109,2009-01-31,2.41,18.77,18.77
110,2009-02-28,1.87,1.61,1.61
111,2009-03-31,1.73,54.56,54.56
112,2009-04-30,1.85,14.14,14.14
113,2009-05-31,1.96,18.46,18.46
114,2009-06-30,1.96,4.81,4.81
115,2009-07-31,1.95,-6.32,-6.32
116,2009-08-31,1.99,16.4,16.4
117,2009-09-30,2.0,12.61,12.61
118,2009-10-31,2.01,-23.0,-23.0
119,2009-11-30,2.01,-13.12,-13.12
120,2009-12-31,2.01,37.07,37.07
121,2010-01-31,2.0,-16.25,-16.25
122,2010-02-28,2.01,-6.01,-6.01
123,2010-03-31,2.0,6.69,6.69
124,2010-04-30,2.0,-6.61,-6.61
125,2010-05-31,2.0,-19.8,-19.8
126,2010-06-30,2.03,11.76,11.76
127,2010-07-31,2.28,5.59,5.59
128,2010-08-31,2.28,-1.4,-1.4
129,2010-09-30,2.27,-1.2,-1.2
130,2010-10-31,2.26,-0.91,-0.91
131,2010-11-30,2.51,-10.21,-10.21
132,2010-12-31,2.51,-1.53,-1.53
133,2011-01-31,2.75,-8.1,-8.1
134,2011-02-28,2.76,-8.12,-8.12
135,2011-03-31,2.99,15.13,15.13
136,2011-04-30,3.02,-10.02,-10.02
137,2011-05-31,3.03,6.04,6.04
138,2011-06-30,3.28,-1.62,-1.62
139,2011-07-31,3.27,20.69,20.69
140,2011-08-31,3.27,1.35,1.35
141,2011-09-30,3.28,10.2,10.2
142,2011-10-31,3.26,40.11,40.11
143,2011-11-30,3.27,-0.31,-0.31
144,2011-12-31,3.29,-7.98,-7.98
145,2012-01-31,3.27,0.55,0.55
146,2012-02-29,3.26,20.88,20.88
147,2012-03-31,3.24,-7.73,-7.73
148,2012-04-30,3.26,3.45,3.45
149,2012-05-31,3.27,-2.38,-2.38
150,2012-06-30,3.26,20.0,20.0
151,2012-07-31,3.02,-5.69,-5.69
152,2012-08-31,3.01,6.03,6.03
153,2012-09-30,3.01,1.75,1.75
154,2012-10-31,2.75,25.43,25.43
155,2012-11-30,2.77,27.93,27.93
156,2012-12-31,2.77,-1.62,-1.62
157,2013-01-31,2.76,-4.95,-4.95
158,2013-02-28,2.76,17.65,17.65
159,2013-03-31,2.75,27.5,27.5
160,2013-04-30,2.78,10.2,10.2
161,2013-05-31,2.5,-0.53,-0.53
162,2013-06-30,2.5,-27.17,-27.17
163,2013-07-31,2.53,-6.52,-6.52
164,2013-08-31,2.51,0.25,0.25
165,2013-09-30,2.5,-4.16,-4.16
166,2013-10-31,2.52,7.65,7.65
167,2013-11-30,2.5,17.36,17.36
168,2013-12-31,2.52,-13.33,-13.33
169,2014-01-31,2.51,-9.09,-9.09
170,2014-02-28,2.49,-11.46,-11.46
171,2014-03-31,2.49,5.59,5.59
172,2014-04-30,2.5,1.37,1.37
173,2014-05-31,2.49,-20.05,-20.05
174,2014-06-30,2.49,-1.36,-1.36
175,2014-07-31,2.49,0.0,0.0
176,2014-08-31,2.24,-15.9,-15.9
177,2014-09-30,2.24,-11.64,-11.64
178,2014-10-31,1.97,-7.82,-7.82
179,2014-11-30,1.99,5.24,5.24
180,2014-12-31,2.03,2.49,2.49
181,2015-01-31,2.0,21.05,21.05
182,2015-02-28,1.99,-3.31,-3.31
183,2015-03-31,1.74,9.25,9.25
184,2015-04-30,1.74,-13.71,-13.71
185,2015-05-31,1.74,-11.44,-11.44
186,2015-06-30,1.5,-5.0,-5.0
187,2015-07-31,1.5,-0.44,-0.44
188,2015-08-31,1.52,-7.49,-7.49
189,2015-09-30,1.49,8.13,8.13
190,2015-10-31,1.5,-0.44,-0.44
191,2015-11-30,1.5,0.0,0.0
192,2015-12-31,1.52,35.56,35.56
193,2016-01-31,1.5,1.61,1.61
194,2016-02-29,1.52,-1.9,-1.9
195,2016-03-31,1.53,-2.91,-2.91
196,2016-04-30,1.5,-10.2,-10.2
197,2016-05-31,1.48,-0.76,-0.76
198,2016-06-30,1.23,-5.77,-5.77
199,2016-07-31,1.24,7.26,7.26
200,2016-08-31,1.25,14.29,14.29
201,2016-09-30,1.26,17.68,17.68
202,2016-10-31,1.24,-20.49,-20.49
203,2016-11-30,1.23,-9.4,-9.4
204,2016-12-31,1.27,25.83,25.83
205,2017-01-31,1.25,12.9,12.9
206,2017-02-28,1.26,-8.85,-8.85
207,2017-03-31,1.27,0.0,0.0
208,2017-04-30,1.21,-2.65,-2.65
209,2017-05-31,1.26,2.73,2.73
210,2017-06-30,1.29,26.02,26.02
211,2017-07-31,1.24,-13.46,-13.46
212,2017-08-31,1.27,1.88,1.88
213,2017-09-30,1.27,13.39,13.39
214,2017-10-31,1.26,-1.39,-1.39
215,2017-11-30,1.53,32.78,32.78
216,2017-12-31,1.58,-4.14,-4.14
217,2018-01-31,1.54,-2.81,-2.81
218,2018-02-28,1.51,-22.59,-22.59
219,2018-03-31,1.54,-18.66,-18.66
220,2018-04-30,1.51,0.29,0.29
221,2018-05-31,1.55,-7.62,-7.62
222,2018-06-30,1.57,-14.24,-14.24
223,2018-07-31,1.52,8.11,8.11
224,2018-08-31,1.55,-9.29,-9.29
225,2018-09-30,1.65,-0.8,-0.8
226,2018-10-31,1.57,17.34,17.34
227,2018-11-30,1.76,7.6,7.6
228,2018-12-31,1.89,-15.41,-15.41
229,2019-01-31,1.81,12.71,12.71
230,2019-02-28,1.8,0.37,0.37
231,2019-03-31,1.81,5.2,5.2
232,2019-04-30,1.79,-8.13,-8.13
