,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-6.91,-6.91
1,2000-01-31,4.78,-5.71,-5.71
2,2000-02-29,5.07,-5.66,-5.66
3,2000-03-31,5.05,-35.83,-35.83
4,2000-04-30,5.06,-45.02,-45.02
5,2000-05-31,5.12,30.6,30.6
6,2000-06-30,5.16,7.56,7.56
7,2000-07-31,5.13,16.22,16.22
8,2000-08-31,5.12,-15.81,-15.81
9,2000-09-30,5.09,-22.85,-22.85
10,2000-10-31,5.37,-23.52,-23.52
11,2000-11-30,5.32,-6.96,-6.96
12,2000-12-31,6.08,-2.19,-2.19
13,2001-01-31,5.27,88.34,88.34
14,2001-02-28,5.06,20.82,20.82
15,2001-03-31,4.96,-25.8,-25.8
16,2001-04-30,5.01,6.8,6.8
17,2001-05-31,5.01,10.25,10.25
18,2001-06-30,4.99,4.22,4.22
19,2001-07-31,4.77,-12.14,-12.14
20,2001-08-31,4.54,-2.89,-2.89
21,2001-09-30,4.0,-20.0,-20.0
22,2001-10-31,4.02,-1.09,-1.09
23,2001-11-30,4.04,33.87,33.87
24,2001-12-31,4.01,7.33,7.33
25,2002-01-31,3.98,15.61,15.61
26,2002-02-28,4.01,8.89,8.89
27,2002-03-31,4.0,0.19,0.19
28,2002-04-30,4.04,-22.22,-22.22
29,2002-05-31,4.28,-12.86,-12.86
30,2002-06-30,4.26,-13.75,-13.75
31,2002-07-31,4.27,-2.9,-2.9
32,2002-08-31,4.28,16.67,16.67
33,2002-09-30,4.28,-20.92,-20.92
34,2002-10-31,4.28,-4.03,-4.03
35,2002-11-30,4.28,-0.98,-0.98
36,2002-12-31,4.52,-5.63,-5.63
37,2003-01-31,4.34,-19.3,-19.3
38,2003-02-28,4.27,3.45,3.45
39,2003-03-31,4.27,-13.75,-13.75
40,2003-04-30,4.26,6.05,6.05
41,2003-05-31,4.01,9.21,9.21
42,2003-06-30,4.1,10.44,10.44
43,2003-07-31,3.75,-3.09,-3.09
44,2003-08-31,3.72,6.03,6.03
45,2003-09-30,3.77,-9.66,-9.66
46,2003-10-31,3.84,-1.34,-1.34
47,2003-11-30,3.78,7.54,7.54
48,2003-12-31,3.97,0.54,0.54
49,2004-01-31,3.78,3.22,3.22
50,2004-02-29,3.78,2.72,2.72
51,2004-03-31,3.74,-10.43,-10.43
52,2004-04-30,3.76,-10.87,-10.87
53,2004-05-31,3.77,-13.41,-13.41
54,2004-06-30,3.78,5.85,5.85
55,2004-07-31,3.77,-4.87,-4.87
56,2004-08-31,3.52,3.72,3.72
57,2004-09-30,3.55,1.57,1.57
58,2004-10-31,3.53,4.63,4.63
59,2004-11-30,3.26,6.95,6.95
60,2004-12-31,3.29,15.16,15.16
61,2005-01-31,3.26,13.16,13.16
62,2005-02-28,3.28,37.37,37.37
63,2005-03-31,3.26,-22.41,-22.41
64,2005-04-30,3.29,-30.0,-30.0
65,2005-05-31,3.29,12.5,12.5
66,2005-06-30,3.3,27.5,27.5
67,2005-07-31,3.27,13.55,13.55
68,2005-08-31,3.25,-10.81,-10.81
69,2005-09-30,3.28,50.25,50.25
70,2005-10-31,3.51,-9.53,-9.53
71,2005-11-30,3.5,30.04,30.04
72,2005-12-31,3.76,34.47,34.47
73,2006-01-31,3.76,-11.16,-11.16
74,2006-02-28,3.99,-7.35,-7.35
75,2006-03-31,3.97,-18.41,-18.41
76,2006-04-30,3.97,15.76,15.76
77,2006-05-31,3.96,-15.04,-15.04
78,2006-06-30,4.21,-5.01,-5.01
79,2006-07-31,4.22,-1.93,-1.93
80,2006-08-31,4.49,21.15,21.15
81,2006-09-30,4.48,9.05,9.05
82,2006-10-31,4.48,-1.89,-1.89
83,2006-11-30,4.49,29.71,29.71
84,2006-12-31,4.6,6.6,6.6
85,2007-01-31,4.61,-17.57,-17.57
86,2007-02-28,4.55,8.08,8.08
87,2007-03-31,4.63,-4.78,-4.78
88,2007-04-30,4.88,18.4,18.4
89,2007-05-31,4.56,13.04,13.04
90,2007-06-30,4.52,18.81,18.81
91,2007-07-31,4.76,34.17,34.17
92,2007-08-31,4.98,-12.42,-12.42
93,2007-09-30,4.98,-0.37,-0.37
94,2007-10-31,5.02,-3.8,-3.8
95,2007-11-30,5.02,-20.09,-20.09
96,2007-12-31,5.02,21.14,21.14
97,2008-01-31,4.96,-18.87,-18.87
98,2008-02-29,4.94,3.1,3.1
99,2008-03-31,4.98,-6.7,-6.7
100,2008-04-30,4.95,-2.94,-2.94
101,2008-05-31,5.04,4.54,4.54
102,2008-06-30,5.01,0.6,0.6
103,2008-07-31,5.03,-20.96,-20.96
104,2008-08-31,5.25,-15.83,-15.83
105,2008-09-30,5.22,8.26,8.26
106,2008-10-31,4.14,-25.42,-25.42
107,2008-11-30,3.99,8.07,8.07
108,2008-12-31,3.02,2.3,2.3
