,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,2040,2400,2113,1800,4000,2861,1800,2150,1980,1800,-35.44,-27.4,3.03,-26.22,139012,0.0454,0.0597,0.0485,0.0464,4.79,-16.73
1,2000-01-31,2600,2630,2403,2080,3650,2779,1800,2630,2607,2590,-0.38,-4.94,0.78,-23.53,40538,0.0407,0.0259,0.044,0.0474,4.78,27.45
2,2000-02-29,3500,3790,2968,2440,3790,2772,1800,3500,3285,3045,55.56,21.11,12.9,20.69,162292,0.0451,0.0613,0.0454,0.0515,5.07,33.84
3,2000-03-31,3000,4000,3350,2800,4000,2800,1800,3060,2964,2800,47.06,0.0,-4.76,3.45,120660,0.0484,0.0538,0.0465,0.0502,5.05,-14.29
4,2000-04-30,2795,3000,2722,2410,4000,2786,1800,2880,2799,2750,6.88,7.5,11.58,0.9,109302,0.0511,0.0482,0.0477,0.0549,5.06,-8.66
5,2000-05-31,2730,3000,2753,2650,4000,2768,1800,2800,2696,2650,-22.0,20.26,2.63,1.11,25296,0.0493,0.0382,0.0464,0.0467,5.12,-2.33
6,2000-06-30,2920,2980,2796,2650,4000,2785,1800,2925,2911,2900,0.69,43.14,3.91,0.69,27906,0.0444,0.0279,0.0457,0.0382,5.16,10.19
7,2000-07-31,3500,3965,3306,3000,4000,2799,1800,3500,3179,3060,25.22,34.62,12.54,27.97,35386,0.0547,0.0842,0.0482,0.0551,5.13,19.86
8,2000-08-31,7400,7460,5489,3475,7460,3017,1800,7460,6954,6500,171.06,111.43,11.11,153.42,309184,0.0588,0.0761,0.0522,0.0679,5.12,111.43
9,2000-09-30,14900,15200,10117,7400,15200,3565,1800,15200,14070,11800,413.79,432.14,7.58,387.73,473816,0.0636,0.0776,0.0565,0.079,5.09,115.94
