,Date,riskfree,MA1M,actualreturn
13,2001-01-31,5.27,83.75,83.75
14,2001-02-28,5.06,13.53,13.53
15,2001-03-31,4.96,-14.26,-14.26
16,2001-04-30,5.01,3.47,3.47
17,2001-05-31,5.01,32.61,32.61
18,2001-06-30,4.99,26.42,26.42
19,2001-07-31,4.77,-11.19,-11.19
20,2001-08-31,4.54,-24.2,-24.2
21,2001-09-30,4.0,-35.29,-35.29
22,2001-10-31,4.02,24.55,24.55
23,2001-11-30,4.04,34.2,34.2
24,2001-12-31,4.01,12.08,12.08
25,2002-01-31,3.98,60.78,60.78
26,2002-02-28,4.01,38.69,38.69
27,2002-03-31,4.0,59.65,59.65
28,2002-04-30,4.04,0.0,0.0
29,2002-05-31,4.28,-27.47,-27.47
30,2002-06-30,4.26,-9.06,-9.06
31,2002-07-31,4.27,10.65,10.65
32,2002-08-31,4.28,1.59,1.59
33,2002-09-30,4.28,-12.23,-12.23
34,2002-10-31,4.28,2.14,2.14
35,2002-11-30,4.28,1.02,1.02
36,2002-12-31,4.52,-12.46,-12.46
37,2003-01-31,4.34,12.31,12.31
38,2003-02-28,4.27,2.73,2.73
39,2003-03-31,4.27,-25.58,-25.58
40,2003-04-30,4.26,14.16,14.16
41,2003-05-31,4.01,5.26,5.26
42,2003-06-30,4.1,18.57,18.57
43,2003-07-31,3.75,-14.46,-14.46
44,2003-08-31,3.72,15.03,15.03
45,2003-09-30,3.77,-1.98,-1.98
46,2003-10-31,3.84,30.32,30.32
47,2003-11-30,3.78,16.73,16.73
48,2003-12-31,3.97,-2.0,-2.0
49,2004-01-31,3.78,-1.36,-1.36
50,2004-02-29,3.78,0.3,0.3
51,2004-03-31,3.74,-7.16,-7.16
52,2004-04-30,3.76,0.0,0.0
53,2004-05-31,3.77,-12.82,-12.82
54,2004-06-30,3.78,12.68,12.68
55,2004-07-31,3.77,-4.18,-4.18
56,2004-08-31,3.52,12.08,12.08
57,2004-09-30,3.55,1.52,1.52
58,2004-10-31,3.53,18.35,18.35
59,2004-11-30,3.26,15.63,15.63
60,2004-12-31,3.29,-9.73,-9.73
61,2005-01-31,3.26,10.18,10.18
62,2005-02-28,3.28,16.53,16.53
63,2005-03-31,3.26,1.86,1.86
64,2005-04-30,3.29,-1.36,-1.36
65,2005-05-31,3.29,0.69,0.69
66,2005-06-30,3.3,19.82,19.82
67,2005-07-31,3.27,3.35,3.35
68,2005-08-31,3.25,9.33,9.33
69,2005-09-30,3.28,22.97,22.97
70,2005-10-31,3.51,-5.75,-5.75
71,2005-11-30,3.5,7.46,7.46
72,2005-12-31,3.76,33.7,33.7
73,2006-01-31,3.76,-2.92,-2.92
74,2006-02-28,3.99,36.76,36.76
75,2006-03-31,3.97,17.55,17.55
76,2006-04-30,3.97,2.13,2.13
77,2006-05-31,3.96,-4.18,-4.18
78,2006-06-30,4.21,-2.32,-2.32
79,2006-07-31,4.22,-1.67,-1.67
80,2006-08-31,4.49,-12.77,-12.77
81,2006-09-30,4.48,6.17,6.17
82,2006-10-31,4.48,-15.05,-15.05
83,2006-11-30,4.49,7.22,7.22
84,2006-12-31,4.6,20.17,20.17
85,2007-01-31,4.61,-1.97,-1.97
86,2007-02-28,4.55,-1.93,-1.93
87,2007-03-31,4.63,10.47,10.47
88,2007-04-30,4.88,-4.81,-4.81
89,2007-05-31,4.56,3.17,3.17
90,2007-06-30,4.52,24.65,24.65
91,2007-07-31,4.76,3.89,3.89
92,2007-08-31,4.98,-6.74,-6.74
93,2007-09-30,4.98,4.66,4.66
94,2007-10-31,5.02,-12.39,-12.39
95,2007-11-30,5.02,-16.46,-16.46
96,2007-12-31,5.02,14.01,14.01
97,2008-01-31,4.96,-9.93,-9.93
98,2008-02-29,4.94,-4.15,-4.15
99,2008-03-31,4.98,-19.42,-19.42
100,2008-04-30,4.95,17.68,17.68
101,2008-05-31,5.04,-16.03,-16.03
102,2008-06-30,5.01,-30.91,-30.91
103,2008-07-31,5.03,-4.46,-4.46
104,2008-08-31,5.25,-31.1,-31.1
105,2008-09-30,5.22,6.33,6.33
106,2008-10-31,4.14,-22.02,-22.02
107,2008-11-30,3.99,29.39,29.39
108,2008-12-31,3.02,21.67,21.67
109,2009-01-31,2.41,6.01,6.01
110,2009-02-28,1.87,0.43,0.43
111,2009-03-31,1.73,28.39,28.39
112,2009-04-30,1.85,4.14,4.14
113,2009-05-31,1.96,27.66,27.66
114,2009-06-30,1.96,-6.94,-6.94
115,2009-07-31,1.95,12.09,12.09
116,2009-08-31,1.99,-15.18,-15.18
117,2009-09-30,2.0,20.31,20.31
118,2009-10-31,2.01,-5.19,-5.19
119,2009-11-30,2.01,26.99,26.99
120,2009-12-31,2.01,8.31,8.31
121,2010-01-31,2.0,-11.28,-11.28
122,2010-02-28,2.01,2.7,2.7
123,2010-03-31,2.0,-0.21,-0.21
124,2010-04-30,2.0,6.26,6.26
125,2010-05-31,2.0,-7.47,-7.47
126,2010-06-30,2.03,17.09,17.09
127,2010-07-31,2.28,-3.65,-3.65
128,2010-08-31,2.28,-1.7,-1.7
129,2010-09-30,2.27,-1.53,-1.53
130,2010-10-31,2.26,-9.86,-9.86
131,2010-11-30,2.51,-3.14,-3.14
132,2010-12-31,2.51,-2.57,-2.57
133,2011-01-31,2.75,10.91,10.91
134,2011-02-28,2.76,-10.65,-10.65
135,2011-03-31,2.99,0.57,0.57
136,2011-04-30,3.02,4.87,4.87
137,2011-05-31,3.03,8.0,8.0
138,2011-06-30,3.28,4.52,4.52
139,2011-07-31,3.27,-0.41,-0.41
140,2011-08-31,3.27,5.51,5.51
141,2011-09-30,3.28,-25.49,-25.49
142,2011-10-31,3.26,-1.86,-1.86
143,2011-11-30,3.27,-4.06,-4.06
144,2011-12-31,3.29,-10.0,-10.0
145,2012-01-31,3.27,12.87,12.87
146,2012-02-29,3.26,8.54,8.54
147,2012-03-31,3.24,5.52,5.52
148,2012-04-30,3.26,3.78,3.78
149,2012-05-31,3.27,-2.89,-2.89
150,2012-06-30,3.26,-2.94,-2.94
151,2012-07-31,3.02,2.13,2.13
152,2012-08-31,3.01,6.82,6.82
153,2012-09-30,3.01,32.17,32.17
154,2012-10-31,2.75,0.99,0.99
155,2012-11-30,2.77,1.44,1.44
156,2012-12-31,2.77,-1.13,-1.13
157,2013-01-31,2.76,15.41,15.41
158,2013-02-28,2.76,-1.17,-1.17
159,2013-03-31,2.75,2.51,2.51
160,2013-04-30,2.78,2.16,2.16
161,2013-05-31,2.5,0.99,0.99
162,2013-06-30,2.5,-3.88,-3.88
163,2013-07-31,2.53,6.95,6.95
164,2013-08-31,2.51,-19.22,-19.22
165,2013-09-30,2.5,10.29,10.29
166,2013-10-31,2.52,0.73,0.73
167,2013-11-30,2.5,-3.27,-3.27
168,2013-12-31,2.52,-0.46,-0.46
169,2014-01-31,2.51,12.42,12.42
170,2014-02-28,2.49,4.41,4.41
171,2014-03-31,2.49,3.66,3.66
172,2014-04-30,2.5,-10.18,-10.18
173,2014-05-31,2.49,-2.27,-2.27
174,2014-06-30,2.49,4.79,4.79
175,2014-07-31,2.49,-3.1,-3.1
176,2014-08-31,2.24,9.55,9.55
177,2014-09-30,2.24,-3.09,-3.09
178,2014-10-31,1.97,-2.61,-2.61
179,2014-11-30,1.99,9.9,9.9
180,2014-12-31,2.03,3.18,3.18
181,2015-01-31,2.0,9.63,9.63
182,2015-02-28,1.99,16.33,16.33
183,2015-03-31,1.74,14.75,14.75
184,2015-04-30,1.74,16.44,16.44
185,2015-05-31,1.74,-6.13,-6.13
186,2015-06-30,1.5,4.08,4.08
187,2015-07-31,1.5,36.08,36.08
188,2015-08-31,1.52,-9.22,-9.22
189,2015-09-30,1.49,-8.52,-8.52
190,2015-10-31,1.5,-13.1,-13.1
191,2015-11-30,1.5,-8.73,-8.73
192,2015-12-31,1.52,0.0,0.0
193,2016-01-31,1.5,-13.24,-13.24
194,2016-02-29,1.52,-1.43,-1.43
195,2016-03-31,1.53,-12.06,-12.06
196,2016-04-30,1.5,0.22,0.22
197,2016-05-31,1.48,2.86,2.86
198,2016-06-30,1.23,-9.91,-9.91
199,2016-07-31,1.24,-11.86,-11.86
200,2016-08-31,1.25,-0.14,-0.14
201,2016-09-30,1.26,-3.73,-3.73
202,2016-10-31,1.24,-7.46,-7.46
203,2016-11-30,1.23,3.5,3.5
204,2016-12-31,1.27,-2.36,-2.36
205,2017-01-31,1.25,8.93,8.93
206,2017-02-28,1.26,17.81,17.81
207,2017-03-31,1.27,-5.24,-5.24
208,2017-04-30,1.21,7.93,7.93
209,2017-05-31,1.26,10.43,10.43
210,2017-06-30,1.29,-1.4,-1.4
211,2017-07-31,1.24,-6.89,-6.89
212,2017-08-31,1.27,-0.12,-0.12
213,2017-09-30,1.27,0.58,0.58
214,2017-10-31,1.26,15.91,15.91
215,2017-11-30,1.53,6.47,6.47
216,2017-12-31,1.58,-6.79,-6.79
217,2018-01-31,1.54,8.74,8.74
218,2018-02-28,1.51,-12.02,-12.02
219,2018-03-31,1.54,17.07,17.07
220,2018-04-30,1.51,-0.83,-0.83
221,2018-05-31,1.55,-13.45,-13.45
222,2018-06-30,1.57,-11.72,-11.72
223,2018-07-31,1.52,-10.87,-10.87
224,2018-08-31,1.55,-9.76,-9.76
225,2018-09-30,1.65,5.87,5.87
226,2018-10-31,1.57,-19.62,-19.62
227,2018-11-30,1.76,14.83,14.83
228,2018-12-31,1.89,-1.43,-1.43
229,2019-01-31,1.81,2.91,2.91
230,2019-02-28,1.8,-2.51,-2.51
231,2019-03-31,1.81,3.72,3.72
232,2019-04-30,1.79,-11.19,-11.19
233,2019-05-31,1.79,-8.4,-8.4
234,2019-06-30,1.83,-14.48,-14.48
235,2019-07-31,1.56,-13.75,-13.75
236,2019-08-31,1.54,-4.13,-4.13
237,2019-09-30,1.58,5.74,5.74
238,2019-10-31,1.29,9.84,9.84
239,2019-11-30,1.28,2.1,2.1
240,2019-12-31,1.39,5.25,5.25
241,2020-01-31,1.25,-12.13,-12.13
242,2020-02-29,1.26,-4.08,-4.08
243,2020-03-31,0.8,-12.29,-12.29
244,2020-04-30,0.76,15.22,15.22
245,2020-05-31,0.49,-4.25,-4.25
246,2020-06-30,0.57,-5.54,-5.54
247,2020-07-31,0.51,-1.56,-1.56
248,2020-08-31,0.55,1.72,1.72
249,2020-09-30,0.55,4.12,4.12
250,2020-10-31,0.52,-1.28,-1.28
251,2020-11-30,0.6,37.21,37.21
252,2020-12-31,0.61,5.46,5.46
253,2021-01-31,0.52,3.2,3.2
254,2021-02-28,0.59,8.04,8.04
255,2021-03-31,0.59,0.89,0.89
256,2021-04-30,0.49,-0.75,-0.75
257,2021-05-31,0.51,35.96,35.96
258,2021-06-30,0.63,-5.49,-5.49
259,2021-07-31,0.58,-2.9,-2.9
260,2021-08-31,0.9,0.65,0.65
261,2021-09-30,0.92,12.55,12.55
262,2021-10-31,0.76,-6.48,-6.48
263,2021-11-30,1.067,-20.79,-20.79
264,2021-12-31,1.437,12.52,12.52
265,2022-01-31,1.277,-7.45,-7.45
266,2022-02-28,1.39,14.64,14.64
267,2022-03-31,1.454,8.56,8.56
268,2022-04-30,1.53,-0.36,-0.36
269,2022-05-31,1.863,-6.18,-6.18
270,2022-06-30,2.337,-28.76,-28.76
271,2022-07-31,2.341,-10.82,-10.82
