,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
130,2010-10-31,2.26,0.29,54658.964093890245,2.24283,6.549368492891977e-06,13.02,13.02,0.0275,13.02,0.29
131,2010-11-30,2.51,2.74,14609.686305850595,2.14806,1.3670722044244777e-05,-4.23,-4.23,0.0252,-4.23,2.74
132,2010-12-31,2.51,8.63,9737.298858207741,2.2457,9.907625763452575e-07,4.55,4.55,0.0161,4.55,8.63
133,2011-01-31,2.75,0.71,13063.907453722184,2.01483,-1.7802490241984327e-05,-15.98,-15.98,0.0225,-15.98,0.71
134,2011-02-28,2.76,-6.14,11918.98444542859,1.9443,-1.076903411452858e-06,-6.07,-6.07,0.0236,-6.07,-6.14
135,2011-03-31,2.99,8.78,10090.914041271644,2.32764,2.511774059569823e-05,19.72,19.72,0.0309,19.72,8.78
136,2011-04-30,3.02,5.9,10435.47666445768,2.1835,8.376629967870959e-06,-3.39,-3.39,0.021,-3.39,5.9
137,2011-05-31,3.03,-2.63,16532.59326783706,2.49018,5.368012098561339e-06,14.04,14.04,0.0217,14.04,-2.63
138,2011-06-30,3.28,-2.68,17206.839991354587,2.72938,1.7285788032202536e-05,11.81,11.81,0.0301,11.81,-2.68
139,2011-07-31,3.27,0.91,10664.6382388391,2.72631,3.5529252116159365e-06,0.11,0.11,0.0203,0.11,0.91
140,2011-08-31,3.27,-12.61,11439.426450922707,2.66498,1.2936072343148385e-06,-2.25,-2.25,0.039,-2.25,-12.61
141,2011-09-30,3.28,-4.85,8609.201107205316,2.20804,-4.729091863658037e-06,-15.29,-15.29,0.0433,-15.29,-4.85
142,2011-10-31,3.26,8.45,5400.912731274503,2.36137,1.4188653681514542e-05,6.94,6.94,0.026,6.94,8.45
143,2011-11-30,3.27,-3.48,4808.733210196561,2.57298,1.7525605634892005e-05,5.53,5.53,0.0297,5.53,-3.48
144,2011-12-31,3.29,-1.82,3846.931001143239,2.38284,-3.6304254922145337e-06,-6.27,-6.27,0.0223,-6.27,-1.82
145,2012-01-31,3.27,7.9,5951.275161123742,1.89726,-1.3971769268260043e-05,0.13,0.13,0.0215,0.13,7.9
146,2012-02-29,3.26,3.98,8219.881205882313,1.91433,6.544179385814871e-06,1.29,1.29,0.0264,1.29,3.98
147,2012-03-31,3.24,-0.21,5803.15437685174,2.09235,2.2114877501790125e-05,9.3,9.3,0.0195,9.3,-0.21
148,2012-04-30,3.26,-0.84,3625.5676548561755,1.97042,2.5054692716537693e-06,-5.83,-5.83,0.0192,-5.83,-0.84
149,2012-05-31,3.27,-7.68,9072.621812866797,1.90458,5.821599715136079e-07,-3.34,-3.34,0.0278,-3.34,-7.68
150,2012-06-30,3.26,-0.15,5414.456615987842,1.88994,1.3727597365763736e-06,-4.44,-4.44,0.0256,-4.44,-0.15
151,2012-07-31,3.02,2.12,4654.526755193647,1.62657,-1.2534930000905054e-05,-13.94,-13.94,0.0198,-13.94,2.12
152,2012-08-31,3.01,0.19,5055.560714158845,1.84605,1.080849089139658e-05,13.49,13.49,0.0177,13.49,0.19
153,2012-09-30,3.01,3.93,6638.99819716637,1.77045,-7.129189319206646e-06,-1.63,-1.63,0.0156,-1.63,3.93
154,2012-10-31,2.75,-4.69,10123.106445588817,1.49976,-1.9237682799749655e-05,-15.29,-15.29,0.0161,-15.29,-4.69
155,2012-11-30,2.77,1.63,13003.869347809294,1.47294,2.197794532181714e-06,-4.13,-4.13,0.0295,-4.13,1.63
156,2012-12-31,2.77,4.85,6779.828041062774,1.56073,1.1095853232645166e-05,8.29,8.29,0.0116,8.29,4.85
157,2013-01-31,2.76,-2.22,6562.679474037454,1.24779,6.267471082186999e-06,-1.56,-1.56,0.013,-1.56,-2.22
158,2013-02-28,2.76,3.85,5189.105041045492,1.16659,-8.791850503563545e-06,-4.85,-4.85,0.013,-4.85,3.85
159,2013-03-31,2.75,-1.72,5503.851363412481,1.30919,2.30475730483925e-05,12.22,12.22,0.0151,12.22,-1.72
160,2013-04-30,2.78,-2.91,7256.491798485599,1.41219,1.301307818543817e-05,7.87,7.87,0.0153,7.87,-2.91
161,2013-05-31,2.5,2.25,5955.453792091673,1.35475,7.619702195956969e-06,-4.07,-4.07,0.0151,-4.07,2.25
162,2013-06-30,2.5,-6.31,3418.5876462629312,1.36465,1.7974162970592382e-05,-0.72,-0.72,0.0128,-0.72,-6.31
163,2013-07-31,2.53,2.36,2804.0200202817487,1.33098,3.394865222066489e-06,-2.47,-2.47,0.01,-2.47,2.36
164,2013-08-31,2.51,1.19,3541.845255297151,1.29731,-1.113497309025142e-05,-2.38,-2.38,0.0183,-2.38,1.19
165,2013-09-30,2.5,3.64,4091.352934329027,1.38644,1.68617005713733e-05,6.87,6.87,0.0195,6.87,3.64
166,2013-10-31,2.52,2.3,2798.6551853332003,1.42209,1.6977457521737066e-05,2.57,2.57,0.0062,2.57,2.3
167,2013-11-30,2.5,-0.26,3535.783723634331,1.56866,1.6399134231404952e-05,10.0,10.0,0.0175,10.0,-0.26
168,2013-12-31,2.52,-1.98,1804.6588265358143,1.56469,2.936428330848953e-06,-0.25,-0.25,0.0114,-0.25,-1.98
