,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
155,2012-11-30,2.77,1.63,38937.510418905855,6.08574,1.808723508319933e-06,3.56,590801.0
156,2012-12-31,2.77,4.85,18795.582873544714,5.66741,1.4823334003364404e-06,4.21,546628.0
157,2013-01-31,2.76,-2.22,11857.345696515376,5.82677,7.064819943985781e-06,2.81,574151.0
158,2013-02-28,2.76,3.85,9830.790642951191,6.1455,8.338629314553389e-06,7.3,567337.0
159,2013-03-31,2.75,-1.72,11567.439779446575,6.68336,1.3847865606281729e-05,8.75,646374.0
160,2013-04-30,2.78,-2.91,9198.800798409542,5.60254,6.839150452901211e-07,-2.38,628750.0
161,2013-05-31,2.5,2.25,8879.528450372547,5.09789,-2.1511138727087247e-06,-9.01,582611.0
162,2013-06-30,2.5,-6.31,7347.878209989429,4.3965,-5.081853572049371e-06,-14.62,528779.0
163,2013-07-31,2.53,2.36,5885.160956107138,3.96027,-1.2754381863996194e-05,-9.92,490991.0
164,2013-08-31,2.51,1.19,6960.815750335297,3.48983,-1.8313953439077715e-05,-9.73,451838.0
165,2013-09-30,2.5,3.64,6162.566773882946,3.96882,-1.7574718252494363e-06,13.73,433081.0
166,2013-10-31,2.52,2.3,11143.049235368571,3.9175,-8.543746382016874e-06,-1.29,432169.0
167,2013-11-30,2.5,-0.26,18846.31216196278,4.58468,6.869568689536832e-06,23.79,474430.0
168,2013-12-31,2.52,-1.98,8476.95646145575,4.67021,1.6289121340620253e-05,1.87,530105.0
169,2014-01-31,2.51,-3.96,9429.459471648459,3.34463,1.1543711348794745e-05,4.01,565419.0
170,2014-02-28,2.49,2.18,5762.157659089043,3.40331,6.315141383556314e-06,1.4,560158.0
171,2014-03-31,2.49,-0.12,6584.659213102423,3.52067,9.112379826546078e-06,3.45,595554.0
172,2014-04-30,2.5,-1.08,4513.382373615582,3.98422,2.2120973394434763e-05,10.59,594654.0
173,2014-05-31,2.49,1.81,7190.355561876305,4.74117,1.74544674028669e-05,19.0,710183.0
174,2014-06-30,2.49,0.24,9672.84024729658,5.63894,4.4691979098794915e-06,18.94,855491.0
175,2014-07-31,2.49,3.5,10746.962330968063,5.77976,-1.658691816240411e-06,2.5,984947.0
