,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,13200,20100,15523,12850,28000,17890,10050,14100,13410,12850,-0.3767398700897,-24.36,-44.07,-2.94,64.66,714896,0.0561,0.0848,0.0556,0.0578,4.79,1.54
1,2000-01-31,11400,14950,12335,10200,28000,17506,10200,11500,11020,10300,0.6690240452616689,-14.19,-41.22,6.54,-21.21,493526,0.0529,0.0637,0.053,0.0656,4.78,-10.94
2,2000-02-29,9880,11900,10792,9880,28000,17040,9880,10700,10244,9880,0.8771929824561404,-17.5,-45.8,-0.3,-19.95,446768,0.0543,0.0447,0.051,0.0655,5.07,-13.33
3,2000-03-31,10200,11900,10728,10100,28000,16551,9880,10550,10260,10100,0.6891754326433661,-20.31,-34.26,-0.97,-29.47,300636,0.0539,0.0413,0.0516,0.047,5.05,3.24
4,2000-04-30,6900,10200,8161,6670,28000,15921,6670,7350,6946,6670,0.6923346781266444,-39.47,-47.29,-7.38,-57.01,149902,0.0556,0.0421,0.0524,0.0438,5.06,-33.33
5,2000-05-31,7150,7700,6302,4635,28000,14780,4635,7150,6264,5400,0.3952789699570815,-27.63,-43.71,46.52,-69.9,486366,0.0608,0.0758,0.0542,0.0562,5.12,3.62
6,2000-06-30,7480,7640,6763,6270,28000,13432,4635,7480,6728,6510,0.4034842121636335,-25.94,-41.56,18.92,-64.29,305472,0.0545,0.0612,0.0556,0.0615,5.16,7.63
7,2000-07-31,6180,8220,7208,6120,23000,12025,4635,6270,6180,6120,0.1530896814912667,-10.43,-45.79,-1.9,-68.13,168494,0.0529,0.0417,0.0532,0.0606,5.13,-17.38
8,2000-08-31,5750,6450,6121,5750,20100,10815,4635,6020,5946,5750,0.2911957168352171,-19.58,-41.8,-4.33,-67.24,108792,0.0494,0.0207,0.0519,0.0429,5.12,-6.96
9,2000-09-30,5690,6110,5652,5160,20100,9939,4635,5690,5536,5280,0.18984480940183815,-12.6,-43.66,10.27,-66.37,179848,0.0492,0.035,0.0518,0.0333,5.09,-4.85
10,2000-10-31,5450,6520,6000,5450,20100,9185,4635,5700,5610,5450,0.2002373685995253,-11.81,-21.01,-8.09,-58.98,40484,0.0467,0.0265,0.0511,0.0273,5.37,-4.22
11,2000-11-30,5020,6150,5623,5020,20100,8400,4635,5450,5264,5020,0.2607473544973545,-15.77,-27.77,-4.74,-60.48,34654,0.037,0.027,0.0502,0.0304,5.32,-8.73
12,2000-12-31,5120,5360,5135,4910,14950,7623,4635,5210,5062,4910,0.09999999999999999,-6.06,-21.35,-1.73,-60.6,46094,0.0302,0.026,0.0449,0.027,6.08,-4.83
13,2001-01-31,5710,6080,5614,5120,11900,7029,4635,5920,5730,5610,-0.09557202965337608,4.77,-7.61,-3.55,-49.91,96568,0.0312,0.0465,0.0433,0.0348,5.27,11.52
14,2001-02-28,5950,5990,5720,5400,11900,6606,4635,5990,5852,5700,-0.2772007912957468,11.21,-1.16,2.23,-40.44,133220,0.0315,0.0237,0.042,0.0331,5.06,4.57
15,2001-03-31,5000,5500,5202,5000,10200,6125,4635,5140,5044,5000,0.046336633663366336,-2.34,-12.13,-2.34,-50.5,64720,0.0297,0.0144,0.0406,0.0323,4.96,-15.97
16,2001-04-30,5180,5240,5014,4820,8220,5881,4635,5180,5076,5000,0.30726032892097876,-7.66,-5.82,0.97,-24.93,47264,0.0283,0.015,0.0387,0.0206,5.01,3.6
17,2001-05-31,6100,6140,5622,5150,8220,5818,4820,6140,6066,6000,-0.17154526889040164,2.52,21.51,3.74,-14.69,146554,0.027,0.0208,0.0327,0.0177,5.01,17.76
18,2001-06-30,6160,6930,6439,6080,8220,5794,4820,6370,6178,6080,-4.312267657992565,23.2,20.31,-1.91,-5.38,71814,0.0271,0.0255,0.0301,0.0208,4.99,2.5
19,2001-07-31,5780,6950,6053,5270,6950,5695,4820,5780,5522,5350,-1.7897990726429676,11.58,1.23,6.06,-6.47,69374,0.0247,0.0369,0.0281,0.0289,4.77,-6.17
20,2001-08-31,6150,6400,6025,5710,6950,5682,4820,6400,6216,6060,0.11781609195402298,0.82,3.36,2.5,6.96,85048,0.0245,0.0261,0.0284,0.0296,4.54,6.4
21,2001-09-30,5140,6150,5535,5030,6950,5674,4820,5200,5100,5030,1.6980351602895556,-16.42,1.98,0.98,-9.67,75240,0.03,0.0451,0.0294,0.0354,4.0,-17.5
22,2001-10-31,5760,6250,5766,5190,6950,5654,4820,6190,5974,5760,-0.06151142355008787,-0.35,11.2,-7.25,5.69,62534,0.0311,0.0254,0.0295,0.0335,4.02,12.06
23,2001-11-30,7200,7740,6628,6100,7740,5738,4820,7740,7328,6900,0.3541330877273774,15.38,18.42,3.0,43.43,817336,0.0334,0.0372,0.0302,0.0371,4.04,24.14
24,2001-12-31,7000,7450,7005,6440,7740,5877,4820,7000,6804,6600,0.9855664488017429,36.19,13.82,6.06,36.72,192966,0.0334,0.0284,0.0304,0.0305,4.01,1.45
25,2002-01-31,8110,8350,7432,6850,8350,6029,4820,8350,8232,8110,0.9707351891506066,40.8,40.31,6.15,42.03,679535,0.0325,0.0273,0.0285,0.0313,3.98,15.86
26,2002-02-28,9500,9500,8671,7810,9500,6243,4820,9500,9160,8870,0.6315789473684211,37.68,52.49,2.48,59.66,426277,0.0319,0.0216,0.0285,0.0263,4.01,13.77
27,2002-03-31,9240,10200,9412,8910,10200,6583,4820,9310,9152,8960,0.37735849056603776,32.0,79.77,-2.74,84.8,596435,0.0297,0.0363,0.0295,0.0289,4.0,-2.74
28,2002-04-30,8980,11900,10124,8850,11900,7014,5030,10300,9382,8980,0.13876772082878952,10.18,54.83,-18.36,73.36,690317,0.0357,0.0543,0.0331,0.0398,4.04,-2.81
29,2002-05-31,7990,9480,8722,7780,11900,7300,5030,7990,7836,7780,-0.512911555842479,-15.89,10.97,-1.36,30.98,220498,0.0344,0.0267,0.0336,0.0413,4.28,-11.02
30,2002-06-30,7050,8390,7760,6550,11900,7398,5030,7470,6976,6550,-1.6589200273410798,-24.27,0.71,-9.03,14.63,244076,0.0355,0.035,0.0344,0.0404,4.26,-9.62
31,2002-07-31,7140,8480,7504,6700,11900,7525,5030,7140,6950,6700,-0.870803229919252,-20.49,-11.96,2.0,23.53,253480,0.0374,0.0412,0.0348,0.0344,4.27,1.28
32,2002-08-31,7450,7620,7168,6670,11900,7625,5030,7450,7330,7230,-0.2501289324394017,-4.85,-21.58,-0.67,19.39,78450,0.037,0.0171,0.0343,0.0324,4.28,4.78
33,2002-09-30,6400,7800,7254,6400,11900,7772,5190,7250,6814,6400,-0.37617299061607506,-9.22,-30.74,-11.23,24.51,117078,0.0353,0.0271,0.0328,0.03,4.28,-14.09
34,2002-10-31,6240,6480,6193,5740,11900,7797,5740,6440,6300,6180,-1.5138055222088835,-12.61,-30.51,-0.16,8.33,155685,0.0297,0.0287,0.0329,0.0244,4.28,-2.5
35,2002-11-30,7210,7210,6595,6220,11900,7800,5740,7210,7046,6880,-2.0,-0.28,-7.33,6.03,0.14,214350,0.0292,0.0201,0.0316,0.0251,4.28,12.48
36,2002-12-31,5960,7380,6881,5960,11900,7792,5740,6620,6372,5960,0.4629878869448183,-6.88,-15.46,-9.97,-14.86,119410,0.0269,0.0243,0.0315,0.0249,4.52,-17.34
37,2003-01-31,5300,6280,5883,5260,11900,7665,5260,5570,5374,5260,0.42693737489276523,-14.93,-25.46,-7.99,-34.97,100189,0.0232,0.0191,0.0309,0.0221,4.34,-11.07
38,2003-02-28,4880,5470,5179,4880,11900,7386,4880,5230,5026,4880,0.6329426280074029,-30.78,-33.24,-4.69,-48.63,275566,0.0231,0.0195,0.0306,0.0207,4.27,-9.63
39,2003-03-31,3820,4780,3954,3060,11900,6934,3060,4220,4026,3820,0.6121718377088305,-35.91,-40.31,-13.18,-58.66,237809,0.0318,0.0607,0.0335,0.0377,4.27,-21.72
40,2003-04-30,4165,5240,4365,3905,9480,6438,3060,4290,4139,4020,0.3994778067885118,-21.42,-33.15,-4.91,-53.62,231185,0.0391,0.0629,0.0345,0.0513,4.26,3.48
41,2003-05-31,3915,4600,4140,3915,8480,6057,3060,4040,3960,3915,0.3954,-19.77,-45.7,-1.63,-50.0,190681,0.0394,0.024,0.0343,0.0519,4.01,-6.0
42,2003-06-30,4805,5030,4493,4050,8480,5800,3060,4805,4652,4370,-0.6086683417085427,19.38,-19.38,6.78,-31.84,374446,0.0432,0.0488,0.0357,0.0476,4.1,22.73
43,2003-07-31,5050,5170,4876,4610,7800,5575,3060,5170,5072,4980,-0.7259993167065255,21.25,-4.72,4.12,-29.27,211144,0.0432,0.0202,0.0342,0.0335,3.75,5.1
44,2003-08-31,6000,6420,5768,5040,7800,5464,3060,6170,5994,5780,-3.0964138741916516,52.67,22.95,-1.15,-17.01,362868,0.0451,0.0396,0.0357,0.0353,3.72,16.05
45,2003-09-30,5250,6020,5448,4930,7380,5307,3060,5250,5104,4930,-0.5153032832498609,9.26,30.43,3.96,-17.97,97325,0.0398,0.0284,0.0359,0.0305,3.77,-12.5
46,2003-10-31,5100,5650,5364,5060,7380,5231,3060,5210,5166,5100,-0.054187192118226604,0.99,22.45,0.79,-18.27,95847,0.0331,0.0258,0.0359,0.0329,3.84,-2.86
47,2003-11-30,5620,6250,5716,5190,7380,5164,3060,5630,5512,5240,0.43934911242603547,-8.91,39.11,2.18,-20.28,115007,0.0336,0.0378,0.037,0.032,3.78,9.34
48,2003-12-31,6350,6350,5865,5480,6420,5083,3060,6350,6116,5940,3.2033639143730888,20.95,32.15,6.19,6.54,151558,0.0307,0.0263,0.037,0.0304,3.97,12.99
49,2004-01-31,7890,7890,7070,6200,7890,5167,3060,7890,7794,7670,1.0525885001023123,51.44,55.31,5.06,48.87,362560,0.0314,0.0239,0.0375,0.0298,3.78,24.25
50,2004-02-29,8700,9300,8476,7350,9300,5435,3060,9000,8730,8460,0.735328410415857,56.76,42.39,-3.55,77.19,468456,0.032,0.0429,0.0389,0.0318,3.78,13.28
51,2004-03-31,9290,9290,8811,8190,9300,5865,3880,9290,9218,9060,0.32334660241636987,46.3,76.95,0.32,143.19,283417,0.0309,0.0225,0.0354,0.0315,3.74,6.78
52,2004-04-30,9200,11000,10047,9040,11000,6349,3915,10650,9824,9070,0.1373149143849781,16.6,76.58,-15.21,120.89,404904,0.0324,0.0366,0.0325,0.0345,3.76,-0.11
53,2004-05-31,7360,9200,7575,6590,11000,6611,4050,7590,7398,7210,-0.17501988862370726,-15.4,30.96,0.82,87.99,319329,0.0349,0.0479,0.0347,0.0368,3.77,-20.0
54,2004-06-30,7410,9090,7434,6010,11000,6866,4610,7410,7084,6690,-0.36045010145729567,-19.54,16.69,12.1,54.21,551572,0.0422,0.0558,0.0365,0.0506,3.78,-2.37
55,2004-07-31,7600,8180,7786,7220,11000,7117,4930,7990,7754,7570,-0.3505341664986898,-17.39,-3.68,-5.82,49.61,314717,0.0417,0.0228,0.0366,0.0475,3.77,2.56
56,2004-08-31,8090,8120,7783,7100,11000,7290,4930,8120,8076,7990,0.2848119437266724,9.92,-7.01,-0.12,34.83,168914,0.0387,0.0181,0.0353,0.0327,3.52,6.45
57,2004-09-30,8520,9060,8446,8090,11000,7524,5060,8760,8450,8250,0.24048803981377428,14.98,-7.49,3.27,62.29,290514,0.0388,0.0244,0.035,0.0224,3.55,6.63
58,2004-10-31,10100,12300,10759,8670,12300,7961,5100,11100,10800,10100,0.35186355022109916,33.42,11.36,-9.01,94.98,1257285,0.0411,0.058,0.0376,0.0372,3.53,22.13
59,2004-11-30,11600,11600,10815,10200,12300,8413,5480,11600,11270,10900,0.4245841556244714,45.18,52.83,6.91,106.41,716860,0.0376,0.0397,0.0378,0.0425,3.26,14.85
60,2004-12-31,11750,11750,10967,9850,12300,8861,6010,11750,11220,10850,0.4457902163687676,37.91,58.57,4.91,85.04,446237,0.0353,0.0333,0.0383,0.0448,3.29,1.29
61,2005-01-31,13150,13400,12763,11900,13400,9304,6010,13300,13100,13000,0.45297735113244336,30.2,73.03,2.73,66.67,321434,0.0349,0.0212,0.0379,0.0316,3.26,11.91
62,2005-02-28,13200,14400,13448,12750,14400,9658,6010,13900,13490,13150,0.3350734725444702,17.33,62.56,-8.33,51.72,521632,0.0362,0.0292,0.0371,0.0289,3.28,1.54
63,2005-03-31,11150,13200,11673,10500,14400,9922,6010,11300,11140,10850,-0.25524475524475526,-5.11,30.87,6.19,20.02,237132,0.0373,0.0319,0.0376,0.0279,3.26,-15.53
64,2005-04-30,10500,11800,10815,10100,14400,9980,6010,11000,10630,10400,-1.2194039315155358,-19.23,3.96,0.0,15.77,645185,0.0305,0.0269,0.037,0.0291,3.29,-3.23
65,2005-05-31,11750,11750,11160,10700,14400,10269,6010,11750,11510,11250,-0.18407376362112324,-10.98,1.29,3.52,59.65,223752,0.0269,0.0183,0.0347,0.0265,3.29,11.9
66,2005-06-30,13850,13850,12458,11650,14400,10692,7100,13850,13350,13000,0.2722356460706478,23.66,17.87,11.69,86.91,630056,0.0254,0.0221,0.0304,0.0216,3.3,19.91
67,2005-07-31,16100,16200,14380,13100,16200,11244,7100,16200,15740,15300,0.4732871849485268,53.33,23.85,10.27,112.68,478708,0.0266,0.0282,0.0308,0.0228,3.27,21.51
68,2005-08-31,15750,17300,16415,15450,17300,12022,8160,16850,16090,15500,0.35952682720743556,34.04,19.32,-6.25,94.68,213582,0.026,0.0279,0.0312,0.0261,3.25,-2.17
69,2005-09-30,19050,19100,17275,15900,19100,12727,8510,19100,18560,17800,0.30382717048304875,37.55,70.09,8.55,123.59,266977,0.024,0.0229,0.0311,0.0254,3.28,20.95
70,2005-10-31,22500,24750,22025,19250,24750,13645,9850,24400,23070,22000,0.3237761668159974,39.75,114.29,-9.09,122.77,209829,0.0259,0.0344,0.0284,0.0288,3.51,18.11
71,2005-11-30,31500,33600,28963,23750,33600,15207,9850,33400,32310,31250,0.5829204313611192,100.0,172.73,-6.25,171.55,206781,0.0295,0.0381,0.0284,0.0324,3.5,43.18
72,2005-12-31,28200,32250,28823,27000,33600,16711,10100,28200,27740,27200,0.32326796498608945,47.64,112.83,4.44,147.37,203970,0.0317,0.0378,0.0288,0.0375,3.76,-9.76
73,2006-01-31,25000,29850,26203,22950,33600,17881,10100,25200,24530,23500,0.12329375208079014,11.11,55.28,6.38,90.11,349522,0.0338,0.0358,0.0302,0.0384,3.76,-11.35
74,2006-02-28,28550,28550,24765,21850,33600,18722,10100,28550,27900,26800,-0.09751483360564106,-11.34,71.99,9.81,116.29,383625,0.0347,0.0324,0.0303,0.0354,3.99,13.29
