,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
149,2012-05-31,2430.0,2795.0,2559.0,2430.0,3240.0,2593.0,1920.0,2500.0,2477.0,2430.0,-10.33,-16.06,14.62,-1.82,-14.44,36135.0,0.0186,0.0175,0.027,0.0147,3.27,-10.33
150,2012-06-30,2395.0,2485.0,2420.0,2390.0,3200.0,2556.0,1920.0,2410.0,2402.0,2395.0,-4.2,-17.84,-10.3,-0.21,-13.22,72378.0,0.0145,0.0122,0.0256,0.0151,3.26,-4.2
151,2012-07-31,2450.0,2515.0,2414.0,2360.0,3100.0,2511.0,1920.0,2450.0,2408.0,2380.0,2.3,-9.59,-13.88,1.24,-16.67,160703.0,0.0142,0.0149,0.0244,0.0143,3.02,2.3
152,2012-08-31,2815.0,2815.0,2592.0,2315.0,3020.0,2530.0,1950.0,2815.0,2781.0,2755.0,14.9,15.84,-2.76,2.93,27.95,119858.0,0.0148,0.0153,0.0204,0.0138,3.01,14.9
153,2012-09-30,3150.0,3190.0,3048.0,2835.0,3190.0,2600.0,2040.0,3150.0,3109.0,3050.0,13.11,31.25,5.88,2.27,53.66,106397.0,0.0154,0.0134,0.0182,0.0148,3.01,13.11
154,2012-10-31,3620.0,3750.0,3565.0,3205.0,3750.0,2710.0,2120.0,3750.0,3701.0,3620.0,14.92,47.76,33.58,-3.47,53.72,148474.0,0.0144,0.015,0.0165,0.0132,2.75,14.92
155,2012-11-30,3930.0,4150.0,4009.0,3765.0,4150.0,2867.0,2120.0,4025.0,3973.0,3890.0,6.94,41.37,57.2,-2.0,85.38,126143.0,0.0148,0.0198,0.0168,0.0161,2.77,6.94
156,2012-12-31,3945.0,4000.0,3877.0,3725.0,4150.0,2983.0,2315.0,4000.0,3904.0,3800.0,-1.38,25.24,64.38,3.82,49.15,92066.0,0.0162,0.0191,0.0157,0.0176,2.77,-1.38
157,2013-01-31,4480.0,4510.0,4291.0,4010.0,4510.0,3109.0,2315.0,4510.0,4439.0,4380.0,13.56,23.76,82.86,-0.55,57.47,126746.0,0.0154,0.0135,0.0155,0.0171,2.76,13.56
158,2013-02-28,3930.0,4485.0,4094.0,3820.0,4510.0,3201.0,2315.0,3945.0,3927.0,3905.0,-11.39,-1.75,41.11,-0.38,36.22,82072.0,0.017,0.0203,0.0158,0.0177,2.76,-11.39
159,2013-03-31,4020.0,4180.0,4014.0,3925.0,4510.0,3286.0,2315.0,4040.0,4012.0,4000.0,2.29,1.9,27.62,0.5,37.91,63891.0,0.0172,0.0151,0.0161,0.0167,2.75,2.29
160,2013-04-30,3990.0,4165.0,4014.0,3890.0,4510.0,3392.0,2315.0,3990.0,3955.0,3925.0,-0.75,-9.11,8.57,1.53,47.23,68961.0,0.0174,0.0176,0.0162,0.0176,2.78,-0.75
161,2013-05-31,4800.0,4850.0,4406.0,3965.0,4850.0,3546.0,2315.0,4850.0,4802.0,4730.0,20.3,22.14,22.14,1.37,97.53,159657.0,0.0168,0.0141,0.0159,0.0159,2.5,20.3
162,2013-06-30,4780.0,4900.0,4809.0,4600.0,4900.0,3728.0,2315.0,4780.0,4713.0,4600.0,-0.83,19.5,21.17,-1.24,99.17,112866.0,0.0163,0.0146,0.016,0.0159,2.5,-0.83
163,2013-07-31,4955.0,4970.0,4897.0,4820.0,4970.0,3957.0,2315.0,4970.0,4933.0,4900.0,3.66,24.19,10.6,1.12,102.24,47631.0,0.0154,0.0073,0.0156,0.0127,2.53,3.66
164,2013-08-31,4950.0,5100.0,5038.0,4950.0,5100.0,4165.0,2815.0,5020.0,4987.0,4950.0,-0.4,2.06,25.95,-1.98,78.06,47296.0,0.0133,0.0073,0.0151,0.0098,2.51,-0.4
165,2013-09-30,5020.0,5060.0,4991.0,4880.0,5100.0,4322.0,3180.0,5060.0,5040.0,5020.0,1.41,5.02,24.88,-0.59,59.37,62400.0,0.0118,0.0077,0.0148,0.0073,2.5,1.41
166,2013-10-31,5450.0,5750.0,5221.0,4920.0,5750.0,4464.0,3680.0,5750.0,5626.0,5450.0,8.57,9.99,36.59,-3.37,50.55,67882.0,0.0132,0.0216,0.0154,0.0138,2.52,8.57
167,2013-11-30,6230.0,6300.0,5926.0,5400.0,6300.0,4629.0,3725.0,6300.0,6252.0,6180.0,9.68,24.85,31.71,2.3,60.15,652432.0,0.0146,0.0219,0.0156,0.0182,2.5,9.68
168,2013-12-31,6790.0,6790.0,6486.0,6150.0,6790.0,4837.0,3820.0,6790.0,6534.0,6330.0,8.99,35.26,42.05,7.27,72.12,59781.0,0.016,0.0215,0.016,0.0212,2.52,8.99
169,2014-01-31,7440.0,7770.0,7501.0,6790.0,7770.0,5100.0,3820.0,7550.0,7486.0,7360.0,11.54,30.99,50.61,-0.93,69.86,41282.0,0.0174,0.0185,0.0164,0.0204,2.51,11.54
170,2014-02-28,7350.0,7600.0,7433.0,7310.0,7770.0,5375.0,3890.0,7380.0,7348.0,7310.0,-2.65,16.67,48.04,-1.21,87.02,50201.0,0.0177,0.0109,0.0155,0.0174,2.49,-2.65
171,2014-03-31,7840.0,7880.0,7590.0,7320.0,7880.0,5672.0,3890.0,7840.0,7730.0,7650.0,6.67,15.46,56.18,1.82,95.02,35433.0,0.0179,0.0111,0.0153,0.0139,2.49,6.67
172,2014-04-30,7430.0,7910.0,7523.0,7300.0,8210.0,5989.0,3965.0,7580.0,7460.0,7420.0,-4.25,-0.13,34.6,1.36,86.22,37455.0,0.0175,0.0144,0.0154,0.0137,2.5,-4.25
173,2014-05-31,7150.0,7600.0,7482.0,7150.0,8210.0,6237.0,4600.0,7500.0,7416.0,7150.0,-3.77,-2.72,14.77,-4.54,47.42,57738.0,0.015,0.0128,0.0152,0.0142,2.49,-3.77
174,2014-06-30,7510.0,7600.0,7506.0,7150.0,8210.0,6453.0,4820.0,7530.0,7512.0,7490.0,5.03,-3.22,10.6,-0.13,57.11,26652.0,0.0142,0.0159,0.015,0.0144,2.49,5.03
175,2014-07-31,7940.0,7990.0,7395.0,6960.0,8210.0,6689.0,4880.0,7990.0,7808.0,7470.0,5.73,6.86,6.72,7.44,60.24,233214.0,0.0135,0.0154,0.0156,0.0136,2.49,5.73
176,2014-08-31,7800.0,8100.0,7919.0,7700.0,8210.0,6924.0,4880.0,7990.0,7902.0,7800.0,2.99,9.86,11.96,-2.01,64.91,139510.0,0.0142,0.0149,0.016,0.0132,2.24,2.99
177,2014-09-30,8440.0,8490.0,7992.0,7750.0,8490.0,7157.0,4920.0,8490.0,8374.0,8030.0,8.21,18.56,14.74,5.5,77.37,227989.0,0.0142,0.0153,0.0163,0.0149,2.24,8.21
178,2014-10-31,9430.0,9430.0,8749.0,8140.0,9430.0,7460.0,5400.0,9430.0,9410.0,9390.0,11.73,25.29,33.9,2.95,82.54,150145.0,0.0142,0.0153,0.0158,0.0148,1.97,11.73
179,2014-11-30,9310.0,9450.0,9256.0,9010.0,9450.0,7735.0,6150.0,9440.0,9252.0,9040.0,-1.27,17.7,30.96,2.08,55.9,104299.0,0.0145,0.0171,0.0153,0.0157,1.99,-1.27
180,2014-12-31,9000.0,9220.0,9040.0,8850.0,9450.0,7956.0,6790.0,9080.0,9024.0,8950.0,-3.33,6.64,26.43,-0.88,39.83,57003.0,0.0146,0.0089,0.0143,0.0143,2.03,-3.33
181,2015-01-31,9730.0,9730.0,9400.0,9160.0,9730.0,8116.0,6960.0,9730.0,9446.0,9310.0,8.11,3.4,29.28,3.84,37.97,67885.0,0.0146,0.0143,0.014,0.0146,2.0,8.11
182,2015-02-28,11800.0,11800.0,10371.0,9310.0,11800.0,8337.0,6960.0,11800.0,11010.0,10300.0,26.07,25.53,49.37,12.38,70.3,937127.0,0.0173,0.0269,0.0157,0.0188,1.99,26.07
183,2015-03-31,13750.0,13750.0,11788.0,11000.0,13750.0,8720.0,6960.0,13750.0,12720.0,12100.0,16.53,52.78,62.91,14.58,85.02,268974.0,0.0197,0.0271,0.0173,0.0235,1.74,16.53
184,2015-04-30,13750.0,13800.0,13323.0,12950.0,13800.0,9240.0,6960.0,13750.0,13320.0,13100.0,6.18,41.32,46.12,4.17,95.23,141409.0,0.0207,0.022,0.0176,0.0247,1.74,6.18
185,2015-05-31,14200.0,14200.0,13545.0,12750.0,14200.0,9685.0,6960.0,14200.0,13660.0,13250.0,5.58,20.34,52.52,4.41,100.01,192703.0,0.0224,0.028,0.0191,0.0254,1.74,5.58
186,2015-06-30,15850.0,15900.0,14713.0,13500.0,15900.0,10305.0,6960.0,15900.0,15720.0,15500.0,11.62,22.39,76.11,3.26,122.65,164102.0,0.0227,0.0151,0.0191,0.0221,1.5,11.62
187,2015-07-31,15950.0,16700.0,16088.0,15450.0,16700.0,11114.0,7700.0,15950.0,15810.0,15700.0,0.63,16.0,63.93,3.24,111.92,139377.0,0.0224,0.0182,0.0192,0.019,1.5,0.63
188,2015-08-31,16300.0,16350.0,15870.0,15200.0,16700.0,11760.0,7750.0,16300.0,15700.0,15400.0,2.19,14.79,38.14,7.24,108.97,115651.0,0.0212,0.0172,0.0194,0.0165,1.52,2.19
189,2015-09-30,14400.0,15900.0,15083.0,14400.0,16700.0,12318.0,8140.0,15300.0,14620.0,14400.0,-7.99,-9.15,11.2,-0.69,70.62,160517.0,0.0203,0.0198,0.0198,0.0184,1.49,-7.99
190,2015-10-31,14650.0,15300.0,14888.0,14650.0,16700.0,12826.0,8850.0,15100.0,14870.0,14650.0,1.74,-6.98,6.55,-1.68,55.69,70418.0,0.0178,0.0152,0.0198,0.0175,1.5,1.74
191,2015-11-30,13500.0,14500.0,13828.0,13400.0,16700.0,13214.0,8850.0,14150.0,13680.0,13400.0,-7.85,-13.74,-4.93,0.75,45.01,97115.0,0.0175,0.0184,0.02,0.0178,1.5,-7.85
