,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,35800,46000,39055,33000,58300,41499,31000,35800,33900,33000,2.29,-10.5,-25.81,0.0,14.34,80958,0.0345,0.056,0.0324,0.0429,4.79,2.29
1,2000-01-31,30200,35000,31838,28300,58300,41081,28300,30900,29520,28300,-6.65,-12.28,-35.36,2.37,2.89,70338,0.0358,0.0361,0.0328,0.0455,4.78,-6.65
2,2000-02-29,35900,37500,33065,30500,58300,41004,28300,35900,34920,34500,16.18,13.51,-18.09,1.99,32.45,128984,0.0386,0.0411,0.0343,0.0447,5.07,16.18
3,2000-03-31,34000,40400,36570,33500,58300,41188,28300,35000,34480,34000,-5.29,5.1,-0.98,-3.68,9.5,29836,0.0401,0.0203,0.0353,0.0358,5.05,-5.29
4,2000-04-30,28900,34000,30733,27800,58300,40591,27800,30300,29220,28500,-16.71,-6.47,-15.28,-3.34,-12.87,21540,0.0405,0.0271,0.0359,0.0351,5.06,-16.71
5,2000-05-31,29800,33500,28650,24500,58300,39443,24500,29800,27500,26300,3.11,-16.99,-10.14,21.63,-21.77,80968,0.0418,0.0515,0.0355,0.0388,5.12,3.11
6,2000-06-30,35000,35000,31958,29500,58300,38022,24500,35000,34280,33800,26.35,2.94,8.19,8.7,-21.11,63170,0.0382,0.04,0.0367,0.0406,5.16,26.35
7,2000-07-31,37800,38500,36618,34700,50900,36453,24500,38500,37760,36050,8.0,30.8,25.17,7.69,-19.09,92262,0.0372,0.0234,0.0364,0.0392,5.13,8.0
8,2000-08-31,40500,45900,42110,39700,47800,35849,24500,42300,41350,40500,7.14,35.91,12.81,0.0,-7.59,44872,0.0336,0.026,0.0368,0.0305,5.12,7.14
9,2000-09-30,47000,47000,40425,34100,47000,35629,24500,47000,41610,36650,13.94,37.83,35.45,37.83,35.1,120940,0.038,0.0492,0.0389,0.0354,5.09,13.94
10,2000-10-31,35400,44500,37395,33900,47000,35711,24500,36100,35620,34800,-24.68,-6.35,22.49,0.14,2.82,75190,0.0397,0.0373,0.0398,0.0402,5.37,-24.68
11,2000-11-30,37400,38800,37273,35500,47000,35541,24500,38200,37890,37400,7.47,-9.22,35.02,0.67,12.78,50816,0.0348,0.021,0.0383,0.0388,5.32,7.47
12,2000-12-31,40000,40050,38760,37400,47000,35481,24500,40000,39260,38900,5.68,1.27,18.34,2.83,34.14,78800,0.0319,0.0145,0.0355,0.0278,6.08,5.68
13,2001-01-31,39500,40000,37328,36400,47000,35927,24500,39500,37600,36900,8.37,22.45,14.67,7.05,43.53,90300,0.0312,0.0162,0.0343,0.0185,5.27,8.37
14,2001-02-28,40400,40400,39485,38550,47000,36462,24500,40400,39590,38550,9.49,16.06,6.83,2.54,28.51,49664,0.0291,0.011,0.0323,0.0139,5.06,9.49
15,2001-03-31,40600,41100,40255,39500,47000,36750,24500,40600,40380,39900,0.5,11.39,-5.2,1.5,31.04,49148,0.0217,0.0105,0.0309,0.0128,4.96,0.5
16,2001-04-30,37700,39500,37480,36300,47000,37299,24500,37700,37190,36950,-7.14,-0.26,18.88,0.53,43.15,59214,0.0156,0.0149,0.0301,0.0124,5.01,-7.14
17,2001-05-31,46400,46400,42398,39200,47000,38435,29500,46400,44620,43300,23.08,14.85,36.15,6.67,70.87,66476,0.0148,0.0182,0.0269,0.0156,5.01,23.08
