,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,19.864715806163318,1.61568,-0.6938543959023271,-17.44,0.0462,-17.44,11.18
1,2000-01-31,4.78,-8.41,19.43479149140728,2.18496,1.2365036290229419,35.23,0.056,35.23,-8.41
2,2000-02-29,5.07,-13.36,20.89345285841792,1.69104,-0.32170900050776996,-19.84,0.0438,-19.84,-13.36
3,2000-03-31,5.05,4.71,24.040165608557707,1.20551,-1.1046183561803908,-28.71,0.0592,-28.71,4.71
4,2000-04-30,5.06,-17.96,17.54574708779621,1.05201,-0.13294321050020322,-43.09,0.0653,-43.09,-17.96
5,2000-05-31,5.12,1.68,20.189849754789357,1.03694,-0.14210651804630517,-1.43,0.0934,-1.43,1.68
6,2000-06-30,5.16,12.61,44.64915691852308,1.45283,0.20383975926521647,61.11,0.0741,61.11,12.61
7,2000-07-31,5.13,-14.44,43.901686647951266,1.11217,-0.17818314477407185,-23.45,0.0541,-23.45,-14.44
8,2000-08-31,5.12,-3.14,17.183848247941096,1.1672,0.5238026336986347,4.95,0.0443,4.95,-3.14
9,2000-09-30,5.09,-17.36,10.345161276132774,1.08204,0.4813376148954096,-13.25,0.054,-13.25,-17.36
10,2000-10-31,5.37,-16.2,15.36528416580601,0.68028,-1.833012993390966,-37.13,0.0526,-37.13,-16.2
11,2000-11-30,5.32,-0.81,15.43018316062382,0.63623,-0.3390221719635737,-9.29,0.0398,-9.29,-0.81
12,2000-12-31,6.08,-4.36,11.993419516901291,0.59218,0.2583689575893067,-9.22,0.036,-9.22,-4.36
13,2001-01-31,5.27,23.09,51.78138141815088,1.03203,0.1072712810011047,74.28,0.0744,74.28,23.09
14,2001-02-28,5.06,-7.49,29.825228018855928,1.03203,0.02350719040296405,5.21,0.0523,5.21,-7.49
15,2001-03-31,4.96,-9.68,15.352243624694328,0.71135,-0.8774499623451821,-31.07,0.0343,-31.07,-9.68
16,2001-04-30,5.01,11.19,18.799076636096892,0.71347,-0.7725215767648035,11.27,0.0363,11.27,11.19
17,2001-05-31,5.01,5.02,23.25103547051355,0.88512,0.8406000237206829,24.05,0.045,24.05,5.02
18,2001-06-30,4.99,-7.17,7.700112172603446,0.83184,0.39149727995542943,-7.44,0.0215,-7.44,-7.17
19,2001-07-31,4.77,-8.5,5.560114382088682,0.70178,0.9365418415265032,-15.64,0.0252,-15.64,-8.5
20,2001-08-31,4.54,0.66,12.910184446815013,0.74507,0.8323997794855771,6.18,0.0405,6.18,0.66
21,2001-09-30,4.0,-17.28,11.173622364269853,0.69452,0.009460420996647137,-20.88,0.0512,-20.88,-17.28
22,2001-10-31,4.02,12.78,9.693495641934224,0.7496,0.3540303739051539,7.93,0.0235,7.93,12.78
23,2001-11-30,4.04,20.45,35.870986569657234,1.16957,-0.3790318703017513,56.02,0.0562,56.02,20.45
24,2001-12-31,4.01,10.41,35.46130183647353,1.34575,0.2993605182360972,22.13,0.0506,22.13,10.41
25,2002-01-31,3.98,6.92,29.183232881662065,1.5986,-0.03052766599133648,18.79,0.0441,18.79,6.92
26,2002-02-28,4.01,10.36,18.74456737321049,1.86503,0.5162408657230165,7.27,0.0364,7.27,10.36
27,2002-03-31,4.0,8.98,19.864008898658916,1.9418,-0.1234231638348402,4.12,0.0252,4.12,8.98
28,2002-04-30,4.04,-4.87,21.08667033204532,1.546,-0.870074934612475,-21.86,0.046,-21.86,-4.87
29,2002-05-31,4.28,-5.25,13.049236787431866,1.41261,0.06728846630414431,-8.63,0.0337,-8.63,-5.25
30,2002-06-30,4.26,-12.73,9.773843855275855,1.1963,-0.9458613651336918,-25.07,0.0501,-25.07,-12.73
31,2002-07-31,4.27,-3.77,15.598168727488229,1.33439,0.22959611914182587,11.54,0.0475,11.54,-3.77
32,2002-08-31,4.28,1.76,10.276497950696427,1.5828,0.72716095319387,17.41,0.0235,17.41,1.76
33,2002-09-30,4.28,-12.08,9.950167806465446,1.31133,-0.013888312223322277,-17.15,0.0292,-17.15,-12.08
34,2002-10-31,4.28,2.13,15.873411084982203,1.47239,0.49490910482277034,12.28,0.0535,12.28,2.13
35,2002-11-30,4.28,8.38,13.473051460996452,1.62422,0.2407323393106672,3.22,0.0242,3.22,8.38
36,2002-12-31,4.52,-13.23,16.72095268400976,1.22388,-0.4572904127353563,-24.65,0.0242,-24.65,-13.23
37,2003-01-31,4.34,-5.82,11.982202364146953,1.09511,-1.0099851054294275,-10.53,0.0271,-10.53,-5.82
38,2003-02-28,4.27,-3.15,11.597039250031404,1.1595,0.7138557415085246,3.7,0.033,3.7,-3.15
39,2003-03-31,4.27,-6.59,27.939807653392645,0.91474,-0.9657984174335953,-21.11,0.0764,-21.11,-6.59
40,2003-04-30,4.26,12.34,35.28199628267835,0.97528,-0.18242390773884282,10.68,0.0528,10.68,12.34
41,2003-05-31,4.01,5.34,23.48680608856336,1.02236,-0.07591561136019771,4.82,0.0315,4.82,5.34
42,2003-06-30,4.1,6.13,35.58962958011915,1.14636,0.271515767158832,12.13,0.0348,12.13,6.13
43,2003-07-31,3.75,7.08,17.740449369977874,1.172,0.14800490856731485,2.24,0.0312,2.24,7.08
44,2003-08-31,3.72,5.24,15.568162382087449,1.21479,0.061079745182898736,-0.7,0.033,-0.7,5.24
45,2003-09-30,3.77,-8.24,11.740270454371347,0.92391,-1.7516912465658958,-23.94,0.0225,-23.94,-8.24
46,2003-10-31,3.84,13.28,18.262093170773664,0.89398,-0.31156752341318533,-3.24,0.0401,-3.24,13.28
47,2003-11-30,3.78,3.06,23.320748349522052,0.71862,-0.677970835701881,-28.21,0.0462,-28.21,3.06
48,2003-12-31,3.97,1.54,37.623700584649235,0.71004,0.4696066905892765,-1.19,0.0516,-1.19,1.54
49,2004-01-31,3.78,5.4,29.000650860613664,0.76739,0.7555652987655148,8.07,0.0388,8.07,5.4
