,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
12,2000-12-31,2100,2480,2273,2070,5900,2881,2070,2230,2160,2070,-5.83,-12.13,-4.98,-5.83,-68.18,711378,0.0459,0.0255,0.0486,0.0317,6.08,-5.83
13,2001-01-31,2430,2640,2420,2100,4150,2737,2070,2500,2434,2390,15.71,7.52,-15.92,-2.8,-27.46,2571847,0.0362,0.0376,0.0468,0.0301,5.27,15.71
14,2001-02-28,2220,2400,2276,2220,4150,2659,2070,2260,2244,2220,-7.11,-0.89,-27.21,-2.2,-32.73,1228123,0.0322,0.0147,0.043,0.0279,5.06,-7.11
15,2001-03-31,1990,2170,2049,1970,4150,2558,1970,2080,2020,1990,-10.36,-5.24,-20.08,0.51,-41.12,933644,0.0293,0.0208,0.0419,0.0268,4.96,-10.36
16,2001-04-30,2000,2050,1941,1850,4150,2460,1850,2050,2018,1990,0.5,-18.37,-11.11,0.0,-32.2,980114,0.0249,0.0181,0.0399,0.0183,5.01,0.5
17,2001-05-31,2140,2300,2122,1990,4150,2423,1850,2270,2224,2140,7.0,-3.6,-5.31,-3.6,-10.83,3238460,0.0265,0.0343,0.038,0.0252,5.01,7.0
18,2001-06-30,2090,2260,2118,2020,4150,2404,1850,2090,2056,2020,-7.52,3.47,-0.48,-1.42,-14.69,1230515,0.0248,0.0191,0.0369,0.0243,4.99,-7.52
19,2001-07-31,1830,2070,1898,1740,3490,2296,1740,1830,1788,1740,-12.44,-8.5,-24.69,3.39,-36.68,441779,0.0216,0.0193,0.0297,0.0252,4.77,-12.44
20,2001-08-31,1760,2020,1913,1760,2950,2188,1740,1900,1832,1760,-3.83,-17.76,-20.72,-7.37,-40.14,492579,0.023,0.0174,0.0278,0.0209,4.54,-3.83
21,2001-09-30,1320,1770,1451,1180,2730,2103,1180,1320,1270,1230,-30.16,-34.98,-33.67,10.0,-46.77,1083814,0.03,0.0518,0.0293,0.0346,4.0,-30.16
22,2001-10-31,1340,1390,1346,1260,2640,2009,1180,1380,1358,1340,1.52,-26.78,-33.0,-2.19,-40.71,433393,0.0307,0.0243,0.0278,0.0344,4.02,1.52
23,2001-11-30,2270,2270,1686,1340,2640,1950,1180,2270,1990,1820,69.4,26.82,2.25,24.04,0.44,3003049,0.0363,0.051,0.0315,0.0469,4.04,69.4
24,2001-12-31,2950,3190,2830,2270,3190,1997,1180,3020,2898,2800,62.09,123.48,45.32,-2.32,40.48,6524376,0.0442,0.0682,0.0357,0.05,4.01,62.09
25,2002-01-31,4010,4150,3389,2830,4150,2084,1180,4150,4054,4000,35.93,199.25,119.13,8.67,65.02,8526561,0.0469,0.0464,0.0365,0.054,3.98,35.93
26,2002-02-28,4160,4200,3940,3590,4200,2195,1180,4160,4096,4000,1.22,128.57,120.11,-0.95,87.39,3402043,0.048,0.0341,0.0375,0.0528,4.01,1.22
27,2002-03-31,4130,4600,4226,3940,4600,2372,1180,4240,4176,4100,-0.72,40.0,212.88,-6.14,104.46,2937357,0.0439,0.0273,0.0378,0.0369,4.0,-0.72
28,2002-04-30,4250,4290,3928,3780,4600,2541,1180,4290,4040,3790,2.91,6.25,217.16,10.1,112.5,5147011,0.046,0.0398,0.0392,0.0346,4.04,2.91
29,2002-05-31,3380,4720,4205,3380,4720,2732,1180,4040,3760,3380,-20.47,-18.75,48.9,-18.36,57.94,2342531,0.0427,0.0333,0.0398,0.037,4.28,-20.47
30,2002-06-30,2970,3630,3250,2700,4720,2816,1180,3100,2908,2700,-25.19,-27.56,0.68,-7.76,46.31,1289899,0.0409,0.0543,0.0421,0.0437,4.26,-25.19
31,2002-07-31,3250,3920,3416,2950,4720,2947,1180,3440,3328,3250,9.43,-23.53,-18.95,-4.97,77.6,2020274,0.04,0.0446,0.0436,0.0438,4.27,9.43
32,2002-08-31,3230,3380,3148,2950,4720,3052,1180,3290,3252,3220,-3.29,-9.01,-22.36,-4.44,80.45,1207261,0.0397,0.0301,0.0439,0.0425,4.28,-3.29
33,2002-09-30,2110,3270,2769,2110,4720,3166,1260,2620,2352,2110,-34.67,-28.96,-48.91,-20.08,59.85,1228589,0.0424,0.0453,0.0436,0.0416,4.28,-34.67
34,2002-10-31,2380,2500,2223,1900,4720,3229,1320,2500,2440,2380,12.8,-26.77,-44.0,1.28,77.61,2970465,0.0413,0.038,0.0443,0.0389,4.28,12.8
35,2002-11-30,2560,2560,2383,2220,4720,3294,1900,2560,2472,2390,2.4,-21.47,-33.68,6.67,26.11,1678818,0.0408,0.0272,0.0427,0.0395,4.28,2.4
