,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
10,2000-10-31,5.37,-16.2,9581.513505088824,7.45018,-4.16558777546328e-06,-30.54,-30.54,0.0829,-30.54,-16.2
11,2000-11-30,5.32,-0.81,6210.895404695728,5.43947,-6.322679959114085e-07,-18.27,-18.27,0.0321,-18.27,-0.81
12,2000-12-31,6.08,-4.36,13070.985158084526,3.34232,-3.702018218458767e-07,-44.16,-44.16,0.0662,-44.16,-4.36
13,2001-01-31,5.27,23.09,21376.049292381475,2.71251,4.690900312893861e-06,126.36,126.36,0.0746,126.36,23.09
14,2001-02-28,5.06,-7.49,8829.002338255437,1.65509,-2.7285653671470113e-06,-38.75,-38.75,0.0456,-38.75,-7.49
15,2001-03-31,4.96,-9.68,5727.870130518059,1.63091,-2.3497548488548548e-08,-1.45,-1.45,0.0535,-1.45,-9.68
16,2001-04-30,5.01,11.19,10028.169284531103,1.98475,4.08742799737661e-07,21.68,21.68,0.0487,21.68,11.19
17,2001-05-31,5.01,5.02,12708.870899264188,2.53406,-1.6306349187353675e-08,27.68,27.68,0.0493,27.68,5.02
18,2001-06-30,4.99,-7.17,5446.962892210608,2.0876,8.12802208015083e-07,-18.39,-18.39,0.0349,-18.39,-7.17
19,2001-07-31,4.77,-8.5,4482.636944811772,1.98816,1.8537037463690666e-06,-4.77,-4.77,0.0336,-4.77,-8.5
20,2001-08-31,4.54,0.66,3149.592433997843,1.85057,-5.275563519770607e-06,-6.91,-6.91,0.0281,-6.91,0.66
21,2001-09-30,4.0,-17.28,3294.4716371004506,1.54169,9.332343160132593e-07,-25.79,-25.79,0.0564,-25.79,-17.28
22,2001-10-31,4.02,12.78,4343.392611308689,1.83354,-1.688203991302125e-07,18.93,18.93,0.0318,18.93,12.78
23,2001-11-30,4.04,20.45,8181.902819034752,2.06001,-2.234109781437751e-06,14.07,14.07,0.0363,14.07,20.45
24,2001-12-31,4.01,10.41,28235.037524542044,2.82932,3.33564103264845e-06,37.33,37.33,0.0573,37.33,10.41
25,2002-01-31,3.98,6.92,11607.894894858748,2.3521,-7.929161003152439e-07,-10.56,-10.56,0.0261,-10.56,6.92
26,2002-02-28,4.01,10.36,7068.416493413058,2.45718,2.50164580700274e-06,-2.65,-2.65,0.0331,-2.65,10.36
27,2002-03-31,4.0,8.98,22861.53597902847,3.36687,-1.149106292661907e-06,37.01,37.01,0.055,37.01,8.98
28,2002-04-30,4.04,-4.87,11123.970865631469,2.44769,-7.775044361971434e-07,-27.3,-27.3,0.0286,-27.3,-4.87
29,2002-05-31,4.28,-5.25,4955.424148507433,2.17642,-3.393849029261548e-06,-11.08,-11.08,0.0305,-11.08,-5.25
30,2002-06-30,4.26,-12.73,4747.263532097624,2.22105,6.161465992474287e-06,-4.66,-4.66,0.0397,-4.66,-12.73
