,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,6690,8500,7401,6250,10500,5306,1020,7760,7140,6690,-23.8,39.52,-1.62,178.75,496,0.0685,0.097,0.0714,0.067,4.79,2.92
1,2000-01-31,5000,8000,6451,5000,10500,5717,1450,6000,5428,5000,-37.5,-48.98,-16.67,72.41,334,0.0711,0.0782,0.0697,0.0752,4.78,-25.26
2,2000-02-29,4010,5400,4556,3790,10500,5913,1450,4300,3978,3790,-42.71,-50.49,2.82,38.28,814,0.0679,0.0637,0.0716,0.0796,5.07,-26.42
3,2000-03-31,5400,7300,5615,4200,10500,6187,2400,5400,5140,4800,-19.28,-29.87,28.57,134.27,3096,0.0744,0.101,0.0754,0.0818,5.05,34.66
4,2000-04-30,5100,6000,4777,4000,10500,6329,2500,6000,5119,4180,-6.42,-32.0,27.5,88.89,7042,0.079,0.0769,0.074,0.0831,5.06,-5.56
5,2000-05-31,3200,4900,4024,3150,10500,6443,2550,3600,3280,3150,-20.2,-54.29,-15.79,11.11,1678,0.082,0.0676,0.0756,0.0849,5.12,-37.25
6,2000-06-30,3070,3710,3139,2800,10500,6422,2800,3070,2944,2800,-39.8,-54.11,2.68,-51.5,3060,0.0759,0.057,0.0728,0.0678,5.16,-2.54
7,2000-07-31,3400,4200,3812,3300,9800,6014,2800,3825,3489,3330,-33.33,-32.0,-14.79,-65.31,2620,0.0741,0.069,0.0719,0.0627,5.13,10.75
8,2000-08-31,7000,7000,4362,3560,9000,5599,2800,7000,5558,4700,118.75,74.56,48.94,-17.65,7366,0.0745,0.0653,0.0715,0.0646,5.12,105.88
9,2000-09-30,4690,7000,5483,4360,8850,5352,2800,5900,5256,4690,56.86,-6.2,-13.63,-39.64,6780,0.0746,0.1102,0.0748,0.0806,5.09,-11.51
10,2000-10-31,2765,4350,3769,2765,8500,5026,2765,3355,3204,2765,-18.68,-45.78,-23.19,-65.44,2394,0.072,0.0635,0.0754,0.081,5.37,-41.04
11,2000-11-30,3795,4170,3813,3320,8500,4710,2525,3950,3829,3600,-37.68,20.48,-2.69,-45.79,1804,0.0733,0.0688,0.0778,0.0798,5.32,16.77
12,2000-12-31,3100,3900,3278,2500,8000,4401,2500,3100,2778,2500,-47.46,6.53,14.81,-55.71,5554,0.0769,0.0731,0.0763,0.073,6.08,-13.89
13,2001-01-31,3430,3800,3288,2900,7300,4121,2500,3430,3274,3140,24.05,0.88,7.19,-31.4,9090,0.0782,0.073,0.0759,0.077,5.27,10.65
14,2001-02-28,3705,5310,3904,3100,7300,4066,2500,3900,3835,3705,-5.0,-21.17,-6.44,-13.84,6256,0.0813,0.08,0.077,0.0755,5.06,17.99
15,2001-03-31,3275,3940,3604,3275,7000,3901,2500,3800,3435,3275,5.65,-30.17,-3.96,-35.78,7562,0.0714,0.059,0.0729,0.0702,4.96,-11.61
16,2001-04-30,3095,3290,3115,2840,7000,3768,2500,3180,3101,3060,-4.48,-4.77,-0.32,-39.31,1846,0.0691,0.0379,0.0703,0.0607,5.01,-5.5
17,2001-05-31,3450,4100,3462,3135,7000,3716,2500,4100,3751,3450,-6.88,-9.09,-11.76,7.81,13078,0.0645,0.0612,0.0693,0.052,5.01,11.47
