,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,0.0,0.0
1,2000-01-31,4.78,6.98,6.98
2,2000-02-29,5.07,-41.43,-41.43
3,2000-03-31,5.05,0.74,0.74
4,2000-04-30,5.06,-8.39,-8.39
5,2000-05-31,5.12,-24.05,-24.05
6,2000-06-30,5.16,5.13,5.13
7,2000-07-31,5.13,5.69,5.69
8,2000-08-31,5.12,-1.15,-1.15
9,2000-09-30,5.09,-4.32,-4.32
10,2000-10-31,5.37,9.02,9.02
11,2000-11-30,5.32,13.79,13.79
12,2000-12-31,6.08,1.92,1.92
13,2001-01-31,5.27,-0.31,-0.31
14,2001-02-28,5.06,8.59,8.59
15,2001-03-31,4.96,8.23,8.23
16,2001-04-30,5.01,-7.02,-7.02
17,2001-05-31,5.01,1.89,1.89
18,2001-06-30,4.99,13.89,13.89
19,2001-07-31,4.77,-14.91,-14.91
20,2001-08-31,4.54,3.18,3.18
21,2001-09-30,4.0,-4.14,-4.14
22,2001-10-31,4.02,0.93,0.93
23,2001-11-30,4.04,13.03,13.03
24,2001-12-31,4.01,-1.1,-1.1
25,2002-01-31,3.98,13.06,13.06
26,2002-02-28,4.01,11.62,11.62
27,2002-03-31,4.0,-3.62,-3.62
28,2002-04-30,4.04,-20.42,-20.42
29,2002-05-31,4.28,-0.88,-0.88
30,2002-06-30,4.26,-15.67,-15.67
31,2002-07-31,4.27,1.35,1.35
32,2002-08-31,4.28,0.66,0.66
33,2002-09-30,4.28,-3.59,-3.59
34,2002-10-31,4.28,7.46,7.46
35,2002-11-30,4.28,5.81,5.81
36,2002-12-31,4.52,-9.54,-9.54
37,2003-01-31,4.34,11.5,11.5
38,2003-02-28,4.27,10.98,10.98
39,2003-03-31,4.27,-3.65,-3.65
40,2003-04-30,4.26,12.97,12.97
41,2003-05-31,4.01,10.29,10.29
42,2003-06-30,4.1,-3.9,-3.9
43,2003-07-31,3.75,-5.42,-5.42
44,2003-08-31,3.72,6.14,6.14
45,2003-09-30,3.77,-1.85,-1.85
46,2003-10-31,3.84,9.2,9.2
47,2003-11-30,3.78,21.93,21.93
48,2003-12-31,3.97,2.16,2.16
49,2004-01-31,3.78,-1.23,-1.23
50,2004-02-29,3.78,6.25,6.25
51,2004-03-31,3.74,-3.53,-3.53
52,2004-04-30,3.76,6.25,6.25
53,2004-05-31,3.77,4.77,4.77
54,2004-06-30,3.78,26.8,26.8
55,2004-07-31,3.77,12.95,12.95
56,2004-08-31,3.52,20.12,20.12
57,2004-09-30,3.55,49.57,49.57
58,2004-10-31,3.53,-21.32,-21.32
59,2004-11-30,3.26,36.83,36.83
60,2004-12-31,3.29,-1.42,-1.42
61,2005-01-31,3.26,6.55,6.55
62,2005-02-28,3.28,-6.69,-6.69
63,2005-03-31,3.26,-4.58,-4.58
64,2005-04-30,3.29,-37.04,-37.04
65,2005-05-31,3.29,13.33,13.33
66,2005-06-30,3.3,12.06,12.06
67,2005-07-31,3.27,-4.62,-4.62
68,2005-08-31,3.25,-17.74,-17.74
69,2005-09-30,3.28,9.46,9.46
70,2005-10-31,3.51,-9.72,-9.72
71,2005-11-30,3.5,2.17,2.17
72,2005-12-31,3.76,-3.8,-3.8
73,2006-01-31,3.76,-10.28,-10.28
74,2006-02-28,3.99,-3.34,-3.34
75,2006-03-31,3.97,-4.79,-4.79
76,2006-04-30,3.97,-1.71,-1.71
77,2006-05-31,3.96,-6.09,-6.09
78,2006-06-30,4.21,10.8,10.8
79,2006-07-31,4.22,-9.33,-9.33
80,2006-08-31,4.49,4.45,4.45
81,2006-09-30,4.48,14.53,14.53
82,2006-10-31,4.48,10.1,10.1
83,2006-11-30,4.49,3.7,3.7
84,2006-12-31,4.6,-4.8,-4.8
85,2007-01-31,4.61,-19.55,-19.55
86,2007-02-28,4.55,5.74,5.74
87,2007-03-31,4.63,-1.43,-1.43
88,2007-04-30,4.88,0.58,0.58
89,2007-05-31,4.56,27.81,27.81
90,2007-06-30,4.52,-4.71,-4.71
91,2007-07-31,4.76,27.94,27.94
92,2007-08-31,4.98,-18.5,-18.5
93,2007-09-30,4.98,0.91,0.91
94,2007-10-31,5.02,-2.19,-2.19
95,2007-11-30,5.02,2.79,2.79
96,2007-12-31,5.02,-5.59,-5.59
97,2008-01-31,4.96,-13.42,-13.42
98,2008-02-29,4.94,2.59,2.59
99,2008-03-31,4.98,-12.01,-12.01
100,2008-04-30,4.95,2.15,2.15
101,2008-05-31,5.04,3.16,3.16
102,2008-06-30,5.01,-7.16,-7.16
103,2008-07-31,5.03,2.57,2.57
104,2008-08-31,5.25,3.08,3.08
105,2008-09-30,5.22,1.05,1.05
106,2008-10-31,4.14,-30.26,-30.26
107,2008-11-30,3.99,14.59,14.59
108,2008-12-31,3.02,-7.18,-7.18
109,2009-01-31,2.41,-6.23,-6.23
110,2009-02-28,1.87,-2.15,-2.15
111,2009-03-31,1.73,10.99,10.99
112,2009-04-30,1.85,14.5,14.5
113,2009-05-31,1.96,-6.11,-6.11
114,2009-06-30,1.96,-7.44,-7.44
115,2009-07-31,1.95,9.55,9.55
116,2009-08-31,1.99,3.9,3.9
117,2009-09-30,2.0,0.65,0.65
118,2009-10-31,2.01,-7.58,-7.58
119,2009-11-30,2.01,1.17,1.17
120,2009-12-31,2.01,-0.23,-0.23
121,2010-01-31,2.0,0.0,0.0
122,2010-02-28,2.01,-4.13,-4.13
123,2010-03-31,2.0,10.05,10.05
124,2010-04-30,2.0,6.52,6.52
125,2010-05-31,2.0,-10.0,-10.0
126,2010-06-30,2.03,14.09,14.09
127,2010-07-31,2.28,2.75,2.75
128,2010-08-31,2.28,4.2,4.2
129,2010-09-30,2.27,-1.53,-1.53
130,2010-10-31,2.26,23.33,23.33
131,2010-11-30,2.51,-4.93,-4.93
132,2010-12-31,2.51,3.51,3.51
133,2011-01-31,2.75,-3.07,-3.07
134,2011-02-28,2.76,-1.15,-1.15
135,2011-03-31,2.99,10.67,10.67
136,2011-04-30,3.02,-6.12,-6.12
137,2011-05-31,3.03,-3.5,-3.5
138,2011-06-30,3.28,-1.31,-1.31
139,2011-07-31,3.27,-0.17,-0.17
140,2011-08-31,3.27,-7.15,-7.15
141,2011-09-30,3.28,-7.51,-7.51
142,2011-10-31,3.26,-0.2,-0.2
143,2011-11-30,3.27,1.59,1.59
144,2011-12-31,3.29,-1.76,-1.76
145,2012-01-31,3.27,1.4,1.4
146,2012-02-29,3.26,8.6,8.6
147,2012-03-31,3.24,-7.55,-7.55
148,2012-04-30,3.26,-6.37,-6.37
149,2012-05-31,3.27,-3.83,-3.83
150,2012-06-30,3.26,1.33,1.33
151,2012-07-31,3.02,-1.09,-1.09
152,2012-08-31,3.01,0.0,0.0
153,2012-09-30,3.01,-3.46,-3.46
154,2012-10-31,2.75,4.93,4.93
155,2012-11-30,2.77,1.3,1.3
156,2012-12-31,2.77,-2.13,-2.13
157,2013-01-31,2.76,-12.85,-12.85
158,2013-02-28,2.76,-1.22,-1.22
159,2013-03-31,2.75,-0.25,-0.25
160,2013-04-30,2.78,-5.94,-5.94
161,2013-05-31,2.5,0.0,0.0
162,2013-06-30,2.5,-14.81,-14.81
163,2013-07-31,2.53,4.88,4.88
164,2013-08-31,2.51,-2.33,-2.33
165,2013-09-30,2.5,-1.79,-1.79
166,2013-10-31,2.52,-0.91,-0.91
167,2013-11-30,2.5,-3.95,-3.95
