,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
0,1999-12-31,4.79,11.18,5971.741354635372,4.0988,-8.717021233689486e-06,54.31,43177213
1,2000-01-31,4.78,-8.41,5315.767164956734,3.46125,-1.1042897920944806e-05,-29.61,41553775
2,2000-02-29,5.07,-13.36,4679.041624635993,2.62341,-3.3821593163400297e-06,-21.72,37897917
3,2000-03-31,5.05,4.71,3438.584699922775,2.69208,-4.33943373231521e-06,2.62,32084191
4,2000-04-30,5.06,-17.96,2958.840011549318,2.08224,-3.6200027997778263e-06,-22.49,26321900
5,2000-05-31,5.12,1.68,3549.093465350527,2.3075,7.8638674152868e-06,10.82,24899484
6,2000-06-30,5.16,12.61,4783.1970227947495,2.69758,8.086663836142074e-06,25.42,29110388
7,2000-07-31,5.13,-14.44,1754.015020529744,2.19213,6.370485081186337e-07,-18.74,27328397
8,2000-08-31,5.12,-3.14,1268.896844636083,2.08499,-1.8481135395489307e-06,-4.89,24713441
9,2000-09-30,5.09,-17.36,1913.8248725388712,1.83501,3.80732675195777e-08,-15.87,21139386
10,2000-10-31,5.37,-16.2,2033.8175919785733,1.84051,9.369259577987758e-06,0.3,20408938
11,2000-11-30,5.32,-0.81,1984.3785312316938,1.64821,-1.4106730351779464e-06,-7.69,21206871
12,2000-12-31,6.08,-4.36,2827.2503479914994,1.84051,3.756725806920532e-06,2.6,21055112
13,2001-01-31,5.27,23.09,2882.355702158006,2.00067,7.545436191559651e-06,12.54,23252302
14,2001-02-28,5.06,-7.49,2124.7738532864773,1.73268,-6.444997342270474e-06,-12.93,21869586
15,2001-03-31,4.96,-9.68,2126.0634846456933,1.48856,-8.99117569183658e-06,-14.09,18633860
16,2001-04-30,5.01,11.19,2409.2042703324414,1.67165,4.676119424123866e-06,12.3,17625232
17,2001-05-31,5.01,5.02,1991.7881706581186,1.51245,-7.174158624267718e-06,-9.52,18903689
18,2001-06-30,4.99,-7.17,2632.879487493519,1.37977,-1.3968468221266217e-05,-13.33,17236543
19,2001-07-31,4.77,-8.5,2054.139494076173,1.41692,3.8220037645596115e-06,2.69,16393456
20,2001-08-31,4.54,0.66,1494.7848589526668,1.35324,-1.7389404928946708e-06,-4.49,16491237
21,2001-09-30,4.0,-17.28,2261.6165482386887,1.17812,3.0503390806540726e-06,-15.59,14276891
22,2001-10-31,4.02,12.78,1402.0226246638094,1.27364,4.84387375759389e-06,8.11,14614847
23,2001-11-30,4.04,20.45,2589.658521837529,1.40896,3.8185539317058936e-06,11.91,16207420
24,2001-12-31,4.01,10.41,3700.8932957998823,1.32538,-1.4003990319076696e-05,-6.29,15646132
25,2002-01-31,3.98,6.92,8754.47254360891,1.2302,-5.4319315294768685e-06,-6.01,15256630
26,2002-02-28,4.01,10.36,3844.1450658878102,1.5276,6.091071839219162e-06,18.98,15394198
27,2002-03-31,4.0,8.98,4725.872492080047,1.6324,-3.0573260533587415e-08,6.86,19175303
28,2002-04-30,4.04,-4.87,3034.2105568950146,1.52498,1.1192629739482945e-06,-6.58,18550606
29,2002-05-31,4.28,-5.25,7339.862894082975,1.42017,-1.1051438420013383e-06,-6.87,17406550
30,2002-06-30,4.26,-12.73,2030.5137047598591,1.26557,-3.5277745336710925e-07,-13.13,16067009
31,2002-07-31,4.27,-3.77,2487.9898910149377,1.14897,-6.183776193067178e-06,-9.21,14387201
32,2002-08-31,4.28,1.76,3520.549677447511,1.43327,6.928993220192463e-06,24.6,15260617
33,2002-09-30,4.28,-12.08,2994.2126473812777,1.43589,2.5301086005870103e-06,0.18,16637120
34,2002-10-31,4.28,2.13,2879.8861278234513,1.31798,2.302491066772365e-06,-8.21,15780422
35,2002-11-30,4.28,8.38,2389.0531743907723,1.37562,1.0136808901679977e-05,4.37,15955030
36,2002-12-31,4.52,-13.23,4901.248903960694,1.32846,6.100574273438488e-06,-3.43,16438051
37,2003-01-31,4.34,-5.82,4438.501643207198,1.29281,2.28876852520239e-06,-5.92,15303913
38,2003-02-28,4.27,-3.15,2472.506889044399,1.18304,-3.85106585862325e-06,-11.64,13378198
39,2003-03-31,4.27,-6.59,2252.5031656371284,1.1722,-2.068155450917368e-06,-0.92,12723663
40,2003-04-30,4.26,12.34,2642.864578531765,1.35244,6.007578093807581e-06,13.67,13927740
41,2003-05-31,4.01,5.34,2951.0465089498366,1.26029,-1.6103890656755736e-05,-6.81,13807235
42,2003-06-30,4.1,6.13,3656.8258786903616,1.26571,-8.396875000102424e-06,0.43,13578987
43,2003-07-31,3.75,7.08,3195.8291751924235,1.20066,-1.0892210163410526e-05,-5.14,13122491
44,2003-08-31,3.72,5.24,2289.4767775012483,1.21557,-9.58177815013875e-07,2.51,12690624
45,2003-09-30,3.77,-8.24,3584.08326699204,1.22776,1.788975064907609e-05,1.0,13044917
46,2003-10-31,3.84,13.28,3349.8026429288325,1.27655,4.389284744583514e-06,3.97,14178210
47,2003-11-30,3.78,3.06,3309.875031467433,1.25758,-2.1112333238498655e-05,-5.31,13275630
48,2003-12-31,3.97,1.54,2653.029480054553,1.20879,-1.4258781027424548e-05,-3.88,12890987
49,2004-01-31,3.78,5.4,3794.3461916539004,1.13768,-6.201088777150054e-07,0.11,12908425
50,2004-02-29,3.78,2.57,2676.9449671773477,1.10838,6.847202686729942e-06,-3.65,12499904
51,2004-03-31,3.74,0.05,1862.8543251004255,1.07653,1.1121495270157845e-05,-2.87,12306142
52,2004-04-30,3.76,-3.09,1966.1218476558124,1.04213,5.884462772429416e-06,-3.54,11720841
53,2004-05-31,3.77,-7.35,2560.1457395661305,0.99372,1.0583913300743448e-05,-4.65,10944214
54,2004-06-30,3.78,-2.2,1729.8682683041998,0.9848,4.589925316730529e-06,-2.28,11171275
55,2004-07-31,3.77,-6.46,1126.0635288452152,0.94785,5.9514126069548286e-06,-3.75,10652720
56,2004-08-31,3.52,8.0,1480.3226135361715,0.92874,-8.652307758484167e-07,-2.02,10200846
57,2004-09-30,3.55,4.67,1309.2751469112088,0.94913,7.47986334385093e-06,2.05,10688599
58,2004-10-31,3.53,0.61,1499.1637232491607,0.92747,-2.5282148479397724e-06,-0.95,10618779
59,2004-11-30,3.26,5.01,2628.8012504493054,1.0778,5.778521070822796e-06,16.21,11122722
60,2004-12-31,3.29,1.63,1993.7814298734945,1.05742,8.599551565222493e-06,-1.89,12253056
61,2005-01-31,3.26,5.04,1473.9160913736987,1.01539,3.974809384225962e-06,0.6,11945363
62,2005-02-28,3.28,8.09,1681.4709270165208,1.01174,-6.442563820961716e-06,0.0,11844708
63,2005-03-31,3.26,-4.64,1745.6691069346477,0.95824,1.8674477489252758e-06,-5.29,11687241
64,2005-04-30,3.29,-5.28,2006.5837462442964,0.92419,-6.262766275280328e-06,-5.12,10935368
65,2005-05-31,3.29,6.17,1202.2063235510307,0.98985,4.43592721782453e-06,7.11,11183052
66,2005-06-30,3.3,3.68,1575.5856380114124,1.02147,1.1467425003916778e-05,3.83,11935868
67,2005-07-31,3.27,11.61,1363.4241974460745,1.06282,-2.887585346294695e-07,3.8,11817181
68,2005-08-31,3.25,-2.25,2343.1023611123564,0.94851,-1.809567895614288e-05,-10.76,11374554
69,2005-09-30,3.28,12.46,2212.379310715927,1.07133,1.0683648346844003e-05,12.8,11893819
70,2005-10-31,3.51,-5.53,2315.3450118749593,1.01904,1.91671673682263e-06,-4.88,12456464
71,2005-11-30,3.5,11.5,1983.4695920424838,1.02998,-7.674139293164806e-06,1.32,12091210
72,2005-12-31,3.76,8.39,2785.0271583873046,0.9935,-1.4301778391619199e-05,-3.43,11910096
73,2006-01-31,3.76,1.81,2934.4091100787477,0.87721,-3.0990004147057672e-06,-5.88,11248838
74,2006-02-28,3.99,-1.77,2602.263676380349,0.87949,2.0533304051936694e-06,-0.39,11084914
75,2006-03-31,3.97,-0.7,2236.7391743915628,0.8909,-1.7032195660381704e-06,1.3,10988066
76,2006-04-30,3.97,6.56,3500.692803514327,0.96733,-1.5150358077727635e-06,10.99,11595507
77,2006-05-31,3.96,-7.11,2778.0804985065133,0.92056,-4.778652274124583e-06,-4.83,11816977
78,2006-06-30,4.21,-2.08,2452.136141845897,0.89318,-5.0150733985563904e-06,-2.97,11243413
79,2006-07-31,4.22,0.63,1575.3882577001862,0.89432,4.356542243551029e-06,0.13,10867854
80,2006-08-31,4.49,4.11,1901.1187210198639,0.95706,1.326163780963438e-05,7.02,11391639
81,2006-09-30,4.48,1.87,1754.7850650828584,0.93083,1.5913655194592512e-06,-2.28,11555270
82,2006-10-31,4.48,-0.68,2170.5321052021905,0.97532,4.285076420689075e-06,4.78,11507403
83,2006-11-30,4.49,4.59,3509.6861454275067,1.08825,4.364135519761762e-06,10.67,12766897
84,2006-12-31,4.6,1.63,2732.052462677151,1.06087,4.018182212586798e-06,-2.31,13299226
85,2007-01-31,4.61,-5.07,2168.302871421866,0.93054,3.1575093866152972e-06,-7.74,12855234
86,2007-02-28,4.55,4.1,2430.9793518063498,0.91319,-4.867730560183969e-06,-8.68,12079168
87,2007-03-31,4.63,2.4,2378.876289750727,0.91536,-5.155932163000454e-06,0.24,11944750
88,2007-04-30,4.88,5.84,3218.8127116209494,0.90993,-1.0460351297844301e-05,-0.59,11494018
89,2007-05-31,4.56,9.02,3084.7037834507914,0.96091,6.464732234625791e-06,5.6,12181102
90,2007-06-30,4.52,4.36,3692.008362578716,0.93705,-1.1104348228446501e-05,-2.92,12421049
91,2007-07-31,4.76,10.4,3599.3490242742687,0.9544,-5.862034017872412e-07,1.85,12555270
92,2007-08-31,4.98,-2.47,3221.186046881091,0.96633,4.884855627860278e-06,1.25,11833641
93,2007-09-30,4.98,6.38,2763.2490333214973,0.9967,1.964006912682274e-05,6.74,12586139
94,2007-10-31,5.02,5.35,2823.6325467941997,0.92946,-1.0750579974423085e-05,-6.75,12291908
95,2007-11-30,5.02,-7.11,5070.1821025346,1.05852,6.1106517115332755e-06,12.83,12918332
96,2007-12-31,5.02,3.61,5233.81940851992,1.06069,-7.829985599539034e-06,-0.2,14498375
97,2008-01-31,4.96,-13.88,4235.692728958667,1.08707,5.418988643258066e-06,2.86,13048021
98,2008-02-29,4.94,4.37,3109.2613146687513,1.00495,1.064711737492838e-06,-5.3,13371779
99,2008-03-31,4.98,0.37,2875.6574713354566,1.01467,3.957093677929529e-06,0.97,13226096
100,2008-04-30,4.95,7.97,3328.709643995403,1.00063,-4.672805335646183e-06,-3.14,13201852
101,2008-05-31,5.04,1.05,3558.26277542443,0.99738,-1.7958985111985937e-06,-0.32,12721593
102,2008-06-30,5.01,-10.08,2041.2233545288811,0.96713,-7.44560148219949e-06,-3.03,12416444
103,2008-07-31,5.03,-4.4,3574.2394009750865,0.90445,-3.9801088249808075e-06,-6.48,11928786
104,2008-08-31,5.25,-5.47,3410.9483748216785,0.96821,3.545923779633181e-06,7.82,11689548
105,2008-09-30,5.22,-1.24,4857.51612186442,0.90553,-4.070936035072588e-06,-6.47,11566001
106,2008-10-31,4.14,-20.96,4893.700316862454,0.71319,2.8307889447236556e-06,-21.24,10287429
107,2008-11-30,3.99,6.22,4398.157843604216,0.72075,3.517651272455039e-06,5.37,9302949
108,2008-12-31,3.02,4.05,3961.66594091457,0.81044,3.986411620280894e-06,12.44,9816024
109,2009-01-31,2.41,3.4,4785.433436028582,0.91701,1.6528059224293034e-06,6.13,10991096
110,2009-02-28,1.87,-2.6,3920.2997521399875,0.86287,-3.943904246716056e-06,-8.66,10455902
