,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,33392.32010718667,0.37595,-1.7074453432158388e-07,-22.92
1,2000-01-31,4.78,-8.41,93443.77204681546,0.51008,6.74677021746498e-08,35.46
2,2000-02-29,5.07,-13.36,108082.34299459524,0.46109,6.217776337211778e-08,-11.11
3,2000-03-31,5.05,4.71,223893.8877730614,0.68202,-5.611954959955471e-08,47.92
4,2000-04-30,5.06,-17.96,104710.55153701571,0.47357,-1.4283030346684106e-08,-39.8
5,2000-05-31,5.12,1.68,35330.60378410675,0.36262,-2.198484087159375e-09,-23.43
6,2000-06-30,5.16,12.61,43131.90149493923,0.36647,-1.4026592755375184e-08,4.81
7,2000-07-31,5.13,-14.44,39238.39360778183,0.32852,4.3349703527509634e-07,-10.35
8,2000-08-31,5.12,-3.14,39931.18969680709,0.35878,-9.671816039941302e-09,9.21
9,2000-09-30,5.09,-17.36,290699.32891640416,0.47742,-8.654299890993841e-08,32.71
10,2000-10-31,5.37,-16.2,141656.6363775784,0.32852,1.4112924185234658e-08,-31.19
11,2000-11-30,5.32,-0.81,67118.64294820341,0.317,7.962107721801558e-09,-0.9
12,2000-12-31,6.08,-4.36,46607.288551639846,0.24975,-1.0541151750150639e-08,-24.64
13,2001-01-31,5.27,23.09,46281.79856351774,0.31241,-2.107423644510801e-08,22.12
14,2001-02-28,5.06,-7.49,111024.69202130166,0.35325,-8.572339598919099e-08,12.72
15,2001-03-31,4.96,-9.68,26936.458004081847,0.28486,2.590360972629848e-08,-19.36
16,2001-04-30,5.01,11.19,25928.742069357588,0.29273,-2.5214511220893265e-09,2.76
17,2001-05-31,5.01,5.02,37355.44754412297,0.32078,-3.778722720869295e-09,9.58
18,2001-06-30,4.99,-7.17,51289.072245801806,0.32668,-2.8603760586775747e-08,-1.63
19,2001-07-31,4.77,-8.5,46748.82442247554,0.3193,7.758037178163382e-09,-2.26
20,2001-08-31,4.54,0.66,28197.870243352438,0.33947,2.737405987149232e-06,6.32
21,2001-09-30,4.0,-17.28,32230.00260213375,0.29568,8.44066562301439e-06,-17.67
22,2001-10-31,4.02,12.78,21869.336985189693,0.36112,1.7838429598030767e-06,22.13
23,2001-11-30,4.04,20.45,31960.98525312472,0.35423,-5.997719658034195e-08,4.35
24,2001-12-31,4.01,10.41,24161.264705882353,0.34636,1.0597951992400437e-06,0.86
25,2002-01-31,3.98,6.92,54549.40889875742,0.34005,-4.6757075432781327e-07,18.47
26,2002-02-28,4.01,10.36,44067.133148404995,0.33312,1.673940780931486e-06,0.62
27,2002-03-31,4.0,8.98,108156.9837468744,0.65238,2.035861000227689e-06,95.84
28,2002-04-30,4.04,-4.87,69700.84367323146,0.5219,1.6182745793608935e-06,-20.0
29,2002-05-31,4.28,-5.25,57869.46281084478,0.60753,-5.754026040191778e-07,16.41
30,2002-06-30,4.26,-12.73,30776.80275017925,0.45585,5.807030042616999e-07,-27.87
31,2002-07-31,4.27,-3.77,30294.452223500095,0.62792,3.516415470070471e-06,37.75
32,2002-08-31,4.28,1.76,40095.317391397344,0.65646,9.583117530290437e-07,1.9
33,2002-09-30,4.28,-12.08,13797.999976236872,0.47542,7.960166058393219e-06,-27.58
34,2002-10-31,4.28,2.13,10485.417712691771,0.48929,-4.476986245317092e-06,2.92
35,2002-11-30,4.28,8.38,22356.012818627452,0.55942,4.927946466637846e-06,12.27
36,2002-12-31,4.52,-13.23,14800.245145692195,0.42568,3.3933997205791023e-06,-23.91
37,2003-01-31,4.34,-5.82,14463.371226859115,0.34582,1.8583868784948228e-06,-11.69
38,2003-02-28,4.27,-3.15,5329.127955154765,0.34432,4.128830109790359e-06,-1.71
39,2003-03-31,4.27,-6.59,8786.227875243665,0.30531,-1.581760388381972e-06,-11.33
40,2003-04-30,4.26,12.34,17454.37081127181,0.34319,-5.084935920090615e-06,6.4
41,2003-05-31,4.01,5.34,8769.930126251633,0.32857,2.2323330164826954e-06,-4.26
42,2003-06-30,4.1,6.13,32135.03865631945,0.41258,-2.9462237433058133e-06,25.57
43,2003-07-31,3.75,7.08,29730.04055196672,0.3522,-5.3830112289717656e-08,-14.64
44,2003-08-31,3.72,5.24,5668.660889894979,0.33719,1.870989395853367e-06,-4.56
45,2003-09-30,3.77,-8.24,12600.924432029795,0.31881,2.0244660785728046e-06,-5.45
46,2003-10-31,3.84,13.28,5312.297600314713,0.32744,3.2717916614895555e-07,2.71
47,2003-11-30,3.78,3.06,6257.877752320298,0.33382,4.62001653221255e-07,2.77
48,2003-12-31,3.97,1.54,5623.782380527021,0.32857,-2.1556237502326158e-07,-1.57
49,2004-01-31,3.78,5.4,3993.6405978449775,0.33098,1.1857099865658038e-06,-5.02
