,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,47700.758756666364,0.65613,-3.162227266458192e-08,-16.89
1,2000-01-31,4.78,-8.41,16965.348422445444,0.83282,0.0,-27.33
2,2000-02-29,5.07,-13.36,35388.18672184556,1.1464,0.0,33.93
3,2000-03-31,5.05,4.71,45384.47112198948,1.0162,-5.29559169305159e-08,-11.33
4,2000-04-30,5.06,-17.96,18575.217623158966,0.81014,0.0,-22.63
5,2000-05-31,5.12,1.68,17825.20140524572,0.79099,0.0,-2.36
6,2000-06-30,5.16,12.61,16864.07801322975,0.79841,4.388882277149682e-06,5.56
7,2000-07-31,5.13,-14.44,27767.704034799917,0.82539,-3.1021627446783612e-06,3.35
8,2000-08-31,5.12,-3.14,40129.906091235775,0.86332,-1.0128218810917412e-06,4.63
9,2000-09-30,5.09,-17.36,12996.557924635486,0.81757,1.5566199432699213e-05,-11.57
10,2000-10-31,5.37,-16.2,15882.017237237238,0.72608,2.122520071274008e-06,-11.21
11,2000-11-30,5.32,-0.81,21451.679498638507,0.71083,-2.404378214256778e-07,-2.11
12,2000-12-31,6.08,-4.36,8047.830908375934,0.56538,4.613354506859751e-06,-22.92
13,2001-01-31,5.27,23.09,47086.30621137891,0.55661,-6.463237231970681e-07,25.0
14,2001-02-28,5.06,-7.49,40024.91039551978,0.5957,1.1947844629147342e-07,7.61
15,2001-03-31,4.96,-9.68,31588.36012658228,0.55353,1.0128151140821383e-06,-7.07
16,2001-04-30,5.01,11.19,20579.70907921535,0.61079,-7.973410602842241e-07,10.33
17,2001-05-31,5.01,5.02,72609.53577571656,0.82721,3.0175081705099427e-06,35.47
18,2001-06-30,4.99,-7.17,34742.00221425272,0.98668,6.659438897520157e-07,13.49
19,2001-07-31,4.77,-8.5,22971.619716258338,0.82136,-4.728589773144775e-06,-16.77
20,2001-08-31,4.54,0.66,18823.518879698157,0.78811,4.238802816560386e-06,-4.04
21,2001-09-30,4.0,-17.28,18470.89127843449,0.76041,7.314246880783405e-06,-8.86
22,2001-10-31,4.02,12.78,14023.607287739567,0.90202,2.3277603809341404e-06,18.62
23,2001-11-30,4.04,20.45,13121.823709127302,1.06519,-1.4371277764246669e-06,20.14
24,2001-12-31,4.01,10.41,13033.63038676871,1.38536,1.599308648791792e-05,33.93
25,2002-01-31,3.98,6.92,31123.57339416191,1.45481,7.229204541555504e-06,34.22
26,2002-02-28,4.01,10.36,26806.92445775006,2.48089,1.5664535942676768e-05,100.0
