,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,23250.19370540775,0.17183,6.102961870928351e-07,-30.63,0.0709,-30.63,11.18
1,2000-01-31,4.78,-8.41,36236.94194407457,0.29903,4.2720747335720556e-07,74.03,0.058,74.03,-8.41
2,2000-02-29,5.07,-13.36,18759.60202918995,0.24101,-8.004147985199773e-07,-21.74,0.0658,-21.74,-13.36
3,2000-03-31,5.05,4.71,28810.386126725974,0.24319,-1.0861366929806975e-06,0.91,0.0592,0.91,4.71
4,2000-04-30,5.06,-17.96,7520.994389326035,0.24162,5.224032977719014e-06,-25.68,0.0583,-25.68,-17.96
5,2000-05-31,5.12,1.68,4319.172269596589,0.1987,-4.53711679516294e-07,-17.76,0.0543,-17.76,1.68
6,2000-06-30,5.16,12.61,7676.525545069964,0.23594,-8.074459027646392e-09,27.69,0.0672,27.69,12.61
7,2000-07-31,5.13,-14.44,6013.216539355696,0.18079,-4.694629537117812e-07,-23.37,0.021,-23.37,-14.44
8,2000-08-31,5.12,-3.14,5784.545495905369,0.19046,-3.7394874285296723e-07,5.35,0.0304,5.35,-3.14
9,2000-09-30,5.09,-17.36,45741.437495168146,0.22741,-3.286391487592525e-08,11.11,0.0678,11.11,-17.36
10,2000-10-31,5.37,-16.2,18329.802698289936,0.16771,-4.3756034035229234e-08,-26.25,0.041,-26.25,-16.2
11,2000-11-30,5.32,-0.81,8211.531608616871,0.17909,-6.408063952255354e-08,5.0,0.0239,5.0,-0.81
12,2000-12-31,6.08,-4.36,26532.68314853661,0.13559,6.267276880929102e-07,-24.29,0.0645,-24.29,-4.36
13,2001-01-31,5.27,23.09,11002.765122193961,0.17738,6.18896300539429e-08,30.82,0.0396,30.82,23.09
14,2001-02-28,5.06,-7.49,25305.371587462083,0.18051,-7.248168354093402e-07,14.83,0.0456,14.83,-7.49
15,2001-03-31,4.96,-9.68,55234.99309516662,0.16658,-6.63691486036554e-07,-7.72,0.0644,-7.72,-9.68
16,2001-04-30,5.01,11.19,46905.73730520513,0.16279,-1.299547156407755e-08,-1.71,0.0607,-1.71,11.19
