,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
20,2001-08-31,1760.0,2150.0,1967.0,1760.0,3890.0,2543.0,1560.0,1950.0,1862.0,1760.0,-16.19,-38.68,-42.3,-7.85,-55.22,409598.0,0.0395,0.0227,0.0535,0.0325,4.54,-16.19
21,2001-09-30,1410.0,1890.0,1468.0,1170.0,3700.0,2415.0,1170.0,1410.0,1278.0,1220.0,-27.32,-44.05,-48.73,17.5,-46.59,441882.0,0.0394,0.0605,0.0533,0.0437,4.0,-27.32
22,2001-10-31,1900.0,2120.0,1723.0,1370.0,3700.0,2351.0,1170.0,2120.0,1964.0,1890.0,34.75,-9.52,-28.84,-5.47,-14.41,968744.0,0.0436,0.061,0.0524,0.052,4.02,34.75
23,2001-11-30,2060.0,2200.0,2072.0,1870.0,3700.0,2304.0,1170.0,2170.0,2100.0,2060.0,8.99,14.44,-31.33,0.49,-10.82,899897.0,0.0448,0.0367,0.0494,0.0542,4.04,8.99
24,2001-12-31,2490.0,2750.0,2353.0,2060.0,3700.0,2323.0,1170.0,2490.0,2268.0,2160.0,18.57,76.6,-1.19,10.18,52.76,439421.0,0.0497,0.0607,0.0505,0.053,4.01,18.57
25,2002-01-31,2800.0,3220.0,2709.0,2440.0,3700.0,2363.0,1170.0,3220.0,3000.0,2800.0,12.45,47.37,33.33,-3.45,1.45,1352223.0,0.0512,0.0528,0.048,0.0502,3.98,12.45
26,2002-02-28,3300.0,3350.0,3035.0,2800.0,3350.0,2349.0,1170.0,3350.0,3258.0,3130.0,5.43,57.14,70.1,4.43,8.2,734870.0,0.0529,0.0505,0.0467,0.0519,4.01,5.43
27,2002-03-31,4150.0,4700.0,3935.0,3580.0,4700.0,2451.0,1170.0,4700.0,4368.0,4000.0,25.76,66.67,194.33,-1.19,56.6,2710448.0,0.0523,0.0597,0.0472,0.0532,4.0,25.76
28,2002-04-30,2650.0,3950.0,3422.0,2650.0,4700.0,2526.0,1170.0,3440.0,2942.0,2650.0,-36.14,-8.62,40.21,-21.6,-0.75,521990.0,0.0516,0.048,0.0479,0.0545,4.04,-36.14
29,2002-05-31,2210.0,3170.0,2747.0,2210.0,4700.0,2520.0,1170.0,2560.0,2398.0,2210.0,-16.6,-33.03,7.28,-17.23,-23.0,207021.0,0.0536,0.0479,0.0489,0.0523,4.28,-16.6
30,2002-06-30,1990.0,2480.0,2225.0,1780.0,4700.0,2486.0,1170.0,2130.0,1944.0,1780.0,-20.08,-50.25,-20.08,-9.95,-21.03,187934.0,0.0514,0.0493,0.0501,0.0486,4.26,-20.08
31,2002-07-31,1900.0,2280.0,2031.0,1760.0,4700.0,2470.0,1170.0,1910.0,1858.0,1760.0,-4.52,-28.3,-32.14,1.06,-9.52,78858.0,0.0506,0.0478,0.0504,0.0482,4.27,-4.52
32,2002-08-31,1920.0,2080.0,1955.0,1850.0,4700.0,2466.0,1170.0,1970.0,1930.0,1900.0,0.52,-17.6,-41.82,-3.03,6.67,118921.0,0.0466,0.0211,0.0503,0.0404,4.28,0.52
33,2002-09-30,1330.0,1930.0,1654.0,1330.0,4700.0,2485.0,1330.0,1450.0,1412.0,1330.0,-30.73,-33.17,-67.95,-14.74,-5.67,184049.0,0.0422,0.0309,0.0484,0.0354,4.28,-30.73
34,2002-10-31,1420.0,1540.0,1382.0,1270.0,4700.0,2448.0,1270.0,1460.0,1414.0,1380.0,6.77,-25.26,-46.42,1.43,-25.26,341575.0,0.0395,0.0363,0.046,0.0312,4.28,6.77
35,2002-11-30,1750.0,1750.0,1501.0,1370.0,4700.0,2400.0,1270.0,1750.0,1706.0,1600.0,23.24,-7.89,-27.08,18.24,-15.05,589751.0,0.0379,0.0352,0.046,0.036,4.28,23.24
36,2002-12-31,1350.0,1880.0,1676.0,1350.0,4700.0,2347.0,1270.0,1550.0,1472.0,1350.0,-22.86,1.5,-32.16,-12.9,-45.78,249341.0,0.0362,0.0378,0.0441,0.0371,4.52,-22.86
37,2003-01-31,1320.0,1570.0,1442.0,1320.0,4700.0,2240.0,1270.0,1400.0,1354.0,1320.0,-2.22,-5.04,-30.89,-7.04,-54.48,153552.0,0.0343,0.0338,0.0428,0.0373,4.34,-2.22
38,2003-02-28,1300.0,1400.0,1332.0,1280.0,4700.0,2108.0,1270.0,1400.0,1334.0,1290.0,-5.11,-23.98,-31.94,-4.41,-60.61,303944.0,0.0349,0.0273,0.0414,0.0341,4.27,-5.11
39,2003-03-31,1220.0,1340.0,1229.0,1120.0,3950.0,1886.0,1120.0,1270.0,1232.0,1220.0,-6.15,-9.63,-8.27,-5.43,-70.6,223337.0,0.0361,0.0427,0.0394,0.0345,4.27,-6.15
40,2003-04-30,1410.0,1530.0,1415.0,1330.0,3170.0,1712.0,1120.0,1420.0,1382.0,1330.0,11.02,6.82,1.44,-2.76,-46.79,870569.0,0.0362,0.0288,0.0381,0.0357,4.26,11.02
41,2003-05-31,1510.0,1630.0,1526.0,1410.0,2480.0,1607.0,1120.0,1630.0,1564.0,1510.0,7.09,16.15,-13.71,-1.95,-35.19,742780.0,0.0372,0.0403,0.0374,0.0402,4.01,7.09
42,2003-06-30,1730.0,1980.0,1777.0,1530.0,2280.0,1574.0,1120.0,1780.0,1764.0,1730.0,14.57,36.22,28.15,-3.35,-13.07,468961.0,0.0372,0.0415,0.0366,0.0392,4.1,14.57
43,2003-07-31,1670.0,1920.0,1763.0,1645.0,2080.0,1552.0,1120.0,1695.0,1676.0,1645.0,-3.47,18.44,26.52,1.21,-12.11,247977.0,0.0366,0.0261,0.0352,0.035,3.75,-3.47
44,2003-08-31,1515.0,1515.0,1421.0,1355.0,1980.0,1509.0,1120.0,1515.0,1409.0,1355.0,-10.62,-0.33,16.54,7.83,-20.26,302211.0,0.0388,0.0402,0.0365,0.037,3.72,-10.62
45,2003-09-30,1370.0,1860.0,1615.0,1370.0,1980.0,1504.0,1120.0,1585.0,1432.0,1370.0,-9.57,-20.81,7.87,-11.9,3.01,611766.0,0.0387,0.0563,0.0378,0.0405,3.77,-9.57
46,2003-10-31,1350.0,1555.0,1416.0,1350.0,1980.0,1507.0,1120.0,1385.0,1367.0,1350.0,-8.79,-25.18,-11.38,-1.1,-12.0,137892.0,0.0385,0.0363,0.0379,0.0396,3.84,-8.79
47,2003-11-30,1760.0,1760.0,1436.0,1270.0,1980.0,1503.0,1120.0,1760.0,1558.0,1450.0,27.08,20.22,4.43,25.71,-4.73,1298609.0,0.0417,0.0514,0.0393,0.0457,3.78,27.08
48,2003-12-31,2500.0,2735.0,2365.0,2030.0,2735.0,1561.0,1120.0,2500.0,2217.0,2030.0,42.05,68.9,33.76,15.21,71.41,2034067.0,0.0498,0.0775,0.0439,0.0575,3.97,42.05
49,2004-01-31,3000.0,3170.0,2884.0,2345.0,3170.0,1673.0,1120.0,3170.0,3036.0,2960.0,20.0,122.22,65.28,-5.06,110.36,3062748.0,0.0545,0.0687,0.0461,0.0636,3.78,20.0
50,2004-02-29,3330.0,3330.0,3064.0,2680.0,3330.0,1812.0,1120.0,3330.0,3280.0,3140.0,5.05,109.43,125.8,4.39,138.93,2226717.0,0.0549,0.0445,0.0471,0.0632,3.78,5.05
51,2004-03-31,3120.0,3555.0,3229.0,3010.0,3555.0,1992.0,1270.0,3150.0,3086.0,3010.0,-6.31,24.8,110.79,-1.58,136.71,930663.0,0.0529,0.0371,0.0468,0.0482,3.74,-6.31
52,2004-04-30,3280.0,3975.0,3582.0,3140.0,3975.0,2175.0,1270.0,3905.0,3599.0,3280.0,5.13,9.33,142.96,-17.48,115.32,1262032.0,0.0543,0.0466,0.0475,0.0412,3.76,5.13
53,2004-05-31,2550.0,3370.0,2714.0,2350.0,3975.0,2265.0,1270.0,2750.0,2657.0,2550.0,-22.26,-23.42,44.89,-7.27,56.31,983970.0,0.0568,0.0643,0.0497,0.0504,3.77,-22.26
54,2004-06-30,2190.0,2845.0,2291.0,1710.0,3975.0,2310.0,1270.0,2200.0,2100.0,1965.0,-15.77,-29.81,-12.4,28.07,17.17,3465421.0,0.0543,0.068,0.0518,0.0598,3.78,-15.77
55,2004-07-31,1770.0,2050.0,1854.0,1670.0,3975.0,2318.0,1270.0,1860.0,1791.0,1720.0,-19.18,-46.04,-41.0,-11.94,-2.48,2203870.0,0.0519,0.0506,0.053,0.0579,3.77,-19.18
56,2004-08-31,2020.0,2065.0,1843.0,1655.0,3975.0,2349.0,1270.0,2065.0,2017.0,1950.0,14.12,-20.78,-39.34,-0.25,23.41,2062341.0,0.0513,0.0394,0.0529,0.0534,3.52,14.12
57,2004-09-30,1820.0,2155.0,2001.0,1815.0,3975.0,2379.0,1270.0,2025.0,1880.0,1815.0,-6.67,-16.89,-41.67,0.0,22.96,1094266.0,0.0509,0.0304,0.0518,0.0408,3.55,-6.67
