,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,4280.0,5100.0,4242.0,3600.0,10800.0,5733.0,3180.0,4280.0,3888.0,3600.0,-38.77,-22.18,6.73,18.89,524276.0,0.0646,0.0731,0.0608,0.0657,4.79,4.39
1,2000-01-31,3740.0,4200.0,3559.0,3000.0,10800.0,5680.0,3000.0,3825.0,3383.0,3000.0,-52.05,-62.6,19.49,1.08,411084.0,0.0597,0.0611,0.06,0.0644,4.78,-12.62
2,2000-02-29,3300.0,4040.0,3332.0,2800.0,10800.0,5640.0,2800.0,3495.0,3175.0,2940.0,-22.35,-61.63,17.86,-0.9,334106.0,0.0612,0.0581,0.0607,0.0633,5.07,-13.73
3,2000-03-31,3180.0,4090.0,3543.0,3180.0,10800.0,5618.0,2800.0,3405.0,3315.0,3180.0,-25.7,-44.21,-7.29,-27.15,253004.0,0.0613,0.0656,0.0616,0.0602,5.05,-3.64
4,2000-04-30,2700.0,3450.0,3107.0,2690.0,10800.0,5496.0,2690.0,3070.0,2906.0,2690.0,-29.41,-63.76,-15.09,-38.91,274844.0,0.0599,0.0427,0.0614,0.0555,5.06,-20.7
5,2000-05-31,2250.0,2900.0,2295.0,1720.0,10800.0,5335.0,1720.0,2250.0,1997.0,1800.0,-31.82,-53.94,22.28,-47.67,401814.0,0.0654,0.0903,0.0653,0.068,5.12,-16.67
6,2000-06-30,2200.0,2550.0,2179.0,1950.0,10800.0,5161.0,1720.0,2230.0,2186.0,2135.0,-33.53,-48.6,6.28,-69.7,174522.0,0.0611,0.0428,0.0629,0.0619,5.16,10.0
7,2000-07-31,2120.0,2660.0,2300.0,2100.0,10000.0,4568.0,1720.0,2280.0,2194.0,2120.0,-21.48,-43.32,-7.83,-78.8,265082.0,0.0591,0.0489,0.0593,0.0633,5.13,-3.64
8,2000-08-31,2045.0,2275.0,2149.0,2045.0,8350.0,3943.0,1720.0,2125.0,2099.0,2045.0,-9.11,-38.03,-1.92,-77.02,156308.0,0.0542,0.0213,0.0579,0.0374,5.12,-3.54
9,2000-09-30,1710.0,2100.0,1879.0,1630.0,8200.0,3510.0,1630.0,1800.0,1761.0,1710.0,-19.91,-48.34,4.91,-74.48,194746.0,0.0526,0.0483,0.0585,0.0419,5.09,-19.15
10,2000-10-31,1120.0,1685.0,1417.0,1120.0,7780.0,3018.0,1120.0,1240.0,1193.0,1120.0,-47.17,-58.52,-10.04,-85.64,133500.0,0.0513,0.027,0.0553,0.0353,5.37,-34.5
11,2000-11-30,1165.0,1480.0,1318.0,1165.0,5100.0,2594.0,1120.0,1230.0,1202.0,1165.0,-44.52,-41.75,-0.85,-76.15,99720.0,0.0402,0.034,0.0542,0.0429,5.32,0.87
12,2000-12-31,1000.0,1275.0,1143.0,1000.0,4280.0,2369.0,1000.0,1150.0,1058.0,1000.0,-43.66,-54.13,-13.04,-72.22,207318.0,0.0413,0.0422,0.0524,0.0409,6.08,-18.03
13,2001-01-31,1390.0,1550.0,1284.0,1000.0,4090.0,2170.0,1000.0,1390.0,1338.0,1280.0,24.11,-34.43,6.11,-62.83,462280.0,0.046,0.0672,0.053,0.0546,5.27,39.0
14,2001-02-28,1550.0,1570.0,1324.0,1250.0,4090.0,2003.0,1000.0,1570.0,1449.0,1340.0,28.63,-26.54,21.09,-55.65,825306.0,0.0469,0.0328,0.0513,0.05,5.06,21.09
15,2001-03-31,1130.0,1800.0,1458.0,1130.0,3450.0,1823.0,1000.0,1365.0,1228.0,1130.0,13.0,-33.92,-19.0,-65.86,518270.0,0.0472,0.0477,0.0499,0.0525,4.96,-27.1
16,2001-04-30,1250.0,1325.0,1216.0,1100.0,2900.0,1672.0,1000.0,1250.0,1232.0,1220.0,-8.76,8.23,1.63,-53.7,216950.0,0.047,0.0307,0.0491,0.0389,5.01,10.62
17,2001-05-31,1385.0,1500.0,1316.0,1215.0,2660.0,1588.0,1000.0,1500.0,1419.0,1385.0,-10.65,18.88,-5.14,-38.44,904202.0,0.0445,0.031,0.0428,0.0369,5.01,10.8
18,2001-06-30,1295.0,1490.0,1380.0,1295.0,2660.0,1522.0,1000.0,1365.0,1329.0,1295.0,10.21,29.5,-6.83,-39.34,115866.0,0.0412,0.0191,0.0414,0.0261,4.99,-7.5
19,2001-07-31,1165.0,1375.0,1217.0,1105.0,2300.0,1429.0,1000.0,1200.0,1142.0,1105.0,-6.8,-16.19,3.1,-45.05,95770.0,0.0349,0.0412,0.0407,0.0315,4.77,-10.04
20,2001-08-31,595.0,1220.0,1000.0,595.0,2080.0,1326.0,595.0,795.0,709.0,595.0,-57.04,-61.61,-23.72,-70.9,2154436.0,0.0398,0.0565,0.0438,0.0432,4.54,-48.93
21,2001-09-30,365.0,595.0,450.0,365.0,1800.0,1217.0,365.0,410.0,394.0,365.0,-72.24,-70.08,-3.95,-79.02,652046.0,0.0479,0.0799,0.0473,0.0613,4.0,-54.09
22,2001-10-31,565.0,710.0,517.0,370.0,1800.0,1140.0,365.0,610.0,581.0,555.0,-51.5,-54.8,-16.91,-49.55,617662.0,0.0594,0.0862,0.0531,0.0781,4.02,54.79
23,2001-11-30,515.0,600.0,550.0,515.0,1800.0,1071.0,365.0,545.0,526.0,515.0,-23.7,-63.48,-6.36,-55.79,354072.0,0.0599,0.0371,0.0524,0.0702,4.04,-7.21
24,2001-12-31,455.0,555.0,495.0,440.0,1800.0,1022.0,365.0,470.0,455.0,440.0,24.66,-65.4,0.0,-54.5,210754.0,0.0621,0.0495,0.0526,0.0618,4.01,-16.51
25,2002-01-31,520.0,550.0,507.0,480.0,1800.0,955.0,365.0,520.0,505.0,485.0,-7.96,-55.36,5.05,-62.59,318050.0,0.0622,0.0328,0.0496,0.0407,3.98,14.29
26,2002-02-28,510.0,595.0,527.0,505.0,1800.0,896.0,365.0,525.0,512.0,505.0,-6.42,-35.85,-2.86,-67.1,160072.0,0.0596,0.0479,0.0506,0.0438,4.01,3.03
