,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,36000,39100,33800,28700,45500,33054,21700,39100,37190,34400,15.02,38.46,-7.93,2.86,63.64,52128,0.0422,0.0507,0.039,0.048,4.79,15.02
1,2000-01-31,24100,35500,30715,24100,45500,33477,22600,25500,24880,24100,-33.06,-10.74,-26.97,-9.23,-18.86,35652,0.0418,0.0351,0.0386,0.0484,4.78,-33.06
2,2000-02-29,31700,32550,26250,22600,45500,32944,22600,32550,30190,28300,26.8,3.93,7.09,9.5,-4.8,74580,0.0459,0.0559,0.0405,0.0496,5.07,26.8
3,2000-03-31,31450,36050,31840,28150,45500,32666,22600,31900,30790,29600,-0.79,-12.64,28.89,5.36,-13.36,17184,0.0472,0.0457,0.0415,0.0482,5.05,-0.79
4,2000-04-30,2500,33000,17131,2420,45500,31289,2420,2500,2463,2420,-18.03,0.0,-3.85,-3.85,-30.56,213720,0.0486,0.0463,0.0425,0.0491,5.06,-18.03
5,2000-05-31,1870,3050,2245,1685,45500,28197,1685,1880,1797,1685,-25.2,-41.01,-39.58,10.0,-56.51,156806,0.0516,0.0694,0.0452,0.0536,5.12,-25.2
6,2000-06-30,1930,2205,1806,1530,42700,24786,1530,2090,1944,1855,6.93,-39.5,-46.39,17.68,-51.75,733742,0.0553,0.0716,0.0486,0.0619,5.16,6.93
7,2000-07-31,1600,2060,1729,1485,39100,21691,1485,1600,1537,1485,-17.1,-36.0,-33.61,2.89,-51.52,180906,0.0547,0.0327,0.0483,0.0565,5.13,-17.1
8,2000-08-31,3315,4170,3179,1580,39100,19150,1485,3520,3330,3255,107.19,77.27,4.57,-6.88,10.68,7572982,0.0676,0.1089,0.0575,0.0797,5.12,107.19
9,2000-09-30,4190,5760,4077,3060,39100,17372,1485,4370,4156,3800,27.74,125.88,41.55,5.94,67.6,8079246,0.076,0.0947,0.0629,0.0868,5.09,27.74
