,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,6.62224776545463,0.65005,0.5539329371033044,-10.81,0.0585,-10.81,11.18
1,2000-01-31,4.78,-8.41,10.255442449660315,0.57067,1.3131588239973748,-11.82,0.0634,-11.82,-8.41
2,2000-02-29,5.07,-13.36,5.046294185224461,0.50007,-1.519284202566674,-11.15,0.0556,-11.15,-13.36
3,2000-03-31,5.05,4.71,3.1716130244053136,0.50007,0.9938491543002237,0.0,0.0233,0.0,4.71
4,2000-04-30,5.06,-17.96,9.48341257652407,0.62755,-0.2514354499916844,24.51,0.0559,24.51,-17.96
5,2000-05-31,5.12,1.68,11.500349537499169,0.40301,-0.1044146713419542,-35.78,0.0429,-35.78,1.68
6,2000-06-30,5.16,12.61,4.563283962217901,0.39026,-0.04601759181679831,1.02,0.0399,1.02,12.61
7,2000-07-31,5.13,-14.44,2.9925925925925925,0.38829,3.3316000870920424,-0.5,0.0251,-0.5,-14.44
8,2000-08-31,5.12,-3.14,1.7608056076930072,0.42164,2.894335278770727,8.59,0.0272,8.59,-3.14
9,2000-09-30,5.09,-17.36,1.2056039301934969,0.46772,3.2205436734759045,10.16,0.0272,10.16,-17.36
10,2000-10-31,5.37,-16.2,1.1948868677717537,0.48046,3.0065131056842045,2.73,0.0308,2.73,-16.2
11,2000-11-30,5.32,-0.81,0.4955180304331662,0.55892,4.494374755441725,14.46,0.0333,14.46,-0.81
12,2000-12-31,6.08,-4.36,5.107134389722198,0.46086,9.388229979422622,-7.48,0.0609,-7.48,-4.36
13,2001-01-31,5.27,23.09,0.21912266381988152,0.41352,2.9876021100897012,-10.43,0.0383,-10.43,23.09
14,2001-02-28,5.06,-7.49,0.18414277251184832,0.40075,0.004504026277776169,-1.21,0.0193,-1.21,-7.49
15,2001-03-31,4.96,-9.68,1.4962545171313613,0.38305,-8.424797765059502,-4.41,0.031,-4.41,-9.68
16,2001-04-30,5.01,11.19,1.6229848484848486,0.38208,5.1199726571049515,-0.26,0.0432,-0.26,11.19
17,2001-05-31,5.01,5.02,0.5164461886213311,0.40172,3.35300890961874,5.14,0.0109,5.14,5.02
18,2001-06-30,4.99,-7.17,0.34804298304578385,0.46262,3.3674199119196087,12.41,0.0186,12.41,-7.17
19,2001-07-31,4.77,-8.5,0.19268897306710525,0.43219,2.4560074154724423,-6.58,0.02,-6.58,-8.5
20,2001-08-31,4.54,0.66,0.1814559826851498,0.43021,1.8052918708399306,-0.45,0.0204,-0.45,0.66
21,2001-09-30,4.0,-17.28,0.16524847721067001,0.37323,2.530670557789788,-13.64,0.0426,-13.64,-17.28
22,2001-10-31,4.02,12.78,0.182428098489551,0.40272,1.086114497972609,7.89,0.0156,7.89,12.78
23,2001-11-30,4.04,20.45,0.3398995448272315,0.36737,-3.19378140577508,-8.78,0.0139,-8.78,20.45
24,2001-12-31,4.01,10.41,4.412119481102742,0.37816,-1.464568434786658,3.49,0.0176,3.49,10.41
25,2002-01-31,3.98,6.92,5.716509123173455,0.41038,-0.15450972648044956,16.36,0.036,16.36,6.92
26,2002-02-28,4.01,10.36,6.9906795367107435,0.39206,-0.3319878036002756,10.03,0.0402,10.03,10.36
27,2002-03-31,4.0,8.98,8.706188132595853,0.40672,-0.3881463692001796,3.74,0.0199,3.74,8.98
28,2002-04-30,4.04,-4.87,5.817104361631683,0.33071,-0.87553392768912,-18.69,0.0238,-18.69,-4.87
29,2002-05-31,4.28,-5.25,0.695756127808579,0.32977,3.4567172814655756,-0.28,0.0135,-0.28,-5.25
30,2002-06-30,4.26,-12.73,1.1248199123588174,0.33436,4.884714569782887,0.83,0.0469,0.83,-12.73
31,2002-07-31,4.27,-3.77,6.621614172925832,0.30414,-1.5646808149842608,-9.04,0.0222,-9.04,-3.77
32,2002-08-31,4.28,1.76,2.956832407231208,0.34077,2.07889188530206,11.38,0.0198,11.38,1.76
33,2002-09-30,4.28,-12.08,4.668244223471202,0.3032,-0.6124069807789433,-11.02,0.0164,-11.02,-12.08
34,2002-10-31,4.28,2.13,1.2307747261696322,0.30595,0.8494926860206083,0.91,0.0221,0.91,2.13
35,2002-11-30,4.28,8.38,1.0023267636746853,0.30689,0.8922949238119263,1.52,0.0139,1.52,8.38
36,2002-12-31,4.52,-13.23,1.8796120265332623,0.27482,-3.38015624548594,-10.45,0.0131,-10.45,-13.23
37,2003-01-31,4.34,-5.82,1.9179592554966984,0.23876,-1.4578321575506066,-19.0,0.0255,-19.0,-5.82
38,2003-02-28,4.27,-3.15,0.783044716275909,0.23876,-1.048556897750428,-4.33,0.0276,-4.33,-3.15
39,2003-03-31,4.27,-6.59,1.027215525985134,0.21126,1.5162634093273288,-11.52,0.0279,-11.52,-6.59
40,2003-04-30,4.26,12.34,1.2673174327122154,0.24761,0.3673803751997702,13.0,0.0303,13.0,12.34
41,2003-05-31,4.01,5.34,1.4870217049659082,0.28888,1.312858148031271,16.67,0.0153,16.67,5.34
42,2003-06-30,4.1,6.13,1.647815,0.27121,1.8885952340253946,-6.12,0.0196,-6.12,6.13
43,2003-07-31,3.75,7.08,0.6827535484661074,0.26923,-1.071662715195768,-0.72,0.0134,-0.72,7.08
44,2003-08-31,3.72,5.24,0.9582068814787061,0.25844,-1.2499409406164008,-2.23,0.0117,-2.23,5.24
45,2003-09-30,3.77,-8.24,0.6382091288212113,0.25549,1.059938702770912,-1.14,0.0176,-1.14,-8.24
46,2003-10-31,3.84,13.28,0.38388288930047015,0.25351,2.2711006165511383,-0.77,0.0145,-0.77,13.28
47,2003-11-30,3.78,3.06,1.2988505530417294,0.26236,0.9520832657951132,3.49,0.0106,3.49,3.06
48,2003-12-31,3.97,1.54,0.47386296671508255,0.26333,0.5551429529900875,0.37,0.0214,0.37,1.54
49,2004-01-31,3.78,5.4,0.5810670156644224,0.22026,-1.2102605117356053,-8.96,0.0181,-8.96,5.4
50,2004-02-29,3.78,2.57,0.5858177822853279,0.23199,0.5117583817170451,5.76,0.0143,5.76,2.57
51,2004-03-31,3.74,0.05,2.0699745600935002,0.23018,0.5910006049450824,-0.78,0.0132,-0.78,0.05
52,2004-04-30,3.76,-3.09,0.3411024536674498,0.22839,2.114575437713098,-2.69,0.0059,-2.69,-3.09
53,2004-05-31,3.77,-7.35,0.39408225393944396,0.21934,1.0491414320881551,-3.95,0.0164,-3.95,-7.35
54,2004-06-30,3.78,-2.2,0.3143677951855373,0.22386,-0.07272053498405627,1.22,0.0156,1.22,-2.2
55,2004-07-31,3.77,-6.46,0.1980175258282389,0.22928,4.004942830521151,2.42,0.0103,2.42,-6.46
56,2004-08-31,3.52,8.0,0.5027017561903783,0.24644,1.1599287512195207,7.48,0.0089,7.48,8.0
57,2004-09-30,3.55,4.67,0.3143538382613562,0.26357,3.039031289255537,8.15,0.0094,8.15,4.67
58,2004-10-31,3.53,0.61,6.949223821157257,0.26991,-1.8206022691735344,2.75,0.0255,2.75,0.61
59,2004-11-30,3.26,5.01,2.2045577777777776,0.27801,-0.992032006079367,3.01,0.0187,3.01,5.01
60,2004-12-31,3.29,1.63,3.6985538637591784,0.26178,-0.8148805308077371,-5.84,0.0167,-5.84,1.63
61,2005-01-31,3.26,5.04,1.6118349261122378,0.27452,2.7763962987715667,6.9,0.0104,6.9,5.04
62,2005-02-28,3.28,8.09,1.9669687043375568,0.32235,0.8251462087458884,16.67,0.0114,16.67,8.09
