,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
134,2011-02-28,78400.0,81000.0,75005.0,69700.0,81000.0,62414.0,42200.0,79100.0,77400.0,75700.0,26.25,19.42,-1.38,93.84,208757.0,0.0244,0.0249,0.023,0.0214,2.76,10.42
135,2011-03-31,73400.0,78200.0,72445.0,67400.0,81000.0,64879.0,43000.0,73400.0,70900.0,69700.0,-0.41,2.87,1.52,69.15,216382.0,0.0244,0.026,0.0236,0.0238,2.99,-6.38
136,2011-04-30,86900.0,87500.0,80530.0,73500.0,87500.0,67825.0,49300.0,87500.0,85580.0,82500.0,22.39,22.05,9.72,86.22,331610.0,0.0241,0.023,0.0239,0.0245,3.02,24.68
137,2011-05-31,101500.0,101500.0,88250.0,79000.0,101500.0,70703.0,51000.0,101500.0,98920.0,91900.0,29.46,63.45,11.54,101.74,407170.0,0.0245,0.0323,0.0241,0.0274,3.03,16.8
138,2011-06-30,103000.0,109000.0,104900.0,99000.0,109000.0,74792.0,59000.0,108000.0,103900.0,101000.0,45.69,39.76,-4.63,76.79,181258.0,0.0265,0.0313,0.0248,0.0287,3.28,1.48
139,2011-07-31,117500.0,126000.0,118700.0,108500.0,126000.0,79487.0,59100.0,124500.0,121000.0,117500.0,35.21,65.49,-4.47,98.8,272275.0,0.0294,0.0348,0.0264,0.0335,3.27,12.44
140,2011-08-31,113500.0,118500.0,106180.0,95100.0,126000.0,83165.0,59100.0,113500.0,110000.0,106000.0,11.82,44.77,4.61,69.74,217322.0,0.0354,0.0555,0.0302,0.0412,3.27,-3.4
141,2011-09-30,63000.0,108500.0,81135.0,55200.0,126000.0,83670.0,55200.0,64900.0,61080.0,55200.0,-38.83,-10.89,-8.7,-11.71,1162585.0,0.0454,0.0702,0.0362,0.0561,3.28,-42.47
142,2011-10-31,71800.0,75000.0,70630.0,61900.0,126000.0,83832.0,55200.0,75000.0,73020.0,71800.0,-38.89,-17.38,-1.37,0.84,278901.0,0.0461,0.032,0.0364,0.056,3.26,13.97
143,2011-11-30,59500.0,72500.0,65940.0,59100.0,126000.0,83751.0,55200.0,61700.0,60360.0,59100.0,-45.66,-41.38,-14.51,-4.19,875393.0,0.0471,0.0425,0.0375,0.0521,3.27,-19.05
144,2011-12-31,63300.0,63700.0,61505.0,57500.0,126000.0,83399.0,55200.0,63300.0,62380.0,61100.0,4.46,-39.43,6.21,-11.96,141606.0,0.0464,0.02,0.0377,0.033,3.29,4.28
145,2012-01-31,71900.0,71900.0,66900.0,61200.0,126000.0,82999.0,55200.0,71900.0,71000.0,70400.0,0.14,-38.81,0.0,3.16,129703.0,0.0444,0.0197,0.0378,0.0298,3.27,13.59
146,2012-02-29,72600.0,79900.0,76005.0,72600.0,126000.0,82899.0,55200.0,74000.0,73480.0,72600.0,19.6,-35.75,-5.1,-7.4,94481.0,0.0401,0.0264,0.0376,0.0224,3.26,3.13
147,2012-03-31,74900.0,75500.0,72745.0,69200.0,126000.0,82881.0,55200.0,75200.0,74400.0,73500.0,18.33,18.89,0.27,5.94,68654.0,0.0278,0.0189,0.0374,0.0213,3.24,3.17
148,2012-04-30,62600.0,73600.0,68690.0,61100.0,126000.0,82000.0,55200.0,64400.0,62920.0,61100.0,-11.95,-14.83,-5.15,-27.96,141013.0,0.0261,0.0196,0.0373,0.0221,3.26,-16.42
149,2012-05-31,65000.0,66400.0,64255.0,62100.0,126000.0,80004.0,55200.0,65900.0,64960.0,63900.0,-10.47,9.24,1.72,-35.96,128846.0,0.0213,0.0216,0.0365,0.0202,3.27,3.83
150,2012-06-30,70200.0,71600.0,66335.0,60400.0,126000.0,76929.0,55200.0,71600.0,70160.0,68600.0,-4.49,10.9,2.33,-32.82,100711.0,0.0221,0.026,0.0363,0.0228,3.26,7.18
151,2012-07-31,66800.0,70300.0,66420.0,62700.0,118500.0,72457.0,55200.0,66800.0,64280.0,62700.0,6.71,-7.09,4.38,-43.15,66454.0,0.0212,0.0227,0.0351,0.0222,3.02,-4.84
152,2012-08-31,64200.0,70500.0,67650.0,64200.0,108500.0,68991.0,55200.0,66300.0,65600.0,64200.0,-1.23,-11.57,-4.32,-43.44,101895.0,0.0215,0.0189,0.032,0.0214,3.01,-3.89
153,2012-09-30,61800.0,64700.0,61470.0,59600.0,79900.0,67373.0,57500.0,62500.0,61560.0,60700.0,-12.83,-16.6,2.32,11.96,163158.0,0.022,0.0219,0.0259,0.0212,3.01,-6.79
154,2012-10-31,55500.0,59800.0,57630.0,54000.0,79900.0,66355.0,54000.0,57200.0,55380.0,54000.0,-16.92,-11.34,-4.97,-22.7,111792.0,0.0204,0.0139,0.0238,0.0181,2.75,-10.19
155,2012-11-30,59000.0,59000.0,55290.0,51100.0,79900.0,65407.0,51100.0,59000.0,58360.0,57500.0,-10.33,-8.53,3.51,-0.84,57993.0,0.0198,0.0221,0.0213,0.019,2.77,9.26
156,2012-12-31,63700.0,63700.0,60620.0,58000.0,79900.0,65390.0,51100.0,63700.0,62700.0,62000.0,3.07,-10.16,2.74,0.95,54684.0,0.019,0.0107,0.0205,0.0168,2.77,8.89
157,2013-01-31,61600.0,65400.0,62565.0,60500.0,79900.0,65046.0,51100.0,61700.0,61280.0,60500.0,10.99,-7.78,0.82,-14.33,49256.0,0.0171,0.0131,0.02,0.0162,2.76,-3.3
158,2013-02-28,56000.0,62700.0,59935.0,56000.0,75500.0,63727.0,51100.0,58600.0,57420.0,56000.0,-4.27,-15.54,-3.61,-24.32,136246.0,0.0174,0.0195,0.0194,0.0153,2.76,-8.79
159,2013-03-31,54800.0,56200.0,54600.0,53500.0,74900.0,62267.0,51100.0,54800.0,54120.0,53500.0,-13.97,-11.33,0.92,-25.44,75638.0,0.0167,0.0169,0.0193,0.0166,2.75,-2.14
160,2013-04-30,51000.0,53500.0,50550.0,47750.0,71600.0,60694.0,47750.0,51100.0,50780.0,50400.0,-16.67,-5.56,4.83,-18.53,51967.0,0.0173,0.0178,0.019,0.0182,2.78,-6.93
161,2013-05-31,50900.0,52400.0,51105.0,49500.0,71600.0,59591.0,47750.0,51700.0,50700.0,49500.0,-9.11,-13.73,0.79,-21.69,73216.0,0.0162,0.0177,0.0187,0.0172,2.5,-0.2
162,2013-06-30,48400.0,51500.0,49093.0,45850.0,70800.0,58283.0,45850.0,48400.0,46980.0,45850.0,-10.04,-24.02,0.0,-31.73,63636.0,0.0176,0.0206,0.0181,0.0185,2.5,-4.54
163,2013-07-31,50500.0,51100.0,48975.0,46600.0,70500.0,56616.0,45850.0,51100.0,50700.0,50400.0,-0.98,-18.02,-1.17,-24.4,59768.0,0.0178,0.0113,0.0175,0.0175,2.53,4.34
164,2013-08-31,53600.0,54600.0,52313.0,49750.0,65400.0,55315.0,45850.0,54000.0,52980.0,52400.0,5.72,-4.29,3.47,-18.54,98232.0,0.019,0.0257,0.0182,0.0204,2.51,5.72
165,2013-09-30,56900.0,58600.0,56760.0,53600.0,65400.0,54908.0,45850.0,58500.0,57940.0,56900.0,17.56,3.83,-2.9,-7.93,103083.0,0.0186,0.0148,0.0177,0.0189,2.5,6.16
166,2013-10-31,59300.0,59500.0,57465.0,54800.0,65400.0,54879.0,45850.0,59500.0,58920.0,58200.0,17.43,16.27,0.0,6.85,63298.0,0.0194,0.0221,0.0182,0.0212,2.52,4.22
