,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,80892.50824969064,0.43218,-1.3687443108417438e-06,25.17
1,2000-01-31,4.78,-8.41,20082.305743243243,0.32978,2.2264382593694406e-06,-23.69
2,2000-02-29,5.07,-13.36,21403.98428461242,0.30601,-1.0746518755169574e-06,-8.21
3,2000-03-31,5.05,4.71,54301.745149449394,0.37863,7.2150209387227096e-06,23.74
4,2000-04-30,5.06,-17.96,36376.56730360934,0.45133,-6.661791242824925e-06,-33.76
5,2000-05-31,5.12,1.68,23700.629870548077,0.40357,0.0,-10.58
6,2000-06-30,5.16,12.61,13865.935,0.36675,0.0,-4.74
7,2000-07-31,5.13,-14.44,58510.93627743518,0.40528,-3.116488339126243e-09,10.53
8,2000-08-31,5.12,-3.14,79484.50403645834,0.46,-5.100634475740928e-09,13.49
9,2000-09-30,5.09,-17.36,158581.40230886516,0.47949,2.0984597425674067e-10,-2.21
10,2000-10-31,5.37,-16.2,172059.64561347404,0.46433,5.2159666492036514e-08,-3.17
11,2000-11-30,5.32,-0.81,52737.890864799025,0.36846,-2.572038642497531e-09,-21.39
12,2000-12-31,6.08,-4.36,44605.057464084945,0.29424,-3.006550532268586e-08,-28.25
13,2001-01-31,5.27,23.09,33389.19315175097,0.36025,-2.8496174207674796e-07,22.42
14,2001-02-28,5.06,-7.49,65318.660776644785,0.36891,-1.6573417402901974e-08,8.97
15,2001-03-31,4.96,-9.68,21810.39651867188,0.32023,7.137096713436443e-07,-13.18
16,2001-04-30,5.01,11.19,69623.62584930148,3.93513,-2.79879424325579e-07,28.18
17,2001-05-31,5.01,5.02,120907.54782276963,4.32635,-2.8417637259252185e-08,9.94
18,2001-06-30,4.99,-7.17,55939.4260931559,4.34711,-3.543540495801693e-07,-2.34
19,2001-07-31,4.77,-8.5,30128.940845466695,3.42808,-1.8898955312441863e-09,-21.15
20,2001-08-31,4.54,0.66,17461.090929774004,3.20296,5.922623529540901e-10,-6.55
21,2001-09-30,4.0,-17.28,14786.627319492927,2.58772,0.0,-27.76
22,2001-10-31,4.02,12.78,11835.269227276855,2.9243,-1.3809842458851656e-08,13.02
23,2001-11-30,4.04,20.45,15593.253136656494,3.03686,-3.4596635235046943e-09,7.51
24,2001-12-31,4.01,10.41,12634.341935483872,2.93304,-5.52611485041201e-06,-0.84
25,2002-01-31,3.98,6.92,18689.597278019184,3.45649,-2.9909944805204793e-09,17.87
26,2002-02-28,4.01,10.36,57925.71122994652,3.37344,-9.52245874418842e-08,1.5
27,2002-03-31,4.0,8.98,32700.119446896148,3.37781,-9.469381221417201e-08,0.12
28,2002-04-30,4.04,-4.87,26959.76389724203,1.3482,-3.4600613480410544e-08,-21.8
29,2002-05-31,4.28,-5.25,16079.700359644141,1.40789,0.0,4.41
30,2002-06-30,4.26,-12.73,6680.593143935423,1.11504,0.0,-21.05
31,2002-07-31,4.27,-3.77,5809.351070262426,1.10835,0.0,-0.57
32,2002-08-31,4.28,1.76,3154.5433090324973,1.07878,-1.8652397831024572e-08,-3.97
33,2002-09-30,4.28,-12.08,24492.016485485605,1.18923,0.0,10.24
34,2002-10-31,4.28,2.13,57622.07870753935,1.05312,3.445160456364253e-08,-11.43
35,2002-11-30,4.28,8.38,10293.237732438016,1.03639,-1.726478595996541e-07,-3.17
36,2002-12-31,4.52,-13.23,5832.7078455120445,0.86013,-4.49294018843804e-08,-17.01
37,2003-01-31,4.34,-5.82,1424.1850572908493,0.78148,0.0,-9.14
38,2003-02-28,4.27,-3.15,1509.9406319821258,0.81773,-4.227754415030724e-08,7.84
39,2003-03-31,4.27,-6.59,2517.258003409737,0.71119,0.0,-12.99
40,2003-04-30,4.26,12.34,3698.68567852673,1.06005,0.0,-0.61
41,2003-05-31,4.01,5.34,25357.610296318468,1.87397,-3.106215655874221e-09,76.83
42,2003-06-30,4.1,6.13,22463.626733802015,2.29408,0.0,22.41
43,2003-07-31,3.75,7.08,90315.02603575482,3.02822,-2.320784275298063e-09,32.0
44,2003-08-31,3.72,5.24,62636.678705922626,3.46022,-6.376560893176399e-10,33.0
45,2003-09-30,3.77,-8.24,48152.46721622134,1.57946,2.4040764420471764e-07,-54.36
46,2003-10-31,3.84,13.28,48578.596640192285,1.74326,2.9090606111246384e-09,10.37
47,2003-11-30,3.78,3.06,25783.14972109192,1.57946,1.8812966558141196e-09,-12.68
48,2003-12-31,3.97,1.54,24630.504580068424,1.50053,-4.320721696482022e-09,-4.98
49,2004-01-31,3.78,5.4,12537.872883031301,1.33079,4.540517207482756e-08,-11.35
50,2004-02-29,3.78,2.57,33078.530294874094,1.57267,-1.7675034209282835e-08,7.62
51,2004-03-31,3.74,0.05,12472.860990013294,1.324,6.53520070819401e-09,-15.83
52,2004-04-30,3.76,-3.09,8327.956208122521,1.24268,-2.0524661663780387e-10,-4.95
53,2004-05-31,3.77,-7.35,21371.19399572177,1.0952,-2.7248667888014935e-10,-11.84
54,2004-06-30,3.78,-2.2,58584.68356712113,1.22257,3.0870327841963706e-08,14.57
55,2004-07-31,3.77,-6.46,56193.26605188643,0.8832,-2.7774677490425417e-06,-27.75
56,2004-08-31,3.52,8.0,25251.07115830587,0.92593,-7.323746504240304e-10,4.8
57,2004-09-30,3.55,4.67,34151.484117193526,0.94688,-1.128808956176058e-09,2.29
58,2004-10-31,3.53,0.61,18374.485235567354,0.85471,-8.598491703746355e-10,-8.33
59,2004-11-30,3.26,5.01,42442.47676946614,0.97537,-1.207307804475211e-09,14.05
60,2004-12-31,3.29,1.63,253302.73787382754,1.7245,2.054371053798018e-09,76.81
61,2005-01-31,3.26,5.04,138842.74723550104,2.22643,-1.93663741072355e-06,29.1
62,2005-02-28,3.28,8.09,148473.01702499393,6.07764,8.198759028265397e-09,180.13
63,2005-03-31,3.26,-4.64,274480.40925624414,3.92914,5.261727594507183e-08,-35.35
64,2005-04-30,3.29,-5.28,175279.81597425396,2.69265,-7.450490066195018e-09,-9.77
65,2005-05-31,3.29,6.17,144269.9409134462,4.03366,3.919132446231772e-08,49.79
66,2005-06-30,3.3,3.68,324768.8986698636,6.83274,-8.374972044480666e-07,80.44
67,2005-07-31,3.27,11.61,205189.8083492101,6.39505,1.532063977224699e-08,-6.71
68,2005-08-31,3.25,-2.25,179628.64006469396,4.68421,-1.6809757064313558e-07,-26.75
69,2005-09-30,3.28,12.46,96412.82466537353,5.39063,-1.2966926099354172e-06,11.1
