,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-4.0677991405883844e-08,5.62,5.62
1,2000-01-31,4.78,-2.1359211174209927e-06,-19.68,-19.68
2,2000-02-29,5.07,-5.940348320316805e-06,-21.74,-21.74
3,2000-03-31,5.05,2.927726627690301e-06,27.41,27.41
4,2000-04-30,5.06,3.5395361906035033e-06,-16.67,-16.67
5,2000-05-31,5.12,3.2689123396262933e-06,11.21,11.21
6,2000-06-30,5.16,-1.9527524870283886e-06,2.03,2.03
7,2000-07-31,5.13,-2.754320246387479e-06,-26.36,-26.36
8,2000-08-31,5.12,-1.1401219772495358e-06,5.04,5.04
9,2000-09-30,5.09,-1.3619886881542836e-05,-33.56,-33.56
10,2000-10-31,5.37,-2.347896200576922e-06,-23.37,-23.37
11,2000-11-30,5.32,-1.539734531127942e-08,9.49,9.49
12,2000-12-31,6.08,-6.494415906371225e-08,11.5,11.5
13,2001-01-31,5.27,-2.9329661898748184e-07,50.14,50.14
14,2001-02-28,5.06,-8.79437725722956e-08,-11.45,-11.45
15,2001-03-31,4.96,-5.82442700664194e-07,-17.23,-17.23
16,2001-04-30,5.01,1.0552328410346441e-07,5.48,5.48
17,2001-05-31,5.01,9.806941390328316e-07,35.06,35.06
18,2001-06-30,4.99,2.3730925772424073e-07,-1.12,-1.12
19,2001-07-31,4.77,6.127975149322063e-07,-15.09,-15.09
20,2001-08-31,4.54,-1.0286334988644526e-06,35.56,35.56
21,2001-09-30,4.0,-2.4936920054424786e-07,-7.98,-7.98
22,2001-10-31,4.02,-2.235236195033317e-08,0.33,0.33
23,2001-11-30,4.04,2.3041714711989952e-07,45.0,45.0
24,2001-12-31,4.01,-2.994674488412962e-07,2.32,2.32
25,2002-01-31,3.98,-8.343266258385771e-08,-2.27,-2.27
26,2002-02-28,4.01,-9.801595431826026e-08,-0.73,-0.73
27,2002-03-31,4.0,1.549928297683413e-07,-2.46,-2.46
28,2002-04-30,4.04,7.981875738252939e-07,-22.92,-22.92
29,2002-05-31,4.28,-7.046431162308724e-06,-11.11,-11.11
30,2002-06-30,4.26,-2.0407087917816913e-05,-19.33,-19.33
31,2002-07-31,4.27,-1.6014804361520914e-07,9.92,9.92
32,2002-08-31,4.28,-7.49443132865356e-07,11.51,11.51
33,2002-09-30,4.28,3.725498421099406e-08,-20.64,-20.64
34,2002-10-31,4.28,4.6614385010831053e-08,4.9,4.9
35,2002-11-30,4.28,2.4558004916645624e-07,9.09,9.09
36,2002-12-31,4.52,-3.3826854119936405e-07,-22.83,-22.83
37,2003-01-31,4.34,-8.882218151669626e-07,-11.97,-11.97
38,2003-02-28,4.27,-2.634699664582048e-08,9.19,9.19
39,2003-03-31,4.27,-1.8693235651050807e-07,-4.7,-4.7
40,2003-04-30,4.26,-1.1917763719438165e-06,12.81,12.81
41,2003-05-31,4.01,-6.22564368063667e-08,5.12,5.12
42,2003-06-30,4.1,4.5023698500684086e-07,-2.97,-2.97
43,2003-07-31,3.75,-6.780203960614198e-07,1.75,1.75
44,2003-08-31,3.72,1.928607814566281e-08,0.21,0.21
45,2003-09-30,3.77,6.504978030098975e-07,-11.18,-11.18
46,2003-10-31,3.84,1.0177450687767703e-06,-2.38,-2.38
47,2003-11-30,3.78,1.687298477610054e-08,-1.2,-1.2
48,2003-12-31,3.97,-1.6389585806767003e-08,-1.45,-1.45
49,2004-01-31,3.78,-2.3548931176923166e-08,-2.7,-2.7
50,2004-02-29,3.78,-2.3455839746356772e-07,4.8,4.8
51,2004-03-31,3.74,1.996549945453456e-06,20.24,20.24
52,2004-04-30,3.76,4.4309849403673095e-06,14.86,14.86
53,2004-05-31,3.77,1.6439516287752276e-06,-7.34,-7.34
54,2004-06-30,3.78,-3.3176117460720365e-05,-12.69,-12.69
55,2004-07-31,3.77,-5.939081066734308e-06,-5.42,-5.42
56,2004-08-31,3.52,-1.6823765629614246e-07,12.39,12.39
57,2004-09-30,3.55,-2.0075882383648683e-06,-5.23,-5.23
58,2004-10-31,3.53,-4.646460848422108e-06,14.29,14.29
59,2004-11-30,3.26,3.623413166763355e-06,11.54,11.54
60,2004-12-31,3.29,-6.957977365891009e-06,8.62,8.62
61,2005-01-31,3.26,-3.21148982042951e-06,27.94,27.94
62,2005-02-28,3.28,2.4897801739045957e-05,62.7,62.7
63,2005-03-31,3.26,-1.621103128337718e-06,-15.38,-15.38
64,2005-04-30,3.29,-1.5097638107010587e-05,-22.62,-22.62
65,2005-05-31,3.29,3.565646087765446e-06,26.54,26.54
66,2005-06-30,3.3,8.637465899552794e-06,58.34,58.34
67,2005-07-31,3.27,5.0894492692442435e-06,13.78,13.78
68,2005-08-31,3.25,-1.0469743628472484e-05,-12.0,-12.0
69,2005-09-30,3.28,8.063055412137424e-06,20.5,20.5
70,2005-10-31,3.51,1.6967017210079748e-05,45.4,45.4
71,2005-11-30,3.5,6.123066686190346e-06,19.26,19.26
72,2005-12-31,3.76,-1.0487096117193934e-05,-21.1,-21.1
73,2006-01-31,3.76,3.4718516702383093e-06,4.12,4.12
74,2006-02-28,3.99,2.853192764509696e-06,-7.48,-7.48
75,2006-03-31,3.97,1.9818827709041144e-05,14.04,14.04
76,2006-04-30,3.97,1.2796416804631439e-05,24.9,24.9
77,2006-05-31,3.96,7.3110268290805196e-06,-5.38,-5.38
78,2006-06-30,4.21,-2.3306881011110387e-06,-6.35,-6.35
79,2006-07-31,4.22,8.985080547626751e-06,13.93,13.93
80,2006-08-31,4.49,-9.94144366589588e-06,-5.02,-5.02
