,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-2.3413482054957847e-06,-15.03,-15.03
1,2000-01-31,4.78,-1.0556508491659122e-07,-1.54,-1.54
2,2000-02-29,5.07,-4.0977311438899724e-08,13.94,13.94
3,2000-03-31,5.05,-1.9582443556054255e-08,-5.94,-5.94
4,2000-04-30,5.06,9.79563879561505e-08,-23.26,-23.26
5,2000-05-31,5.12,-1.1413363393596209e-08,-14.03,-14.03
6,2000-06-30,5.16,-7.732175225310698e-08,7.98,7.98
7,2000-07-31,5.13,-1.6941622852453417e-07,-4.43,-4.43
8,2000-08-31,5.12,-3.743400354677942e-07,31.96,31.96
9,2000-09-30,5.09,-1.4356146396669383e-07,3.85,3.85
10,2000-10-31,5.37,-2.6492611510434556e-09,-41.48,-41.48
11,2000-11-30,5.32,-2.2176989541531324e-09,15.34,15.34
12,2000-12-31,6.08,-1.7058157808099356e-08,-31.5,-31.5
13,2001-01-31,5.27,-6.7390249082721995e-09,61.31,61.31
14,2001-02-28,5.06,1.7680359468582142e-08,9.52,9.52
15,2001-03-31,4.96,-2.0682322051663313e-09,47.83,47.83
16,2001-04-30,5.01,-1.2132048663702823e-09,-0.37,-0.37
17,2001-05-31,5.01,-1.4246109162937419e-09,7.01,7.01
18,2001-06-30,4.99,-2.123535692481845e-09,-16.89,-16.89
19,2001-07-31,4.77,-4.996362169038755e-08,-11.55,-11.55
20,2001-08-31,4.54,-4.257865797411752e-09,24.77,24.77
21,2001-09-30,4.0,-3.0642029553153823e-09,-35.69,-35.69
22,2001-10-31,4.02,-1.7802318463165617e-07,-14.45,-14.45
23,2001-11-30,4.04,-4.803829945805639e-08,21.62,21.62
24,2001-12-31,4.01,-1.1371127832480935e-08,16.17,16.17
25,2002-01-31,3.98,-4.259903309278109e-06,8.25,8.25
26,2002-02-28,4.01,-1.3849483523299544e-06,-18.93,-18.93
27,2002-03-31,4.0,-7.766341091607241e-06,28.14,28.14
28,2002-04-30,4.04,-1.0999438274853698e-05,21.5,21.5
29,2002-05-31,4.28,-7.0062107744408055e-06,1.54,1.54
30,2002-06-30,4.26,-2.907148968854548e-06,-28.78,-28.78
31,2002-07-31,4.27,-7.7245154946469e-06,-10.61,-10.61
32,2002-08-31,4.28,-2.5017668269984955e-07,-4.65,-4.65
33,2002-09-30,4.28,-3.990979412319256e-06,-21.34,-21.34
34,2002-10-31,4.28,-8.389652594309936e-07,-3.88,-3.88
35,2002-11-30,4.28,-2.1441903901839555e-06,-8.4,-8.4
36,2002-12-31,4.52,1.8847836317022695e-06,-40.0,-40.0
37,2003-01-31,4.34,-7.400348686430941e-06,12.5,12.5
38,2003-02-28,4.27,-6.164980068486747e-06,5.19,5.19
39,2003-03-31,4.27,-7.2955290174340455e-06,-29.63,-29.63
