,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,25262.041082781674,0.50929,-3.554334171364707e-06,-0.8
1,2000-01-31,4.78,-8.41,21247.19004085635,0.42619,-2.069116073884751e-06,-16.49
2,2000-02-29,5.07,-13.36,17010.506544129297,0.4655,1.492888340166155e-05,9.58
3,2000-03-31,5.05,4.71,19815.43745542835,0.51377,3.1749624485308705e-06,10.37
4,2000-04-30,5.06,-17.96,10905.502430559829,0.39654,-3.1351971804773056e-06,-28.57
5,2000-05-31,5.12,1.68,13479.142222926906,0.43929,1.5681281498877523e-05,10.78
6,2000-06-30,5.16,12.61,12985.932446957944,0.47033,7.929324224266236e-06,10.53
7,2000-07-31,5.13,-14.44,15076.639980909526,0.48274,1.3425895946368764e-05,2.64
8,2000-08-31,5.12,-3.14,6834.206300049878,0.49929,1.1859055409173704e-05,3.43
9,2000-09-30,5.09,-17.36,5964.431487046772,0.42619,1.1538263679363066e-05,-18.58
10,2000-10-31,5.37,-16.2,9952.006156498626,0.34137,9.960908157533402e-07,-19.9
11,2000-11-30,5.32,-0.81,7902.099699582626,0.35723,6.981511064645777e-07,5.71
12,2000-12-31,6.08,-4.36,15924.120168245994,0.39654,-7.2156463710731495e-06,13.86
13,2001-01-31,5.27,23.09,29292.52149142174,0.39413,-1.7763558382237228e-07,5.91
14,2001-02-28,5.06,-7.49,13539.39720759534,0.41354,1.0303282872203044e-05,14.11
15,2001-03-31,4.96,-9.68,6588.115056014027,0.38571,2.030114882049363e-05,-6.73
16,2001-04-30,5.01,11.19,5397.681834991635,0.39024,-6.152739632554928e-06,1.17
17,2001-05-31,5.01,5.02,10462.03341473529,0.45949,9.708793748712873e-07,17.74
18,2001-06-30,4.99,-7.17,13844.759481872386,0.48408,-1.2934084519299978e-07,10.0
19,2001-07-31,4.77,-8.5,10104.219179552962,0.44137,-2.9537135301472575e-06,-8.82
20,2001-08-31,4.54,0.66,4444.371954738331,0.41872,-3.6290195851763833e-06,-5.13
21,2001-09-30,4.0,-17.28,3770.7648875303707,0.46596,8.220831922400288e-06,2.27
22,2001-10-31,4.02,12.78,4250.998115550362,0.44978,-1.0658652483290188e-05,-3.47
23,2001-11-30,4.04,20.45,13753.90976472555,0.49508,-2.7572575600762288e-06,10.55
24,2001-12-31,4.01,10.41,11925.357902870348,0.61934,1.1035939617369829e-05,28.11
25,2002-01-31,3.98,6.92,22596.287928900754,0.77565,6.439477519120131e-06,40.54
26,2002-02-28,4.01,10.36,29104.285696156105,0.87657,-7.030189554651902e-07,22.58
27,2002-03-31,4.0,8.98,28222.00711622276,0.9919,4.227697329514065e-06,13.16
28,2002-04-30,4.04,-4.87,18191.329841404127,0.88233,2.4050563410400164e-06,-11.05
29,2002-05-31,4.28,-5.25,11295.358563872693,0.89963,1.7814767091951346e-05,1.96
30,2002-06-30,4.26,-12.73,6670.04355556258,0.84197,7.529380903845608e-06,-12.57
31,2002-07-31,4.27,-3.77,6715.671815302532,0.83908,6.743106744256634e-06,-0.34
32,2002-08-31,4.28,1.76,5468.549664935433,0.91982,1.349489696157142e-05,8.87
33,2002-09-30,4.28,-12.08,6019.769472116498,0.76411,5.4066436355376666e-08,-16.93
34,2002-10-31,4.28,2.13,9011.746188731877,0.81313,3.1722013344507146e-06,6.42
35,2002-11-30,4.28,8.38,8294.676946949101,0.96884,9.221473193002679e-06,15.46
36,2002-12-31,4.52,-13.23,8672.077050642552,0.89675,9.625939130475238e-06,-7.44
37,2003-01-31,4.34,-5.82,4737.398519375242,0.80941,5.500281056646118e-06,-5.47
38,2003-02-28,4.27,-3.15,6337.17588401888,0.78463,-5.8633446840202154e-06,-1.38
39,2003-03-31,4.27,-6.59,7108.216737146213,0.74884,5.878240926952951e-06,-4.56
40,2003-04-30,4.26,12.34,7472.574530651797,0.8452,6.017797756558782e-06,10.43
41,2003-05-31,4.01,5.34,7966.383749563496,0.84245,-6.999738737403494e-06,-0.33
42,2003-06-30,4.1,6.13,11225.045140015072,0.90852,-1.5727184612990212e-06,7.84
43,2003-07-31,3.75,7.08,8752.46101086842,0.85896,-1.2396105899628115e-05,-5.45
44,2003-08-31,3.72,5.24,12336.98381928869,0.86998,-9.368329582332765e-06,0.64
45,2003-09-30,3.77,-8.24,11639.756998806954,0.70754,-1.9224725129462607e-05,-18.67
46,2003-10-31,3.84,13.28,11175.498818416207,0.76536,-8.936868752574711e-06,8.17
47,2003-11-30,3.78,3.06,9894.289729361702,0.82593,-4.268145059919484e-06,4.17
48,2003-12-31,3.97,1.54,15111.522253502992,0.95257,1.5226718289248442e-05,15.33
49,2004-01-31,3.78,5.4,12073.291580864747,0.85212,-3.1832529918276045e-06,-2.89
50,2004-02-29,3.78,2.57,8068.828763525836,0.80647,-1.110939645182938e-05,-8.88
51,2004-03-31,3.74,0.05,11472.382993304553,0.88509,1.0138293601654663e-05,9.75
52,2004-04-30,3.76,-3.09,12115.036944177753,0.8648,9.654166312310958e-06,-3.94
53,2004-05-31,3.77,-7.35,12445.706872228528,0.71264,-6.4445104218213334e-06,-17.6
54,2004-06-30,3.78,-2.2,6957.212686142322,0.67967,-5.648368588329507e-06,-6.29
55,2004-07-31,3.77,-6.46,6786.858358261375,0.69489,1.2593329629689785e-06,2.24
56,2004-08-31,3.52,8.0,5444.515725554969,0.79633,1.983204719440217e-05,14.6
57,2004-09-30,3.55,4.67,7598.612733492787,0.86988,1.3633691633835256e-05,12.83
58,2004-10-31,3.53,0.61,9128.282040754024,0.8014,-6.958944053494167e-06,-6.78
59,2004-11-30,3.26,5.01,8082.744723452814,0.79379,-1.4601978715126014e-05,-0.95
60,2004-12-31,3.29,1.63,6498.392640982029,0.80901,-4.004024269564301e-06,1.92
61,2005-01-31,3.26,5.04,6133.01261034863,0.65296,-5.434889162487974e-06,-0.63
62,2005-02-28,3.28,8.09,11117.549938522034,0.73742,5.53919064912117e-06,15.86
63,2005-03-31,3.26,-4.64,8975.736762780183,0.67974,7.786032017243335e-06,-7.82
64,2005-04-30,3.29,-5.28,9241.534809231669,0.70034,1.0132468023767852e-05,1.49
65,2005-05-31,3.29,6.17,4976.980956631616,0.68592,-1.7906741763037236e-06,-2.06
66,2005-06-30,3.3,3.68,5350.402557017383,0.68798,-2.2743210454282048e-06,-0.89
67,2005-07-31,3.27,11.61,10991.846257186122,0.77243,-2.706364791619981e-07,10.95
68,2005-08-31,3.25,-2.25,14276.391160906678,0.87336,7.504507354189809e-06,13.07
