,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,0.0,15.01,15.01
1,2000-01-31,4.78,0.0,-20.73,-20.73
2,2000-02-29,5.07,0.0,-1.67,-1.67
3,2000-03-31,5.05,-6.374113822890488e-08,133.05,133.05
4,2000-04-30,5.06,-6.343083369516487e-06,-42.5,-42.5
5,2000-05-31,5.12,8.165516232772056e-06,17.39,17.39
6,2000-06-30,5.16,7.014375212232464e-05,19.4,19.4
7,2000-07-31,5.13,9.074514618985497e-05,12.5,12.5
8,2000-08-31,5.12,5.129291324684494e-05,2.78,2.78
9,2000-09-30,5.09,8.40603578741209e-05,-7.03,-7.03
10,2000-10-31,5.37,6.455283806726931e-05,7.56,7.56
11,2000-11-30,5.32,4.377523335502308e-06,14.29,14.29
12,2000-12-31,6.08,5.18149531320595e-06,-10.0,-10.0
13,2001-01-31,5.27,-4.5115391289259065e-06,-5.56,-5.56
14,2001-02-28,5.06,0.0,2.94,2.94
15,2001-03-31,4.96,3.297180043383948e-06,5.71,5.71
16,2001-04-30,5.01,2.6113671274961597e-05,-5.95,-5.95
29,2002-05-31,4.28,-5.736214060269471e-06,185.06,185.06
30,2002-06-30,4.26,-1.1362929890646777e-05,-56.96,-56.96
31,2002-07-31,4.27,-1.3860167300614491e-05,18.33,18.33
32,2002-08-31,4.28,-4.121149069589681e-06,3.69,3.69
33,2002-09-30,4.28,1.4090541584911418e-05,23.22,23.22
34,2002-10-31,4.28,2.0351341913126394e-05,6.34,6.34
35,2002-11-30,4.28,5.264505500906996e-06,-12.62,-12.62
36,2002-12-31,4.52,1.3525117525035336e-05,-8.02,-8.02
37,2003-01-31,4.34,4.5461094341346506e-05,-0.47,-0.47
38,2003-02-28,4.27,1.7330062952976286e-06,-16.28,-16.28
39,2003-03-31,4.27,2.9878003213391624e-06,-2.78,-2.78
40,2003-04-30,4.26,2.012853895851697e-06,-2.52,-2.52
41,2003-05-31,4.01,5.825424976410783e-06,-5.17,-5.17
42,2003-06-30,4.1,2.9164441771301638e-06,0.0,0.0
43,2003-07-31,3.75,3.935737071214563e-06,59.39,59.39
44,2003-08-31,3.72,-1.0223274838872936e-05,-0.76,-0.76
45,2003-09-30,3.77,-4.076027191750066e-05,-35.24,-35.24
46,2003-10-31,3.84,1.0259353694877112e-05,21.91,21.91
47,2003-11-30,3.78,-6.597656926326368e-07,-8.34,-8.34
48,2003-12-31,3.97,2.62989664638621e-05,36.55,36.55
49,2004-01-31,3.78,3.068373125194789e-05,11.76,11.76
50,2004-02-29,3.78,3.0804651699332755e-05,-12.54,-12.54
51,2004-03-31,3.74,1.0614465932774444e-05,0.0,0.0
52,2004-04-30,3.76,9.891075732165778e-06,-2.0,-2.0
53,2004-05-31,3.77,5.350124884967217e-06,-11.33,-11.33
54,2004-06-30,3.78,3.6177350090786232e-06,-6.59,-6.59
55,2004-07-31,3.77,8.288567153667852e-06,-6.57,-6.57
56,2004-08-31,3.52,3.0103759990963018e-05,8.07,8.07
57,2004-09-30,3.55,-1.577735061573402e-05,18.56,18.56
58,2004-10-31,3.53,-1.6596057952675145e-05,5.21,5.21
59,2004-11-30,3.26,6.055374144012635e-06,-5.25,-5.25
60,2004-12-31,3.29,-1.5617895939201267e-05,10.55,10.55
61,2005-01-31,3.26,-1.13524218197486e-06,51.23,51.23
62,2005-02-28,3.28,2.0167552957212334e-06,46.7,46.7
63,2005-03-31,3.26,-4.205910862943719e-06,11.67,11.67
64,2005-04-30,3.29,6.884342817688611e-06,11.95,11.95
65,2005-05-31,3.29,1.8829642513162404e-05,3.91,3.91
66,2005-06-30,3.3,1.7839011380825806e-05,14.29,14.29
67,2005-07-31,3.27,-4.4755178691449766e-06,-9.63,-9.63
68,2005-08-31,3.25,-4.598321470802204e-07,-14.78,-14.78
69,2005-09-30,3.28,1.2098536632015029e-05,21.95,21.95
70,2005-10-31,3.51,2.9977111448077507e-05,6.0,6.0
71,2005-11-30,3.5,-1.975536471566992e-06,-8.46,-8.46
72,2005-12-31,3.76,-2.601269948502921e-06,0.68,0.68
73,2006-01-31,3.76,3.3790198207134794e-05,7.48,7.48
74,2006-02-28,3.99,8.138259623097362e-06,-0.63,-0.63
75,2006-03-31,3.97,1.0819525579071854e-05,-13.69,-13.69
76,2006-04-30,3.97,-2.0236135750713856e-05,-11.15,-11.15
77,2006-05-31,3.96,-1.938921363113868e-05,-4.45,-4.45
78,2006-06-30,4.21,-1.1383094153946881e-05,-15.68,-15.68
79,2006-07-31,4.22,-3.235774736152641e-05,-16.18,-16.18
80,2006-08-31,4.49,1.6013009070269933e-05,20.5,20.5
81,2006-09-30,4.48,2.4171128901437236e-05,25.27,25.27
82,2006-10-31,4.48,2.7413269322527055e-05,-0.44,-0.44
83,2006-11-30,4.49,-1.3466643232566892e-05,15.49,15.49
84,2006-12-31,4.6,-3.938160373417554e-06,-24.55,-24.55
85,2007-01-31,4.61,1.8527245382666993e-05,1.44,1.44
86,2007-02-28,4.55,5.084604512952976e-05,9.9,9.9
87,2007-03-31,4.63,-1.671876372223433e-06,-9.91,-9.91
88,2007-04-30,4.88,-9.852687682553858e-06,-1.8,-1.8
89,2007-05-31,4.56,-1.0767654318633969e-05,1.22,1.22
90,2007-06-30,4.52,-6.091649033930261e-06,7.4,7.4
91,2007-07-31,4.76,2.377542488065267e-06,7.66,7.66
92,2007-08-31,4.98,-2.3550170426454337e-07,24.0,24.0
93,2007-09-30,4.98,2.1948190639925637e-05,1.4,1.4
94,2007-10-31,5.02,7.320428254666067e-06,-17.3,-17.3
95,2007-11-30,5.02,1.2945756537295069e-05,-18.18,-18.18
96,2007-12-31,5.02,-1.5476340574558138e-05,-1.75,-1.75
97,2008-01-31,4.96,3.4223948869617116e-05,3.45,3.45
98,2008-02-29,4.94,-7.97672025074826e-06,4.94,4.94
99,2008-03-31,4.98,-3.161586582147653e-06,-10.78,-10.78
100,2008-04-30,4.95,-1.616391369563437e-05,-6.59,-6.59
101,2008-05-31,5.04,-5.5346777204911026e-05,-7.06,-7.06
102,2008-06-30,5.01,-2.3639556098091395e-05,-5.44,-5.44
103,2008-07-31,5.03,-1.6506759709802914e-05,-10.31,-10.31
104,2008-08-31,5.25,-4.0339672170675315e-05,-23.84,-23.84
105,2008-09-30,5.22,3.0235186052587355e-07,30.73,30.73
106,2008-10-31,4.14,-1.0891400709287521e-05,-39.85,-39.85
107,2008-11-30,3.99,-9.167273274773691e-07,148.36,148.36
108,2008-12-31,3.02,-2.86244734343546e-05,-19.85,-19.85
109,2009-01-31,2.41,-1.4721867534611685e-05,-17.08,-17.08
110,2009-02-28,1.87,-5.067225965571425e-07,-3.86,-3.86
111,2009-03-31,1.73,-1.6327073914323614e-05,0.8,0.8
112,2009-04-30,1.85,-8.69464137527498e-07,16.94,16.94
113,2009-05-31,1.96,-2.7889891761620167e-06,2.99,2.99
114,2009-06-30,1.96,-1.2304177838881432e-06,-6.67,-6.67
115,2009-07-31,1.95,-2.971128840743176e-06,5.68,5.68
116,2009-08-31,1.99,-6.814487973277507e-06,8.32,8.32
117,2009-09-30,2.0,1.3594841081584083e-06,9.48,9.48
118,2009-10-31,2.01,-2.0901147016608043e-06,-1.64,-1.64
119,2009-11-30,2.01,-1.7866996745992579e-06,8.5,8.5
120,2009-12-31,2.01,-6.500533316665387e-05,-3.08,-3.08
121,2010-01-31,2.0,-2.02707614815006e-05,-14.2,-14.2
122,2010-02-28,2.01,-1.5957066294091798e-05,-3.39,-3.39
123,2010-03-31,2.0,-1.7602421159216888e-05,3.51,3.51
124,2010-04-30,2.0,-4.5762697149013904e-08,34.89,34.89
125,2010-05-31,2.0,-1.7329485821143178e-05,-2.63,-2.63
126,2010-06-30,2.03,-1.5896966280197842e-05,20.5,20.5
127,2010-07-31,2.28,1.3793713476935215e-05,9.28,9.28
128,2010-08-31,2.28,2.7202263092740175e-05,9.43,9.43
129,2010-09-30,2.27,3.215224509567176e-05,3.08,3.08
130,2010-10-31,2.26,9.449824265573675e-06,15.02,15.02
131,2010-11-30,2.51,3.602174020836695e-05,4.48,4.48
132,2010-12-31,2.51,2.4197495835631213e-05,-4.29,-4.29
133,2011-01-31,2.75,1.0005877467524801e-05,-5.6,-5.6
134,2011-02-28,2.76,1.9689015434858846e-05,-6.3,-6.3
135,2011-03-31,2.99,1.0382146761849637e-05,15.13,15.13
136,2011-04-30,3.02,1.606541573776133e-05,7.25,7.25
137,2011-05-31,3.03,2.4403117498260404e-06,-10.32,-10.32
138,2011-06-30,3.28,9.048456572436287e-06,6.27,6.27
139,2011-07-31,3.27,1.7893257016903755e-05,12.55,12.55
140,2011-08-31,3.27,1.0510073562222324e-05,-6.56,-6.56
