,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,8600,10550,9626,8300,19000,11950,6410,8800,8560,8300,-11.79,-37.23,-46.91,-5.49,32.31,14046,0.0369,0.0366,0.0467,0.0365,4.79,-11.79
1,2000-01-31,7610,8100,7523,7100,19000,11897,6410,7700,7444,7100,-11.51,-35.23,-55.5,4.97,-2.44,11450,0.0355,0.0396,0.0433,0.0378,4.78,-11.51
2,2000-02-29,8200,8200,6930,5550,19000,11815,5550,8200,6942,6200,9.19,-15.46,-41.84,43.86,24.05,17472,0.0429,0.0682,0.0463,0.0496,5.07,9.19
3,2000-03-31,9950,11950,10002,8780,19000,12008,5550,11600,10650,9950,21.34,15.7,-21.65,-16.74,21.34,47996,0.0519,0.0788,0.0501,0.0622,5.05,21.34
4,2000-04-30,7570,10000,8329,7570,19000,11996,5550,8200,7886,7570,-29.91,0.8,-36.39,-6.08,-20.32,10558,0.0536,0.0486,0.0513,0.0657,5.06,-29.91
5,2000-05-31,7150,8600,7158,5900,18900,11331,5550,7150,6414,6010,-5.55,-12.8,-27.41,19.17,-57.94,8956,0.058,0.0684,0.0498,0.0658,5.12,-5.55
6,2000-06-30,8850,9200,8670,7510,18900,10679,5550,8850,8716,8520,42.28,-11.5,2.91,-2.75,-46.04,8108,0.0592,0.0486,0.0496,0.0553,5.16,42.28
7,2000-07-31,8600,10200,9309,8600,17950,10027,5550,9500,9000,8600,-2.82,13.61,13.01,-8.51,-49.71,6786,0.0598,0.0424,0.049,0.0537,5.13,-2.82
8,2000-08-31,9550,10100,9335,8210,13900,9493,5550,10100,9846,9550,11.05,33.57,16.46,2.69,-28.73,14268,0.0543,0.0375,0.0491,0.0398,5.12,11.05
9,2000-09-30,9150,9900,9193,8600,13600,9197,5550,9200,9038,8850,-9.41,3.86,-16.06,6.4,-30.15,10164,0.0468,0.0293,0.049,0.0368,5.09,-9.41
10,2000-10-31,7510,12050,9617,7510,13600,8984,5550,10300,8952,7510,-17.92,-12.67,-0.79,-33.24,-36.09,68266,0.0513,0.0709,0.0521,0.049,5.37,-17.92
11,2000-11-30,9650,9650,8656,8250,12050,8661,5550,9650,9096,8630,20.63,-2.53,55.14,12.21,-2.03,8984,0.0432,0.022,0.0514,0.0467,5.32,20.63
12,2000-12-31,11000,11000,10113,9000,12050,8692,5550,11000,10530,10000,27.46,21.01,28.65,6.28,26.44,23278,0.0425,0.0346,0.0514,0.0478,6.08,27.46
13,2001-01-31,11000,11350,10673,9900,12050,8947,5550,11350,11140,10850,0.0,46.47,27.91,-3.08,44.55,7960,0.0409,0.0294,0.051,0.0357,5.27,0.0
14,2001-02-28,10950,11500,11035,10600,12050,9289,5900,11500,11030,10750,0.92,21.67,9.72,1.39,48.78,14310,0.0396,0.0309,0.0481,0.0319,5.06,0.92
15,2001-03-31,10950,11400,10890,10550,12050,9382,5900,11100,10900,10650,0.0,-0.45,19.67,-0.9,9.5,4066,0.0389,0.0233,0.0429,0.0275,4.96,0.0
16,2001-04-30,1035,11500,8034,1020,12050,9360,1020,1130,1065,1020,-5.48,-8.41,29.38,-13.75,36.72,71984,0.029,0.0277,0.0414,0.027,5.01,-5.48
17,2001-05-31,1195,1235,1130,1075,12050,8796,1020,1235,1205,1190,15.46,9.13,23.83,-2.05,67.13,117464,0.0284,0.0226,0.0372,0.0248,5.01,15.46
18,2001-06-30,1655,1750,1449,1190,12050,8208,1020,1750,1671,1630,37.34,51.83,50.45,2.16,87.85,382666,0.0282,0.0328,0.0359,0.0291,4.99,37.34
19,2001-07-31,1335,1630,1417,1150,12050,7529,1020,1345,1321,1280,-19.34,28.99,21.36,7.23,55.23,50760,0.0348,0.0568,0.0376,0.0411,4.77,-19.34
20,2001-08-31,1245,1400,1359,1245,12050,6811,1020,1400,1331,1245,-6.74,4.18,13.7,-11.07,30.37,36026,0.035,0.0277,0.0371,0.0433,4.54,-6.74
21,2001-09-30,1000,1330,1109,880,12050,6187,880,1020,1012,1000,-27.8,-38.65,-9.91,-1.96,12.36,26732,0.0411,0.0569,0.0395,0.0492,4.0,-27.8
22,2001-10-31,1230,1355,1172,1030,11500,5472,880,1255,1244,1230,23.0,-7.87,18.84,-4.28,63.78,104910,0.043,0.0426,0.0363,0.0443,4.02,23.0
23,2001-11-30,1240,1330,1273,1240,11500,4812,880,1330,1275,1240,0.4,-4.98,3.33,-4.62,28.5,150426,0.042,0.0175,0.0358,0.0424,4.04,0.4
24,2001-12-31,1185,1260,1229,1185,11500,4159,880,1255,1215,1185,-5.2,18.5,-27.3,0.0,7.73,75668,0.0404,0.0178,0.0347,0.0276,4.01,-5.2
25,2002-01-31,1150,1180,1142,1105,11500,3397,880,1150,1131,1105,-2.95,-6.5,-13.86,2.68,4.55,163754,0.0338,0.0225,0.0342,0.019,3.98,-2.95
26,2002-02-28,1510,1510,1291,1110,11500,2633,880,1510,1427,1380,31.88,20.8,9.03,4.86,37.9,519725,0.0375,0.0476,0.0359,0.0321,4.01,31.88
27,2002-03-31,1575,1735,1522,1400,11500,1871,880,1595,1560,1515,4.3,32.91,57.5,1.61,44.5,180162,0.0359,0.0519,0.0381,0.0424,4.0,4.3
28,2002-04-30,1345,1595,1460,1300,1750,1299,880,1370,1345,1300,-14.6,21.17,8.91,-5.28,29.95,59730,0.0333,0.0251,0.0381,0.0435,4.04,-14.6
29,2002-05-31,1300,1450,1389,1300,1750,1323,880,1400,1357,1300,-3.35,-13.91,4.84,-6.14,8.79,66596,0.0359,0.0179,0.0389,0.0296,4.28,-3.35
30,2002-06-30,1240,1350,1268,1100,1735,1309,880,1280,1189,1100,-9.82,-21.52,4.64,-6.06,-23.93,79504,0.0388,0.0415,0.0393,0.0347,4.26,-9.82
31,2002-07-31,1020,1225,1115,990,1735,1281,880,1020,1011,990,-17.74,-24.16,-11.3,2.0,-23.6,154264,0.0396,0.0259,0.0368,0.0355,4.27,-17.74
32,2002-08-31,1050,1070,1038,985,1735,1252,880,1050,1045,1040,2.94,-21.35,-30.46,0.0,-19.54,47110,0.0293,0.0124,0.0359,0.0293,4.28,2.94
33,2002-09-30,1000,1115,1050,1000,1735,1247,985,1070,1021,1000,-4.76,-19.35,-36.51,-3.38,0.0,125173,0.0294,0.0264,0.0329,0.0223,4.28,-4.76
34,2002-10-31,1010,1015,986,935,1735,1230,935,1015,1003,990,1.0,-0.98,-24.91,3.59,-17.89,36624,0.0247,0.017,0.0307,0.0189,4.28,1.0
35,2002-11-30,1010,1025,992,965,1735,1206,935,1025,1009,1000,-0.49,-3.35,-26.55,1.51,-19.84,32626,0.0243,0.0102,0.0304,0.0187,4.28,-0.49
36,2002-12-31,900,1075,1025,900,1735,1190,900,1020,978,900,-10.89,-10.0,-27.42,-10.89,-24.05,46010,0.0202,0.025,0.0309,0.0183,4.52,-10.89
37,2003-01-31,870,950,903,845,1735,1170,845,890,864,845,-3.33,-13.0,-14.71,-2.25,-21.62,27180,0.0191,0.0193,0.0309,0.0194,4.34,-3.33
38,2003-02-28,785,880,817,785,1735,1131,785,830,807,785,-8.72,-23.41,-24.88,-4.27,-48.01,45620,0.0205,0.0222,0.0281,0.0223,4.27,-8.72
39,2003-03-31,710,780,716,680,1595,1064,680,730,720,710,-9.55,-21.11,-29.0,-5.33,-54.92,40976,0.0204,0.0257,0.025,0.0219,4.27,-9.55
40,2003-04-30,865,910,859,750,1530,1011,680,880,853,820,18.49,-0.57,-13.5,-1.7,-35.69,14418,0.0239,0.0322,0.0259,0.0278,4.26,18.49
41,2003-05-31,990,1010,940,865,1350,973,680,1005,1000,990,14.45,26.11,-1.98,1.54,-25.84,72030,0.0286,0.0393,0.0263,0.0333,4.01,14.45
42,2003-06-30,1125,1125,1040,995,1225,956,680,1125,1052,1020,13.64,54.11,25.0,8.17,-9.27,338202,0.0285,0.0259,0.0248,0.0328,4.1,13.64
43,2003-07-31,1160,1205,1165,1140,1205,961,680,1175,1158,1145,3.11,34.1,33.33,0.87,13.73,98752,0.0273,0.0164,0.0238,0.0284,3.75,3.11
44,2003-08-31,1200,1200,1147,1110,1205,969,680,1200,1151,1120,2.13,19.4,52.87,2.13,14.83,312833,0.0271,0.0205,0.0242,0.0209,3.72,2.13
45,2003-09-30,1075,1280,1190,1075,1280,980,680,1140,1109,1075,-10.42,-4.44,47.26,-4.87,7.5,101282,0.0272,0.0291,0.0241,0.0203,3.77,-10.42
46,2003-10-31,1170,1170,1098,1070,1280,989,680,1170,1105,1070,8.84,0.86,35.26,6.85,15.84,75158,0.0249,0.0176,0.0243,0.0211,3.84,8.84
47,2003-11-30,1140,1230,1160,1100,1280,1003,680,1140,1115,1100,6.05,1.79,13.43,3.17,11.22,43478,0.0211,0.0211,0.0248,0.0213,3.78,6.05
48,2003-12-31,1205,1640,1275,1145,1640,1024,680,1350,1282,1205,5.7,12.09,7.11,-10.74,33.89,1108973,0.0319,0.0654,0.0299,0.0403,3.97,5.7
49,2004-01-31,1070,1300,1152,1060,1640,1043,680,1080,1072,1060,-11.2,-4.46,-6.96,0.47,22.99,192313,0.0335,0.0299,0.0307,0.0429,3.78,-11.2
50,2004-02-29,1105,1120,1078,1045,1640,1063,680,1120,1107,1090,2.31,-0.9,-3.07,1.84,40.76,678887,0.0334,0.0199,0.0304,0.0424,3.78,2.31
51,2004-03-31,1065,1170,1098,1065,1640,1097,715,1095,1081,1065,-3.62,-11.62,-0.93,-0.93,50.0,74856,0.0333,0.0229,0.0303,0.0246,3.74,-3.62
52,2004-04-30,1075,1180,1112,1070,1640,1121,865,1150,1116,1075,-0.46,0.47,-4.02,-3.15,24.28,160202,0.0338,0.0254,0.0297,0.023,3.76,-0.46
53,2004-05-31,980,1075,989,930,1640,1124,930,980,978,970,-8.84,-11.31,-14.04,0.0,-1.01,16114,0.0344,0.0238,0.0283,0.0237,3.77,-8.84
54,2004-06-30,935,1000,960,910,1640,1116,910,940,933,915,-4.59,-13.43,-22.41,1.08,-16.89,18186,0.0224,0.0204,0.0278,0.0229,3.78,-4.59
55,2004-07-31,910,935,922,910,1640,1095,910,915,912,910,-2.67,-15.35,-14.95,0.0,-20.87,9632,0.0199,0.0052,0.0274,0.0178,3.77,-2.67
56,2004-08-31,970,975,936,890,1640,1076,890,975,971,970,6.59,-1.02,-12.22,0.52,-19.17,22448,0.0181,0.0114,0.027,0.0126,3.52,6.59
57,2004-09-30,1000,1050,994,965,1640,1061,890,1050,1019,1000,3.09,6.95,-7.41,-0.5,-6.98,29515,0.0176,0.0135,0.0264,0.0106,3.55,3.09
58,2004-10-31,995,1020,997,980,1640,1054,890,995,985,980,-1.0,8.74,-9.55,0.51,-8.72,37588,0.0138,0.0121,0.0262,0.0122,3.53,-1.0
59,2004-11-30,1030,1030,1011,1000,1640,1040,890,1030,1014,1005,3.52,6.19,5.1,3.0,-9.65,48202,0.0118,0.0076,0.0254,0.0111,3.26,3.52
60,2004-12-31,1050,1140,1098,1050,1300,1026,890,1125,1089,1050,1.94,5.0,12.3,-4.98,-12.86,76337,0.0119,0.017,0.0184,0.0125,3.29,1.94
61,2005-01-31,1230,1230,1134,1065,1230,1026,890,1230,1210,1190,17.14,23.62,35.16,3.36,14.95,88138,0.0136,0.0178,0.0172,0.0154,3.26,17.14
62,2005-02-28,1435,1435,1299,1200,1435,1042,890,1435,1370,1345,19.58,42.79,47.18,5.13,29.86,105398,0.0151,0.0187,0.0173,0.018,3.28,19.58
