,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,3550.0,4250.0,3611.0,3415.0,7820.0,4412.0,3415.0,3550.0,3532.0,3500.0,0.7689220183486238,-13.41,-5.33,3.95,-17.44,34834.0,0.0502,0.046,0.0507,0.0455,4.79,-2.47
1,2000-01-31,3900.0,4000.0,3802.0,3600.0,6900.0,4198.0,3415.0,3900.0,3793.0,3705.0,-0.28575,11.43,-7.14,4.0,-40.0,20520.0,0.0433,0.039,0.0453,0.0455,4.78,9.86
2,2000-02-29,5200.0,5400.0,4520.0,3910.0,5500.0,4134.0,3415.0,5400.0,5118.0,4600.0,7.351711026615971,38.67,36.84,15.56,5.26,49528.0,0.0475,0.069,0.0478,0.0528,5.07,38.3
3,2000-03-31,4350.0,5350.0,4919.0,4300.0,5510.0,4143.0,3415.0,4750.0,4450.0,4300.0,-6.768768768768768,22.54,7.41,-10.31,-3.33,19060.0,0.052,0.0601,0.0503,0.056,5.05,-16.35
4,2000-04-30,3500.0,4450.0,3977.0,3500.0,5510.0,4112.0,3415.0,3910.0,3710.0,3500.0,0.6734892787524367,-6.91,-1.13,-5.66,-10.26,6242.0,0.055,0.0592,0.0522,0.0635,5.06,-18.6
5,2000-05-31,3600.0,4025.0,3587.0,3300.0,5510.0,4046.0,3300.0,3600.0,3458.0,3300.0,2.2860326894502228,-30.77,-10.0,0.56,-13.46,10064.0,0.0552,0.0533,0.0519,0.0575,5.12,2.86
6,2000-06-30,3570.0,4120.0,3601.0,3425.0,5510.0,4011.0,3300.0,3570.0,3493.0,3425.0,2.963636363636364,-17.93,0.56,0.0,-6.05,9772.0,0.0557,0.0566,0.053,0.0557,5.16,2.29
7,2000-07-31,3490.0,3700.0,3547.0,3350.0,5510.0,3934.0,3300.0,3490.0,3458.0,3350.0,0.017159763313609466,-0.29,-10.51,-0.29,-16.9,4328.0,0.0546,0.0308,0.0494,0.0474,5.13,-2.24
8,2000-08-31,4650.0,4900.0,4186.0,3700.0,5510.0,3941.0,3300.0,4900.0,4666.0,4530.0,2.1752423564504104,29.17,-10.58,6.65,13.41,24180.0,0.0507,0.0361,0.0491,0.0435,5.12,33.24
9,2000-09-30,5000.0,5300.0,4821.0,4560.0,5510.0,4016.0,3300.0,5000.0,4753.0,4570.0,1.7972,44.93,11.11,6.38,25.0,23510.0,0.0492,0.0528,0.0502,0.0418,5.09,10.38
10,2000-10-31,6800.0,7500.0,5822.0,4750.0,7500.0,4198.0,3300.0,7500.0,6928.0,6600.0,1.0058330681938699,94.84,94.29,-0.73,94.29,80556.0,0.0536,0.0799,0.0547,0.0588,5.37,36.0
11,2000-11-30,6050.0,6900.0,6304.0,5750.0,7500.0,4414.0,3300.0,6060.0,6012.0,5950.0,0.5875121951219512,30.11,73.35,-0.17,51.25,30360.0,0.0543,0.0558,0.0544,0.064,5.32,-14.06
12,2000-12-31,5500.0,6860.0,6033.0,5150.0,7500.0,4587.0,3300.0,6540.0,5824.0,5500.0,0.24394684143455309,13.4,60.58,-15.9,54.93,29964.0,0.0569,0.0694,0.0564,0.0691,6.08,-9.24
13,2001-01-31,6050.0,6900.0,6231.0,5500.0,7500.0,4794.0,3300.0,6080.0,6016.0,5950.0,-0.20007255577725375,-11.03,73.35,0.83,55.13,70302.0,0.0593,0.053,0.0575,0.0601,5.27,10.0
14,2001-02-28,6800.0,8450.0,7380.0,6000.0,8450.0,5033.0,3300.0,7230.0,6920.0,6770.0,0.39993999399939995,13.33,38.78,-6.85,33.33,126624.0,0.0636,0.068,0.0573,0.0628,5.06,14.29
15,2001-03-31,7900.0,7900.0,6490.0,5970.0,8450.0,5163.0,3300.0,7900.0,7284.0,6670.0,0.5347383899031981,43.64,58.0,28.25,81.61,357136.0,0.0643,0.059,0.0572,0.0597,4.96,16.18
16,2001-04-30,6060.0,7280.0,6145.0,5750.0,8450.0,5340.0,3300.0,6070.0,6030.0,6000.0,-0.004511894995898278,-0.33,-13.92,-0.33,73.14,49200.0,0.0585,0.0428,0.056,0.058,5.01,-23.29
17,2001-05-31,6690.0,7070.0,6360.0,6030.0,8450.0,5574.0,3350.0,7070.0,6798.0,6510.0,-0.018874519398811605,-1.62,10.58,3.72,85.83,144632.0,0.0548,0.028,0.0543,0.0452,5.01,10.4
18,2001-06-30,6230.0,7020.0,6591.0,6100.0,8450.0,5820.0,3350.0,6380.0,6208.0,6100.0,-0.23293621245966742,-18.77,13.27,-4.15,80.58,26460.0,0.0457,0.0234,0.0524,0.0244,4.99,-10.36
19,2001-07-31,5480.0,6430.0,5879.0,5300.0,8450.0,6023.0,3500.0,5500.0,5426.0,5300.0,-0.16783584707120308,-9.57,-9.42,1.29,57.02,15360.0,0.04,0.0286,0.0523,0.0267,4.77,-12.04
20,2001-08-31,5450.0,6450.0,5950.0,5390.0,8450.0,6186.0,4560.0,6450.0,6134.0,5450.0,-1.077906976744186,-18.54,-19.85,-14.17,17.2,96022.0,0.0379,0.0362,0.0521,0.0285,4.54,-0.55
