,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,19430.12479485328,0.25416,-2.4001061958461336e-06,0.35
1,2000-01-31,4.78,-8.41,5508.791528289722,0.21677,-5.310936096321522e-07,-30.07
2,2000-02-29,5.07,-13.36,5227.225908169962,0.16827,3.543008126631587e-07,-19.97
3,2000-03-31,5.05,4.71,12977.034993524714,0.23303,-4.401706374960714e-06,38.49
4,2000-04-30,5.06,-17.96,5954.873689727463,0.17206,6.929158152445703e-06,-15.33
5,2000-05-31,5.12,1.68,6429.666816461276,0.15418,-8.246881278814043e-06,-10.39
6,2000-06-30,5.16,12.61,7113.2772885948,0.15472,-1.6189821206532329e-06,2.88
7,2000-07-31,5.13,-14.44,7682.228109726999,0.1512,1.3653461523071693e-06,-2.28
8,2000-08-31,5.12,-3.14,4578.783755545279,0.15797,-4.1697918567704124e-06,4.48
9,2000-09-30,5.09,-17.36,5852.892568416211,0.15662,-4.740534209611253e-06,-5.71
10,2000-10-31,5.37,-16.2,7200.772238942089,0.14198,-5.7812447850256625e-06,-9.34
11,2000-11-30,5.32,-0.81,1783.0183613142835,0.13819,-8.743394299186152e-07,-4.14
12,2000-12-31,6.08,-4.36,1762.8264004542013,0.14442,6.851228191114723e-06,4.1
13,2001-01-31,5.27,23.09,23454.156942286274,0.1729,-1.998852998556602e-06,10.32
14,2001-02-28,5.06,-7.49,5728.046541128367,0.15703,2.5266598737934305e-06,-3.26
15,2001-03-31,4.96,-9.68,4128.208194281917,0.13497,-3.342243705725707e-06,-14.04
16,2001-04-30,5.01,11.19,2282.6608074051765,0.13085,1.0089202121697408e-06,-3.05
17,2001-05-31,5.01,5.02,5013.91354096817,0.15291,1.2913465154927242e-06,16.85
18,2001-06-30,4.99,-7.17,4786.622932950497,0.1435,-1.705138412388947e-07,-5.97
19,2001-07-31,4.77,-8.5,9352.463772338773,0.13821,7.070684017962007e-06,-3.69
20,2001-08-31,4.54,0.66,3658.5150216942006,0.13527,1.409237539316167e-06,-2.13
21,2001-09-30,4.0,-17.28,42830.78785338299,0.14115,-1.3127280256271592e-07,-5.88
22,2001-10-31,4.02,12.78,28142.987532228133,0.15409,-1.9499750928964415e-06,9.17
23,2001-11-30,4.04,20.45,16953.923876415374,0.16144,1.209010661231303e-06,0.0
24,2001-12-31,4.01,10.41,13536.863066133254,0.15526,-2.0209652060597548e-06,-6.38
25,2002-01-31,3.98,6.92,11707.170062629979,0.17021,-7.421078981346891e-08,19.7
26,2002-02-28,4.01,10.36,24137.435641089727,0.21815,1.138883778298713e-06,29.39
27,2002-03-31,4.0,8.98,11509.298407236805,0.20388,2.0233199744147366e-06,-6.54
28,2002-04-30,4.04,-4.87,13761.281181651448,0.16267,1.004587986253841e-08,-20.21
29,2002-05-31,4.28,-5.25,2992.5433117524417,0.15217,-1.8579477860135315e-06,-6.46
30,2002-06-30,4.26,-12.73,1682.5436298841796,0.13385,-1.6827942326927084e-05,-18.66
31,2002-07-31,4.27,-3.77,4426.244759152741,0.13035,-2.3344539813216173e-05,-2.62
32,2002-08-31,4.28,1.76,2026.9554651990582,0.14328,-4.7015375333538034e-06,6.4
33,2002-09-30,4.28,-12.08,9196.426781224893,0.12551,-6.955527065920862e-07,-12.41
34,2002-10-31,4.28,2.13,1955.2494277486524,0.12227,-1.1357824542412156e-05,-2.58
35,2002-11-30,4.28,8.38,2031.3838376785689,0.14005,5.992422580664707e-06,11.11
36,2002-12-31,4.52,-13.23,1734.4865282685512,0.1185,-1.8512767057554668e-06,-15.38
37,2003-01-31,4.34,-5.82,916.6116281255876,0.11736,-6.032808221275332e-06,-3.18
38,2003-02-28,4.27,-3.15,631.9890166182032,0.12314,-1.492359174664824e-06,6.43
39,2003-03-31,4.27,-6.59,3062.7251059322034,0.1157,1.4537434458078474e-06,-6.04
40,2003-04-30,4.26,12.34,2096.3498539232055,0.12452,3.137606531284159e-06,5.61
41,2003-05-31,4.01,5.34,1068.4662855809613,0.13113,3.993099200522494e-06,5.31
42,2003-06-30,4.1,6.13,1295.0216055920355,0.13444,-1.5124261840336973e-06,2.52
43,2003-07-31,3.75,7.08,614.4649044902383,0.12094,-3.641196578259564e-07,-10.04
44,2003-08-31,3.72,5.24,1468.5795189708213,0.12783,-6.358923577540244e-06,3.8
45,2003-09-30,3.77,-8.24,1651.7706824890952,0.12617,1.0750248328068939e-05,-1.29
46,2003-10-31,3.84,13.28,2175.3126184797898,0.12094,-4.665485021074273e-05,-4.15
47,2003-11-30,3.78,3.06,35936.36060194239,0.26585,-3.6925530651432034e-08,119.32
48,2003-12-31,3.97,1.54,65126.207529843894,0.28651,-2.8784665288335145e-07,7.77
49,2004-01-31,3.78,5.4,42797.231061057246,0.2079,4.544640865651317e-07,10.77
50,2004-02-29,3.78,2.57,15854.700175619964,0.19129,7.036149625104026e-07,-15.2
51,2004-03-31,3.74,0.05,19342.44851795548,0.21475,3.633632897741019e-06,12.26
52,2004-04-30,3.76,-3.09,40133.781249194,0.25987,3.5251785071019982e-06,29.96
53,2004-05-31,3.77,-7.35,38404.86030559264,0.26131,4.149013423747599e-07,0.56
54,2004-06-30,3.78,-2.2,25526.971942366472,0.29235,3.5997530466283693e-07,10.5
55,2004-07-31,3.77,-6.46,9987.475911790518,0.27142,1.0308020690340275e-05,-7.16
56,2004-08-31,3.52,8.0,6421.535742975871,0.30787,1.9493004142925465e-05,13.43
57,2004-09-30,3.55,4.67,12725.255387192272,0.36454,1.236543284505799e-05,17.58
58,2004-10-31,3.53,0.61,13935.21634273191,0.47823,3.7937933710591477e-06,26.19
59,2004-11-30,3.26,5.01,13039.324371097826,0.51974,-2.827384965902619e-06,8.68
60,2004-12-31,3.29,1.63,7882.9751472242815,0.5053,3.806643379051124e-06,-2.78
61,2005-01-31,3.26,5.04,6723.136638521849,0.56514,1.3219232050467256e-05,13.21
62,2005-02-28,3.28,8.09,10150.39333398699,0.73094,1.5947612553198017e-05,28.13
63,2005-03-31,3.26,-4.64,5642.45908724905,0.71668,9.050048167849481e-06,-1.95
64,2005-04-30,3.29,-5.28,2884.4169943041484,0.6008,-7.44545496492556e-06,-12.24
65,2005-05-31,3.29,6.17,4075.3151581042657,0.6418,1.6655823103174724e-06,6.82
66,2005-06-30,3.3,3.68,3138.846290298681,0.72381,1.148225379555222e-05,13.09
67,2005-07-31,3.27,11.61,2514.8153417606177,0.6525,-1.3986503573643515e-05,-9.85
68,2005-08-31,3.25,-2.25,2215.2935082857507,0.60971,-1.160975197631087e-05,-6.56
69,2005-09-30,3.28,12.46,2769.7475939091737,0.74877,1.5985202696803688e-05,23.53
70,2005-10-31,3.51,-5.53,2575.0335577845267,0.65606,-5.740394921898113e-06,-12.38
71,2005-11-30,3.5,11.5,4027.8689700646705,0.76125,-8.556794050175722e-07,17.31
72,2005-12-31,3.76,8.39,3056.6598853470337,0.69707,-7.98432439170975e-06,-2.49
73,2006-01-31,3.76,1.81,8169.571081984477,0.88894,-4.4407420001639556e-07,23.02
74,2006-02-28,3.99,-1.77,7764.006668038948,1.10887,5.071544190695512e-06,24.48
75,2006-03-31,3.97,-0.7,2957.470568725182,1.16801,6.5856109231909085e-06,5.33
76,2006-04-30,3.97,6.56,2893.7066701519534,1.16431,5.668168857406173e-06,5.18
77,2006-05-31,3.96,-7.11,3609.495037992244,1.04603,4.289324794728343e-06,-10.16
78,2006-06-30,4.21,-2.08,4831.860583533961,0.85198,-6.476241422528148e-06,-18.55
79,2006-07-31,4.22,0.63,4002.4717736455787,0.86492,1.4075621739537913e-06,1.52
80,2006-08-31,4.49,4.11,5467.657308822786,0.92775,5.192321868231939e-07,7.26
81,2006-09-30,4.48,1.87,2727.2068852080056,1.06266,1.8057858502503838e-05,19.79
82,2006-10-31,4.48,-0.68,3242.56178519078,0.94438,-1.2921894911095099e-05,-11.13
83,2006-11-30,4.49,4.59,5845.795593946808,1.13844,1.1554824269298185e-06,19.38
84,2006-12-31,4.6,1.63,3729.297047526557,1.21975,1.6178892083770642e-06,4.76
85,2007-01-31,4.61,-5.07,3253.632330040081,0.9478,-3.41864831620154e-06,-10.91
86,2007-02-28,4.55,4.1,4151.449310704748,0.86075,-1.0782359549918309e-05,-7.45
87,2007-03-31,4.63,2.4,5607.250219348171,1.05902,9.33869045896875e-06,23.03
88,2007-04-30,4.88,5.84,9882.326185575954,1.38945,2.3639945788167874e-05,31.2
89,2007-05-31,4.56,9.02,9027.803660158072,1.6667,-2.651876171129905e-07,19.95
90,2007-06-30,4.52,4.36,6347.481014578131,1.91816,4.379361704377228e-06,24.35
91,2007-07-31,4.76,10.4,7503.112753336574,2.35337,8.386556437428577e-07,22.69
92,2007-08-31,4.98,-2.47,6573.293291460196,2.37916,-2.581803261126181e-06,1.1
93,2007-09-30,4.98,6.38,4825.8737058826755,2.27277,6.702351236269725e-06,1.44
94,2007-10-31,5.02,5.35,11673.608658900172,2.78858,-5.407976972898018e-06,22.7
95,2007-11-30,5.02,-7.11,8723.598511363547,2.22764,-2.875035015110314e-07,-20.02
96,2007-12-31,5.02,3.61,9077.275935336116,1.91816,-1.320009708980107e-05,-9.71
97,2008-01-31,4.96,-13.88,10467.14058590906,0.97817,-7.920411209163607e-06,-34.45
98,2008-02-29,4.94,4.37,6922.813953488372,1.31928,2.0369168819705497e-05,37.34
99,2008-03-31,4.98,0.37,7824.31198945019,1.43716,8.201421055217752e-06,8.94
100,2008-04-30,4.95,7.97,5966.227045312014,1.21519,-1.1757030647169098e-05,-16.32
101,2008-05-31,5.04,1.05,11682.278580858767,1.22522,-3.0582626146261913e-06,0.83
102,2008-06-30,5.01,-10.08,6320.618263758748,1.14873,9.293707772082293e-06,-6.24
103,2008-07-31,5.03,-4.4,10009.776700866738,0.91296,-1.5846811290167113e-05,-20.52
104,2008-08-31,5.25,-5.47,20844.031502574908,0.76874,-5.316432970804218e-06,-26.67
105,2008-09-30,5.22,-1.24,13765.531581849984,0.96563,8.085285883297576e-06,25.61
106,2008-10-31,4.14,-20.96,19304.081095376965,0.43015,-1.140207261346094e-05,-55.45
107,2008-11-30,3.99,6.22,30661.808256101252,0.48156,-1.7173326080613167e-06,31.96
108,2008-12-31,3.02,4.05,24913.801860096923,0.45899,4.9006835657941314e-06,-4.69
109,2009-01-31,2.41,3.4,19998.028756816308,1.21231,2.882347736740532e-06,16.94
110,2009-02-28,1.87,-2.6,18230.94006217307,0.96305,-2.760597922536163e-06,-12.82
111,2009-03-31,1.73,13.72,15469.976230792456,1.20381,-1.9557694019926513e-06,25.0
112,2009-04-30,1.85,12.09,30374.111867257292,1.94876,7.951243643641152e-06,61.12
113,2009-05-31,1.96,3.85,19478.128147432064,1.82979,5.934098654840715e-07,-7.05
114,2009-06-30,1.96,0.16,21198.281397539966,1.691,-1.3634616573921658e-05,-7.59
115,2009-07-31,1.95,13.39,22931.20714992195,1.79864,-1.4855167395985375e-05,6.37
116,2009-08-31,1.99,2.21,17566.709071056146,1.75615,-1.1959946377256182e-06,-2.36
117,2009-09-30,2.0,5.93,8516.730299900162,1.56354,-1.0647215945120762e-05,-13.21
