,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
123,2010-03-31,2.0,6.34,13176.085789494928,3.33473,1.4451576523307146e-05,15.3,15.3,0.034,15.3,6.34
124,2010-04-30,2.0,2.87,6020.9100015329905,3.45662,1.25640036775381e-05,3.65,3.65,0.0198,3.65,2.87
125,2010-05-31,2.0,-5.97,7333.461286240071,4.2582,4.211188422548704e-06,23.19,23.19,0.0275,23.19,-5.97
126,2010-06-30,2.03,3.04,5117.9817688356625,4.84177,-8.60822632994212e-06,13.53,13.53,0.0268,13.53,3.04
127,2010-07-31,2.28,3.8,7041.343563399327,4.44418,-6.170566066356868e-06,-8.21,-8.21,0.0277,-8.21,3.8
128,2010-08-31,2.28,-1.06,7029.05401022422,4.48911,2.293153478291315e-05,1.01,1.01,0.0288,1.01,-1.06
129,2010-09-30,2.27,7.12,5746.178065510507,4.89309,1.1917679325707354e-05,7.77,7.77,0.0208,7.77,7.12
130,2010-10-31,2.26,0.29,5256.6462039840635,4.77119,2.5007607243057866e-06,-2.11,-2.11,0.0214,-2.11,0.29
131,2010-11-30,2.51,2.74,4817.39777775844,4.85467,3.7735170688985487e-06,1.75,1.75,0.0241,1.75,2.74
132,2010-12-31,2.51,8.63,3023.0877643106446,4.63653,-1.0190561007876627e-05,-4.49,-4.49,0.0181,-4.49,8.63
133,2011-01-31,2.75,0.71,5638.376120956399,3.22694,-1.1871980492073087e-05,-4.98,-4.98,0.0202,-4.98,0.71
134,2011-02-28,2.76,-6.14,5935.633170389087,2.7666,-3.380493909096911e-06,-16.34,-16.34,0.0235,-16.34,-6.14
135,2011-03-31,2.99,8.78,5095.705798189715,3.59322,2.1026605906296935e-05,29.88,29.88,0.0226,29.88,8.78
136,2011-04-30,3.02,5.9,9161.462625511538,3.67783,1.8914087767936204e-05,3.85,3.85,0.0307,3.85,5.9
137,2011-05-31,3.03,-2.63,4120.147058931258,3.70597,8.460022635956713e-06,0.77,0.77,0.0226,0.77,-2.63
138,2011-06-30,3.28,-2.68,5546.7586965646815,4.07235,1.0778165974907946e-05,15.14,15.14,0.0302,15.14,-2.68
