,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,4.596713176591798e-06,-8.1,-8.1
1,2000-01-31,4.78,-1.644008591104494e-05,-18.39,-18.39
2,2000-02-29,5.07,-1.5439843393865626e-05,12.16,12.16
3,2000-03-31,5.05,-6.632902447352416e-06,-1.69,-1.69
4,2000-04-30,5.06,-2.7044600623469196e-06,-23.7,-23.7
5,2000-05-31,5.12,1.6080282580762468e-06,-18.39,-18.39
6,2000-06-30,5.16,8.279770363753696e-06,37.14,37.14
7,2000-07-31,5.13,1.8024654811344838e-05,10.12,10.12
8,2000-08-31,5.12,-1.41339210230292e-06,-10.54,-10.54
9,2000-09-30,5.09,-8.498901269783145e-06,-18.29,-18.29
10,2000-10-31,5.37,6.335062661560189e-06,-7.13,-7.13
11,2000-11-30,5.32,4.893746772044753e-06,11.36,11.36
12,2000-12-31,6.08,2.4142030116899558e-05,-9.82,-9.82
13,2001-01-31,5.27,3.021951041112928e-06,15.71,15.71
14,2001-02-28,5.06,-5.141568925077492e-06,18.56,18.56
15,2001-03-31,4.96,1.2422947806777586e-05,0.0,0.0
16,2001-04-30,5.01,1.2668496195982775e-05,-3.48,-3.48
17,2001-05-31,5.01,7.86365275358102e-06,57.66,57.66
18,2001-06-30,4.99,5.0140954473666646e-06,-2.66,-2.66
19,2001-07-31,4.77,6.6289784659625815e-06,-12.89,-12.89
20,2001-08-31,4.54,9.449983216196435e-06,17.71,17.71
21,2001-09-30,4.0,2.040042121861557e-05,-7.02,-7.02
22,2001-10-31,4.02,-5.173717454214746e-06,6.98,6.98
23,2001-11-30,4.04,1.0611762948385708e-05,7.12,7.12
24,2001-12-31,4.01,2.2271858804126772e-05,28.18,28.18
25,2002-01-31,3.98,1.9312137735079225e-07,12.58,12.58
26,2002-02-28,4.01,2.065838595285956e-06,11.49,11.49
27,2002-03-31,4.0,7.479026444581541e-07,28.06,28.06
28,2002-04-30,4.04,3.933248986516263e-07,-26.53,-26.53
29,2002-05-31,4.28,-6.674057344212128e-06,-0.65,-0.65
30,2002-06-30,4.26,1.1729459298824045e-05,-4.31,-4.31
31,2002-07-31,4.27,2.8905954138388084e-06,19.78,19.78
32,2002-08-31,4.28,-2.0032050673846305e-06,4.85,4.85
33,2002-09-30,4.28,2.7405908546651023e-06,-4.17,-4.17
34,2002-10-31,4.28,-9.108801349756217e-06,-11.01,-11.01
35,2002-11-30,4.28,2.175157813532236e-06,9.9,9.9
36,2002-12-31,4.52,8.349369322406725e-06,-17.33,-17.33
37,2003-01-31,4.34,-1.0166620783545185e-05,-15.69,-15.69
38,2003-02-28,4.27,-5.064072760774074e-06,-6.8,-6.8
39,2003-03-31,4.27,5.479494472880878e-06,2.29,2.29
40,2003-04-30,4.26,5.330780764055543e-06,5.61,5.61
41,2003-05-31,4.01,1.8577702322138003e-05,29.11,29.11
42,2003-06-30,4.1,3.857853290635632e-06,1.47,1.47
43,2003-07-31,3.75,1.7787053697235875e-05,5.31,5.31
44,2003-08-31,3.72,-5.582807395424062e-06,6.44,6.44
45,2003-09-30,3.77,-1.1415534572028221e-05,-15.35,-15.35
46,2003-10-31,3.84,-1.2567257880634156e-05,-9.45,-9.45
47,2003-11-30,3.78,1.9502295312084198e-05,20.48,20.48
48,2003-12-31,3.97,1.186790472785334e-05,10.0,10.0
49,2004-01-31,3.78,7.128052695807552e-06,-5.79,-5.79
50,2004-02-29,3.78,-8.779323602920396e-07,-3.43,-3.43
51,2004-03-31,3.74,2.9629536244177875e-07,-5.33,-5.33
52,2004-04-30,3.76,-9.146365374605535e-07,-7.74,-7.74
53,2004-05-31,3.77,1.3804729410486599e-05,-9.1,-9.1
54,2004-06-30,3.78,8.85302051412147e-06,4.37,4.37
55,2004-07-31,3.77,1.4458193118109863e-05,-5.86,-5.86
56,2004-08-31,3.52,4.567074344574939e-07,1.22,1.22
57,2004-09-30,3.55,1.2030070785151864e-05,12.92,12.92
58,2004-10-31,3.53,2.7777511788740614e-06,-2.64,-2.64
59,2004-11-30,3.26,-9.399278800450577e-06,-9.07,-9.07
60,2004-12-31,3.29,-1.5121078868342023e-05,-4.01,-4.01
61,2005-01-31,3.26,2.9300654207595993e-06,14.34,14.34
62,2005-02-28,3.28,1.4928177883214333e-05,17.2,17.2
63,2005-03-31,3.26,7.845434569951217e-06,-0.46,-0.46
64,2005-04-30,3.29,1.827387360254363e-05,6.6,6.6
65,2005-05-31,3.29,-1.31288806374018e-06,-3.98,-3.98
66,2005-06-30,3.3,-2.3284023485816403e-05,-11.62,-11.62
67,2005-07-31,3.27,1.1473101410584608e-05,11.58,11.58
68,2005-08-31,3.25,-2.618302665580934e-06,-11.62,-11.62
69,2005-09-30,3.28,1.3083707654967807e-05,15.3,15.3
70,2005-10-31,3.51,-5.2259115101557285e-06,-0.93,-0.93
71,2005-11-30,3.5,8.64009006327007e-06,42.31,42.31
