,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,3450,3795,3363,2700,54500,6236,2700,3450,3167,2700,-23.08,-47.96,15.0,-10.49,160634,0.0442,0.0616,0.0485,0.0441,4.79,-6.76
1,2000-01-31,2700,3400,2742,2385,8800,5026,2385,2750,2674,2550,-36.02,-47.78,4.65,-41.09,95494,0.0411,0.0456,0.0452,0.0489,4.78,-21.74
2,2000-02-29,5600,5600,3286,2290,8800,4873,2290,5600,4813,3990,60.0,10.45,52.17,31.76,1171424,0.05,0.0699,0.0487,0.0628,5.07,104.38
3,2000-03-31,5030,5550,4860,4020,8800,4901,2290,5080,4846,4550,45.8,25.75,21.2,4.79,341540,0.0597,0.0763,0.0536,0.0706,5.05,-10.18
4,2000-04-30,3300,5080,3690,2805,8800,4793,2290,3500,3332,3250,20.44,-21.43,-5.44,-41.07,83660,0.0643,0.0664,0.0554,0.0765,5.06,-31.25
5,2000-05-31,4390,4980,4220,3300,8790,4551,2290,4390,3974,3590,-21.61,22.63,2.33,-47.8,218430,0.0688,0.0716,0.0569,0.0744,5.12,33.03
6,2000-06-30,4300,5200,4548,4150,7000,4288,2290,4850,4464,4300,-15.35,24.64,-2.05,-31.2,211356,0.0685,0.0599,0.057,0.0645,5.16,10.26
7,2000-07-31,4200,4580,4318,4050,5850,4112,2290,4250,4150,4050,27.27,55.56,1.2,-18.76,142578,0.0674,0.0371,0.0561,0.0575,5.13,-2.33
8,2000-08-31,5810,6230,5260,4230,6230,4116,2290,6230,6086,5810,32.35,3.75,-1.53,20.04,567536,0.0586,0.0467,0.0561,0.0486,5.12,38.33
9,2000-09-30,4170,8220,5637,4150,8220,4180,2290,4610,4290,4150,-14.02,-8.35,-1.88,-1.42,2825792,0.0623,0.0862,0.0607,0.0607,5.09,-31.97
10,2000-10-31,3640,4300,3700,3400,8220,4147,2290,3960,3681,3575,-13.33,10.3,-0.82,-13.74,733870,0.0607,0.0511,0.0619,0.0639,5.37,-12.71
11,2000-11-30,4700,5100,4306,3740,8220,4140,2290,4700,4343,3835,-22.95,20.51,4.21,31.28,1242792,0.0597,0.0709,0.0641,0.0706,5.32,30.56
12,2000-12-31,2955,4925,3805,2570,8220,4166,2290,3410,3041,2570,-35.9,-33.3,-13.34,-11.13,336230,0.0617,0.0661,0.0647,0.063,6.08,-22.95
13,2001-01-31,3990,4025,3660,2955,8220,4254,2290,4025,3879,3700,9.62,-5.0,5.56,47.78,510234,0.0643,0.0637,0.0658,0.0663,5.27,35.03
14,2001-02-28,4260,4710,4118,3835,8220,4324,2570,4710,4502,4260,-1.39,-30.84,-3.07,-19.47,2550930,0.0632,0.0382,0.0628,0.059,5.06,15.14
15,2001-03-31,3160,3855,3374,3150,8220,4199,2570,3330,3237,3160,6.94,-24.22,-3.51,-37.8,216726,0.0555,0.0374,0.0589,0.0471,4.96,-25.82
16,2001-04-30,3365,3420,3199,2840,8220,4162,2570,3365,3255,3170,-16.4,-6.53,4.18,1.97,405008,0.0533,0.0341,0.0569,0.0383,5.01,6.49
17,2001-05-31,3390,3650,3434,3290,8220,4091,2570,3650,3541,3390,-20.42,-27.87,-2.87,-22.78,319912,0.0461,0.0242,0.0532,0.0321,5.01,0.74
18,2001-06-30,3420,3740,3470,3280,8220,4002,2570,3550,3421,3280,5.56,15.74,-8.56,-29.48,483008,0.0373,0.03,0.0517,0.0286,4.99,-3.66
19,2001-07-31,2810,3400,3002,2650,8220,3890,2570,2810,2733,2650,-16.49,-29.57,1.81,-33.1,107270,0.033,0.0258,0.0508,0.027,4.77,-17.84
20,2001-08-31,2680,3080,2910,2680,8220,3685,2570,2950,2842,2680,-20.94,-37.09,-6.29,-53.87,121492,0.0293,0.0232,0.0492,0.0267,4.54,-4.63
21,2001-09-30,2070,2740,2263,1720,5100,3431,1720,2070,2024,1975,-39.12,-35.31,8.95,-50.12,94812,0.0368,0.0678,0.0466,0.0436,4.0,-29.83
22,2001-10-31,2390,2410,2320,2120,5100,3312,1720,2390,2339,2230,-14.95,-28.97,-0.83,-34.34,77906,0.0373,0.0345,0.0456,0.0458,4.02,15.46
23,2001-11-30,2850,2850,2650,2380,4925,3164,1720,2850,2755,2650,1.79,-17.87,6.74,-39.36,330472,0.0384,0.0302,0.0419,0.0474,4.04,27.8
24,2001-12-31,2495,2850,2629,2450,4710,3086,1720,2500,2475,2450,20.53,-26.62,1.84,-15.57,60908,0.0371,0.0243,0.0376,0.0276,4.01,-5.85
25,2002-01-31,2980,3160,2875,2590,4710,3019,1720,3160,3050,2910,24.69,6.05,-0.67,-25.31,392839,0.0397,0.0443,0.036,0.0329,3.98,19.44
26,2002-02-28,3310,3450,3134,2850,3865,2939,1720,3340,3310,3250,24.91,12.2,-4.06,-22.3,390812,0.0415,0.0405,0.0361,0.0361,4.01,4.75
27,2002-03-31,3620,3760,3617,3460,3760,2956,1720,3620,3536,3470,45.09,74.88,-2.43,11.73,434300,0.0334,0.032,0.0352,0.0377,4.0,9.37
28,2002-04-30,3380,4250,3710,3325,4250,2999,1720,3640,3450,3350,16.15,51.57,-10.82,0.45,334266,0.0374,0.0543,0.0371,0.0426,4.04,-6.63
29,2002-05-31,2710,3430,3215,2710,4250,2983,1720,3000,2907,2710,-18.13,-4.91,-13.97,-20.06,179134,0.0375,0.024,0.0375,0.0388,4.28,-19.82
30,2002-06-30,2470,3140,2776,2250,4250,2930,1720,2700,2460,2250,-28.82,-1.0,-12.41,-27.35,241419,0.0437,0.0598,0.0401,0.0484,4.26,-17.39
31,2002-07-31,2550,2745,2562,2370,4250,2888,1720,2550,2480,2420,-24.56,-14.43,7.59,-9.25,88412,0.0419,0.0337,0.0405,0.0412,4.27,3.24
32,2002-08-31,2765,2800,2684,2490,4250,2868,1720,2765,2702,2675,-3.49,-16.47,-0.18,-1.25,111526,0.0399,0.0238,0.0407,0.0412,4.28,8.86
33,2002-09-30,2240,2740,2462,2240,4250,2885,2120,2370,2301,2240,-9.31,-38.12,-7.82,8.21,81554,0.0396,0.0255,0.0367,0.029,4.28,-18.99
34,2002-10-31,2335,2425,2280,2100,4250,2876,2100,2425,2366,2330,-8.43,-30.92,1.08,-2.3,56880,0.0342,0.0257,0.0359,0.0243,4.28,4.24
35,2002-11-30,2610,2810,2478,2320,4250,2864,2100,2810,2738,2610,-2.61,-12.12,-3.51,-1.51,676634,0.036,0.0379,0.0367,0.03,4.28,8.75
36,2002-12-31,2210,2825,2551,2210,4250,2859,2100,2370,2311,2210,-1.34,-10.53,-6.75,-11.42,70000,0.0293,0.0254,0.0369,0.0303,4.52,-15.33
37,2003-01-31,2775,2880,2634,2310,4250,2840,2100,2775,2683,2590,18.59,9.25,1.83,-4.64,193306,0.031,0.0435,0.0369,0.0367,4.34,25.57
38,2003-02-28,2430,2825,2517,2390,4250,2791,2100,2520,2438,2390,-8.99,-9.16,-2.8,-26.59,64592,0.0315,0.0247,0.0359,0.0331,4.27,-8.65
