,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-28.14,-28.14
1,2000-01-31,4.78,17.92,17.92
2,2000-02-29,5.07,31.6,31.6
3,2000-03-31,5.05,-31.16,-31.16
4,2000-04-30,5.06,-17.16,-17.16
5,2000-05-31,5.12,-7.14,-7.14
6,2000-06-30,5.16,13.59,13.59
7,2000-07-31,5.13,-13.4,-13.4
8,2000-08-31,5.12,28.73,28.73
9,2000-09-30,5.09,-16.74,-16.74
10,2000-10-31,5.37,-7.99,-7.99
11,2000-11-30,5.32,-11.48,-11.48
12,2000-12-31,6.08,-30.09,-30.09
13,2001-01-31,5.27,17.3,17.3
14,2001-02-28,5.06,35.88,35.88
15,2001-03-31,4.96,1.12,1.12
16,2001-04-30,5.01,-3.89,-3.89
17,2001-05-31,5.01,22.25,22.25
18,2001-06-30,4.99,11.3,11.3
19,2001-07-31,4.77,-18.75,-18.75
20,2001-08-31,4.54,-17.55,-17.55
21,2001-09-30,4.0,-17.33,-17.33
22,2001-10-31,4.02,22.58,22.58
23,2001-11-30,4.04,20.86,20.86
24,2001-12-31,4.01,-3.4,-3.4
25,2002-01-31,3.98,30.05,30.05
26,2002-02-28,4.01,11.84,11.84
27,2002-03-31,4.0,56.93,56.93
28,2002-04-30,4.04,-26.98,-26.98
29,2002-05-31,4.28,-4.14,-4.14
30,2002-06-30,4.26,-15.49,-15.49
31,2002-07-31,4.27,-4.38,-4.38
32,2002-08-31,4.28,15.11,15.11
33,2002-09-30,4.28,-23.11,-23.11
34,2002-10-31,4.28,-2.88,-2.88
35,2002-11-30,4.28,15.0,15.0
36,2002-12-31,4.52,-4.35,-4.35
37,2003-01-31,4.34,-21.36,-21.36
38,2003-02-28,4.27,-6.67,-6.67
39,2003-03-31,4.27,-3.57,-3.57
40,2003-04-30,4.26,28.96,28.96
41,2003-05-31,4.01,24.82,24.82
42,2003-06-30,4.1,1.14,1.14
43,2003-07-31,3.75,3.75,3.75
44,2003-08-31,3.72,26.21,26.21
45,2003-09-30,3.77,-14.92,-14.92
46,2003-10-31,3.84,4.52,4.52
47,2003-11-30,3.78,48.63,48.63
48,2003-12-31,3.97,26.27,26.27
49,2004-01-31,3.78,-10.4,-10.4
50,2004-02-29,3.78,-9.09,-9.09
51,2004-03-31,3.74,-2.22,-2.22
52,2004-04-30,3.76,-15.33,-15.33
53,2004-05-31,3.77,-22.44,-22.44
54,2004-06-30,3.78,3.26,3.26
55,2004-07-31,3.77,-11.04,-11.04
56,2004-08-31,3.52,24.11,24.11
57,2004-09-30,3.55,18.58,18.58
58,2004-10-31,3.53,3.86,3.86
59,2004-11-30,3.26,6.1,6.1
60,2004-12-31,3.29,-5.0,-5.0
61,2005-01-31,3.26,14.87,14.87
62,2005-02-28,3.28,8.07,8.07
63,2005-03-31,3.26,-4.55,-4.55
64,2005-04-30,3.29,5.54,5.54
65,2005-05-31,3.29,6.13,6.13
66,2005-06-30,3.3,-2.78,-2.78
67,2005-07-31,3.27,42.47,42.47
68,2005-08-31,3.25,7.0,7.0
69,2005-09-30,3.28,31.51,31.51
70,2005-10-31,3.51,-10.76,-10.76
71,2005-11-30,3.5,49.6,49.6
72,2005-12-31,3.76,-20.47,-20.47
73,2006-01-31,3.76,-4.83,-4.83
74,2006-02-28,3.99,-10.59,-10.59
75,2006-03-31,3.97,-10.0,-10.0
76,2006-04-30,3.97,13.81,13.81
77,2006-05-31,3.96,-38.67,-38.67
78,2006-06-30,4.21,-15.69,-15.69
79,2006-07-31,4.22,-26.19,-26.19
80,2006-08-31,4.49,39.3,39.3
81,2006-09-30,4.48,18.07,18.07
82,2006-10-31,4.48,-10.27,-10.27
83,2006-11-30,4.49,10.59,10.59
84,2006-12-31,4.6,2.81,2.81
85,2007-01-31,4.61,-21.31,-21.31
86,2007-02-28,4.55,3.84,3.84
87,2007-03-31,4.63,15.04,15.04
88,2007-04-30,4.88,10.09,10.09
89,2007-05-31,4.56,1.98,1.98
90,2007-06-30,4.52,11.78,11.78
91,2007-07-31,4.76,22.14,22.14
92,2007-08-31,4.98,-15.06,-15.06
93,2007-09-30,4.98,2.87,2.87
94,2007-10-31,5.02,-9.18,-9.18
95,2007-11-30,5.02,-27.57,-27.57
96,2007-12-31,5.02,10.05,10.05
97,2008-01-31,4.96,-12.5,-12.5
98,2008-02-29,4.94,-8.87,-8.87
99,2008-03-31,4.98,-15.68,-15.68
100,2008-04-30,4.95,13.73,13.73
101,2008-05-31,5.04,2.88,2.88
102,2008-06-30,5.01,-13.33,-13.33
103,2008-07-31,5.03,-13.85,-13.85
104,2008-08-31,5.25,-8.32,-8.32
105,2008-09-30,5.22,-10.56,-10.56
106,2008-10-31,4.14,-32.09,-32.09
107,2008-11-30,3.99,17.28,17.28
108,2008-12-31,3.02,-1.88,-1.88
109,2009-01-31,2.41,-8.63,-8.63
110,2009-02-28,1.87,12.32,12.32
111,2009-03-31,1.73,11.94,11.94
112,2009-04-30,1.85,35.71,35.71
113,2009-05-31,1.96,1.38,1.38
114,2009-06-30,1.96,-10.45,-10.45
115,2009-07-31,1.95,2.54,2.54
116,2009-08-31,1.99,7.92,7.92
117,2009-09-30,2.0,10.09,10.09
118,2009-10-31,2.01,-10.83,-10.83
119,2009-11-30,2.01,-3.97,-3.97
120,2009-12-31,2.01,8.52,8.52
121,2010-01-31,2.0,-8.72,-8.72
122,2010-02-28,2.01,5.96,5.96
123,2010-03-31,2.0,13.35,13.35
124,2010-04-30,2.0,9.85,9.85
125,2010-05-31,2.0,5.18,5.18
126,2010-06-30,2.03,-1.47,-1.47
127,2010-07-31,2.28,13.59,13.59
128,2010-08-31,2.28,-10.0,-10.0
129,2010-09-30,2.27,8.96,8.96
130,2010-10-31,2.26,9.51,9.51
131,2010-11-30,2.51,-9.58,-9.58
132,2010-12-31,2.51,2.32,2.32
133,2011-01-31,2.75,3.24,3.24
134,2011-02-28,2.76,7.55,7.55
135,2011-03-31,2.99,8.88,8.88
136,2011-04-30,3.02,40.83,40.83
137,2011-05-31,3.03,-16.58,-16.58
138,2011-06-30,3.28,-15.8,-15.8
139,2011-07-31,3.27,9.69,9.69
140,2011-08-31,3.27,-9.1,-9.1
141,2011-09-30,3.28,-0.61,-0.61
142,2011-10-31,3.26,-2.93,-2.93
143,2011-11-30,3.27,-7.3,-7.3
144,2011-12-31,3.29,-0.34,-0.34
145,2012-01-31,3.27,2.58,2.58
146,2012-02-29,3.26,7.23,7.23
147,2012-03-31,3.24,-3.76,-3.76
148,2012-04-30,3.26,-1.3,-1.3
149,2012-05-31,3.27,-5.94,-5.94
150,2012-06-30,3.26,-0.54,-0.54
151,2012-07-31,3.02,-2.18,-2.18
152,2012-08-31,3.01,2.97,2.97
153,2012-09-30,3.01,10.29,10.29
154,2012-10-31,2.75,-6.67,-6.67
155,2012-11-30,2.77,-2.62,-2.62
156,2012-12-31,2.77,1.26,1.26
157,2013-01-31,2.76,-9.57,-9.57
158,2013-02-28,2.76,-1.29,-1.29
159,2013-03-31,2.75,0.93,0.93
160,2013-04-30,2.78,-0.92,-0.92
161,2013-05-31,2.5,8.57,8.57
162,2013-06-30,2.5,-3.82,-3.82
163,2013-07-31,2.53,0.36,0.36
164,2013-08-31,2.51,12.0,12.0
165,2013-09-30,2.5,1.46,1.46
166,2013-10-31,2.52,-6.08,-6.08
167,2013-11-30,2.5,1.22,1.22
168,2013-12-31,2.52,1.37,1.37
169,2014-01-31,2.51,-0.17,-0.17
170,2014-02-28,2.49,1.02,1.02
171,2014-03-31,2.49,4.04,4.04
172,2014-04-30,2.5,0.79,0.79
173,2014-05-31,2.49,1.57,1.57
174,2014-06-30,2.49,-5.26,-5.26
175,2014-07-31,2.49,1.79,1.79
176,2014-08-31,2.24,-1.12,-1.12
177,2014-09-30,2.24,0.0,0.0
178,2014-10-31,1.97,-4.05,-4.05
179,2014-11-30,1.99,0.86,0.86
180,2014-12-31,2.03,-0.85,-0.85
181,2015-01-31,2.0,0.17,0.17
182,2015-02-28,1.99,7.35,7.35
183,2015-03-31,1.74,3.34,3.34
184,2015-04-30,1.74,-0.16,-0.16
185,2015-05-31,1.74,9.62,9.62
186,2015-06-30,1.5,12.66,12.66
187,2015-07-31,1.5,-7.28,-7.28
188,2015-08-31,1.52,-7.16,-7.16
189,2015-09-30,1.49,-5.99,-5.99
190,2015-10-31,1.5,6.69,6.69
191,2015-11-30,1.5,-5.25,-5.25
192,2015-12-31,1.52,8.31,8.31
193,2016-01-31,1.5,-6.68,-6.68
194,2016-02-29,1.52,-1.67,-1.67
195,2016-03-31,1.53,6.5,6.5
196,2016-04-30,1.5,10.93,10.93
197,2016-05-31,1.48,-3.86,-3.86
198,2016-06-30,1.23,0.7,0.7
199,2016-07-31,1.24,4.86,4.86
200,2016-08-31,1.25,-1.99,-1.99
201,2016-09-30,1.26,10.09,10.09
202,2016-10-31,1.24,-4.16,-4.16
203,2016-11-30,1.23,-10.49,-10.49
204,2016-12-31,1.27,-0.82,-0.82
205,2017-01-31,1.25,0.14,0.14
206,2017-02-28,1.26,-2.88,-2.88
207,2017-03-31,1.27,-1.69,-1.69
208,2017-04-30,1.21,3.74,3.74
209,2017-05-31,1.26,6.37,6.37
210,2017-06-30,1.29,1.19,1.19
211,2017-07-31,1.24,-7.59,-7.59
212,2017-08-31,1.27,-0.99,-0.99
213,2017-09-30,1.27,-2.43,-2.43
214,2017-10-31,1.26,0.58,0.58
215,2017-11-30,1.53,-1.45,-1.45
216,2017-12-31,1.58,1.33,1.33
217,2018-01-31,1.54,105.24,105.24
218,2018-02-28,1.51,-5.26,-5.26
219,2018-03-31,1.54,-3.1,-3.1
220,2018-04-30,1.51,-20.8,-20.8
221,2018-05-31,1.55,11.78,11.78
222,2018-06-30,1.57,13.81,13.81
223,2018-07-31,1.52,-25.0,-25.0
224,2018-08-31,1.55,-5.26,-5.26
225,2018-09-30,1.65,-6.6,-6.6
226,2018-10-31,1.57,-23.7,-23.7
227,2018-11-30,1.76,15.71,15.71
228,2018-12-31,1.89,53.47,53.47
229,2019-01-31,1.81,23.23,23.23
230,2019-02-28,1.8,-19.51,-19.51
231,2019-03-31,1.81,-15.91,-15.91
232,2019-04-30,1.79,-7.39,-7.39
233,2019-05-31,1.79,-21.4,-21.4
234,2019-06-30,1.83,18.4,18.4
235,2019-07-31,1.56,-19.72,-19.72
236,2019-08-31,1.54,12.55,12.55
237,2019-09-30,1.58,-8.58,-8.58
238,2019-10-31,1.29,-4.39,-4.39
239,2019-11-30,1.28,-9.42,-9.42
240,2019-12-31,1.39,-0.14,-0.14
241,2020-01-31,1.25,1.11,1.11
242,2020-02-29,1.26,-7.58,-7.58
243,2020-03-31,0.8,-27.05,-27.05
244,2020-04-30,0.76,62.14,62.14
245,2020-05-31,0.49,-4.19,-4.19
246,2020-06-30,0.57,-6.72,-6.72
247,2020-07-31,0.51,0.17,0.17
248,2020-08-31,0.55,-3.34,-3.34
249,2020-09-30,0.55,15.17,15.17
250,2020-10-31,0.52,-4.64,-4.64
251,2020-11-30,0.6,3.61,3.61
252,2020-12-31,0.61,6.97,6.97
253,2021-01-31,0.52,14.87,14.87
254,2021-02-28,0.59,-23.95,-23.95
255,2021-03-31,0.59,2.54,2.54
256,2021-04-30,0.49,11.69,11.69
257,2021-05-31,0.51,9.48,9.48
258,2021-06-30,0.63,17.5,17.5
259,2021-07-31,0.58,-7.16,-7.16
260,2021-08-31,0.9,21.88,21.88
261,2021-09-30,0.92,-5.63,-5.63
262,2021-10-31,0.76,-5.04,-5.04
263,2021-11-30,1.067,-11.31,-11.31
264,2021-12-31,1.437,0.68,0.68
265,2022-01-31,1.277,-18.77,-18.77
266,2022-02-28,1.39,-2.03,-2.03
267,2022-03-31,1.454,14.21,14.21
268,2022-04-30,1.53,-7.48,-7.48
269,2022-05-31,1.863,-2.43,-2.43
270,2022-06-30,2.337,-10.59,-10.59
271,2022-07-31,2.341,19.41,19.41
