,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,33500,35400,33428,31000,43100,35192,27300,33500,32620,31100,-1.3238213399503722,-10.67,-12.99,-1.47,8.06,6216,0.0223,0.0325,0.0276,0.0259,4.79,-6.94
1,2000-01-31,32850,36000,34418,32850,43100,35240,27300,33300,33130,32850,-1.019538188277087,-5.74,-14.68,-3.1,5.63,9606,0.0221,0.0141,0.0246,0.0215,4.78,-1.94
2,2000-02-29,32500,33500,31480,29700,43100,35368,28000,32500,31090,29700,-0.40225352112676055,-7.14,-16.02,4.84,17.75,7456,0.0224,0.0246,0.0247,0.0245,5.07,-1.22
3,2000-03-31,36100,38300,34108,30700,43100,35808,29700,38300,36200,34000,0.3741562198649952,7.76,-3.48,6.02,20.74,68512,0.0288,0.0439,0.0275,0.0318,5.05,11.08
4,2000-04-30,2400,38300,12136,2225,43100,34149,2225,2590,2433,2225,0.3779467680608365,-4.97,-9.9,-8.05,-13.15,115960,0.0345,0.0559,0.031,0.044,5.06,-8.05
5,2000-05-31,2135,2300,2023,1620,42000,31207,1620,2135,1835,1620,0.6590493601462523,-14.42,-20.54,22.7,-21.88,363694,0.0438,0.0689,0.0336,0.0572,5.12,-11.04
6,2000-06-30,3495,3590,3166,2750,42000,28300,1620,3495,3368,3250,1.365412445730825,18.87,35.91,-2.65,13.82,552892,0.0518,0.0661,0.0395,0.0668,5.16,87.9
7,2000-07-31,3105,3620,3256,3000,39900,25208,1620,3195,3145,3105,5.806324110671937,29.38,23.13,-2.66,5.06,158236,0.0533,0.0328,0.0403,0.0609,5.13,-11.16
8,2000-08-31,3180,3310,3095,2990,39000,22085,1620,3180,3079,3035,5.025667351129363,48.95,27.46,3.25,9.74,192776,0.0525,0.0211,0.0402,0.0424,5.12,2.42
9,2000-09-30,2900,3750,3076,2580,38300,19445,1620,2965,2938,2900,-12.238636363636363,-10.77,-1.36,12.4,0.88,545350,0.0567,0.0685,0.0444,0.0447,5.09,-4.45
10,2000-10-31,2455,2950,2672,2435,38300,16601,1620,2800,2547,2435,2.543134872417983,-20.93,2.29,-1.8,-8.23,656452,0.0556,0.0502,0.046,0.0497,5.37,-15.34
11,2000-11-30,2300,2630,2403,2170,38300,13555,1620,2410,2353,2300,1.7852675469075747,-25.69,23.66,5.99,-14.39,194226,0.0472,0.0335,0.0467,0.0516,5.32,-5.93
12,2000-12-31,2170,2360,2257,2130,38300,11286,1620,2270,2194,2130,2.8637362637362638,-26.06,-35.32,-4.41,-9.1,135980,0.0401,0.0137,0.0462,0.0351,6.08,-9.39
13,2001-01-31,2620,2650,2440,2165,38300,8480,1620,2650,2551,2490,1.723076923076923,6.72,-15.62,5.01,3.9,321194,0.0399,0.0293,0.047,0.0281,5.27,20.74
14,2001-02-28,2550,2620,2499,2400,38300,6065,1620,2620,2546,2440,2.1128608923884515,8.05,-15.98,3.87,3.81,284396,0.0398,0.0191,0.0468,0.0223,5.06,2.41
15,2001-03-31,2600,2820,2532,2430,36100,3318,1620,2600,2551,2495,-1.7130509939498704,19.82,-10.34,3.38,-11.57,466794,0.0333,0.0405,0.0464,0.0312,4.96,1.96
16,2001-04-30,2355,2595,2395,2320,3750,2655,1620,2400,2365,2345,5.920212765957448,-11.13,-3.68,-2.28,-1.88,197024,0.0273,0.0167,0.0438,0.0277,5.01,-9.42
