,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-27.68,-27.68
1,2000-01-31,4.78,-3.26,-3.26
2,2000-02-29,5.07,-16.78,-16.78
3,2000-03-31,5.05,10.28,10.28
4,2000-04-30,5.06,-12.37,-12.37
5,2000-05-31,5.12,-18.76,-18.76
6,2000-06-30,5.16,0.94,0.94
7,2000-07-31,5.13,2.33,2.33
8,2000-08-31,5.12,5.68,5.68
9,2000-09-30,5.09,-24.09,-24.09
10,2000-10-31,5.37,-13.6,-13.6
11,2000-11-30,5.32,1.21,1.21
12,2000-12-31,6.08,3.98,3.98
13,2001-01-31,5.27,9.41,9.41
14,2001-02-28,5.06,-0.82,-0.82
15,2001-03-31,4.96,-18.9,-18.9
16,2001-04-30,5.01,2.36,2.36
17,2001-05-31,5.01,13.53,13.53
18,2001-06-30,4.99,-9.95,-9.95
19,2001-07-31,4.77,-11.64,-11.64
20,2001-08-31,4.54,6.42,6.42
21,2001-09-30,4.0,-20.69,-20.69
22,2001-10-31,4.02,9.42,9.42
23,2001-11-30,4.04,17.42,17.42
24,2001-12-31,4.01,26.74,26.74
25,2002-01-31,3.98,39.91,39.91
26,2002-02-28,4.01,-7.94,-7.94
27,2002-03-31,4.0,-4.58,-4.58
28,2002-04-30,4.04,-1.66,-1.66
29,2002-05-31,4.28,-8.26,-8.26
30,2002-06-30,4.26,-16.99,-16.99
31,2002-07-31,4.27,9.3,9.3
32,2002-08-31,4.28,5.28,5.28
33,2002-09-30,4.28,-27.03,-27.03
34,2002-10-31,4.28,12.17,12.17
35,2002-11-30,4.28,-3.92,-3.92
36,2002-12-31,4.52,-22.3,-22.3
37,2003-01-31,4.34,23.46,23.46
38,2003-02-28,4.27,12.89,12.89
39,2003-03-31,4.27,-4.66,-4.66
40,2003-04-30,4.26,10.34,10.34
41,2003-05-31,4.01,-2.23,-2.23
42,2003-06-30,4.1,9.13,9.13
43,2003-07-31,3.75,-16.53,-16.53
44,2003-08-31,3.72,10.75,10.75
45,2003-09-30,3.77,-7.0,-7.0
46,2003-10-31,3.84,-7.77,-7.77
47,2003-11-30,3.78,40.6,40.6
48,2003-12-31,3.97,2.13,2.13
