,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,13596.18599181436,1.44803,5.511791948671535e-07,-22.11,-22.11,0.0437,-22.11,11.18
1,2000-01-31,4.78,-8.41,22555.48852407474,1.47151,9.905154727101985e-06,1.62,1.62,0.07,1.62,-8.41
2,2000-02-29,5.07,-13.36,17944.925973139085,1.69068,-6.094221076089541e-06,10.77,10.77,0.061,10.77,-13.36
3,2000-03-31,5.05,4.71,35294.73832284608,1.2954,-7.025236544153265e-07,-23.38,-23.38,0.0692,-23.38,4.71
4,2000-04-30,5.06,-17.96,9689.62908875357,0.93333,-1.0859275093720995e-05,-25.17,-25.17,0.048,-25.17,-17.96
5,2000-05-31,5.12,1.68,6954.057807933896,0.77465,-1.1136107310051422e-06,-17.0,-17.0,0.0694,-17.0,1.68
6,2000-06-30,5.16,12.61,9484.557919867137,0.73029,-1.931182518540468e-06,-0.47,-0.47,0.0448,-0.47,12.61
7,2000-07-31,5.13,-14.44,18702.077343039127,0.6808,-2.2354328142758825e-06,-6.78,-6.78,0.0436,-6.78,-14.44
8,2000-08-31,5.12,-3.14,13157.955179767294,0.71152,-1.3828974730217544e-07,4.51,4.51,0.0284,4.51,-3.14
9,2000-09-30,5.09,-17.36,28962.269127352727,0.64497,-4.479561617199578e-06,-16.0,-16.0,0.0514,-16.0,-17.36
10,2000-10-31,5.37,-16.2,13768.184398111021,0.56136,6.476262794201533e-07,-12.96,-12.96,0.0482,-12.96,-16.2
11,2000-11-30,5.32,-0.81,17784.400064311634,0.56307,-7.525886260282976e-08,-1.79,-1.79,0.028,-1.79,-0.81
12,2000-12-31,6.08,-4.36,6540.010648100748,0.48117,-6.902129030536579e-07,-18.02,-18.02,0.0177,-18.02,-4.36
13,2001-01-31,5.27,23.09,13593.027024436991,0.59037,-1.417428395283674e-06,22.7,22.7,0.0338,22.7,23.09
14,2001-02-28,5.06,-7.49,31448.07228403975,0.66374,4.659838476128966e-07,15.43,15.43,0.0419,15.43,-7.49
15,2001-03-31,4.96,-9.68,10324.223816482883,0.5699,-2.8453208132408936e-07,-14.14,-14.14,0.032,-14.14,-9.68
16,2001-04-30,5.01,11.19,4508.27960199005,0.6913,2.7588818891763766e-08,-2.69,-2.69,0.0197,-2.69,11.19
17,2001-05-31,5.01,5.02,8897.51723039104,0.7934,-7.46289700056774e-07,14.77,14.77,0.0231,14.77,5.02
18,2001-06-30,4.99,-7.17,28960.88221325101,0.82744,-2.689532613760362e-07,2.37,2.37,0.0435,2.37,-7.17
19,2001-07-31,4.77,-8.5,10979.767839068825,0.7615,9.224315843808207e-06,-7.97,-7.97,0.0278,-7.97,-8.5
20,2001-08-31,4.54,0.66,20848.172914346982,0.84658,8.29793695430882e-07,11.17,11.17,0.0233,11.17,0.66
21,2001-09-30,4.0,-17.28,26288.900772715162,0.52752,-5.558255873653878e-06,-38.61,-38.61,0.0635,-38.61,-17.28
22,2001-10-31,4.02,12.78,17263.445778487636,0.61898,3.1902772090887107e-10,17.34,17.34,0.0416,17.34,12.78
23,2001-11-30,4.04,20.45,9551.645569620254,0.72746,0.0,17.93,17.93,0.0273,17.93,20.45
24,2001-12-31,4.01,10.41,32724.00093243274,0.84871,-5.244843391981155e-07,21.28,21.28,0.0597,21.28,10.41
25,2002-01-31,3.98,6.92,35540.59436926483,1.2683,2.374594102438862e-09,27.82,27.82,0.069,27.82,6.92
26,2002-02-28,4.01,10.36,71933.63989644799,1.73085,1.928939041193577e-08,35.15,35.15,0.0699,35.15,10.36
27,2002-03-31,4.0,8.98,60355.78847622428,2.39733,-7.006110522717662e-07,38.51,38.51,0.0596,38.51,8.98
28,2002-04-30,4.04,-4.87,55240.85824397662,1.89001,-1.6705051306304306e-06,-21.16,-21.16,0.0687,-21.16,-4.87
29,2002-05-31,4.28,-5.25,18872.79208607714,1.43243,-1.8731911735755284e-07,-24.21,-24.21,0.0415,-24.21,-5.25
30,2002-06-30,4.26,-12.73,13276.857304071511,1.31306,-8.077254249604695e-10,-21.43,-21.43,0.0605,-21.43,-12.73
31,2002-07-31,4.27,-3.77,14148.610840024707,1.29317,-7.468215341768306e-08,-1.52,-1.52,0.0456,-1.52,-3.77
32,2002-08-31,4.28,1.76,7339.237536357606,1.26084,-6.621710110934171e-10,-4.34,-4.34,0.0231,-4.34,1.76
33,2002-09-30,4.28,-12.08,4787.398299339493,0.87786,1.9440925786353536e-07,-30.37,-30.37,0.0359,-30.37,-12.08
34,2002-10-31,4.28,2.13,9764.688909649005,1.12406,-1.735345438758668e-07,28.05,28.05,0.0489,28.05,2.13
35,2002-11-30,4.28,8.38,10301.773013846607,1.19369,-9.98655424861863e-10,11.11,11.11,0.0357,11.11,8.38
36,2002-12-31,4.52,-13.23,6927.884411248142,0.89278,8.797479789483698e-10,-25.21,-25.21,0.0334,-25.21,-13.23
37,2003-01-31,4.34,-5.82,3138.6286161595535,0.77364,-1.893349769353508e-08,-5.29,-5.29,0.0286,-5.29,-5.82
