,Date,riskfree,activity,MA1M,actualreturn
36,2002-12-31,4.52,3.356442792081079e-05,-4.68,-4.68
37,2003-01-31,4.34,1.4042917197567766e-05,5.52,5.52
38,2003-02-28,4.27,1.0935300556737028e-06,-7.78,-7.78
39,2003-03-31,4.27,-1.0500996252723658e-05,-48.75,-48.75
40,2003-04-30,4.26,5.169497468351216e-06,18.48,18.48
41,2003-05-31,4.01,1.9003887950020418e-05,6.7,6.7
42,2003-06-30,4.1,1.8910773055113952e-06,1.79,1.79
43,2003-07-31,3.75,8.637180149580436e-06,15.86,15.86
44,2003-08-31,3.72,1.8435704030286647e-05,21.63,21.63
45,2003-09-30,3.77,8.181567197189612e-06,-8.45,-8.45
46,2003-10-31,3.84,1.25928709527665e-05,31.21,31.21
47,2003-11-30,3.78,2.845122580706455e-05,17.15,17.15
48,2003-12-31,3.97,9.33940453197296e-06,-0.9,-0.9
49,2004-01-31,3.78,1.582470831480243e-05,9.09,9.09
50,2004-02-29,3.78,-1.7825209077662962e-07,5.37,5.37
51,2004-03-31,3.74,-3.5636933882865818e-06,-6.86,-6.86
52,2004-04-30,3.76,5.3577290140596626e-05,4.11,4.11
53,2004-05-31,3.77,3.4367093846843016e-06,4.54,4.54
54,2004-06-30,3.78,1.411285767294163e-06,-5.79,-5.79
55,2004-07-31,3.77,-1.1737743608489403e-06,-9.02,-9.02
56,2004-08-31,3.52,9.147295854021817e-06,16.44,16.44
57,2004-09-30,3.55,3.3407647230815696e-06,5.38,5.38
58,2004-10-31,3.53,2.549732684209457e-06,2.19,2.19
59,2004-11-30,3.26,2.3475597491558932e-06,-0.18,-0.18
60,2004-12-31,3.29,1.1240698758096058e-05,-7.53,-7.53
61,2005-01-31,3.26,4.072425542251123e-06,5.62,5.62
62,2005-02-28,3.28,3.692562637719596e-06,3.79,3.79
63,2005-03-31,3.26,1.2550658185434262e-06,-2.61,-2.61
64,2005-04-30,3.29,-4.088267170164677e-06,-10.99,-10.99
65,2005-05-31,3.29,-1.2580923289605157e-06,2.39,2.39
66,2005-06-30,3.3,1.3544465709549122e-06,7.36,7.36
67,2005-07-31,3.27,8.670414391966198e-06,16.61,16.61
68,2005-08-31,3.25,-3.1878980886167355e-06,-4.29,-4.29
69,2005-09-30,3.28,4.90466629564062e-06,23.2,23.2
70,2005-10-31,3.51,-2.435349533612532e-06,-2.6,-2.6
