,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
13,2001-01-31,5.27,23.09,21614.503441526667,0.08631,-1.7792944921792043e-08,39.17
14,2001-02-28,5.06,-7.49,21971.149057938397,0.08528,-1.623626830321422e-07,0.0
15,2001-03-31,4.96,-9.68,20242.92462178767,0.06616,-3.317916985608236e-07,-22.42
16,2001-04-30,5.01,11.19,5030.042332817604,0.06564,-3.4300524974468988e-06,-0.78
17,2001-05-31,5.01,5.02,26048.238485959577,0.15557,-6.109578342359387e-08,137.01
18,2001-06-30,4.99,-7.17,8440.223099208855,0.14058,-8.91143513761602e-09,-20.0
19,2001-07-31,4.77,-8.5,5400.886942326451,0.13645,8.128652825430906e-07,-2.94
20,2001-08-31,4.54,0.66,8029.886063290235,0.13231,7.903265965522229e-07,-3.03
21,2001-09-30,4.0,-17.28,8260.990018616962,0.11009,-4.8194443700598275e-08,-26.55
22,2001-10-31,4.02,12.78,4716.441398232765,0.13231,-4.0790633325427526e-07,20.19
23,2001-11-30,4.04,20.45,10685.977023405396,0.16022,-7.009386128899085e-07,19.23
24,2001-12-31,4.01,10.41,10550.614793139537,0.11474,-1.3716601112207559e-05,-23.97
25,2002-01-31,3.98,6.92,4239.130640363633,1.24812,-2.535466427682414e-05,-14.41
26,2002-02-28,4.01,10.36,999.2443621736712,0.91967,-2.5630568307504382e-05,-27.46
27,2002-03-31,4.0,8.98,4473.838120917868,1.34666,-2.0685274919876245e-05,46.43
28,2002-04-30,4.04,-4.87,112505.8326495066,0.9131,-6.276022841453911e-06,-32.2
29,2002-05-31,4.28,-5.25,90242.64935938989,0.81456,-1.4520079077727244e-07,-10.79
30,2002-06-30,4.26,-12.73,11404.89617202846,0.74231,-1.2746750282918777e-06,-24.16
31,2002-07-31,4.27,-3.77,55709.80249272622,0.53275,6.41260761708721e-08,-28.23
32,2002-08-31,4.28,1.76,48640.717047428836,0.66216,4.867284118845154e-07,21.15
33,2002-09-30,4.28,-12.08,25795.35925314386,0.49005,-3.7059116016593954e-07,-25.99
34,2002-10-31,4.28,2.13,19527.587802768165,0.58859,7.797274896154154e-06,20.11
35,2002-11-30,4.28,8.38,40261.05500035416,0.87894,5.249378920888713e-06,50.34
36,2002-12-31,4.52,-13.23,32108.965435866678,0.65822,-9.413736663312657e-07,-25.11
37,2003-01-31,4.34,-5.82,26505.88990282529,0.31625,-5.108945588481486e-06,-5.99
38,2003-02-28,4.27,-3.15,26448.74594876154,0.38272,-1.716620953413045e-07,28.09
39,2003-03-31,4.27,-6.59,16226.447851326671,0.31893,-2.897415808998847e-08,-16.67
40,2003-04-30,4.26,12.34,16410.55412146354,0.35049,1.2724772500902198e-06,2.55
41,2003-05-31,4.01,5.34,22786.400184271035,0.46866,1.3207646419084133e-05,33.72
42,2003-06-30,4.1,6.13,13475.81520959145,0.43643,-4.961710825297307e-06,-6.88
43,2003-07-31,3.75,7.08,13079.332691345367,0.44852,8.501475386352025e-06,2.77
44,2003-08-31,3.72,5.24,11506.85417696212,0.55729,1.2587962155260973e-05,20.12
45,2003-09-30,3.77,-8.24,7273.5237391550945,0.47202,-3.199978973831768e-06,-15.3
46,2003-10-31,3.84,13.28,6412.712265972382,0.58751,1.681927165551482e-05,24.47
47,2003-11-30,3.78,3.06,11196.467839459496,0.57878,-6.521317464034389e-06,2.74
48,2003-12-31,3.97,1.54,18888.268714190704,0.69158,1.0753298832991823e-05,19.49
49,2004-01-31,3.78,5.4,9228.66112120297,0.55206,-7.102318731248214e-06,-19.22
50,2004-02-29,3.78,2.57,6262.433728052963,0.63367,3.3065491394459816e-06,8.52
51,2004-03-31,3.74,0.05,7960.934066700079,0.5713,5.795971859802624e-06,-9.84
52,2004-04-30,3.76,-3.09,4072.3188153792535,0.56599,1.0122032200808262e-05,-0.81
53,2004-05-31,3.77,-7.35,6915.536367772581,0.47111,-6.672140930977243e-07,-16.76
54,2004-06-30,3.78,-2.2,5284.048839994013,0.51755,-1.4951893320967326e-06,6.12
55,2004-07-31,3.77,-6.46,2976.440270483739,0.44656,-5.365472397429954e-06,-13.72
56,2004-08-31,3.52,8.0,3444.2120825238007,0.47774,7.807929589921205e-06,6.98
57,2004-09-30,3.55,4.67,5490.692114076312,0.53879,1.1896743901314852e-05,12.78
58,2004-10-31,3.53,0.61,5515.691896016931,0.45585,-2.1244356890544727e-05,-14.13
59,2004-11-30,3.26,5.01,13056.451561066324,0.42731,2.693591671958959e-05,-6.26
60,2004-12-31,3.29,1.63,6886.403835307388,0.39812,-7.4859600937772814e-06,-6.83
61,2005-01-31,3.26,5.04,4995.431558344277,0.46648,2.65609285941439e-06,7.67
62,2005-02-28,3.28,8.09,7550.127544604053,0.55097,1.1277852248695388e-05,18.85
63,2005-03-31,3.26,-4.64,12152.035233568275,0.52641,-1.3922137871804759e-07,-4.46
64,2005-04-30,3.29,-5.28,4815.59152429879,0.48381,2.002630064892571e-06,-4.29
65,2005-05-31,3.29,6.17,2548.2449619043596,0.50403,5.594183681489335e-06,4.18
66,2005-06-30,3.3,3.68,9197.607400126277,0.49825,-1.2342257265256446e-05,-1.29
67,2005-07-31,3.27,11.61,11169.486816505232,0.5488,-9.369801632613826e-07,10.95
68,2005-08-31,3.25,-2.25,12530.941011963223,0.52353,-1.8638285972308871e-06,-4.61
69,2005-09-30,3.28,12.46,6636.586989727091,0.58057,-2.223115399128517e-07,13.4
70,2005-10-31,3.51,-5.53,8742.097253155942,0.58635,1.0179620966057715e-05,1.0
71,2005-11-30,3.5,11.5,11993.068887016521,0.68022,7.602979674425641e-06,12.41
72,2005-12-31,3.76,8.39,12891.796796884975,0.58707,-1.6678023407199002e-05,-13.69
73,2006-01-31,3.76,1.81,9329.407156528016,0.68083,5.229731223746544e-06,-4.31
74,2006-02-28,3.99,-1.77,7420.904902880286,0.5907,-1.193100514257775e-05,-13.79
75,2006-03-31,3.97,-0.7,5791.141523838414,0.55044,2.4343778129887056e-07,-6.81
76,2006-04-30,3.97,6.56,4126.981084000469,0.55569,1.2132608204292199e-05,3.25
77,2006-05-31,3.96,-7.11,3004.1367511993344,0.46205,-1.9816153939964327e-05,-16.85
78,2006-06-30,4.21,-2.08,3879.05043207982,0.41436,-9.171254516618583e-06,-10.32
79,2006-07-31,4.22,0.63,3479.217863169884,0.35354,-1.1248122717109682e-05,-14.68
80,2006-08-31,4.49,4.11,6992.2737951586205,0.39817,-9.99322577260608e-06,12.62
81,2006-09-30,4.48,1.87,6297.46583677638,0.40342,4.118527431365016e-06,7.96
82,2006-10-31,4.48,-0.68,5303.956448858795,0.4428,7.614174781719882e-06,9.76
83,2006-11-30,4.49,4.59,3475.9350441096776,0.45418,7.808098658937e-06,6.79
84,2006-12-31,4.6,1.63,3771.3287815840395,0.4603,1.8336376658095977e-05,5.2
85,2007-01-31,4.61,-5.07,1901.409244719174,0.39129,-5.6453220260811975e-06,-11.22
86,2007-02-28,4.55,4.1,5740.936475530783,0.46922,8.610947891130959e-06,20.95
87,2007-03-31,4.63,2.4,3366.0495662694793,0.5153,8.910570293210404e-06,9.82
88,2007-04-30,4.88,5.84,4385.494882153368,0.56976,1.3268767760396966e-05,10.57
89,2007-05-31,4.56,9.02,8593.250417685273,0.6812,5.2007943241931426e-06,19.56
90,2007-06-30,4.52,4.36,8375.808498511882,0.59909,-1.7084911397981134e-05,-11.4
91,2007-07-31,4.76,10.4,8259.125667834678,0.58903,-9.752927913755015e-06,-1.68
92,2007-08-31,4.98,-2.47,6770.644676721811,0.48011,-1.3075856324486287e-05,-18.49
93,2007-09-30,4.98,6.38,7123.31811843925,0.49603,-1.0410407794617446e-05,11.7
94,2007-10-31,5.02,5.35,9790.501953148347,0.52787,1.2790975328044868e-06,6.42
95,2007-11-30,5.02,-7.11,4470.597558344233,0.47005,-7.683798856162211e-07,-6.03
96,2007-12-31,5.02,3.61,4304.138157610521,0.51949,6.997815350785039e-06,12.73
97,2008-01-31,4.96,-13.88,4946.18849722805,1.62162,-1.0293047640716841e-05,-18.55
98,2008-02-29,4.94,4.37,4501.1189566307385,1.63446,-8.897456199563905e-06,2.11
99,2008-03-31,4.98,0.37,8547.548227882218,1.74364,-7.925195530538078e-06,6.68
100,2008-04-30,4.95,7.97,7026.958440265244,1.68263,-4.570908780542908e-07,-2.96
101,2008-05-31,5.04,1.05,7599.991544381576,1.52368,4.829630412014453e-06,-9.45
102,2008-06-30,5.01,-10.08,7338.57161806355,1.26679,-2.270781130302748e-05,-16.86
103,2008-07-31,5.03,-4.4,9728.853512136957,1.02114,-1.3688223433096884e-05,-19.39
104,2008-08-31,5.25,-5.47,4405.788750682038,0.83971,-1.4013204328037011e-05,-15.24
105,2008-09-30,5.22,-1.24,5385.550916529751,0.8092,-2.836128637443968e-06,-3.63
106,2008-10-31,4.14,-20.96,11939.953840625369,0.35322,-7.932212060386439e-06,-56.35
107,2008-11-30,3.99,6.22,37164.48800540356,0.34199,-4.045344836870604e-06,-3.62
108,2008-12-31,3.02,4.05,31251.87527041748,0.30827,-4.337349322780262e-07,-9.86
109,2009-01-31,2.41,3.4,24378.804246051262,1.23832,-3.053473111537236e-06,38.02
110,2009-02-28,1.87,-2.6,124018.03042649916,1.14486,-1.7704053363151898e-06,-7.55
111,2009-03-31,1.73,13.72,57112.67133442593,1.1215,-3.328927888178087e-07,-2.04
112,2009-04-30,1.85,12.09,83671.3656950805,1.45795,1.2858601633808893e-07,30.0
113,2009-05-31,1.96,3.85,63074.961953595805,1.78038,-1.1243148926867395e-07,27.0
114,2009-06-30,1.96,0.16,31584.51024636252,1.34113,-6.61874875280869e-07,-24.67
115,2009-07-31,1.95,13.39,55816.14166292849,2.1916,1.3427371306716507e-08,63.41
116,2009-08-31,1.99,2.21,219564.15556226796,3.18693,-1.3198132197588702e-08,45.42
117,2009-09-30,2.0,5.93,125351.66479704065,2.42524,9.484067954211027e-08,-25.32
118,2009-10-31,2.01,-5.89,60528.57437219907,2.50936,-9.684345985451888e-08,3.47
119,2009-11-30,2.01,-1.0,40273.682240686634,2.53272,-6.647503829190678e-08,0.93
120,2009-12-31,2.01,8.36,152145.97100028602,2.33646,7.071670989031052e-08,-7.75
122,2010-02-28,2.01,-3.04,21301.144218224104,0.74658,5.402758099220454e-07,-34.21
123,2010-03-31,2.0,6.34,7584.106741756768,0.7197,1.3259067189693783e-06,-3.6
124,2010-04-30,2.0,2.87,8514.776978338767,0.73762,-3.625604602652503e-06,-0.8
125,2010-05-31,2.0,-5.97,17817.06588084033,0.86603,-1.3803969082923793e-05,17.41
126,2010-06-30,2.03,3.04,26683.822114198865,0.83617,-2.67633207622276e-06,10.67
127,2010-07-31,2.28,3.8,9959.371819831646,0.83617,-1.5523747439623436e-05,0.0
128,2010-08-31,2.28,-1.06,42785.275883097886,0.52738,-1.5519340168094974e-05,-36.93
129,2010-09-30,2.27,7.12,23262.781813096808,0.54889,-5.19170175201412e-06,5.63
130,2010-10-31,2.26,0.29,16934.70295521449,0.62713,-3.511240068225004e-06,12.9
131,2010-11-30,2.51,2.74,29763.339838821223,0.54769,-5.538154606848928e-06,-12.67
132,2010-12-31,2.51,8.63,12066.36929684465,0.5029,-1.6252838650867478e-06,-8.18
133,2011-01-31,2.75,0.71,32074.82599720686,1.44029,-9.983515923035282e-06,27.08
134,2011-02-28,2.76,-6.14,10353.958087659115,1.37298,-2.0356594083521085e-05,-1.45
135,2011-03-31,2.99,8.78,5720.571573792563,1.23299,-1.3428177271100742e-06,-10.2
136,2011-04-30,3.02,5.9,4707.016722553376,1.32991,7.609295495694418e-06,9.78
137,2011-05-31,3.03,-2.63,3032.688380972112,1.15358,-6.587095883388396e-06,-13.26
138,2011-06-30,3.28,-2.68,2459.134474569563,1.13473,9.180752204939106e-06,0.36
139,2011-07-31,3.27,0.91,2248.5807702618345,1.12935,5.714038929164382e-06,0.24
140,2011-08-31,3.27,-12.61,3078.341408848328,0.86148,-2.6072764005972022e-06,-23.72
141,2011-09-30,3.28,-4.85,2021.4546654763024,0.72014,-4.417182682069496e-07,-16.28
142,2011-10-31,3.26,8.45,2038.355343433206,0.78745,9.733471201015594e-07,9.35
143,2011-11-30,3.27,-3.48,1924.5004614333095,0.66899,-1.7307473430986667e-06,-15.76
144,2011-12-31,3.29,-1.82,1645.069380425518,0.68515,-6.539983284313429e-07,2.52
145,2012-01-31,3.27,7.9,21034.7385390182,1.13533,2.3620449071448218e-07,45.58
146,2012-02-29,3.26,3.98,5827.104799692619,1.09243,1.1589596323775945e-06,-4.81
147,2012-03-31,3.24,-0.21,3045.446259627155,1.07405,1.1536817963670847e-06,-1.68
148,2012-04-30,3.26,-0.84,3263.8527954706296,0.93462,2.606695664008426e-07,-12.98
149,2012-05-31,3.27,-7.68,1579.0921244021847,0.8764,-7.875095941703062e-06,-6.23
150,2012-06-30,3.26,-0.15,1122.5349215859949,0.85341,5.60653128287999e-07,-1.76
151,2012-07-31,3.02,2.12,1082.504807494228,0.77681,-3.466827245795453e-06,-8.98
152,2012-08-31,3.01,0.19,1083.2397490651808,0.79826,1.0288579314883811e-05,2.76
153,2012-09-30,3.01,3.93,1200.7555131308204,0.7906,2.337621754176808e-06,-3.19
154,2012-10-31,2.75,-4.69,1884.450016966814,0.81205,-7.882788558625802e-07,2.71
155,2012-11-30,2.77,1.63,1277.9261915048148,0.83043,-2.4244701319440953e-06,3.63
156,2012-12-31,2.77,4.85,1339.7910373489447,0.81358,4.849681770861245e-06,0.57
157,2013-01-31,2.76,-2.22,8109.962007332068,0.93879,-4.3578690451495003e-07,13.94
158,2013-02-28,2.76,3.85,4669.465241032194,0.97914,3.5855309533291973e-07,8.61
159,2013-03-31,2.75,-1.72,2190.2143276467264,0.945,-4.2849083041074765e-06,-3.49
160,2013-04-30,2.78,-2.91,1596.4205830367475,0.93414,-6.355294268436629e-07,-1.15
161,2013-05-31,2.5,2.25,9213.708262483035,1.36552,2.321626941453268e-06,46.18
162,2013-06-30,2.5,-6.31,5831.087737897252,1.38569,1.2722229697989197e-05,8.9
163,2013-07-31,2.53,2.36,2325.680663387735,1.31431,3.7722817975883887e-06,-5.15
164,2013-08-31,2.51,1.19,2814.5148025924505,1.3081,5.252734911902211e-08,-2.09
165,2013-09-30,2.5,3.64,2104.736700362356,1.32517,6.6800370188762935e-06,1.3
166,2013-10-31,2.52,2.3,1392.0095197860187,1.29724,-2.5920767489214847e-06,-2.11
167,2013-11-30,2.5,-0.26,1589.9971427117955,1.17776,-5.729152484091759e-06,-8.88
168,2013-12-31,2.52,-1.98,1000.8321926368292,1.17155,1.3232407093904738e-06,-0.53
169,2014-01-31,2.51,-3.96,2889.4610612363363,1.45403,3.964265547217592e-06,17.86
170,2014-02-28,2.49,2.18,2524.898363950541,1.46284,1.773767896852335e-05,3.36
171,2014-03-31,2.49,-0.12,2005.2506181709934,1.54039,1.5789298684636327e-05,5.3
172,2014-04-30,2.5,-1.08,6454.242093086459,1.76069,4.793365560905364e-06,14.3
173,2014-05-31,2.49,1.81,2577.052696072053,1.70253,-5.853255113537578e-06,-3.3
174,2014-06-30,2.49,0.24,2275.23343925142,1.54215,-4.8151846889638934e-06,-9.42
175,2014-07-31,2.49,3.5,1991.5121945721146,1.39234,-1.4384214415316472e-05,-9.71
176,2014-08-31,2.24,-0.97,1370.4978809821469,1.33065,-7.5266261949937035e-06,-2.08
177,2014-09-30,2.24,-3.26,1452.3187212599871,1.16146,-2.745792417194196e-05,-12.72
178,2014-10-31,1.97,-2.46,2455.031268525044,1.27249,-2.3058221647648677e-06,9.56
179,2014-11-30,1.99,4.27,3163.1500349702637,1.55977,1.252389101030773e-05,18.79
180,2014-12-31,2.03,-3.8,3556.1161867054093,1.63203,6.407911433717239e-06,4.63
181,2015-01-31,2.0,2.39,3618.2180365220474,1.76248,-6.624445465266345e-06,-0.54
182,2015-02-28,1.99,-0.29,4349.427925707348,1.91366,7.52195562833995e-06,12.49
183,2015-03-31,1.74,2.31,3130.6837615668196,1.73569,1.5485574772133957e-06,-9.3
184,2015-04-30,1.74,3.55,10344.140535661014,1.94237,7.377053329999346e-06,12.65
185,2015-05-31,1.74,-2.85,3544.780679118187,1.92323,-3.3570387691764625e-06,-4.74
186,2015-06-30,1.5,-3.12,2143.683398847075,1.66489,-1.254281695060291e-06,-13.43
187,2015-07-31,1.5,-3.16,1753.2613568103318,1.7223,6.998558273072719e-06,3.45
188,2015-08-31,1.52,-4.71,1647.3180809627693,1.65149,1.1239090074161314e-05,-4.11
189,2015-09-30,1.49,1.68,793.4669633687093,1.67254,1.034474462421015e-05,2.82
190,2015-10-31,1.5,5.37,886.4937829313435,1.58451,7.701622259193264e-06,-5.26
191,2015-11-30,1.5,-2.07,1025.910694582355,1.46204,-1.2359965529724201e-05,-7.73
192,2015-12-31,1.52,-1.58,918.3452985264108,1.48309,7.352344791266368e-07,1.44
193,2016-01-31,1.5,-3.78,1632.8261764992726,1.10425,-2.6756329986720524e-05,-16.48
194,2016-02-29,1.52,1.09,1292.6296797008247,1.32882,7.315170176994301e-06,20.34
195,2016-03-31,1.53,4.79,1122.9398346403593,1.39467,1.6815529853373312e-05,4.96
196,2016-04-30,1.5,-0.13,1187.2041000371885,1.35583,-5.12879555441162e-06,-4.18
197,2016-05-31,1.48,-0.64,881.6371178553183,1.19712,-9.294786920234158e-06,-11.71
198,2016-06-30,1.23,1.0,1064.6075339488284,1.18192,3.385384455360497e-06,-0.71
199,2016-07-31,1.24,3.78,774.3808392163539,1.21569,1.622817716742637e-05,2.71
200,2016-08-31,1.25,2.14,984.3174809450688,1.28154,1.6580858603080348e-05,5.42
201,2016-09-30,1.26,0.0,994.838077854008,1.33051,2.1362713687883168e-05,3.68
202,2016-10-31,1.24,-0.61,1031.9758881409962,1.23933,-2.9264972090804772e-06,-6.85
203,2016-11-30,1.23,-0.88,802.8714563964419,1.2292,5.344186863301941e-06,-1.62
204,2016-12-31,1.27,2.81,758.896693624331,1.33219,4.183243609370527e-05,9.58
205,2017-01-31,1.25,3.11,1051.5847749060654,1.35074,2.5877524735779576e-06,-3.8
206,2017-02-28,1.26,-0.16,1004.5149561813124,1.41837,2.1915060553183347e-05,7.99
207,2017-03-31,1.27,3.92,1157.2993400693485,1.41481,-2.41199617566445e-06,-0.25
208,2017-04-30,1.21,2.12,898.4089096189686,1.34184,-9.271451745602363e-06,-3.95
209,2017-05-31,1.26,6.08,1468.0823638929348,1.28846,-1.4294860091769315e-05,-3.98
210,2017-06-30,1.29,2.35,1277.602990248652,1.21727,-1.6936479958183625e-05,-6.04
211,2017-07-31,1.24,0.91,928.5799530145258,1.11049,-1.4893612877747206e-05,-8.77
212,2017-08-31,1.27,-2.01,957.7251615678634,0.98236,-1.667060070282697e-05,-11.54
213,2017-09-30,1.27,2.47,1001.2733028133933,0.92185,-9.462553004036442e-06,-9.91
214,2017-10-31,1.26,5.47,1090.3503879392167,0.93609,-2.1465431423338215e-05,1.54
215,2017-11-30,1.53,-1.55,942.3181899162659,0.96456,-3.34476890587589e-06,2.07
216,2017-12-31,1.58,-1.89,1332.140837008618,0.91117,-1.0596973745789875e-05,-4.3
217,2018-01-31,1.54,2.66,2677.7235550191576,1.16999,-5.731701898313456e-06,14.84
218,2018-02-28,1.51,-6.71,1629.5726192455775,1.07647,-7.180146623911589e-06,-9.53
219,2018-03-31,1.54,0.56,1298.4388022322348,0.98793,-1.5553645382019163e-05,-8.23
220,2018-04-30,1.51,2.84,1173.313980954493,1.00484,6.0483477662426165e-06,1.71
221,2018-05-31,1.55,-3.91,1373.779973789484,0.91331,-1.7422222364517045e-05,-9.11
222,2018-06-30,1.57,-5.23,956.8368697769157,0.90933,8.988637272146645e-06,-0.87
223,2018-07-31,1.52,-0.74,2865.5003292487404,0.93221,2.3886733941362405e-06,2.52
224,2018-08-31,1.55,0.88,743.5823304203718,0.89938,8.477794212720079e-06,-3.52
225,2018-09-30,1.65,1.11,841.7058091794548,0.90834,-4.7588439381231535e-06,-1.51
226,2018-10-31,1.57,-12.15,900.9813655476679,0.73622,-1.4225071676113836e-05,-18.95
227,2018-11-30,1.76,3.38,684.943868956423,0.78398,2.991148079608891e-06,3.68
228,2018-12-31,1.89,-4.19,675.7391051924961,0.78795,2.5800297867327968e-05,2.06
229,2019-01-31,1.81,9.13,1952.578574615945,1.84362,1.2430669976364358e-05,25.25
230,2019-02-28,1.8,0.77,1220.649562947288,1.88451,2.173918287046322e-05,8.22
231,2019-03-31,1.81,-2.58,1012.8622408118345,1.89566,2.4916934687436194e-05,0.59
232,2019-04-30,1.79,3.05,806.7437562170021,1.96256,1.963024020605028e-05,3.53
233,2019-05-31,1.79,-7.38,1011.0973155660279,1.50723,-1.8555007670823836e-05,-23.2
234,2019-06-30,1.83,4.84,876.728434484025,1.50352,-1.4285535204190809e-05,-3.69
235,2019-07-31,1.56,-4.02,844.5723769138192,1.23775,-7.794644474963918e-06,-17.68
236,2019-08-31,1.54,-3.7,1410.3256802903718,1.14111,-1.0875353521053064e-06,-10.76
237,2019-09-30,1.58,5.62,921.0591437999306,1.06677,-1.081655132122481e-05,-6.51
238,2019-10-31,1.29,0.83,1625.8469501742536,0.85119,-1.106366749423981e-05,-20.21
239,2019-11-30,1.28,-0.28,1214.9020084205406,0.78986,-1.3706031504977454e-05,-8.8
