,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-1.6782806419274903e-05,-24.85,-24.85
1,2000-01-31,4.78,6.6965928195269255e-06,20.61,20.61
2,2000-02-29,5.07,-6.491970426018729e-06,-10.12,-10.12
3,2000-03-31,5.05,-1.1889201816627946e-05,-14.93,-14.93
4,2000-04-30,5.06,-2.086446399706663e-05,-49.22,-49.22
5,2000-05-31,5.12,-1.2842392844773215e-05,23.06,23.06
6,2000-06-30,5.16,-8.205463303469635e-06,-3.71,-3.71
7,2000-07-31,5.13,-2.5858582409702684e-06,-0.5,-0.5
8,2000-08-31,5.12,-8.26651467196956e-06,-12.5,-12.5
9,2000-09-30,5.09,-1.6919986752069646e-05,-31.04,-31.04
10,2000-10-31,5.37,7.5134927171276715e-06,-10.82,-10.82
11,2000-11-30,5.32,9.473264205536649e-06,-1.49,-1.49
12,2000-12-31,6.08,6.348646476111083e-06,-21.13,-21.13
13,2001-01-31,5.27,3.881111370308858e-06,112.76,112.76
14,2001-02-28,5.06,2.4920292287177848e-06,0.77,0.77
15,2001-03-31,4.96,-1.0918707852561049e-05,-33.12,-33.12
16,2001-04-30,5.01,-4.098137717707893e-06,14.29,14.29
17,2001-05-31,5.01,2.2735573886113263e-06,19.17,19.17
18,2001-06-30,4.99,-2.4544346531217716e-06,-12.5,-12.5
19,2001-07-31,4.77,1.6583919174840834e-06,-14.6,-14.6
20,2001-08-31,4.54,-2.6758901010907385e-06,-1.82,-1.82
21,2001-09-30,4.0,8.671995232836956e-06,-20.29,-20.29
22,2001-10-31,4.02,4.762191219720911e-06,7.07,7.07
23,2001-11-30,4.04,8.066480333040734e-06,59.31,59.31
24,2001-12-31,4.01,5.9422785323858535e-06,35.03,35.03
25,2002-01-31,3.98,-2.9481850510980624e-06,20.79,20.79
26,2002-02-28,4.01,-3.5543831602174707e-06,4.23,4.23
27,2002-03-31,4.0,-6.810189231967301e-06,-5.9,-5.9
28,2002-04-30,4.04,-2.9933533306746146e-06,-26.51,-26.51
29,2002-05-31,4.28,-2.1598491694281138e-06,-14.41,-14.41
30,2002-06-30,4.26,-1.6749605627324917e-05,-28.84,-28.84
31,2002-07-31,4.27,-3.628913456815077e-06,6.95,6.95
32,2002-08-31,4.28,-2.7583843136073577e-06,5.62,5.62
33,2002-09-30,4.28,-1.1797622372067597e-06,-23.48,-23.48
34,2002-10-31,4.28,4.135964161299812e-06,8.64,8.64
35,2002-11-30,4.28,-2.4472806988845814e-06,-2.51,-2.51
36,2002-12-31,4.52,-4.217045705620187e-07,-7.58,-7.58
37,2003-01-31,4.34,3.278911748273786e-07,-4.59,-4.59
38,2003-02-28,4.27,-1.6769434529620163e-05,2.24,2.24
39,2003-03-31,4.27,-1.3148100709142323e-05,-21.92,-21.92
40,2003-04-30,4.26,-1.7190774535161417e-05,4.08,4.08
41,2003-05-31,4.01,1.0219280092988023e-05,22.75,22.75
